    T[sec] F7  F3  F4  F8  T3  C3  Cz  C4  T4  T5  P3  Pz  P4  T6  O1  O2 
41 46.02 46.02 46.02 46.02 46.02 46.02 46.02 46.02 45.02 46.02 45.02 45.02 45.02 46.02 46.02 46.02
0 7.91 14.16 -2.697 2.697 9.348 18.29 7.82 3.775 -1.627 9.438 12.66 11.96 -5.1 -3.236 10.52 -5.034
0.005 4.584 7.416 -3.955 3.416 7.281 12.9 3.281 2.112 0 7.551 10.29 7.298 -3.605 0.1798 5.933 -4.135
0.01 1.528 0.9438 -5.573 0.7191 5.258 7.416 -0.04494 -0.1348 0.6595 4.225 7.123 1.231 -3.781 0.1798 -2.607 -5.663
0.015 0.3596 -1.978 -6.112 -2.382 4.315 3.91 -1.258 -2.562 0.5276 1.079 4.133 -3.078 -5.54 -3.146 -9.888 -8.09
0.02 0.9888 -0.8989 -4.989 -2.607 4.404 2.652 -0.4045 -3.73 1.099 -0.2697 2.638 -3.341 -6.243 -5.663 -11.33 -8.09
0.025 2.337 2.517 -2.562 1.124 5.124 3.011 2.517 -1.978 3.869 0.7191 3.605 1.495 -2.638 -3.596 -5.393 -2.787
0.03 3.775 5.978 0.4045 6.966 5.888 4.584 8.045 3.326 8.925 3.326 6.683 10.38 6.155 3.326 4.315 6.562
0.035 5.124 8.09 3.775 11.69 5.798 6.921 16.22 11.28 14.11 5.034 9.936 19.7 17.23 11.87 11.42 15.19
0.04 6.382 8.764 7.865 13.12 3.82 8.629 25.03 19.64 16.88 2.876 10.55 25.32 25.76 17.53 10.43 18.07
0.045 7.461 8.764 12.99 12 -0.1348 8 31.01 26.16 16.8 -3.775 6.771 24.45 28.67 17.35 1.978 14.2
0.05 7.73 8.809 18.11 10.34 -4.809 4 30.02 28.72 15.74 -12.49 -1.407 16.8 26.2 12.13 -8.449 6.831
0.055 6.742 8.135 20.81 9.169 -8.989 -3.865 19.01 25.48 14.99 -19.69 -12.49 3.869 19.87 5.843 -15.64 0
0.06 3.955 4.899 18.29 7.461 -12.49 -15.6 -1.663 15.82 13.54 -22.92 -24.36 -11.52 10.9 2.247 -18.07 -4.045
0.065 -0.3596 -2.112 10.16 3.865 -15.87 -28.99 -26.43 1.798 9.849 -22.2 -34.56 -25.59 1.055 1.888 -17.89 -5.753
0.07 -5.393 -11.87 -0.4494 -0.7191 -19.28 -39.64 -45.53 -11.82 3.913 -19.6 -40.63 -34.29 -7.211 2.607 -17.89 -6.292
0.075 -9.618 -21.03 -8.629 -3.64 -22.29 -43.87 -50.92 -20 -2.374 -17.53 -41.24 -35.44 -11.87 2.337 -18.88 -6.202
0.08 -12.04 -26.65 -11.42 -2.876 -24.4 -40.99 -41.93 -20.63 -6.991 -17.26 -36.93 -30.86 -12.57 0.4494 -19.78 -5.124
0.085 -12.76 -27.82 -9.798 0.1798 -24.85 -33.66 -25.35 -16.27 -8.881 -17.89 -29.72 -24.36 -11.17 -2.787 -18.61 -3.236
0.09 -12.67 -25.8 -7.146 1.663 -22.88 -25.35 -10.7 -11.96 -8.881 -17.08 -21.98 -19.87 -10.46 -6.562 -15.1 -1.888
0.095 -12.58 -23.01 -6.157 -1.708 -18.7 -18.79 -4.539 -11.64 -8.925 -13.75 -15.65 -19.26 -12.4 -9.618 -10.88 -2.697
0.1 -13.12 -21.35 -7.146 -9.798 -13.93 -15.1 -6.966 -15.19 -10.51 -8.539 -11.17 -21.63 -16.53 -10.61 -8.27 -5.933
0.105 -14.11 -20.85 -8.404 -18.16 -10.29 -13.21 -12.49 -18.83 -12.44 -3.775 -7.738 -23.74 -19.79 -9.798 -7.73 -9.438
0.11 -14.74 -19.96 -8.27 -21.66 -8.315 -10.97 -14.7 -18.83 -12.57 -0.9888 -4.309 -22.69 -19.17 -8.629 -7.64 -11.06
0.115 -14.02 -17.39 -7.371 -18.79 -7.73 -7.101 -11.15 -15.06 -10.73 -1.079 -0.9673 -18.47 -15.12 -8.449 -7.101 -10.43
0.12 -12.31 -13.75 -8.135 -13.03 -8.315 -2.517 -4.404 -11.06 -9.233 -3.416 1.583 -13.19 -10.99 -9.169 -6.112 -8.809
0.125 -10.97 -10.97 -12.09 -9.978 -9.438 1.753 1.888 -9.978 -9.936 -5.843 3.957 -8.354 -8.969 -9.798 -4.315 -6.652
0.13 -10.88 -9.798 -17.08 -11.87 -9.798 6.157 7.236 -11.15 -11.48 -5.573 7.386 -2.814 -7.562 -8.809 -0.2697 -2.517
0.135 -11.24 -8.989 -18.52 -15.87 -8.494 11.37 13.48 -10.56 -10.64 -1.618 12.93 4.924 -3.869 -4.494 6.921 5.303
0.14 -10.79 -6.966 -13.26 -16.99 -5.843 16.63 21.71 -4.854 -5.496 4.494 19.43 14.6 3.341 2.966 15.46 16.09
0.145 -8.899 -3.191 -2.427 -12.27 -2.966 19.96 30.43 5.483 2.77 9.528 24.01 23.13 12.13 10.43 21.57 25.98
0.15 -6.112 0.9888 9.303 -3.146 -0.6742 20 36.27 16.13 10.46 10.97 23.83 27.08 18.73 14.02 22.02 30.11
0.155 -3.596 3.506 16.85 5.843 0.4944 16.76 36.54 22.16 13.72 8.18 18.73 24.89 20.49 12.85 16 26.88
0.16 -2.787 2.697 17.57 10.74 0.4045 11.37 31.19 21.71 11.39 2.787 11.43 18.03 17.85 9.258 6.921 19.15
0.165 -3.775 -0.7191 12.94 11.06 -0.4494 6.247 23.51 17.44 6.419 -1.708 6.067 11.08 14.6 6.292 0.809 12.49
0.17 -5.124 -4.135 7.011 9.438 -0.764 3.64 17.62 13.75 3.21 -2.787 4.924 7.65 13.81 5.303 1.438 10.7
0.175 -5.393 -4.989 3.011 8.494 0.04494 3.775 14.74 12.49 3.078 -0.3596 6.683 7.562 14.6 5.933 7.551 12.31
0.18 -4.674 -3.596 1.213 8.18 1.303 4.18 12.04 11.87 3.473 2.787 7.65 7.123 13.28 6.472 13.75 13.12
0.185 -4.404 -2.202 0 6.966 1.843 2.247 5.843 8.764 1.583 4.225 4.924 2.374 7.738 5.483 15.01 9.798
0.19 -5.213 -2.382 -1.798 4.539 1.528 -2.472 -4.584 2.517 -2.462 3.236 -1.231 -7.035 -0.2638 2.607 10.25 2.607
0.195 -6.292 -3.865 -3.506 2.472 0.6292 -8.584 -16.36 -4.764 -6.507 0.5393 -8.793 -18.73 -7.562 -0.8989 1.169 -6.202
0.2 -6.292 -4.944 -3.865 2.876 -0.5393 -14.61 -25.3 -10.11 -8.574 -2.876 -15.74 -29.72 -12.4 -3.865 -9.618 -14.74
0.205 -4.045 -4 -2.247 6.202 -1.618 -19.37 -28.9 -11.69 -8.354 -6.562 -21.19 -37.72 -15.3 -6.562 -19.96 -22.38
0.21 0.08989 -0.6742 0.764 10.52 -1.843 -21.84 -27.42 -10.47 -7.43 -9.708 -25.41 -41.68 -18.29 -9.888 -27.42 -28.58
0.215 4.225 3.461 3.281 12.36 -0.8989 -22.07 -24.09 -9.618 -7.958 -11.51 -28.4 -42.3 -22.77 -13.39 -30.38 -32.27
0.22 5.933 5.888 3.326 9.708 0.2697 -21.44 -22.65 -11.46 -10.86 -11.6 -29.81 -40.89 -28.23 -15.55 -28.76 -32
0.225 4.494 5.079 0.5393 3.955 0.764 -20.99 -24.4 -15.64 -14.47 -9.618 -28.67 -38.43 -31.57 -15.73 -24.36 -27.96
0.23 1.079 1.663 -3.236 -1.303 0.1798 -20.58 -27.01 -19.46 -16.05 -6.472 -25.06 -35 -30.43 -15.01 -20.31 -22.47
0.235 -3.056 -2.876 -6.112 -3.461 -1.573 -19.69 -26.79 -20.58 -14.6 -4.225 -20.58 -31.13 -25.24 -14.02 -19.24 -18.7
0.24 -7.011 -7.191 -6.966 -2.112 -4.404 -18.2 -22.16 -18.2 -11.39 -4.584 -16.88 -27.17 -18.47 -12.58 -21.48 -17.53
0.245 -9.798 -9.933 -5.798 1.124 -7.011 -15.96 -14.29 -13.03 -7.65 -7.101 -14.07 -22.34 -11.78 -9.978 -23.91 -16.81
0.25 -10.7 -10.07 -3.461 4.404 -7.64 -12.09 -5.393 -6.831 -3.517 -8.899 -10.2 -14.95 -5.452 -6.202 -21.57 -13.21
0.255 -9.708 -7.371 -0.809 5.978 -5.753 -6.202 2.427 -1.438 0.8354 -7.461 -3.869 -4.573 0.08793 -1.888 -12.49 -5.843
0.26 -7.011 -2.831 1.393 4.944 -2.517 0.5843 8.225 2.157 4.66 -3.146 4.485 7.123 4.397 2.067 -0.3596 2.427
0.265 -3.775 1.843 3.236 2.022 0.4494 7.191 12.4 4.539 7.298 1.708 12.93 17.76 7.65 4.315 9.079 8.09
