    T[sec] F7  F3  F4  F8  T3  C3  Cz  C4  T4  T5  P3  Pz  P4  T6  O1  O2 
41 23.01 23.01 23.01 23.01 23.01 23.01 23.01 23.01 22.01 23.01 22.01 22.01 22.01 23.01 23.01 23.01
0 0.4494 5.348 2.831 4.09 -5.393 -4.899 -2.607 0.6292 0.6878 -3.596 -2.751 -3.525 2.493 3.236 -5.933 1.258
0.005 -0.809 4.404 4.18 5.213 -6.427 -4.809 0.7191 4.989 3.138 -2.787 -1.032 -2.923 4.385 3.056 -5.393 -0.6292
0.01 -2.787 0.2697 4.989 5.034 -5.618 -2.966 5.258 9.618 7.566 -0.809 1.72 -1.376 5.589 1.438 -2.966 -3.865
0.015 -4.315 -6.247 5.438 4.135 -2.742 0.3146 9.483 12.13 11.78 1.618 4.557 0.6019 5.245 -1.528 0.7191 -7.281
0.02 -4.584 -11.78 6.517 3.865 0.6292 3.326 10.65 10.92 12.81 2.337 5.761 1.892 3.439 -3.865 3.236 -8.899
0.025 -3.416 -11.78 9.169 5.573 2.292 4.09 7.685 6.742 8.985 -0.4494 3.955 1.548 1.72 -3.596 2.247 -6.652
0.03 -1.438 -5.213 12.22 8.27 2.337 3.551 3.506 2.337 1.591 -4.764 1.032 0.9458 1.118 -1.618 -0.1798 -1.618
0.035 0.8989 4.674 12.9 9.124 2.202 3.73 1.933 0.2697 -5.03 -7.461 -0.3439 1.634 1.548 0 -0.9888 3.506
0.04 3.865 13.66 9.978 7.056 1.528 4.27 3.281 1.034 -6.448 -7.551 -0.4299 2.923 3.181 0.8989 -0.3596 6.831
0.045 6.742 17.93 4.764 3.73 -1.258 3.371 4.674 3.191 -1.935 -6.472 -0.7738 2.751 5.417 2.067 -0.5393 8
0.05 7.461 14.52 -1.034 0.6292 -5.213 1.079 3.73 4.225 4.213 -4.584 -1.548 0.6878 6.62 3.326 -1.708 6.831
0.055 4.225 3.461 -6.292 -2.382 -7.146 -0.8539 0.08989 2.472 6.663 -1.348 -1.72 -1.978 4.815 3.416 -2.067 3.236
0.06 -2.427 -10.34 -9.573 -5.393 -5.303 -1.483 -5.169 -1.303 3.912 2.157 -1.548 -4.901 0.3439 2.337 -1.978 -1.528
0.065 -9.169 -20.18 -9.708 -7.326 -1.034 -1.438 -9.393 -4.539 -1.118 4.225 -2.579 -8.254 -4.901 0.4494 -3.416 -6.022
0.07 -12.31 -22.25 -7.371 -7.416 2.697 -1.708 -9.438 -5.258 -4.514 4.135 -5.331 -11.87 -9.114 -2.067 -6.921 -9.618
0.075 -10.07 -17.12 -4.494 -6.112 2.921 -3.281 -5.438 -4 -4.858 2.247 -9.2 -14.79 -11.26 -4.674 -11.6 -11.78
0.08 -3.955 -7.371 -2.382 -3.775 -1.753 -6.831 -1.124 -2.787 -3.697 -0.8989 -12.98 -16.16 -10.66 -5.213 -16.27 -11.15
0.085 2.157 3.281 -1.079 -0.8539 -9.169 -10.88 0.3146 -2.562 -3.439 -4.494 -14.87 -14.44 -7.308 -2.697 -18.7 -6.831
0.09 5.034 11.06 -0.08989 1.663 -13.75 -12 0 -2.292 -4.514 -6.022 -12.38 -8.254 -1.978 1.348 -15.82 -0.1798
0.095 4.584 13.75 1.169 3.416 -11.42 -8 0.9888 -0.04494 -4.428 -4.674 -5.761 1.118 3.783 4.674 -7.73 6.022
