    T[sec] F7  F3  F4  F8  T3  C3  Cz  C4  T4  T5  P3  Pz  P4  T6  O1  O2 
41 23.01 23.01 23.01 23.01 23.01 23.01 23.01 23.01 22.01 23.01 22.01 22.01 22.01 23.01 23.01 23.01
0 4.584 4.18 0.5843 2.157 4.045 2.921 3.461 -0.08989 0.7738 2.607 4.213 1.376 0.4299 1.079 0.8989 -2.517
0.005 13.39 11.69 0.2697 7.011 9.528 6.652 2.921 2.157 2.407 6.831 5.933 1.032 0.9458 0.809 4.225 -3.416
0.01 17.71 14.38 -0.6742 10.11 12.9 7.551 0.9438 3.056 3.955 10.7 5.933 -1.462 0.9458 -0.08989 6.742 -4.135
0.015 14.02 9.528 -2.876 9.079 11.1 3.416 -3.416 1.303 4.127 11.33 2.751 -6.019 -0.4299 -1.978 5.393 -5.124
0.02 7.011 2.382 -5.798 5.393 6.202 -2.966 -8.989 -1.843 2.966 8.899 -2.064 -9.802 -2.407 -4.045 1.169 -6.472
0.025 5.213 1.708 -7.865 3.011 3.416 -6.382 -13.3 -3.596 2.106 6.202 -5.073 -9.802 -2.665 -4.674 -1.528 -7.281
0.03 9.258 7.551 -7.955 2.876 3.371 -6.517 -15.24 -3.191 2.021 4.584 -5.503 -6.448 -1.29 -3.416 -0.8989 -6.562
0.035 12.76 12.4 -6.202 2.966 2.787 -6.876 -15.19 -2.292 1.591 3.236 -5.159 -3.697 0.172 -1.618 1.888 -3.506
0.04 12.94 12.63 -3.371 2.966 1.708 -7.64 -12.81 -1.528 1.118 2.876 -4.987 -3.353 1.29 -0.08989 5.573 1.708
0.045 12.22 10.83 -0.6292 4.225 2.966 -6.247 -8.135 -0.2697 1.548 4.584 -3.697 -4.299 2.665 1.169 8.989 7.011
0.05 11.24 9.034 0.7191 5.798 5.753 -2.607 -3.011 0.9438 2.364 6.562 -1.376 -5.073 3.611 2.157 9.348 9.079
0.055 9.528 7.73 0.1798 5.663 7.281 1.528 0.3596 1.169 2.149 5.843 0.4299 -4.815 2.493 2.337 5.393 6.472
0.06 9.438 9.438 -1.258 4.315 8.225 6.697 2.472 1.079 1.247 2.337 2.064 -2.751 -0.08598 1.978 0.5393 1.258
0.065 13.39 15.51 -1.663 4.045 11.06 13.26 4.944 2.067 1.419 -0.809 4.041 1.032 -1.978 2.157 -1.079 -2.876
0.07 17.8 21.53 -0.2697 5.079 14.52 18.11 8 3.685 2.579 -2.697 5.503 4.213 -2.665 3.056 0.6292 -3.775
0.075 17.98 22.25 1.843 5.978 15.28 17.57 10.07 4.27 2.923 -3.685 4.385 4.213 -3.181 3.326 2.247 -1.978
0.08 14.65 18.61 3.011 6.202 13.08 12.54 9.933 3.326 1.763 -3.955 1.204 1.806 -3.783 2.697 2.067 0.2697
0.085 11.33 14.7 2.202 5.978 9.933 6.787 7.326 1.438 0 -3.146 -1.376 0 -3.525 1.978 0.809 1.079
0.09 8.809 11.64 -0.8989 4.36 6.831 2.562 2.472 -1.079 -1.204 -1.798 -1.892 0.7738 -2.493 1.978 -0.4494 0.08989
0.095 6.652 8.135 -5.663 0.8989 4.09 0.5843 -3.371 -3.91 -1.591 -0.7191 -0.6019 3.869 -1.204 2.607 -0.4494 -0.8989
0.1 5.663 4.584 -10.65 -2.607 3.281 1.573 -8.09 -5.888 -0.6878 0.8989 1.978 8.254 0.6878 3.685 2.517 0
0.105 6.202 2.247 -13.62 -4.045 5.079 4.404 -10.07 -5.663 1.29 4.315 5.503 12.3 3.611 4.944 8.449 2.697
0.11 6.472 0.809 -12.99 -2.831 6.787 6.157 -9.618 -3.326 3.052 8.27 8.082 13.84 6.362 5.483 13.57 5.124
0.115 4.944 -0.3146 -8.494 0 5.618 4.629 -8 0.08989 3.224 9.978 7.824 12.04 7.05 4.045 13.84 5.213
0.12 2.607 -0.9438 -1.393 3.551 1.978 1.169 -5.978 3.865 2.278 8.449 5.159 8.254 5.847 1.169 8.809 2.697
0.125 1.169 -0.7191 5.753 7.281 -1.124 -1.528 -3.461 7.371 1.849 5.124 2.579 5.331 4.471 -1.079 2.157 -0.9888
0.13 0.9888 -0.2247 10.25 9.888 -1.843 -1.798 -0.7191 9.708 2.536 1.978 1.978 4.643 4.127 -1.348 -2.247 -3.596
0.135 1.528 0.04494 10.34 10.29 -0.5843 0.1348 1.348 9.843 3.181 0.4494 2.837 5.761 4.299 -0.2697 -2.697 -3.685
0.14 2.067 0.3596 6.697 8.225 0.8989 3.056 2.607 7.82 2.493 0.8989 4.041 7.05 4.471 0.8989 0.7191 -1.708
0.145 1.798 0.809 2.292 4.899 1.618 5.438 3.685 4.989 0.9028 3.146 4.815 7.308 4.643 1.708 5.573 0.9888
0.15 0.4494 0.764 0.08989 2.067 1.303 6.427 5.483 3.146 -0.3439 5.483 4.557 6.019 4.901 2.247 8.27 2.787
0.155 -1.348 -0.4494 0.764 0.764 0.3596 6.067 7.64 2.831 -0.5159 6.022 2.751 3.869 4.643 2.247 6.202 2.966
0.16 -2.697 -2.787 2.472 0.809 -0.4944 5.034 9.079 3.596 0.2579 4.225 0.5159 2.407 4.127 2.157 0.9888 1.708
0.165 -2.247 -4.045 3.416 1.483 -0.4494 4.449 9.079 4.809 1.591 1.798 -0.172 3.267 4.127 2.607 -2.697 0.1798
0.17 0.5393 -1.888 3.146 2.337 0.8989 5.573 7.91 6.202 2.751 0.6292 1.29 6.277 4.729 3.416 -1.798 -0.4494
0.175 4.584 3.146 2.337 2.831 2.607 8.09 6.472 7.326 2.88 0.3596 3.353 8.856 5.331 3.416 2.067 0
0.18 7.281 7.371 1.618 2.697 3.416 10.25 5.528 7.73 1.806 -0.08989 4.041 8.34 5.159 1.798 5.034 0.8989
0.185 7.371 7.73 1.213 2.292 3.73 10.79 5.618 7.326 0.5159 -1.079 3.009 4.643 4.041 -0.5393 4.315 0.809
0.19 6.292 5.213 0.6742 2.247 4.719 9.933 5.753 6.067 0 -2.157 1.548 -0.2579 1.978 -2.607 0.08989 -0.8989
0.195 5.663 2.607 -0.2247 2.157 5.753 7.955 4.135 3.416 -0.4299 -3.146 0.08598 -4.471 -1.892 -4.584 -5.393 -4.045
0.2 6.112 2.202 -0.8989 1.303 5.124 5.034 0.4494 -0.3146 -1.763 -4.045 -1.204 -7.222 -7.222 -6.921 -8.899 -7.101
0.205 7.191 4.809 0.6292 0.4045 2.787 1.978 -2.697 -3.596 -3.482 -4.404 -2.321 -8.856 -11.87 -8.629 -8.449 -8.449
0.21 8.449 8.944 5.483 0.8989 0.08989 -0.08989 -2.382 -4.27 -4.428 -4.494 -3.525 -10.58 -13.76 -9.079 -5.753 -7.281
0.215 8 10.38 11.6 2.517 -2.607 -1.843 1.528 -2.697 -4.557 -5.663 -5.933 -13.41 -12.9 -8.27 -4.764 -4.494
0.22 4.315 5.753 14.92 3.101 -5.753 -4.404 6.202 -0.9438 -4.772 -8.18 -9.372 -16.25 -10.4 -6.742 -7.281 -1.978
0.225 -0.809 -2.472 13.21 1.348 -7.91 -6.921 8.539 -0.5393 -5.03 -9.528 -11.18 -16.16 -6.878 -4.225 -9.978 -0.5393
0.23 -3.955 -8.27 7.551 -1.978 -7.281 -7.101 7.461 -1.124 -4.772 -7.191 -9.372 -11.09 -2.751 -1.258 -8.989 0.3596
0.235 -3.955 -8.539 1.348 -5.393 -4.494 -4.719 3.955 -1.573 -3.869 -1.888 -5.159 -3.267 1.204 1.079 -4.135 1.888
0.24 -3.056 -5.528 -2.202 -7.506 -2.067 -2.157 0.6292 -0.809 -2.321 3.236 -1.548 3.095 4.729 2.157 1.618 4.584
0.245 -2.966 -2.517 -1.708 -6.921 -1.034 -1.213 0.08989 1.978 0.2579 6.382 0.08598 5.761 8.254 2.876 5.843 7.82
