    T[sec] F7  F3  F4  F8  T3  C3  Cz  C4  T4  T5  P3  Pz  P4  T6  O1  O2 
41 23.01 23.01 23.01 23.01 23.01 23.01 23.01 23.01 22.01 23.01 22.01 22.01 22.01 23.01 23.01 23.01
0 -0.8989 -5.303 -3.146 -3.596 -2.247 -9.483 -5.933 -3.551 -3.611 -0.4494 -6.105 -6.964 -4.643 -5.483 -3.685 -4.854
0.005 -5.034 -13.08 -10.79 -7.775 -7.011 -18.02 -12.36 -10.43 -7.738 -2.247 -10.92 -14.96 -9.888 -9.169 -7.73 -8.27
0.01 -9.618 -18.97 -16.4 -10.92 -10.74 -22.34 -16.22 -17.3 -11.48 -3.056 -12.38 -19.78 -14.36 -12.58 -8.449 -10.97
0.015 -12.67 -19.87 -16.94 -11.78 -11.51 -19.15 -15.24 -21.8 -13.63 -2.337 -8.77 -18.49 -16.68 -14.38 -5.124 -11.69
0.02 -12.31 -15.69 -13.66 -10.83 -9.618 -11.73 -10.7 -22.65 -13.67 -1.258 -3.009 -13.58 -17.02 -14.02 -0.6292 -10.7
0.025 -9.528 -10.25 -9.933 -10.07 -7.596 -7.146 -6.517 -20.99 -12.6 -1.618 0.172 -9.888 -15.99 -12.49 1.798 -8.809
0.03 -6.921 -7.73 -7.416 -10.25 -6.787 -6.966 -5.258 -18.38 -11.22 -3.685 -0.08598 -7.996 -13.15 -9.798 2.067 -6.022
0.035 -6.382 -8.629 -6.966 -10.65 -6.742 -7.281 -6.022 -15.6 -9.544 -5.933 -0.2579 -4.987 -8.34 -5.843 1.798 -2.067
0.04 -7.191 -11.24 -9.483 -11.06 -6.292 -6.022 -6.742 -12.09 -7.48 -6.562 1.462 -0.6019 -3.009 -1.528 1.169 1.798
0.045 -8.719 -14.56 -13.84 -11.55 -5.573 -4.899 -6.517 -7.326 -5.288 -5.034 3.611 2.665 1.892 1.888 -0.3596 4.225
0.05 -11.15 -17.98 -16.58 -11.33 -5.438 -5.303 -5.798 -1.528 -2.923 -2.876 4.213 3.267 5.761 4.135 -2.517 4.764
0.055 -13.57 -19.46 -15.82 -9.573 -6.337 -7.236 -5.438 4.449 0 -2.247 1.978 1.118 7.738 5.753 -5.753 3.865
0.06 -14.2 -17.44 -13.17 -6.876 -8.404 -10.79 -6.202 8.629 2.665 -4.854 -4.557 -4.127 6.362 5.753 -10.79 1.079
0.065 -12.22 -12.09 -9.663 -4.449 -10.47 -14.34 -7.955 9.483 3.482 -9.618 -13.84 -10.83 1.978 3.506 -16 -3.506
0.07 -8.36 -4.764 -4.09 -2.652 -10.52 -13.48 -8.629 6.742 1.72 -13.39 -21.06 -14.87 -3.353 -0.4494 -19.24 -8.629
0.075 -2.876 3.281 2.562 -1.079 -7.461 -6.652 -6.831 1.978 -1.806 -14.11 -23.13 -14.53 -7.91 -4.404 -20.31 -12.76
0.08 3.146 9.663 6.607 -0.2247 -3.551 0.9438 -3.551 -2.697 -5.331 -12.22 -21.67 -12.64 -10.92 -7.011 -20.94 -14.83
0.085 7.461 12.09 7.191 0.2247 -1.348 3.461 -0.8989 -5.169 -6.964 -9.438 -20.21 -11.78 -10.92 -7.461 -20.13 -13.39
0.09 8.09 11.19 7.506 1.483 -1.124 1.393 0.4045 -4.18 -5.288 -6.562 -18.23 -10.32 -6.62 -4.854 -14.92 -7.64
0.095 6.831 10.25 9.124 3.955 -0.4494 -0.3146 1.753 -0.1348 -0.5159 -2.787 -13.33 -5.417 0.3439 -0.08989 -5.034 1.438
0.1 6.292 11.24 9.888 6.022 2.427 0.9888 4.18 4.899 5.116 2.157 -5.159 1.72 7.136 4.854 6.112 10.88
0.105 7.281 12.13 9.034 6.337 6.831 4.494 7.596 8.315 8.684 7.371 4.471 8.168 11.95 8.36 14.29 18.07
0.11 7.91 10.11 8.045 4.809 10.56 7.596 10.7 8.315 8.641 11.24 12.3 11.09 14.1 9.798 16.81 21.03
0.115 7.91 4.944 6.517 1.933 11.51 7.281 11.37 4.989 5.675 12.13 14.96 8.34 12.21 8.899 12.04 18.61
0.12 7.73 -0.6742 2.652 -1.438 9.348 2.517 8.539 -0.3596 1.29 9.708 11.44 0.6878 6.105 5.573 2.787 10.97
0.125 8.449 -2.787 -1.663 -4.135 6.787 -2.427 4.045 -4.809 -2.364 6.562 5.675 -6.448 -1.204 0.9888 -4.404 0.809
0.13 10.7 0.764 -2.337 -4.944 7.416 -1.034 1.258 -6.292 -4.213 6.382 3.869 -7.394 -6.277 -3.146 -4.674 -8.09
0.135 14.2 8.674 -0.2247 -4.315 12.04 7.91 1.663 -4.899 -4.385 9.438 8.082 -2.149 -8.168 -6.022 -0.3596 -13.39
0.14 17.17 15.6 0.5393 -3.64 16.49 17.89 3.416 -2.607 -3.912 12.58 13.93 3.353 -7.996 -7.281 2.966 -14.47
0.145 16.36 16.18 -0.9888 -3.191 16 21.26 3.461 -0.8539 -3.525 11.78 15.48 4.299 -5.847 -7.101 2.876 -11.87
0.15 10.43 10.11 -1.663 -2.382 9.483 15.82 0 0.2697 -3.052 6.472 10.32 0.6019 -2.751 -5.843 0.1798 -7.64
0.155 2.607 2.202 -0.8539 -1.169 0.1798 4.854 -6.517 0.6742 -2.278 -1.258 0.6878 -4.987 -0.6878 -4.674 -3.506 -4.225
0.16 -2.787 -2.382 -1.303 -0.3596 -7.551 -5.888 -13.89 -0.2247 -1.548 -8.09 -8.856 -9.114 -0.7738 -3.685 -6.382 -2.517
0.165 -4.135 -2.472 -3.326 -0.5843 -10.79 -12.09 -18.65 -2.652 -1.333 -11.15 -13.93 -9.2 -1.72 -2.427 -6.112 -0.8989
0.17 -2.966 -0.7191 -4.989 -1.843 -9.663 -12.81 -18.61 -6.472 -2.321 -10.07 -13.41 -5.675 -2.064 -0.8989 -3.416 1.258
0.175 -1.978 -0.6292 -6.247 -3.82 -7.011 -11.24 -14.34 -11.24 -4.514 -6.921 -10.06 -2.493 -3.009 0 -1.888 2.966
0.18 -2.697 -3.461 -8 -5.438 -5.753 -10.52 -7.506 -14.65 -6.706 -4.494 -7.738 -2.149 -4.901 0.08989 -3.685 2.966
0.185 -5.213 -7.326 -7.775 -4.809 -6.247 -10.2 0.5393 -13.39 -6.663 -3.775 -7.136 -3.095 -5.847 0.1798 -6.112 1.798
0.19 -7.91 -8.854 -2.202 -0.4944 -6.472 -7.461 8.719 -6.067 -3.138 -3.865 -6.706 -2.149 -3.611 1.528 -6.112 0.6292
0.195 -8.989 -6.427 6.067 5.708 -5.079 -2.022 14.92 4.764 3.052 -3.506 -4.987 1.118 0.9458 4.045 -3.955 0.7191
0.2 -8.09 -1.933 10.7 10.74 -3.101 3.236 16.94 13.98 9.243 -2.787 -1.978 4.901 5.933 7.191 -0.809 2.607
0.205 -6.921 0.7191 10.16 12.63 -2.472 4.989 14.34 18.29 13.28 -1.978 1.462 7.652 10.23 9.798 3.146 6.022
0.21 -7.191 -0.4494 8.09 11.69 -3.281 2.607 8.764 17.98 14.01 -0.5393 4.987 9.372 13.15 10.7 7.73 9.079
0.215 -8.09 -3.775 7.056 9.303 -4.225 -1.303 2.697 15.01 12.25 1.348 8.082 10.15 13.58 9.708 10.7 9.888
0.22 -7.64 -6.157 6.292 7.236 -4 -3.73 -1.483 11.96 9.759 2.517 10.49 11.01 12.04 8.09 11.33 9.079
0.225 -5.483 -5.618 6.337 6.742 -2.292 -2.652 -2.112 10.2 7.824 2.337 11.69 12.47 10.58 7.551 11.24 8.539
0.23 -2.966 -2.876 8.09 7.685 0.2697 1.393 0.4045 9.124 6.362 1.169 11.78 13.93 10.15 7.82 11.24 8.899
0.235 -1.528 0.04494 9.079 8.315 2.427 5.753 4.404 6.742 4.299 -0.1798 10.92 13.58 8.34 7.011 9.978 8.36
0.24 -1.528 1.348 6.382 7.146 3.101 8.449 8.18 2.876 1.419 -0.8989 10.06 10.58 3.697 3.955 6.831 5.753
0.245 -2.157 0.764 1.978 4.764 2.921 9.933 11.37 0.2247 -1.118 -0.1798 10.66 7.136 -1.376 0 4.045 1.528
0.25 -2.517 -0.3596 0.764 3.101 3.73 11.73 13.93 1.393 -1.72 2.607 12.72 5.589 -3.783 -2.966 3.416 -2.247
0.255 -0.9888 0 2.787 2.742 6.292 13.93 14.61 6.112 0.2579 6.022 14.36 5.933 -2.579 -3.056 3.775 -3.506
0.26 2.427 1.888 3.73 2.831 8.809 14.38 11.96 11.28 3.783 7.91 12.72 6.019 1.118 -0.3596 3.416 -1.528
0.265 5.303 3.416 1.798 2.202 9.034 11.24 6.382 14.02 7.222 7.281 6.964 4.643 6.191 3.865 2.787 2.966
0.27 5.483 2.697 -0.7191 0.3596 6.697 5.393 0.2697 13.35 8.985 5.213 -0.172 2.579 11.01 7.64 2.876 7.73
0.275 3.326 0 -2.697 -2.292 3.191 -0.3146 -3.775 10.29 8.856 3.506 -5.073 1.118 13.07 9.258 3.506 10.88
0.28 1.258 -2.652 -4.584 -4.404 0.5393 -3.551 -3.685 6.921 7.738 2.697 -5.761 1.72 12.04 8.809 4.944 12.58
0.285 0.8989 -3.506 -4.719 -4.09 0.04494 -3.281 1.034 5.573 6.878 3.146 -2.837 5.073 10.23 7.73 8.539 14.2
0.29 2.247 -1.213 -0.1798 -0.2697 2.157 -0.1798 8.449 6.382 6.577 4.225 1.032 10.15 9.372 6.472 13.57 15.73
0.295 5.034 4.18 7.011 5.258 5.528 3.596 15.19 7.191 6.105 5.034 2.751 13.67 8.168 4.584 15.91 15.19
0.3 8.539 10.7 12.04 9.573 7.64 5.573 18.07 5.753 4.643 4.135 0.6019 12.21 4.729 1.528 12.31 10.79
0.305 11.24 15.6 13.75 10.83 7.011 4.809 16 2.157 2.235 1.169 -4.385 6.105 -0.2579 -1.978 4.494 3.685
0.31 12.4 17.44 15.01 9.483 4.404 2.382 9.798 -2.112 -0.3009 -2.247 -9.544 -1.892 -4.901 -4.764 -3.596 -4.045
0.315 12.22 16.9 16.13 6.831 1.663 -0.764 0.7191 -5.978 -2.106 -4.764 -12.81 -9.286 -8.77 -6.382 -9.888 -10.16
0.32 11.6 15.24 14.43 4.404 -0.4944 -4.539 -9.258 -9.169 -2.966 -6.112 -13.67 -14.87 -12.04 -7.101 -13.66 -13.75
0.325 10.16 12.99 9.843 3.416 -1.798 -7.775 -16.54 -10.92 -2.837 -5.843 -11.95 -17.37 -13.15 -7.101 -14.02 -14.83
0.33 7.191 10.16 5.798 3.91 -1.663 -7.82 -17.48 -10.16 -1.892 -3.236 -6.792 -15.39 -10.83 -6.292 -11.06 -13.84
0.335 3.596 6.697 3.101 4.764 0.1798 -3.056 -10.92 -6.517 -0.2579 1.438 1.634 -9.802 -6.191 -4.944 -6.921 -11.6
0.34 0.9888 2.562 0.04494 4.674 3.056 4.764 0.764 -0.3596 1.978 7.011 11.44 -2.751 -1.032 -2.697 -3.146 -8.09
0.345 -0.08989 -1.888 -2.787 3.775 6.157 12.63 12.81 7.101 4.686 11.78 19.78 3.869 4.299 0.7191 0.8989 -3.416
0.35 -0.1798 -5.303 -2.562 3.371 8.899 17.62 19.82 14.16 7.48 14.56 24.25 9.028 8.942 4.225 5.843 0.6292
0.355 0.2697 -6.157 -0.5393 3.73 10.25 17.53 18.2 17.84 9.114 14.56 23.13 10.23 10.15 5.933 8.809 1.348
0.36 1.079 -4.629 -1.124 3.91 8.764 11.78 8.404 16.31 8.426 10.88 16.59 6.62 6.706 4.854 7.82 -2.157
0.365 0.809 -2.697 -4.764 3.236 4.404 2.831 -4.09 10.97 5.632 5.124 7.738 0.7738 1.204 2.157 4.674 -7.011
0.37 -1.169 -2.202 -7.461 2.202 -0.809 -4.989 -13.03 4.809 2.106 0.4494 0.7738 -3.353 -2.837 -0.08989 2.787 -9.438
0.375 -3.865 -3.506 -7.775 1.258 -4.449 -9.124 -15.1 -0.2697 -0.8598 -1.348 -2.321 -3.869 -4.213 -0.6292 2.517 -7.91
0.38 -5.124 -5.888 -7.865 0.3596 -5.753 -10.25 -11.78 -3.775 -2.493 -0.809 -3.009 -1.978 -3.611 0.3596 2.157 -3.506
0.385 -5.034 -8.449 -8.36 -0.3596 -5.573 -10.16 -6.921 -6.337 -2.966 -0.2697 -3.955 0.4299 -1.548 2.157 1.528 1.528
0.39 -4.764 -10.29 -7.685 -1.348 -5.213 -10.16 -4 -8.584 -3.267 -1.258 -6.964 1.978 1.204 3.596 0.6292 5.303
0.395 -5.124 -10.88 -7.191 -3.685 -6.157 -11.37 -4.674 -11.51 -4.557 -5.034 -12.38 1.376 2.493 3.506 -1.258 6.742
0.4 -6.022 -10.47 -9.888 -7.775 -9.034 -14.07 -7.551 -15.33 -7.179 -10.79 -19 -1.29 1.204 1.618 -4.045 6.921
0.405 -7.281 -9.348 -14.2 -12 -12.81 -16.63 -9.438 -18.47 -10.19 -16.45 -23.99 -3.955 -1.29 -1.348 -5.124 7.371
0.41 -8 -6.921 -15.1 -13.71 -14.74 -16.18 -8.045 -19.51 -12.17 -19.15 -24.59 -4.127 -3.439 -4.584 -3.506 7.73
0.415 -6.202 -2.112 -10.88 -12.09 -12.9 -11.69 -4.135 -18.38 -12.72 -17.8 -20.72 -2.837 -6.105 -8.629 -1.798 5.573
0.42 -0.9888 5.079 -4.944 -8.449 -8.045 -4.719 -0.3596 -16.49 -12.55 -13.84 -14.62 -2.665 -10.75 -13.39 -3.236 -0.3596
0.425 5.483 12.58 0.7191 -4.539 -2.202 2.427 1.573 -14.38 -12.42 -9.169 -8.168 -4.471 -15.91 -17.35 -6.831 -8.27
0.43 9.888 18.07 6.697 -1.483 2.921 8.809 1.843 -11.82 -12.38 -4.225 -2.064 -7.222 -19.43 -18.79 -10.25 -15.46
0.435 10.88 20.27 10.83 0.08989 6.652 13.62 1.348 -8.944 -11.95 0.3596 3.525 -9.802 -20.81 -17.35 -13.3 -19.96
0.44 8.989 18.7 9.573 -0.2247 8.584 16 0.2697 -6.112 -10.58 4.045 8.254 -11.95 -20.12 -13.39 -16.09 -21.48
0.445 5.753 13.57 3.461 -2.067 9.034 16 -1.438 -3.326 -7.652 6.742 11.61 -12.81 -16.85 -8.09 -17.26 -20.58
0.45 2.247 6.292 -2.921 -4.719 8.899 14.29 -4.27 -0.5843 -3.697 8.809 13.41 -11.61 -11.44 -2.966 -15.46 -18.43
