    T[sec] F7  F3  F4  F8  T3  C3  Cz  C4  T4  T5  P3  Pz  P4  T6  O1  O2 
41 30.01 30.01 30.01 30.01 30.01 30.01 30.01 30.01 30.01 30.01 30.01 30.01 30.01 30.01 30.01 30.01
0 -4.045 1.539 7.87 3.517 -6.243 -6.375 4.617 4.748 4.66 -4.045 -2.11 5.452 8.354 1.935 4.748 9.321
0.005 -1.847 4.177 5.364 2.462 -1.275 -0.6155 2.286 2.77 4.089 -1.319 2.726 7.914 5.452 5.716 6.859 7.298
0.01 -0.2638 5.716 3.254 1.583 2.726 3.913 1.539 2.55 4.792 0.7914 6.243 8.969 3.781 8.442 7.562 4.924
0.015 0.5276 5.979 2.462 1.099 4.441 6.111 2.99 3.737 6.023 2.022 8.178 8.705 3.341 7.914 7.474 2.99
0.02 0.08793 5.012 2.682 0.7035 4.089 6.243 5.32 4.573 5.936 2.638 8.53 7.474 3.078 4.045 6.947 1.935
0.025 -1.671 2.77 2.55 -0.1319 3.034 5.584 6.375 3.21 3.561 3.517 7.914 5.628 1.935 -0.8793 5.804 1.495
0.03 -4.309 -0.4397 0.8793 -1.803 2.594 5.1 4.309 -0.5276 -0.5716 5.188 6.947 3.166 -0.5276 -4.133 3.957 0.4397
0.035 -5.804 -3.385 -2.198 -4.045 3.385 5.452 -0.6595 -5.232 -4.704 7.474 6.419 0.5276 -3.781 -4.66 1.407 -2.462
0.04 -4.485 -4.001 -5.276 -6.155 5.408 6.727 -6.155 -8.661 -7.255 9.673 6.859 -1.055 -6.947 -3.781 -0.9673 -7.211
0.045 -0.1759 -1.275 -6.375 -7.298 7.914 8.574 -8.705 -9.629 -8.178 11.08 7.914 -1.407 -9.145 -3.869 -2.462 -12.13
0.05 5.364 3.737 -4.748 -6.815 9.805 10.2 -5.979 -8.53 -8.574 11.43 8.793 -0.9673 -9.936 -6.507 -2.814 -14.77
0.055 9.409 8.222 -0.9233 -4.792 10.29 11.04 1.583 -6.595 -9.541 10.64 8.705 -0.6155 -9.585 -11.08 -2.286 -13.81
0.06 10.2 9.805 3.341 -1.847 9.409 10.64 10.99 -4.792 -10.82 9.145 7.211 -0.7035 -8.617 -15.04 -2.022 -10.2
