    T[sec] F7  F3  F4  F8  T3  C3  Cz  C4  T4  T5  P3  Pz  P4  T6  O1  O2 
41 30.01 30.01 30.01 30.01 30.01 30.01 30.01 30.01 30.01 30.01 30.01 30.01 30.01 30.01 30.01 30.01
0 8.002 12.71 -11.34 -10.95 11.17 14.64 -10.07 -10.16 -8.222 10.29 16.18 21.54 -4.397 5.979 21.19 4.485
0.005 9.233 14.2 -18.91 -18.47 13.19 18.16 -14.64 -15.61 -11.78 13.45 19.52 24.01 -5.276 9.849 27.79 6.683
0.01 6.859 10.29 -24.75 -24.23 11.78 17.23 -16.49 -18.2 -13.06 14.07 17.76 18.55 -4.748 12.93 29.02 8.09
0.015 0.8793 0.9233 -27.13 -26.38 7.43 11.91 -14.55 -16.97 -11.39 12.57 11.87 6.595 -2.022 14.6 24.45 9.233
0.02 -5.628 -9.453 -25.85 -24.93 4.001 6.771 -9.365 -12.97 -7.518 12.31 7.738 -3.078 3.166 15.56 19.17 12.31
0.025 -9.057 -15.39 -22.55 -21.46 5.32 6.815 -2.99 -8.53 -3.254 16.62 11.08 -1.583 9.936 17.32 19.61 18.11
0.03 -8.53 -15.61 -17.72 -16.31 10.2 11.34 3.693 -4.221 1.187 24.09 20.14 9.409 17.15 20.22 24.36 24.71
0.035 -6.331 -13.54 -10.38 -8.222 13.98 14.64 10.9 1.583 6.595 29.72 26.91 19.26 23.74 22.34 26.29 28.23
0.04 -4.924 -11.78 -1.451 0.9673 14.16 13.28 16.84 8.222 11.34 30.07 26.47 19.96 26.91 21.1 21.9 25.94
0.045 -4.66 -10.16 5.012 5.936 11.96 8.661 16.93 11.08 11.43 25.68 20.14 12.31 22.77 15.04 13.81 17.32
0.05 -5.012 -8.134 6.155 3.298 8.705 2.946 9.145 6.859 5.144 18.47 10.82 0.7035 11.43 5.1 4.309 4.309
0.055 -5.716 -6.375 3.561 -3.913 4.441 -2.99 -2.462 -2.022 -3.869 9.936 0.8793 -10.46 -2.198 -6.243 -5.452 -8.617
0.06 -6.155 -4.836 1.627 -9.409 -0.3078 -8.178 -11.17 -9.761 -10.64 1.583 -6.859 -16.97 -12.49 -15.74 -13.72 -17.15
0.065 -6.067 -3.122 2.946 -9.101 -5.012 -11.7 -13.1 -12.4 -12.71 -5.452 -11.26 -17.15 -17.5 -21.19 -18.47 -19.87
0.07 -6.243 -2.066 7.298 -3.341 -10.33 -14.77 -9.233 -9.717 -10.86 -12.31 -14.68 -14.95 -18.91 -22.95 -21.54 -19.35
0.075 -7.386 -2.99 12.53 4.529 -16.66 -18.82 -3.166 -4.089 -7.43 -19.87 -19.79 -16 -18.55 -23.04 -26.2 -18.2
0.08 -8.881 -4.792 15.7 10.16 -21.63 -21.94 1.187 0.6595 -4.968 -26.56 -25.15 -20.14 -17.85 -22.77 -31.66 -17.5
0.085 -8.793 -5.056 14.77 10.99 -22.07 -20.53 2.066 1.891 -4.748 -29.81 -26.82 -22.69 -17.67 -22.07 -34.38 -16.71
0.09 -6.331 -3.122 11.17 9.365 -18.16 -14.6 1.451 0.7474 -5.232 -29.28 -24.36 -21.37 -16.8 -20.14 -33.59 -14.86
0.095 -2.374 -0.4397 9.321 10.33 -12.84 -7.606 3.869 1.759 -3.078 -27.35 -20.66 -17.67 -13.28 -16.44 -31.13 -11.08
0.1 2.286 2.462 11.78 15.21 -8.002 -1.935 10.42 6.903 2.242 -25.41 -17.06 -12.49 -7.386 -11.52 -26.64 -5.452
0.105 7.474 6.683 15.87 19.43 -3.913 2.374 16.44 12.97 7.43 -22.86 -12.93 -4.836 -2.286 -6.155 -18.64 -0.3517
0.11 12.66 12.09 16.84 17.81 -0.7474 5.628 16.49 15.21 8.969 -19.26 -8.178 4.221 -0.08793 -1.671 -8.705 1.847
0.115 16.36 17.02 12.88 10.82 1.011 7.342 10.07 12.97 7.035 -14.86 -3.781 11.43 0.6155 1.583 -0.6155 1.143
0.12 17.76 19.92 5.892 3.254 2.154 8.134 1.099 8.837 3.913 -10.2 0.1759 15.39 2.198 3.869 4.045 -0.08793
0.125 16.71 20.18 -1.231 -1.451 3.429 8.705 -6.155 4.924 1.011 -6.067 3.429 16.71 4.309 5.628 5.979 -0.6155
0.13 13.54 17.41 -6.639 -3.737 4.089 8.31 -9.98 1.671 -1.407 -4.045 4.309 15.04 5.364 6.859 5.012 -0.6155
0.135 8.881 11.7 -9.717 -6.023 2.946 5.584 -10.42 -0.8793 -3.254 -4.924 1.319 9.585 5.276 7.298 0.8793 -0.4397
0.14 3.781 4.66 -11.26 -10.24 0.3517 1.231 -9.277 -3.122 -4.353 -7.123 -3.693 2.374 4.66 6.859 -4.309 -0.3517
0.145 -0.7035 -1.319 -13.28 -15.92 -2.286 -2.858 -9.277 -6.023 -5.232 -7.826 -7.298 -3.254 3.693 5.628 -7.211 -0.8793
0.15 -4.748 -6.023 -16.36 -19.83 -4.836 -6.111 -11.34 -9.365 -5.936 -5.892 -8.09 -6.331 2.814 3.957 -6.771 -1.847
0.155 -8.881 -10.86 -18.38 -18.51 -7.738 -9.497 -13.19 -11.34 -5.804 -2.374 -7.035 -8.442 3.429 2.198 -3.869 -1.759
0.16 -13.19 -16.75 -16.93 -12.57 -10.24 -12.97 -12.49 -10.86 -4.617 1.759 -4.836 -10.2 5.452 0.9673 0.7914 0.7035
0.165 -16.71 -22.55 -12.88 -7.43 -11.04 -15.12 -9.805 -9.541 -3.869 6.683 -1.407 -10.73 6.507 0.3517 6.859 4.133
0.17 -18.03 -26.03 -9.673 -7.914 -9.541 -14.77 -7.386 -9.497 -4.792 12.13 2.198 -10.2 4.573 0 12.05 6.067
0.175 -16.88 -25.76 -8.925 -12.84 -6.155 -12 -5.892 -10.38 -6.507 17.06 5.188 -9.673 0.6155 -0.5276 14.07 5.54
0.18 -13.63 -21.63 -9.057 -16.05 -1.803 -7.914 -4.309 -10.46 -7.474 19.96 6.595 -10.02 -3.517 -1.759 12.57 3.429
0.185 -9.233 -15.17 -7.386 -12.97 2.154 -3.869 -2.198 -9.541 -7.65 19.43 5.892 -10.9 -7.65 -3.869 9.057 0.6155
0.19 -4.836 -8.749 -2.418 -4.353 4.353 -1.451 0 -8.574 -7.87 15.12 2.902 -12.13 -11.96 -6.507 4.485 -2.286
0.195 -1.055 -4.089 5.188 5.364 4.529 -1.011 2.374 -7.255 -7.826 8.705 -1.319 -13.72 -14.86 -8.617 -0.2638 -4.221
0.2 2.462 -0.3957 13.19 12.22 4.221 -0.9233 5.32 -4.001 -6.199 3.254 -4.397 -14.16 -14.86 -9.321 -3.429 -4.66
0.205 6.507 4.485 17.76 14.38 4.88 0.9673 8.002 1.627 -2.33 1.055 -3.869 -11.08 -12.31 -8.617 -3.693 -5.012
0.21 11.34 11.96 17.32 13.23 6.551 5.32 9.761 8.661 3.078 1.671 -0.1759 -3.869 -8.442 -7.123 -1.671 -6.067
0.215 16.27 20.8 14.77 12.71 7.958 10.46 12.09 15.83 9.233 1.935 4.221 5.892 -2.99 -5.276 0.7035 -6.155
0.22 20.49 28.27 15.61 15.92 8.134 14.38 17.06 22.03 15.34 -1.143 6.859 15.65 4.309 -3.078 1.319 -3.429
0.225 23.3 32.62 22.03 22.12 6.991 16.22 24.18 25.76 20.14 -7.914 6.243 22.95 11.78 -0.3517 -1.319 1.231
0.23 24.89 33.94 30.47 27.57 5.408 16.4 30.38 26.16 22.42 -15.83 2.814 25.85 16.8 2.462 -7.474 4.748
0.235 25.15 32.98 35.35 29.5 4.353 15.39 32.58 24.45 22.34 -21.46 -1.847 23.04 18.29 4.573 -15.3 5.188
0.24 23.65 29.59 33.37 27.83 3.913 12.71 29.41 22.03 20.49 -22.51 -6.331 14.86 16.27 5.1 -21.46 2.198
0.245 19.7 22.73 24.4 23.21 3.122 7.738 20.62 17.85 16.36 -18.99 -9.585 3.869 10.64 3.693 -23.04 -3.078
0.25 12.84 11.87 11.04 15.61 1.143 0.6155 7.562 9.98 9.145 -12.4 -11.08 -6.067 2.726 1.495 -18.73 -7.562
0.255 4.221 -1.451 -2.55 5.628 -1.363 -6.463 -5.672 -0.9233 0.04397 -4.748 -9.673 -11.78 -3.693 0.6155 -9.409 -7.211
0.26 -3.869 -13.67 -12.66 -4.66 -2.638 -10.68 -14.6 -10.95 -7.562 2.11 -4.924 -11.61 -5.364 2.638 2.11 -0.8793
0.265 -9.233 -20.58 -18.55 -13.63 -1.759 -10.33 -17.81 -16.88 -11.34 7.298 1.759 -6.595 -3.078 6.771 12.22 7.562
0.27 -10.73 -20.71 -21.9 -20.44 0.3078 -6.507 -17.54 -18.42 -11.65 9.849 7.474 -0.1759 0 10.55 17.85 12.84
0.275 -9.761 -16.8 -23.74 -24.09 1.451 -2.902 -16.53 -17.41 -10.29 9.409 9.057 2.99 1.671 12.22 18.03 12.93
0.28 -9.321 -13.94 -23.48 -23.35 -0.08793 -3.298 -16.09 -16.09 -8.837 6.683 5.54 0.3517 1.495 11.34 13.98 9.497
0.285 -11.52 -15.56 -21.28 -18.99 -4.177 -8.134 -16.75 -16.18 -8.398 3.781 -1.231 -6.683 -0.4397 8.969 8.53 5.012
0.29 -16.18 -20.49 -19.08 -14.29 -8.398 -13.98 -17.98 -17.37 -8.969 3.429 -6.771 -13.81 -2.902 6.947 4.924 2.022
0.295 -20.4 -24.67 -17.81 -11.39 -9.629 -16.31 -17.45 -16.71 -8.705 6.859 -7.035 -16.27 -3.605 6.155 5.276 2.462
0.3 -21.37 -24.67 -15.87 -9.497 -6.771 -13.23 -12.84 -11.3 -5.584 12.84 -1.759 -12.66 -1.055 6.595 8.969 5.979
0.305 -18.38 -19.96 -11.65 -6.375 -1.715 -6.639 -5.012 -2.418 -0.04397 18.47 5.892 -4.924 2.902 6.859 13.81 9.497
0.31 -13.01 -12.53 -5.584 -1.143 2.418 -0.08793 2.242 5.584 5.056 21.37 11.78 3.429 5.628 6.067 17.15 10.29
0.315 -8.002 -5.188 0.4836 5.804 4.133 3.737 6.419 9.805 7.87 20.75 13.98 9.321 6.595 4.836 18.2 8.881
0.32 -5.364 -0.04397 5.188 12.97 3.825 4.704 7.694 10.99 8.969 17.5 13.1 11.43 6.683 3.781 17.06 6.947
0.325 -4.748 2.902 7.255 17.23 3.078 4.704 7.562 10.95 9.365 13.19 10.99 11.08 6.419 3.078 14.33 4.836
0.33 -4.133 5.056 6.287 15.78 3.298 5.804 6.991 10.38 9.189 8.969 9.233 10.55 5.452 2.286 10.82 1.847
0.335 -1.759 7.298 4.133 9.321 4.573 8.31 6.991 9.233 8.222 4.485 7.914 10.46 4.397 0.8793 6.331 -1.319
0.34 2.286 9.365 3.737 2.55 5.672 10.38 7.826 7.342 6.683 -1.231 5.716 10.2 3.341 -1.143 0.5276 -4.397
0.345 6.419 11.34 6.023 -0.04397 4.968 10.24 8.222 4.353 4.66 -8.793 1.231 8.793 1.055 -4.045 -6.683 -8.178
0.35 9.321 13.98 8.969 2.242 2.11 7.914 6.507 0.8793 2.242 -16.97 -5.012 6.419 -3.429 -7.65 -14.33 -13.19
0.355 10.9 17.59 10.82 7.914 -1.803 4.66 3.385 -0.7914 0.6155 -24.01 -11.43 3.605 -8.442 -11.43 -20.31 -17.67
0.36 11.7 20.71 11.74 14.51 -5.452 1.451 1.275 1.187 1.187 -28.23 -16.36 0.6155 -11.17 -14.68 -23.21 -19.52
0.365 11.78 21.02 11.96 18.77 -8.222 -1.627 0.7035 5.232 3.298 -29.02 -19.08 -2.462 -11.17 -16.62 -22.77 -18.64
0.37 10.9 17.15 10.29 17.28 -9.585 -4.573 -0.1319 7.079 4.221 -26.12 -19.61 -5.276 -9.409 -16.8 -19.26 -15.92
0.375 8.442 9.717 6.067 9.453 -8.969 -6.815 -2.638 4.485 2.594 -19.96 -17.5 -7.474 -6.771 -14.68 -13.54 -11.61
0.38 4.397 1.011 0.3078 -1.187 -6.111 -7.694 -6.199 -0.6155 -0.3078 -11.78 -13.28 -8.793 -3.605 -10.9 -7.211 -6.331
0.385 -0.2638 -5.979 -5.232 -10.07 -1.935 -6.859 -9.805 -5.32 -2.682 -3.166 -8.002 -9.233 -1.143 -6.859 -2.286 -2.198
0.39 -4.309 -9.629 -9.673 -14.33 1.627 -5.012 -12.75 -7.738 -3.781 3.693 -3.429 -8.881 -0.2638 -4.045 -0.6155 -0.9673
0.395 -6.947 -10.64 -11.83 -13.41 2.902 -3.957 -13.72 -7.342 -3.561 7.123 -1.055 -8.969 0 -2.902 -2.55 -1.583
0.4 -8.617 -11.34 -10.68 -8.793 1.143 -5.232 -11.61 -4.748 -2.418 6.331 -1.495 -10.46 0.9673 -2.814 -7.211 -2.286
