    T[sec] F7  F3  F4  F8  T3  C3  Cz  C4  T4  T5  P3  Pz  P4  T6  O1  O2 
41 23.01 23.01 23.01 23.01 23.01 23.01 23.01 23.01 22.01 23.01 22.01 22.01 22.01 23.01 23.01 23.01
0 -5.034 -4.225 -4.674 -5.124 2.966 -0.9438 -0.8989 0.5393 -0.7738 5.933 5.417 2.665 1.978 0.3596 0.7191 2.697
0.005 -4.404 -3.64 -4.674 -4.539 2.382 -1.483 1.663 3.82 0.7308 5.753 5.417 4.299 2.665 0.1798 1.169 2.787
0.01 0 1.079 -0.764 -0.04494 0.5393 -0.6292 7.551 9.169 4.299 2.607 3.353 7.136 4.987 1.798 3.326 3.056
0.015 7.461 8.629 5.978 6.247 -1.843 2.247 14.92 14.29 8.512 -2.337 0.2579 10.49 8.684 4.764 7.011 4.135
0.02 13.12 13.98 11.51 9.753 -3.416 6.157 20.18 15.91 10.88 -6.112 -1.634 13.24 12.38 7.461 11.6 6.652
0.025 12.49 13.08 12.31 7.82 -2.517 9.258 20.36 12.76 10.45 -5.393 -0.172 14.44 14.62 8.629 16.09 9.978
0.03 5.573 6.292 8.27 2.157 0.4494 9.618 14.61 5.933 7.437 -0.2697 3.955 12.38 12.55 6.742 18.43 11.87
0.035 -3.506 -2.921 1.034 -3.865 2.382 5.124 3.416 -3.146 1.849 4.494 6.534 5.417 3.955 0.809 16.36 8.719
0.04 -10.88 -11.1 -7.236 -8.27 1.258 -3.82 -10.47 -12.94 -5.632 5.573 5.159 -4.213 -8.856 -7.371 10.34 1.169
0.045 -13.84 -15.28 -13.8 -10.02 -0.6742 -12.72 -21.62 -20.4 -12.3 4.404 1.978 -11.18 -19.26 -13.57 4.225 -6.022
0.05 -10.88 -13.53 -15.55 -8.854 -0.1798 -15.64 -24.94 -21.93 -15.09 3.955 0.3439 -12.12 -22.35 -14.83 0.4494 -9.079
0.055 -2.787 -6.966 -11.55 -5.798 2.831 -10.92 -19.78 -16.81 -13.33 4.584 0.7738 -9.028 -19.09 -12.4 -2.067 -8.629
0.06 5.663 0.5843 -3.685 -1.933 5.888 -2.067 -9.393 -7.101 -7.824 4.764 1.204 -5.847 -12.9 -8.36 -5.124 -7.371
0.065 9.978 5.978 5.258 2.966 7.146 5.978 2.022 4.36 0.4299 3.506 0.3439 -3.783 -5.503 -3.146 -8.449 -6.382
0.07 9.258 8.584 12.99 9.213 5.708 9.708 10.56 14.07 9.243 0.3596 -2.149 -2.837 1.118 2.337 -11.33 -5.573
0.075 5.034 8.449 16.54 14.11 0.8989 7.281 12.9 17.89 14.27 -4.944 -6.62 -3.009 4.729 5.663 -13.57 -5.303
0.08 -0.7191 5.528 14.02 13.8 -5.708 0.08989 8.719 13.93 12.77 -10.88 -11.09 -3.181 5.331 5.753 -14.29 -4.764
0.085 -5.393 1.663 7.461 8.494 -9.888 -6.697 2.337 5.888 6.921 -13.12 -11.78 -1.29 5.503 4.315 -11.69 -2.427
0.09 -5.663 0.08989 1.708 2.382 -8.539 -7.955 -0.6742 0 1.591 -9.798 -7.05 2.579 6.878 3.596 -6.112 1.528
0.095 -0.9888 1.483 -0.4494 -0.809 -3.236 -3.506 0.9888 -0.764 -0.6448 -3.775 0.172 6.105 7.996 3.596 -0.5393 4.674
0.1 4.315 3.056 0 -0.7191 2.022 2.831 5.393 2.427 -0.172 1.169 6.277 8.082 8.512 4.225 3.056 6.292
0.105 5.213 2.247 1.303 1.438 5.303 7.64 9.843 6.831 1.72 4.045 9.888 9.888 9.716 5.753 5.483 8.18
