    T[sec] F7  F3  F4  F8  T3  C3  Cz  C4  T4  T5  P3  Pz  P4  T6  O1  O2 
41 46.02 46.02 46.02 46.02 46.02 46.02 46.02 46.02 45.02 46.02 45.02 45.02 45.02 46.02 46.02 46.02
0 -19.87 -13.03 -9.079 -9.708 -12.49 -10.7 -4.854 0.5393 4.485 6.921 3.341 6.155 13.37 22.74 16.18 25.35
0.005 -16.63 -13.39 -16.54 -16.63 -9.888 -11.78 -9.348 -4.404 4.221 8.09 0.4397 1.319 8.178 18.61 11.24 19.15
0.01 -9.348 -10.61 -18.97 -19.6 -5.663 -11.24 -11.24 -7.191 1.231 7.82 -3.166 -4.66 1.319 10.79 4.315 10.34
0.015 -3.955 -7.82 -15.73 -16.99 -5.933 -11.87 -10.88 -8.449 -4.309 3.685 -7.914 -10.82 -6.331 1.348 -4.045 1.618
0.02 -2.427 -6.292 -8.899 -10.07 -11.69 -13.84 -9.348 -9.169 -9.585 -4.854 -12.93 -15.83 -12.66 -5.573 -13.93 -5.843
0.025 -2.247 -4.944 -1.708 -1.618 -17.35 -14.74 -7.191 -8.899 -11.7 -15.28 -16.97 -18.64 -15.04 -7.461 -24.72 -12.67
0.03 1.079 -1.798 3.596 5.124 -15.91 -11.69 -4.584 -7.191 -10.46 -23.82 -18.73 -19.7 -13.54 -6.382 -35.06 -20.31
0.035 8.629 2.697 6.112 8.539 -6.562 -4.854 -2.157 -4.674 -7.826 -27.69 -17.76 -20.05 -11.26 -7.371 -41.89 -28.85
0.04 16.36 5.933 5.573 8.18 4.584 2.157 -0.6292 -3.056 -6.507 -26.34 -14.68 -20.31 -10.73 -12.94 -42.43 -35.51
0.045 18.79 4.854 2.427 4.494 10.25 5.303 -0.2697 -3.146 -7.826 -21.21 -11.34 -19.87 -11.52 -19.6 -35.78 -35.87
0.05 14.2 -0.08989 -1.798 -0.5393 7.82 3.146 -0.5393 -3.506 -9.761 -14.29 -8.266 -16.97 -10.73 -21.3 -23.73 -27.51
0.055 7.011 -4.764 -5.393 -4.225 0.9888 -1.798 -0.3596 -1.978 -8.53 -7.551 -4.836 -10.64 -5.892 -15.19 -9.348 -12.4
0.06 3.865 -4.674 -6.112 -4.225 -4.135 -5.213 1.348 2.697 -2.902 -1.438 0.4397 -1.319 3.166 -3.596 4.404 4.674
0.065 6.831 0.4494 -3.416 -0.9888 -4.225 -4.225 5.213 9.438 3.781 4.404 8.002 8.969 13.89 8.18 16.54 19.15
0.07 11.6 6.382 0.5393 2.247 -0.5393 0.1798 10.25 15.1 7.65 10.61 16.36 17.85 22.42 16 26.61 28.76
0.075 11.96 7.551 2.337 2.067 2.427 4.494 14.29 16.72 8.178 16.09 22.86 22.69 25.76 18.79 33.89 33.26
0.08 5.843 1.978 -0.3596 -2.157 1.888 5.213 15.37 13.66 7.738 19.6 24.8 22.6 24.18 18.7 36.49 33.62
0.085 -2.607 -6.921 -6.112 -8 -0.809 2.157 12.85 8.36 7.738 20.31 21.37 18.2 19.96 18.07 33.17 31.01
0.09 -7.82 -13.66 -10.7 -11.24 -3.056 -2.337 8.27 3.955 7.738 18.61 14.25 11.17 15.56 17.44 24.45 25.98
0.095 -7.281 -14.65 -10.88 -10.07 -3.506 -5.483 3.326 1.348 6.419 15.37 6.331 3.429 11.43 15.64 13.21 19.15
0.1 -3.506 -10.79 -7.101 -5.843 -2.966 -6.292 -0.08989 0 3.078 10.97 0 -3.078 7.386 11.87 2.966 11.87
0.105 -0.3596 -5.573 -2.517 -1.978 -2.876 -5.303 -1.169 -0.8989 -2.022 5.753 -4.221 -7.123 3.781 7.191 -4.135 6.022
0.11 1.258 -1.348 -0.08989 -0.7191 -3.326 -3.685 0.1798 -1.079 -7.211 0 -6.683 -8.266 1.143 2.697 -7.91 1.888
0.115 4.045 2.067 -0.2697 -1.348 -3.955 -2.427 2.517 -0.1798 -9.409 -5.573 -7.386 -7.211 -0.7035 -1.438 -9.888 -1.708
0.12 9.798 6.202 -0.809 -1.438 -3.865 -1.079 4.404 1.438 -7.035 -9.888 -6.331 -5.628 -2.55 -5.663 -11.24 -5.843
0.125 16.27 10.88 1.348 0.9888 -1.438 1.258 5.393 3.056 -1.583 -11.69 -3.605 -4.924 -4.573 -9.978 -12.49 -10.43
0.13 18.97 13.84 6.742 5.753 4.584 5.034 6.292 3.506 3.517 -10.79 -0.5276 -5.892 -6.771 -13.93 -13.57 -14.38
0.135 15.73 12.85 12.94 10.88 13.84 8.719 7.011 2.247 5.452 -8.539 1.407 -8.354 -9.409 -17.62 -14.56 -17.08
0.14 9.348 8 16.54 14.11 22.47 10.07 7.011 0 3.166 -6.022 0.9673 -11.43 -11.61 -20.04 -15.55 -18.34
0.145 4.584 2.517 16.09 14.02 25.8 8.18 5.573 -1.169 -2.55 -3.326 -1.583 -13.72 -12.13 -20.31 -16.18 -18.07
0.15 4.225 0 12.85 11.06 21.21 4.404 2.517 -0.5393 -9.233 0.1798 -4.221 -13.72 -10.29 -17.98 -15.1 -16.18
0.155 7.101 1.978 8.629 6.652 10.61 1.079 -0.9888 0.809 -13.19 4.404 -4.485 -10.73 -7.123 -13.84 -10.79 -12.58
0.16 9.798 6.292 4.854 2.427 -0.6292 0.08989 -3.596 1.079 -12.75 8.18 -1.495 -4.748 -3.957 -8.899 -2.427 -6.831
0.165 10.16 8.539 1.618 -0.5393 -7.191 0.809 -4.584 -0.9888 -9.673 10.43 3.166 3.166 -1.319 -3.506 8.629 0.5393
0.17 8.27 5.753 -1.258 -2.337 -7.82 0.8989 -4.584 -4.404 -6.683 10.88 6.507 10.46 0.7035 2.247 19.15 7.91
0.175 4.764 -1.528 -4.045 -3.416 -6.022 -1.528 -5.483 -7.371 -4.485 9.618 6.507 14.51 1.935 8 25.53 13.03
0.18 0 -9.348 -6.742 -4.404 -5.663 -6.202 -8.09 -8.36 -2.374 7.82 3.429 13.89 2.638 12.76 26.43 15.37
0.185 -6.652 -13.93 -9.079 -6.112 -6.921 -9.708 -10.43 -6.921 -0.3517 6.921 0.08793 10.2 3.517 16 23.37 16.45
0.19 -13.75 -13.57 -10.34 -8.36 -6.292 -8.36 -9.348 -3.775 0.6155 8.18 -0.1759 6.859 5.54 17.17 19.78 18.43
0.195 -17.98 -9.079 -9.708 -9.978 -0.9888 -1.438 -2.966 0.2697 1.143 11.78 3.957 6.771 9.057 16.45 17.62 21.48
0.2 -16 -3.056 -6.292 -8.899 7.011 7.64 6.742 5.303 2.726 15.82 10.11 9.409 13.37 14.83 15.82 23.55
0.205 -7.82 2.067 0.4494 -3.236 12.67 13.66 15.37 10.79 5.452 17.08 13.01 11.43 16.88 12.94 11.15 21.48
0.21 3.056 4.944 9.169 6.112 10.61 12.31 18.25 14.92 7.474 12.04 8.266 8.266 16.18 9.618 0.9888 12.85
0.215 11.51 5.124 15.91 15.91 0 3.685 13.21 13.75 5.979 -0.5393 -4.045 -2.286 7.738 1.978 -13.84 -2.247
0.22 13.93 3.146 16.72 20.85 -14.29 -7.91 1.798 4.674 -1.143 -18.07 -19.43 -17.32 -8.705 -11.06 -29.3 -20.31
0.225 9.618 -0.08989 9.708 17.17 -24.45 -15.91 -11.06 -10.7 -13.01 -33.26 -30.95 -30.6 -28.4 -26.61 -40.09 -35.33
0.23 0.4494 -4.045 -2.966 5.303 -24.9 -16.36 -20.76 -26.52 -25.06 -39.37 -34.12 -36.4 -43.53 -38.29 -42.88 -41.98
0.235 -9.618 -8.09 -16.54 -9.169 -16.99 -10.7 -25.8 -36.13 -30.6 -34.25 -28.58 -33.41 -48.36 -40.36 -37.66 -38.11
0.24 -16.54 -11.6 -25.71 -19.6 -6.472 -4.315 -26.97 -35.6 -25.94 -21.75 -18.2 -24.53 -41.5 -31.19 -26.7 -25.8
0.245 -17.53 -13.39 -27.33 -21.48 1.258 -1.438 -25.89 -26.16 -13.81 -7.91 -8.266 -14.68 -26.64 -14.83 -13.12 -9.978
0.25 -12.58 -12.04 -21.57 -15.64 5.663 -1.888 -23.28 -13.03 -0.9673 3.056 -1.495 -7.035 -10.82 0.809 -0.1798 2.607
0.255 -4.494 -6.921 -11.78 -6.742 8.899 -1.888 -18.97 -2.517 6.419 10.43 2.286 -2.022 -0.5276 8.449 9.708 7.73
0.26 2.517 -0.08989 -2.517 0.6292 12.31 1.258 -12.85 1.528 5.979 15.37 5.1 1.847 1.935 6.382 15.91 5.933
0.265 5.753 4.584 3.416 4.494 14.38 6.472 -5.124 0.08989 -0.9673 18.97 8.09 6.595 0 -0.3596 19.69 2.697
0.27 5.663 4.674 5.933 5.843 12.49 10.07 2.876 -2.966 -9.585 20.31 10.9 12.66 -1.231 -4.494 23.19 3.685
0.275 5.303 1.618 6.022 6.652 6.472 9.618 9.618 -4.045 -13.54 17.98 12.66 18.55 1.583 -1.798 27.15 10.07
0.28 6.831 0 4.944 7.191 -0.08989 6.562 13.48 -1.528 -9.233 11.69 12.22 22.25 7.914 5.843 29.3 17.8
0.285 9.438 2.607 3.146 6.472 -3.056 4.854 14.38 3.236 0.08793 3.506 9.145 21.98 13.98 13.39 25.8 21.21
0.29 9.618 8.18 1.438 4.045 -1.258 6.382 12.85 7.551 8.178 -3.685 4.133 17.23 15.83 16 14.83 17.08
0.295 5.303 11.87 1.169 1.888 1.169 8.899 9.798 9.348 10.9 -8.36 -1.407 9.057 11.78 13.12 -0.7191 7.281
0.3 -1.438 10.61 3.326 2.876 -0.08989 8.809 5.843 8.719 9.321 -10.34 -5.716 0 4.397 8.449 -14.74 -2.517
0.305 -6.292 5.573 8 7.461 -4.944 4.944 1.258 7.64 6.947 -10.34 -8.002 -7.298 -1.847 6.831 -21.48 -7.64
0.31 -5.483 1.258 12.49 12.49 -9.169 -0.2697 -3.596 6.921 6.067 -9.348 -8.178 -11.17 -4.924 8.449 -19.96 -7.91
0.315 0.5393 1.169 13.39 13.84 -9.169 -3.685 -8.719 5.843 6.331 -8.719 -6.859 -11.96 -6.243 8.629 -14.11 -7.191
0.32 8 5.393 9.618 10.25 -5.753 -3.775 -12.31 3.056 4.836 -8.989 -4.66 -10.64 -8.617 2.787 -8.539 -8.809
0.325 13.03 11.24 4.135 4.674 -1.258 -1.079 -11.33 -0.1798 -0.5276 -9.169 -1.759 -7.386 -11.87 -8.719 -5.124 -12.31
0.33 14.83 16.18 2.157 2.067 3.236 3.506 -4.135 -1.258 -8.178 -7.101 2.638 -2.11 -13.28 -20.85 -2.427 -14.74
0.335 15.37 19.51 5.393 4.315 8.449 8.719 7.101 1.169 -13.19 -1.348 8.705 4.573 -10.82 -27.6 1.438 -14.29
0.34 16.18 20.58 11.15 8.899 13.84 12.31 16.45 5.213 -12.57 6.831 15.12 11.08 -4.836 -26.88 6.562 -11.33
0.345 15.64 17.8 14.47 11.15 16 11.78 18.52 7.281 -8.09 14.56 19.17 15.3 1.759 -20.85 11.15 -7.73
0.35 10.88 10.16 13.21 8.809 10.7 5.663 12.85 5.843 -3.693 18.25 18.99 16.71 6.243 -13.39 13.84 -4.494
0.355 1.258 -0.08989 9.079 4.135 -2.337 -3.685 4.584 2.966 -0.7035 16.9 15.48 16.53 8.354 -7.101 15.1 -0.809
0.36 -9.079 -8 5.753 0.809 -16.63 -11.15 0.5393 2.607 2.022 12.85 11.87 17.06 10.55 -0.9888 16.72 5.213
0.365 -14.2 -9.258 5.213 0.1798 -22.2 -11.33 4.315 7.011 5.452 10.61 11.43 19.87 15.65 6.831 20.22 14.47
0.37 -10.97 -3.865 6.202 0.6292 -13.12 -3.056 13.39 13.93 8.354 13.93 15.48 24.53 23.3 16.09 25.53 25.26
0.375 -1.978 3.865 6.202 -0.08989 6.472 9.169 21.57 18.52 9.761 22.2 22.86 28.93 29.37 23.28 31.46 33.53
0.38 5.843 8.809 4.404 -2.157 25.17 18.88 24.18 17.53 9.409 31.37 29.9 30.78 30.07 24.99 36.13 36.13
0.385 7.281 9.258 2.607 -3.236 32.63 21.75 21.3 12.04 8.002 35.78 32.18 28.14 24.8 21.03 37.03 31.91
0.39 2.517 7.64 3.056 -1.258 26.79 18.16 16 5.933 6.683 31.46 26.91 19.87 15.56 14.02 31.46 20.94
0.395 -2.607 7.461 5.933 3.236 13.12 11.24 10.88 1.978 6.683 17.53 14.33 6.419 4.748 6.562 17.98 4.674
0.4 -2.697 9.978 9.348 8.449 0 4.494 6.202 0.5393 7.738 -1.978 -1.759 -9.057 -5.804 -0.08989 -0.809 -13.93
0.405 3.146 12.76 12.04 12.13 -7.64 -0.2697 1.798 1.169 8.09 -20.4 -15.48 -20.66 -14.42 -5.933 -18.61 -30.11
0.41 10.34 12.67 13.66 13.93 -10.88 -3.146 -1.798 2.966 6.771 -31.64 -21.9 -23.39 -19.26 -10.88 -28.58 -39.01
0.415 13.57 8.899 14.65 14.38 -13.84 -5.303 -3.955 5.393 5.188 -33.71 -19.87 -16.8 -19.26 -13.48 -27.96 -38.02
0.42 11.24 4.045 14.47 13.84 -18.25 -7.371 -4.404 7.91 5.188 -28.94 -12.31 -4.924 -13.54 -11.15 -19.96 -27.15
0.425 6.202 1.528 12.58 11.51 -21.12 -8.449 -3.506 9.708 6.859 -21.3 -4.045 6.243 -2.462 -1.888 -10.88 -9.438
0.43 2.517 2.607 8.539 6.742 -18.43 -7.461 -2.337 10.52 8.354 -13.93 1.407 13.37 11.26 12.67 -4.944 10.25
0.435 1.978 5.213 2.607 -0.2697 -11.15 -4.854 -1.888 9.978 8.793 -8.36 3.693 16.27 22.86 26.88 -2.067 26.88
0.44 3.146 5.303 -4.315 -8.27 -5.393 -2.607 -2.157 8 8.002 -4.944 4.045 16.44 28.23 34.52 0.809 36.58
0.445 2.607 0.6292 -10.79 -15.73 -5.933 -2.876 -2.876 4.315 5.628 -2.427 3.517 15.39 25.68 32.81 5.933 38.38
0.45 -1.348 -7.371 -15.1 -20.94 -10.43 -5.303 -3.596 -1.079 1.759 0.7191 3.341 13.19 16.97 23.64 12.94 33.8
0.455 -7.011 -14.02 -15.91 -22.11 -10.52 -7.191 -4.135 -7.91 -2.198 6.022 4.309 10.11 5.979 12.31 19.42 26.16
0.46 -9.798 -14.47 -12.58 -18.25 -0.5393 -5.573 -3.955 -14.2 -4.748 13.39 7.123 7.738 -2.198 4.225 23.37 19.42
0.465 -6.112 -7.551 -5.753 -9.978 15.82 -0.2697 -1.258 -16.72 -4.924 20.49 10.73 7.738 -3.605 2.067 24 15.73
0.47 3.955 3.236 2.067 0 27.51 5.933 5.034 -13.03 -2.286 24 13.19 10.2 1.759 4.404 21.39 13.57
0.475 15.91 13.03 8 7.91 25.44 9.888 13.84 -3.416 3.517 21.66 12.84 13.01 9.936 6.831 16 9.169
0.48 23.73 18.25 10.07 11.6 11.78 10.97 22.02 8.719 11.43 14.11 9.585 13.45 15.65 6.202 8.449 0.1798
0.485 23.82 18.43 9.528 11.51 -2.067 10.97 26.34 19.24 17.41 4.764 4.66 10.55 16.36 2.427 -0.1798 -12.04
0.49 17.26 16 9.169 10.25 -6.202 11.78 25.26 24.63 17.67 -3.865 -0.6155 4.573 11.61 -2.157 -9.618 -23.64
0.495 8.719 13.66 10.34 10.07 -1.438 12.58 19.15 22.83 11.61 -12.13 -5.979 -3.693 2.726 -6.472 -19.33 -31.19
0.5 3.056 12.67 11.78 11.24 3.596 10.97 9.888 14.11 2.11 -21.03 -12.22 -13.72 -8.354 -10.61 -29.3 -34.16
0.505 1.258 11.96 11.06 11.6 2.876 5.933 -0.08989 1.169 -6.859 -29.39 -19.08 -23.65 -19.17 -15.1 -37.84 -33.98
0.51 1.169 9.348 7.101 8.809 -1.079 -0.809 -8.899 -11.6 -12.93 -33.89 -24.18 -30.6 -26.82 -19.87 -42.16 -32.09
0.515 0.2697 3.685 0.5393 2.787 -1.528 -5.843 -15.55 -20.04 -14.6 -32 -24.27 -31.83 -29.55 -23.55 -39.91 -29.12
0.52 -2.247 -4.135 -6.022 -4.315 4.135 -7.011 -19.33 -21.84 -12.13 -24.81 -18.55 -26.47 -26.38 -23.91 -31.46 -23.91
0.525 -4.944 -11.24 -10.16 -9.618 11.87 -4.764 -18.97 -17.44 -7.562 -15.91 -9.409 -16.27 -17.94 -19.69 -19.87 -16.09
0.53 -5.663 -14.02 -10.52 -11.6 15.82 -0.6292 -13.93 -9.708 -3.166 -8.27 -0.7035 -4.924 -7.298 -12.49 -8.809 -6.921
0.535 -3.326 -10.97 -8.09 -10.34 14.29 3.506 -5.663 -2.517 0 -2.427 5.1 4.309 1.319 -6.022 0 0.9888
0.54 0.7191 -4.225 -4.584 -7.281 10.43 6.292 2.247 1.438 1.495 3.236 8.53 10.38 5.892 -3.416 7.461 6.112
0.545 2.966 0.809 -2.067 -4.584 7.371 6.472 6.742 2.427 0.8793 9.708 10.99 13.89 7.123 -4.225 15.55 9.618
0.55 -0.3596 -0.809 -1.798 -3.596 3.955 2.787 6.652 1.528 -1.231 15.19 12.93 16 7.562 -5.663 23.82 13.12
0.555 -10.25 -9.528 -4.135 -4.854 -3.326 -4.225 3.236 0.08989 -2.374 16.63 13.72 16.62 8.354 -5.213 29.93 17.17
0.56 -22.65 -20.49 -8 -7.73 -14.38 -12.4 -0.4494 -1.888 -0.6155 13.3 12.13 15.48 9.321 -2.427 31.46 20.22
0.565 -30.92 -26.88 -11.24 -10.88 -23.46 -17.89 -1.528 -4.045 2.11 8.36 8.002 12.84 9.233 1.169 27.87 20.4
0.57 -30.74 -25.53 -12.22 -12.85 -23.82 -18.16 0 -6.202 2.462 5.573 2.814 8.969 7.386 3.056 20.85 16.45
0.575 -24 -18.97 -11.06 -13.03 -15.46 -14.11 1.528 -7.91 -1.143 6.022 -1.583 4.045 3.254 1.258 12.4 8.449
