    T[sec] Fp1 Fp2  F7  F3  F4  F8  T3  C3  C4  T4  T5  P3  P4  T6  O1  O2
41 280.1 280.1 280.1 280.1 280.1 280.1 280.1 280.1 280.1 280.1 280.1 280.1 280.1 280.1 280.1 280.1
0.625 87.95 59.91 30.91 13.95 -2.052 -5.061 19.97 -44.04 -12.04 0 -10.12 -43.09 -44.04 3.967 -51.02 -47.05
0.63 87.95 60.87 27.9 11.9 -2.052 0.9575 24.89 -43.09 -16 -1.094 -28.04 -32.01 -31.05 -5.061 -37.07 -41.04
0.635 127.9 72.91 64.97 37.89 31.87 38.98 58.95 -8.07 -4.104 38.98 8.891 13.95 17.92 16.96 4.924 2.872
0.64 111.9 58 50.88 58.95 53.89 49.93 42.95 9.985 46.92 41.99 -7.113 21.89 26.95 11.9 12.99 18.88
0.645 87.95 48.97 25.99 55.95 47.87 29 34.88 9.985 47.87 24.89 -11.08 17.92 16.96 0 12.99 19.97
0.65 97.94 69.9 25.99 47.87 47.87 23.94 37.89 13.95 27.9 19.97 17.92 33.92 21.89 7.934 22.98 29.96
0.655 63.88 56.9 5.882 34.88 35.97 3.967 26.95 -2.052 29 5.882 -7.113 15.87 0.9575 17.92 2.872 8.891
0.66 47.87 32.97 0 15.87 11.9 -10.12 27.9 -23.12 -5.061 4.924 -9.028 5.882 -6.019 12.99 -9.028 -1.094
0.665 79.88 45.96 22.98 25.99 21.89 2.872 33.92 -15.05 -20.11 29 31.87 17.92 3.967 14.91 0.9575 1.915
0.67 73.86 49.93 21.89 43.91 31.87 15.87 45.96 -1.094 5.882 33.92 19.97 9.985 5.882 19.97 -1.094 0
0.675 67.98 39.94 11.9 37.89 23.94 11.9 65.93 -9.028 5.882 27.9 17.92 0.9575 0.9575 9.985 -11.08 -9.028
0.68 79.88 46.92 15.87 24.89 19.97 17.92 64.97 -15.05 1.915 26.95 31.87 0.9575 1.915 11.9 -17.1 -16
0.685 47.87 30.91 6.976 19.97 13.95 12.99 51.98 -25.03 6.976 18.88 0 -9.028 -5.061 24.89 -21.06 -19.01
0.69 17.92 0.9575 -3.009 0.9575 -7.113 -8.07 30.91 -39.12 -3.009 6.976 -2.052 -19.01 -16 16.96 -29.14 -23.12
0.695 31.87 12.99 0 -19.01 -27.08 -12.04 0 -45 -19.01 1.915 27.9 -19.01 -18.06 4.924 -27.08 -25.03
0.7 13.95 7.934 -3.009 -15.05 -35.02 -3.009 0 -39.12 -22.02 -13.13 9.985 -17.1 -25.03 11.9 -15.05 -17.1
0.705 -19.01 -21.06 -18.06 -25.03 -51.02 -12.04 1.915 -45 -48.01 -35.02 -1.094 -31.05 -47.05 6.976 -27.08 -27.08
0.71 -9.028 -25.03 -15.05 -39.12 -57.04 -9.028 -17.1 -59.09 -75.1 -39.12 -2.052 -39.12 -61.01 -2.052 -39.12 -45
0.715 0.9575 -27.08 -17.1 -41.04 -57.04 -1.094 -47.05 -61.01 -61.01 -45 -23.12 -41.04 -63.06 0 -37.07 -43.09
0.72 -1.094 -27.08 -32.01 -41.04 -60.05 -14.09 -82.07 -57.04 -46.1 -60.05 -17.1 -51.02 -66.07 -15.05 -51.02 -52.12
0.725 31.87 15.87 -7.113 -21.06 -36.11 10.94 -63.06 -31.05 -38.03 -36.11 13.95 -21.06 -35.02 -21.06 -31.05 -44.04
0.73 48.97 39.94 16.96 15.87 -2.052 51.98 -6.019 -1.094 -7.113 -12.04 10.94 10.94 2.872 -6.019 4.924 -3.009
0.735 32.97 32.97 21.89 35.97 18.88 58 7.934 12.99 1.915 -11.08 4.924 6.976 7.934 -8.07 -1.094 0.9575
0.74 60.87 61.96 38.98 47.87 38.98 76.87 18.88 21.89 1.915 0 13.95 9.985 16.96 -4.104 0.9575 0
0.745 78.93 74.96 43.91 48.97 44.87 80.98 13.95 24.89 16.96 -2.052 1.915 8.891 15.87 0 2.872 7.934
0.75 49.93 69.9 23.94 29.96 21.89 53.89 -1.094 13.95 11.9 -17.1 5.882 -9.028 -2.052 -1.094 -9.028 0
0.755 33.92 77.97 31.87 39.94 33.92 71.95 29.96 31.87 11.9 -2.052 27.9 13.95 23.94 11.9 2.872 11.9
0.76 44.87 47.87 38.98 51.98 44.87 87 58.95 43.91 29 11.9 5.882 39.94 42.95 21.89 22.98 32.97
0.765 46.92 15.87 20.93 31.87 19.97 71.95 35.97 26.95 15.87 -16 -1.094 16.96 12.99 22.98 0.9575 9.985
0.77 53.89 34.88 21.89 34.88 27.9 74.96 33.92 36.93 4.924 -22.02 -2.052 10.94 1.915 24.89 0.9575 -1.094
0.775 55.95 47.87 35.97 39.94 33.92 73.86 41.99 37.89 1.915 -13.13 -27.08 11.9 3.967 13.95 0.9575 7.934
0.78 34.88 65.93 42.95 29.96 19.97 59.91 24.89 18.88 -3.009 -14.09 -2.052 0.9575 0.9575 8.891 -3.009 1.915
0.785 27.9 70.99 45.96 52.94 41.99 75.92 24.89 48.97 17.92 -5.061 8.891 11.9 18.88 0 0.9575 -1.094
0.79 71.95 46.92 51.98 75.92 67.98 93.97 30.91 71.95 40.9 -3.009 -6.019 20.93 27.9 -10.12 8.891 14.91
0.795 97.94 53.89 51.98 71.95 58.95 96.98 27.9 67.98 29.96 -12.04 7.934 10.94 20.93 -1.094 8.891 8.891
0.8 74.96 71.95 43.91 81.93 62.92 95.89 36.93 84.94 39.94 -12.04 14.91 17.92 22.98 17.92 12.99 8.891
0.805 58.95 71.95 47.87 74.96 55.95 92.88 61.96 74.96 40.9 0.9575 7.934 26.95 37.89 27.9 22.98 24.89
0.81 33.92 71.95 47.87 47.87 31.87 84.94 47.87 40.9 22.98 -1.094 31.87 27.9 35.97 27.9 30.91 19.97
0.815 -2.052 29.96 9.985 30.91 20.93 71.95 10.94 35.97 36.93 -7.113 18.88 12.99 10.94 7.934 14.91 8.891
0.82 0.9575 -6.019 -13.13 21.89 19.97 65.93 -1.094 37.89 14.91 -21.06 -18.06 0 -7.113 -6.019 6.976 8.891
0.825 0 1.915 -20.11 16.96 5.882 66.89 -3.009 25.99 -18.06 -19.01 -18.06 -5.061 -9.028 0.9575 2.872 -2.052
0.83 -16 -2.052 -31.05 16.96 -5.061 60.87 -23.12 23.94 -7.113 -16 -11.08 -12.04 -14.09 1.915 -13.13 -23.12
0.835 -1.094 9.985 -19.01 11.9 -7.113 58 -20.11 15.87 -7.113 -18.06 -4.104 -17.1 -4.104 -4.104 -15.05 -25.03
0.84 8.891 35.97 1.915 10.94 5.882 60.87 -23.12 17.92 -1.094 -16 7.934 -10.12 0.9575 -3.009 -7.113 -15.05
0.845 -5.061 26.95 -8.07 24.89 15.87 62.92 -17.1 29.96 16.96 -13.13 -4.104 -19.01 -5.061 0 -15.05 -14.09
0.85 -3.009 18.88 -13.13 19.97 15.87 55.95 2.872 25.99 0.9575 -33.1 -32.01 -32.01 -15.05 -6.019 -21.06 -18.06
