    T[sec]  F7  F3  F4  F8  T3  C3  Cz  C4  T4  T5  P3  Pz  P4  T6  O1  O2
41 224.1 224.1 224.1 224.1 224.1 224.1 224.1 224.1 224.1 224.1 224.1 224.1 224.1 224.1 224.1 224.1
0.625 -15.1 -13.02 -23.09 -37.1 -21.01 -33.05 -25.06 -37.1 -27.03 -17.07 -5.034 -11.05 -13.02 -19.04 5.909 -39.07
0.63 -13.02 0 -15.1 -24.07 -4.049 -21.01 -13.02 -22.1 -24.07 -17.07 -15.1 -17.07 -20.03 -25.06 -39.07 -74.08
0.635 -9.083 5.909 -8.098 -11.05 2.955 -11.05 -8.098 -9.083 -22.1 -24.07 -32.06 -22.1 -26.04 -29.11 -99.03 -97.06
0.64 -7.003 5.909 -5.034 -7.003 3.939 -11.05 -15.1 -5.034 -21.01 -27.03 -49.02 -31.08 -33.05 -31.08 -149 -109.1
0.645 0.9849 0.9849 0 -2.079 -1.094 -20.03 -24.07 -7.003 -16.09 -28.01 -56.03 -32.06 -34.03 -26.04 -174.1 -98.05
0.65 -1.094 -5.034 1.97 -3.064 -3.064 -33.05 -35.02 -9.083 -12.04 -26.04 -58.11 -34.03 -32.06 -25.06 -171 -75.07
0.655 -1.094 -17.07 0.9849 -5.034 -9.083 -47.05 -49.02 -15.1 -7.003 -21.01 -47.05 -35.02 -31.08 -23.09 -139.1 -41.04
0.66 -3.064 -21.01 0.9849 -7.003 -10.07 -51.1 -51.1 -20.03 -5.034 -16.09 -25.06 -30.09 -29.11 -20.03 -83.06 -3.064
0.665 -7.003 -24.07 -3.064 -12.04 -9.083 -46.07 -43.01 -20.03 -5.034 -5.034 -1.094 -21.01 -25.06 -24.07 -20.03 20.9
0.67 -13.02 -25.06 -9.083 -17.07 -5.034 -35.02 -31.08 -21.01 -9.083 0 15.98 -7.003 -21.01 -27.03 35.89 41.91
0.675 -11.05 -22.1 -12.04 -18.06 -3.064 -20.03 -22.1 -16.09 -10.07 9.958 34.91 3.939 -10.07 -19.04 87 58.98
0.68 -9.083 -22.1 -14.01 -14.01 -4.049 -14.01 -19.04 -14.01 -10.07 13.9 40.93 16.96 0 -15.1 123 70.91
0.685 -7.003 -23.09 -11.05 -13.02 -5.034 -13.02 -17.07 -13.02 -5.034 15.98 37.97 19.92 0 -9.083 141.9 73.97
0.69 -1.094 -18.06 -4.049 -6.019 0 -13.02 -17.07 -8.098 1.97 13.9 32.94 13.9 2.955 -4.049 153 74.96
0.695 0.9849 -11.05 -1.094 0.9849 2.955 -15.1 -22.1 -7.003 0.9849 11.93 29 5.909 0.9849 -4.049 150.9 67.96
0.7 0.9849 -3.064 0 0.9849 3.939 -21.01 -27.03 -7.003 1.97 9.958 19.92 0.9849 -1.094 -3.064 138 55.92
0.705 0.9849 0.9849 -2.079 -1.094 0.9849 -22.1 -26.04 -11.05 0 7.988 11.93 -4.049 -3.064 0 111.9 35.89
0.71 0.9849 -5.034 -5.034 -3.064 -5.034 -24.07 -30.09 -17.07 0.9849 1.97 1.97 -4.049 -5.034 0.9849 77.91 5.909
0.715 2.955 -15.1 -13.02 -9.083 -17.07 -25.06 -33.05 -23.09 -3.064 -3.064 -7.003 -7.003 -5.034 0 41.91 -23.09
0.72 2.955 -23.09 -15.1 -15.1 -27.03 -24.07 -33.05 -27.03 -3.064 -13.02 -17.07 -4.049 -3.064 5.909 1.97 -55.04
0.725 6.894 -21.01 -7.003 -13.02 -23.09 -21.01 -27.03 -21.01 -2.079 -19.04 -21.01 -5.034 -2.079 13.9 -35.02 -73.1
0.73 8.973 -15.1 1.97 -5.034 -7.003 -13.02 -15.1 -7.003 5.909 -19.04 -19.04 -5.034 1.97 19.92 -73.1 -75.07
0.735 12.91 -7.003 15.98 0 5.909 -3.064 0.9849 3.939 13.9 -15.1 -17.07 -7.003 3.939 19.92 -105.1 -63.03
0.74 12.91 -3.064 22 8.973 16.96 0 9.958 12.91 15.98 -9.083 -17.07 -11.05 1.97 15.98 -125.1 -41.04
0.745 10.94 -7.003 15.98 8.973 16.96 4.924 16.96 12.91 15.98 -3.064 -19.04 -13.02 0.9849 7.988 -125.1 -15.1
