    T[sec] Fp1 Fp2  F7  F3  F4  F8  T3  C3  C4  T4  T5  P3  P4  T6  O1  O2
0.805 30.93 12.91 -2.093 0 26.97 13.95 20.93 21.97 30 20.93 8.953 25 40.93 40.93 20 17.91
0.81 7.906 6.976 -5.116 -7.092 21.97 13.95 11.98 15.93 37.9 30 9.999 23.95 55.92 50 9.999 30
0.815 -8.022 -1.046 -4.069 -8.022 15.93 5.93 6.976 20 47.9 40 17.91 30 73.95 59.99 15 48.95
0.82 -27.09 -13.02 -5.116 -7.092 3.953 -5.116 -1.046 26.97 51.97 40 21.97 35.93 79.99 61.97 22.9 65.92
0.825 -39.07 -23.02 -15.11 -13.02 -2.093 -19.07 -3.023 31.97 51.97 31.97 23.95 37.9 83.95 59.99 27.9 73.95
0.83 -43.02 -29.07 -21.04 -16.04 0 -22.09 -2.093 33.95 42.9 26.97 22.9 36.97 77.9 55.92 25 71.97
0.835 -40.11 -35.11 -20.11 -12.09 -1.046 -10.12 0.9301 28.95 28.95 21.97 13.95 28.95 54.99 42.9 15 48.95
0.84 -31.04 -37.09 -13.02 -5.116 -1.046 1.977 -2.093 17.91 15.93 9.999 3.953 17.91 27.9 27.9 -2.093 15.93
0.845 -21.04 -29.07 -2.093 0.9301 -5.116 20 9.999 5 3.953 0.9301 1.977 2.907 1.977 8.953 -13.02 -14.07
0.85 -13.02 -21.04 15 7.906 -10.12 26.97 20 0.9301 -2.093 -6.046 -4.069 -6.046 -26.04 -8.022 -34.07 -45.11
0.855 -6.046 -9.069 22.9 16.98 -17.09 23.95 20.93 -6.046 -7.092 -15.11 -8.022 -17.09 -54.06 -24.07 -50.11 -67.09
0.86 0.9301 2.907 28.95 17.91 -18.02 8.953 17.91 -15.11 -16.04 -18.02 -16.04 -30.11 -74.06 -38.02 -66.04 -79.06
0.865 5.93 10.93 30 22.9 -15.11 1.977 9.999 -22.09 -22.09 -14.07 -22.09 -38.02 -85.11 -46.04 -75.11 -82.09
0.87 13.95 22.9 31.97 25.93 -11.05 -7.092 0 -29.07 -29.07 -7.092 -35.11 -47.09 -93.01 -51.04 -79.06 -75.11
0.875 16.98 28.95 32.9 30.93 -9.069 -4.069 0 -32.09 -34.07 0.9301 -47.09 -48.02 -92.08 -46.04 -70.11 -64.06
0.88 11.98 28.95 27.9 32.9 -4.069 1.977 2.907 -33.02 -36.04 -1.046 -54.06 -48.02 -87.08 -39.07 -58.02 -51.04
0.885 1.977 20.93 15.93 23.95 -9.069 0 1.977 -31.04 -35.11 -3.023 -61.04 -47.09 -81.04 -37.09 -47.09 -43.02
0.89 -5.116 6.976 1.977 9.999 -13.02 0 0 -28.02 -35.11 -13.02 -61.04 -39.07 -73.02 -33.02 -38.02 -29.07
0.895 -16.04 -5.116 -18.02 -6.046 -17.09 -1.046 -20.11 -29.07 -35.11 -23.02 -53.02 -35.11 -59.06 -27.09 -28.02 -22.09
0.9 -27.09 -23.02 -37.09 -29.07 -27.09 -11.05 -45.11 -35.11 -35.11 -31.04 -41.04 -37.09 -49.06 -25.11 -17.09 -11.05
0.905 -40.11 -35.11 -46.04 -46.04 -38.02 -21.04 -64.06 -41.04 -31.04 -30.11 -26.04 -38.02 -28.02 -16.04 0.9301 0.9301
0.91 -58.02 -47.09 -52.09 -60.11 -46.04 -33.02 -75.11 -46.04 -25.11 -26.04 -10.12 -40.11 -10.12 -4.069 17.91 9.999
0.915 -75.11 -57.09 -57.09 -69.06 -53.02 -41.04 -69.06 -51.04 -17.09 -21.04 -2.093 -37.09 3.953 7.906 37.9 25.93
0.92 -82.09 -59.06 -60.11 -68.02 -52.09 -47.09 -55.11 -44.07 -11.05 -14.07 12.91 -26.04 25 30.93 56.97 42.9
0.925 -81.04 -63.02 -61.04 -62.09 -48.02 -49.06 -39.07 -34.07 -5.116 -10.12 22.9 -12.09 42.9 46.97 64.99 60.92
0.93 -75.11 -63.02 -55.11 -51.04 -43.02 -41.04 -31.04 -23.02 -1.046 -7.092 25.93 0.9301 59.99 57.9 63.95 75.92
0.935 -67.09 -59.06 -47.09 -41.04 -29.07 -27.09 -25.11 -6.046 1.977 -2.093 27.9 9.999 80.92 68.95 62.9 94.99
0.94 -61.04 -51.04 -33.02 -31.04 -11.05 -7.092 -19.07 7.906 11.98 13.95 30 21.97 99.99 77.9 60.92 110.9
0.945 -55.11 -41.04 -17.09 -19.07 3.953 5.93 -5.116 31.97 27.9 31.97 31.97 35.93 117.9 85.92 63.95 117.9
0.95 -43.02 -21.04 0.9301 -3.023 21.97 17.91 9.999 55.92 43.95 43.95 37.9 51.97 125.9 85.92 65.92 112
0.955 -25.11 -1.046 15.93 9.999 31.97 20 30 73.95 51.97 43.95 47.9 63.95 113.9 71.97 63.95 87.9
0.96 -5.116 25 35.93 30 33.95 15.93 45.93 79.99 50 33.95 53.95 63.95 83.95 45.93 53.95 45.93
0.965 5.93 42.9 50 45.93 31.97 5.93 50 71.97 40 17.91 57.9 53.95 41.97 13.95 37.9 0
0.97 13.95 48.95 57.9 51.97 31.97 0 50 53.95 23.95 1.977 55.92 35.93 -2.093 -9.069 21.97 -39.07
0.975 15.93 40.93 55.92 51.97 33.95 -1.046 45.93 30 7.906 -3.023 50 17.91 -37.09 -29.07 13.95 -69.06
0.98 20 28.95 50 47.9 33.95 -5.116 47.9 9.999 -1.046 -13.02 40 5.93 -67.09 -47.09 11.98 -87.08
0.985 21.97 20.93 43.95 47.9 30 -11.05 50 0.9301 -15.11 -27.09 31.97 0 -89.06 -65.11 13.95 -97.08
0.99 23.95 20.93 40 45.93 13.95 -19.07 51.97 -7.092 -31.04 -49.06 20 0 -107.1 -83.02 15.93 -101
0.995 15.93 28.95 37.9 43.95 0.9301 -27.09 45.93 -11.05 -49.06 -71.04 7.906 1.977 -121 -95.11 11.98 -99.06
1 1.977 36.97 33.95 35.93 -15.11 -31.04 33.95 -9.069 -63.02 -79.06 -2.093 1.977 -121 -93.01 7.906 -85.11
1.005 -5.116 42.9 30 25.93 -15.11 -25.11 21.97 0.9301 -63.02 -67.09 -7.092 7.906 -101 -73.02 5.93 -57.09
1.01 -9.069 46.97 25.93 20 0.9301 -11.05 13.95 15.93 -47.09 -37.09 -9.069 17.91 -59.06 -39.07 9.999 -19.07
1.015 -3.023 50.93 23.95 21.97 20 5.93 11.98 37.9 -15.11 -2.093 -7.092 31.97 0 1.977 15.93 18.95
1.02 1.977 50.93 23.95 30 43.95 27.9 13.95 56.97 18.95 35.93 -3.023 46.97 50.93 35 17.91 50.93
1.025 3.953 42.9 21.97 33.95 51.97 43.95 15.93 59.99 51.97 61.97 -1.046 47.9 93.94 59.99 13.95 71.97
1.03 0.9301 20.93 15 28.95 43.95 47.9 9.999 48.95 72.9 76.97 -3.023 40.93 115 78.95 8.953 80.92
1.035 -15.11 -3.023 0.9301 8.953 21.97 41.97 0 26.97 72.9 76.97 -7.092 22.9 117.9 86.97 5 84.99
1.04 -27.09 -31.04 -9.069 -9.069 0.9301 31.97 -5.116 0 55.92 65.92 -7.092 3.953 103.9 89.99 7.906 81.97
1.045 -31.04 -49.06 -16.04 -24.07 -17.09 23.95 -11.05 -10.12 35 50.93 0 1.977 85.92 88.94 16.98 83.95
1.05 -30.11 -51.04 -20.11 -30.11 -27.09 20 -11.05 -12.09 11.98 30.93 5 -1.046 76.97 79.99 30.93 75.92
1.055 -31.04 -45.11 -19.07 -25.11 -29.07 11.98 -7.092 -5.116 -1.046 9.999 15.93 7.906 63.95 65.92 37.9 63.95
1.06 -36.04 -37.09 -11.05 -14.07 -31.04 0.9301 0.9301 0 -13.02 -5.116 26.97 23.95 53.95 47.9 40 48.95
1.065 -48.02 -31.04 -3.023 -3.023 -30.11 -12.09 0 9.999 -18.02 -21.04 30.93 32.9 31.97 20.93 33.95 25.93
1.07 -55.11 -25.11 1.977 0.9301 -37.09 -29.07 3.953 11.98 -25.11 -33.02 25.93 31.97 3.953 -5.116 21.97 0.9301
1.075 -50.11 -15.11 15 1.977 -40.11 -36.04 11.98 13.95 -29.07 -38.02 20 25.93 -21.04 -29.07 8.953 -25.11
1.08 -37.09 0.9301 28.95 12.91 -38.02 -30.11 20 8.953 -34.07 -43.02 12.91 10.93 -43.02 -45.11 -5.116 -48.02
1.085 -25.11 10.93 35.93 23.95 -31.04 -19.07 30 1.977 -35.11 -41.04 1.977 0.9301 -57.09 -47.09 -27.09 -61.04
1.09 -11.05 20.93 38.95 36.97 -19.07 -2.093 38.95 -1.046 -31.04 -37.09 -2.093 -13.02 -62.09 -39.07 -49.06 -62.09
1.095 -7.092 25 38.95 45 -5.116 2.907 40 -13.02 -26.04 -26.04 -12.09 -25.11 -67.09 -31.04 -61.04 -61.04
1.1 -3.023 25 37.9 47.9 0.9301 9.999 33.95 -23.02 -24.07 -18.02 -18.02 -30.11 -71.04 -32.09 -59.06 -58.02
1.105 -1.046 20.93 32.9 42.9 5.93 18.95 23.95 -27.09 -24.07 -10.12 -20.11 -33.02 -81.04 -35.11 -53.02 -57.09
1.11 0.9301 12.91 28.95 35 7.906 26.97 10.93 -31.04 -27.09 -9.069 -18.02 -31.04 -84.06 -45.11 -37.09 -60.11
1.115 -3.023 -1.046 20 21.97 5.93 27.9 1.977 -31.04 -23.02 -11.05 -13.02 -27.09 -87.08 -51.04 -23.02 -61.04
1.12 -13.02 -17.09 6.976 6.976 6.976 22.9 0.9301 -26.04 -12.09 -11.05 -8.022 -18.02 -79.06 -49.06 -15.11 -58.02
1.125 -30.11 -41.04 -6.046 -7.092 5 12.91 -1.046 -19.07 -3.023 -10.12 -5.116 -11.05 -65.11 -43.02 -8.022 -45.11
1.13 -47.09 -53.02 -21.04 -17.09 0 0.9301 -1.046 -9.069 0 -5.116 0.9301 -3.023 -41.04 -29.07 -1.046 -23.02
1.135 -52.09 -55.11 -17.09 -19.07 1.977 -6.046 0.9301 1.977 6.976 -1.046 5 6.976 -11.05 -10.12 7.906 1.977
1.14 -48.02 -49.06 -11.05 -14.07 -7.092 -6.046 -2.093 13.95 9.999 1.977 16.98 15.93 17.91 3.953 21.97 32.9
1.145 -39.07 -43.02 0.9301 -9.069 -15.11 -7.092 -2.093 21.97 11.98 0.9301 30 25.93 43.95 21.97 37.9 57.9
1.15 -34.07 -41.04 0.9301 -2.093 -27.09 -9.069 0.9301 22.9 11.98 -4.069 45 32.9 62.9 35.93 54.99 75.92
1.155 -41.04 -45.11 -1.046 -6.046 -37.09 -15.11 0.9301 18.95 5 -6.046 54.99 40.93 69.99 40.93 72.9 89.99
1.16 -57.09 -47.09 -5.116 -13.02 -41.04 -25.11 -2.093 20 0.9301 -5.116 55.92 50 69.99 41.97 87.9 91.97
1.165 -71.04 -43.02 -8.022 -14.07 -37.09 -25.11 5.93 32.9 -2.093 -1.046 57.9 62.9 67.9 45 94.99 92.9
1.17 -69.06 -33.02 -4.069 -8.022 -23.02 -13.02 17.91 50.93 0 8.953 53.95 74.99 66.97 48.95 86.97 88.94
1.175 -51.04 -21.04 -2.093 -2.093 -5.116 0.9301 25.93 61.97 3.953 17.91 45.93 69.99 61.97 53.95 55.92 71.97
1.18 -21.04 -11.05 7.906 7.906 1.977 5.93 30 60.92 15 23.95 37.9 50.93 50.93 50.93 17.91 45
1.185 5.93 -3.023 13.95 15.93 3.953 5.93 27.9 33.95 15.93 21.97 25.93 15.93 26.97 36.97 -19.07 6.976
1.19 25.93 2.907 15.93 17.91 0 1.977 17.91 1.977 5.93 13.95 11.98 -13.02 -5.116 11.98 -53.02 -33.02
1.195 27.9 12.91 15.93 20 0.9301 3.953 9.999 -21.04 -7.092 1.977 -3.023 -39.07 -46.04 -7.092 -77.09 -75.11
1.2 17.91 26.97 20 25.93 1.977 11.98 3.953 -35.11 -23.02 0.9301 -23.02 -51.04 -81.04 -23.02 -93.01 -103
1.205 3.953 35 25.93 31.97 15.93 23.95 1.977 -31.04 -29.07 0.9301 -43.02 -51.04 -99.06 -33.02 -97.08 -115.1
1.21 -1.046 36.97 30 37.9 31.97 21.97 1.977 -21.04 -19.07 1.977 -51.04 -43.02 -99.06 -37.09 -87.08 -111
1.215 -3.023 28.95 25.93 33.95 35.93 1.977 -2.093 -13.02 -7.092 1.977 -43.02 -33.02 -89.06 -43.02 -61.04 -95.11
1.22 0.9301 8.953 11.98 20 17.91 -27.09 -3.023 -15.11 -5.116 -7.092 -23.02 -23.02 -77.09 -55.11 -25.11 -73.02
1.225 -2.093 -11.05 -5.116 -2.093 -11.05 -63.02 -11.05 -25.11 -19.07 -31.04 -2.093 -17.09 -69.06 -67.09 9.999 -47.09
1.23 -3.023 -37.09 -29.07 -25.11 -49.06 -79.06 -15.11 -39.07 -47.09 -59.06 20 -15.11 -65.11 -71.04 40 -23.02
1.235 -13.02 -57.09 -51.04 -49.06 -73.02 -71.04 -15.11 -51.04 -71.04 -73.02 31.97 -13.02 -59.06 -61.04 55.92 -1.046
1.24 -27.09 -67.09 -63.02 -63.02 -77.09 -45.11 -7.092 -55.11 -79.06 -69.06 35.93 -13.02 -43.02 -37.09 59.99 15.93
1.245 -41.04 -65.11 -61.04 -65.11 -61.04 -17.09 -1.046 -49.06 -67.09 -47.09 33.95 -11.05 -17.09 -9.069 57.9 33.95
1.25 -49.06 -57.09 -51.04 -57.09 -41.04 -3.023 -1.046 -35.11 -43.02 -21.04 33.95 0.9301 7.906 5.93 59.99 47.9
1.255 -53.02 -51.04 -35.11 -41.04 -25.11 -3.023 -5.116 -17.09 -17.09 -5.116 33.95 9.999 35.93 13.95 61.97 57.9
1.26 -53.02 -47.09 -21.04 -27.09 -19.07 -11.05 -13.02 1.977 0.9301 0.9301 31.97 25.93 55.92 11.98 57.9 63.95
1.265 -49.06 -51.04 -13.02 -19.07 -17.09 -17.09 -21.04 12.91 7.906 -2.093 23.95 33.95 69.99 5.93 45.93 63.95
1.27 -41.04 -59.06 -11.05 -19.07 -11.05 -13.02 -27.09 20 15.93 3.953 11.98 33.95 75.92 3.953 25.93 59.99
1.275 -32.09 -55.11 -13.02 -22.09 0 -1.046 -27.09 22.9 25.93 15.93 -2.093 23.95 82.9 7.906 1.977 51.97
1.28 -20.11 -47.09 -10.12 -22.09 8.953 8.953 -25.11 22.9 38.95 27.9 -7.092 11.98 82.9 13.95 -11.05 36.97
1.285 -9.069 -37.09 -9.069 -23.02 13.95 13.95 -19.07 17.91 43.95 31.97 -13.02 0 65.92 17.91 -25.11 13.95
1.29 1.977 -27.09 0 -14.07 10.93 12.91 -17.09 11.98 36.97 22.9 -19.07 -6.046 35 13.95 -36.04 -8.022
1.295 6.976 -27.09 0 -10.12 -1.046 5 -13.02 1.977 16.98 5 -25.11 -22.09 -6.046 5 -54.06 -36.04
1.3 13.95 -33.02 -1.046 -7.092 -15.11 0.9301 -13.02 -17.09 -5.116 -9.069 -37.09 -41.04 -55.11 -5.116 -77.09 -61.04
1.305 20.93 -31.04 -4.069 -7.092 -25.11 0 -12.09 -34.07 -28.02 -16.04 -49.06 -60.11 -91.04 -12.09 -92.08 -76.04
1.31 20 -25.11 -10.12 -11.05 -25.11 0 -16.04 -52.09 -40.11 -12.09 -61.04 -76.04 -107.1 -16.04 -100.1 -78.02
1.315 9.999 -15.11 -9.069 -9.069 -11.05 -2.093 -19.07 -61.04 -39.07 -1.046 -65.11 -81.04 -91.04 -7.092 -89.06 -65.11
1.32 -1.046 -1.046 0.9301 0 6.976 7.906 -18.02 -52.09 -25.11 9.999 -59.06 -67.09 -54.06 8.953 -59.06 -33.02
1.325 -2.093 0.9301 8.953 7.906 33.95 20.93 -11.05 -33.02 0 21.97 -44.07 -38.02 -9.069 30 -23.02 5
1.33 0.9301 5 15.93 13.95 51.97 31.97 -5.116 -5.116 23.95 30 -29.07 -3.023 31.97 40 5.93 41.97
1.335 15 6.976 15.93 15 57.9 37.9 -1.046 18.95 50 31.97 -14.07 20.93 61.97 41.97 28.95 63.95
1.34 40 12.91 5 5 53.95 31.97 0 28.95 57.9 30 -11.05 30.93 66.97 22.9 33.95 59.99
1.345 60.92 15 -5.116 -3.023 40 16.98 -1.046 18.95 52.9 20 -10.12 22.9 45 2.907 25.93 33.95
1.35 65.92 10.93 -22.09 -16.04 15.93 -2.093 -15.11 -2.093 27.9 0 -13.02 0.9301 8.953 -12.09 11.98 3.953
1.355 54.99 -1.046 -29.07 -24.07 -7.092 -9.069 -28.02 -32.09 -1.046 -13.02 -10.12 -20.11 -27.09 -21.04 5 -15.11
1.36 27.9 -15.11 -33.02 -27.09 -29.07 -23.02 -35.11 -57.09 -39.07 -25.11 -3.023 -35.11 -57.09 -25.11 3.953 -23.02
1.365 1.977 -39.07 -30.11 -27.09 -41.04 -26.04 -29.07 -65.11 -62.09 -27.09 5 -34.07 -69.06 -19.07 11.98 -16.04
1.37 -34.07 -53.02 -27.09 -26.04 -48.02 -27.09 -18.02 -54.06 -71.04 -23.02 15.93 -21.04 -64.06 -12.09 20 -7.092
1.375 -63.02 -63.02 -21.04 -25.11 -37.09 -25.11 -1.046 -37.09 -61.04 -13.02 21.97 -1.046 -53.02 -7.092 17.91 -1.046
1.38 -77.09 -55.11 -12.09 -19.07 -19.07 -24.07 6.976 -14.07 -40.11 -1.046 20 6.976 -37.09 0 15 0
1.385 -80.11 -37.09 -4.069 -9.069 0.9301 -20.11 12.91 -1.046 -18.02 10.93 15.93 15 -17.09 5 5 -4.069
1.39 -71.04 -21.04 -2.093 -1.046 7.906 -11.05 5.93 7.906 0.9301 15.93 5.93 11.98 -7.092 13.95 -7.092 -13.02
1.395 -58.02 0.9301 0.9301 0.9301 15 1.977 -2.093 11.98 6.976 15 -1.046 6.976 0 18.95 -28.02 -20.11
1.4 -50.11 5 2.907 5 12.91 6.976 -7.092 7.906 5 10.93 -17.09 -2.093 -8.022 15.93 -52.09 -30.11
1.405 -43.02 2.907 -2.093 3.953 7.906 11.98 -11.05 -1.046 0 5.93 -33.02 -19.07 -23.02 9.999 -73.02 -43.02
1.41 -30.11 2.907 -2.093 0.9301 6.976 10.93 -15.11 -12.09 -4.069 7.906 -47.09 -33.02 -36.04 5.93 -81.04 -44.07
1.415 -20.11 -7.092 -9.069 0 6.976 -2.093 -19.07 -20.11 -9.069 13.95 -53.02 -41.04 -40.11 9.999 -73.02 -35.11
1.42 -13.02 -17.09 -15.11 -5.116 3.953 -11.05 -25.11 -21.04 -7.092 20 -49.06 -37.09 -29.07 21.97 -47.09 -7.092
1.425 -15.11 -17.09 -17.09 -7.092 3.953 -19.07 -29.07 -14.07 -1.046 25.93 -35.11 -23.02 -2.093 35.93 -9.069 25.93
1.43 -31.04 -19.07 -13.02 -9.069 3.953 -15.11 -29.07 0 7.906 27.9 -19.07 -3.023 37.9 50 23.95 65.92
1.435 -45.11 -19.07 -5.116 -5.116 9.999 0.9301 -23.02 9.999 23.95 27.9 -3.023 11.98 75.92 53.95 51.97 91.97
1.44 -45.11 -11.05 3.953 0.9301 21.97 17.91 -9.069 23.95 43.95 30 3.953 25.93 97.9 47.9 63.95 93.94
1.445 -19.07 8.953 20 7.906 37.9 37.9 3.953 33.95 61.97 35.93 9.999 31.97 99.99 33.95 59.99 75.92
1.45 20 38.95 33.95 23.95 55.92 47.9 17.91 35.93 75.92 41.97 11.98 33.95 85.92 15.93 47.9 43.95
1.455 57.9 66.97 43.95 37.9 65.92 47.9 25.93 33.95 79.99 40 11.98 31.97 61.97 -1.046 30 13.95
1.46 69.99 80.92 45.93 50 65.92 41.97 25.93 30 71.97 30 11.98 30 33.95 -19.07 15.93 -3.023
1.465 55.92 76.97 45.93 51.97 59.99 33.95 25.93 21.97 53.95 11.98 11.98 23.95 7.906 -33.02 3.953 -17.09
1.47 30 62.9 43.95 50 51.97 27.9 23.95 15.93 33.95 -2.093 13.95 17.91 -7.092 -39.07 0.9301 -27.09
1.475 13.95 52.9 40 40 43.95 20 21.97 9.999 15.93 -7.092 20 9.999 -23.02 -39.07 -5.116 -39.07
1.48 21.97 56.97 33.95 30 40 11.98 15.93 0 3.953 -9.069 23.95 1.977 -37.09 -33.02 -15.11 -49.06
1.485 41.97 72.9 21.97 17.91 33.95 3.953 3.953 -7.092 -2.093 -5.116 20 -5.116 -49.06 -25.11 -27.09 -55.11
1.49 55.92 82.9 7.906 7.906 23.95 -1.046 -7.092 -25.11 -3.023 -5.116 9.999 -19.07 -63.02 -17.09 -39.07 -53.02
1.495 51.97 76.97 -1.046 0.9301 5.93 -9.069 -27.09 -47.09 -11.05 -9.069 -1.046 -33.02 -77.09 -9.069 -49.06 -47.09
1.5 27.9 50.93 -15.11 -11.05 -11.05 -15.11 -45.11 -65.11 -25.11 -17.09 -17.09 -49.06 -91.04 -3.023 -51.04 -41.04
1.505 2.907 16.98 -27.09 -23.02 -30.11 -19.07 -57.09 -77.09 -43.02 -23.02 -27.09 -59.06 -101 0.9301 -45.11 -39.07
1.51 -10.12 0.9301 -33.02 -31.04 -46.04 -23.02 -59.06 -79.06 -58.02 -27.09 -29.07 -65.11 -105.1 -2.093 -37.09 -43.02
1.515 -17.09 -9.069 -33.02 -33.02 -57.09 -23.02 -53.02 -71.04 -71.04 -27.09 -23.02 -61.04 -101 0 -27.09 -45.11
1.52 -18.02 2.907 -27.09 -29.07 -60.11 -22.09 -37.09 -55.11 -74.06 -29.07 -11.05 -47.09 -87.08 3.953 -15.11 -39.07
1.525 -24.07 5 -17.09 -23.02 -62.09 -24.07 -17.09 -35.11 -72.09 -35.11 0.9301 -25.11 -63.02 9.999 0 -19.07
1.53 -33.02 2.907 -9.069 -11.05 -61.04 -27.09 0.9301 -11.05 -61.04 -39.07 1.977 0.9301 -35.11 21.97 9.999 5.93
1.535 -39.07 -7.092 -1.046 -7.092 -52.09 -28.02 5.93 5.93 -40.11 -36.04 5.93 20 -1.046 31.97 30.93 35.93
1.54 -39.07 -27.09 -1.046 -4.069 -35.11 -22.09 7.906 26.97 -11.05 -20.11 7.906 31.97 25.93 41.97 46.97 59.99
1.545 -29.07 -35.11 -3.023 -9.069 -13.02 -11.05 0 37.9 13.95 0 7.906 37.9 53.95 47.9 51.97 71.97
1.55 -4.069 -29.07 -1.046 -6.046 9.999 5 2.907 50.93 47.9 28.95 9.999 37.9 73.95 50 54.99 73.95
1.555 18.95 -9.069 3.953 1.977 35 30 12.91 62.9 76.97 50.93 13.95 41.97 84.99 47.9 51.97 69.99
