    T[sec] Fp1 Fp2  F7  F3  F4  F8  T3  C3  C4  T4  T5  P3  P4  T6  O1  O2
41 245.1 245.1 245.1 245.1 245.1 245.1 245.1 245.1 245.1 245.1 245.1 245.1 245.1 245.1 245.1 245.1
0.625 -11.01 -1.077 -3.112 -13.05 -3.112 -5.027 -5.027 -9.096 -1.077 -5.027 -5.027 -7.062 -3.112 5.984 -11.01 0
0.63 0.9575 -1.077 0 -11.01 1.915 0 -2.035 -1.077 1.915 -2.035 0 -5.027 -4.069 11.97 -10.05 1.915
0.635 14.96 0.9575 0.9575 -3.112 0.9575 0 -3.112 0.9575 2.992 -4.069 -4.069 -9.096 -10.05 8.977 -12.09 -4.069
0.64 15.92 0.9575 -1.077 -2.035 -2.035 -3.112 -3.112 -3.112 -1.077 -9.096 -9.096 -9.096 -15.08 5.984 -9.096 -11.01
0.645 14.96 4.907 -3.112 6.942 -1.077 -4.069 0.9575 -5.027 -7.062 -10.05 -6.104 -3.112 -13.05 2.992 0.9575 -10.05
0.65 3.95 10.89 -3.112 9.934 0 -6.104 3.95 -1.077 -7.062 -10.05 -1.077 1.915 -7.062 0.9575 11.97 -7.062
0.655 -3.112 14.96 -3.112 5.984 -2.035 -7.062 9.934 1.915 -5.027 -9.096 5.984 7.899 -2.035 -2.035 15.92 -5.027
0.66 -11.01 10.89 -3.112 -1.077 0.9575 -7.062 7.899 3.95 1.915 -9.096 9.934 5.984 3.95 1.915 10.89 -9.096
0.665 -15.08 -1.077 -5.027 -2.035 -3.112 -7.062 0 1.915 1.915 -9.096 5.984 -3.112 0 0.9575 1.915 -15.08
0.67 -17.12 -11.01 -5.027 -7.062 -7.062 -7.062 -9.096 -5.027 -1.077 -13.05 -3.112 -23.1 -5.027 -1.077 -21.06 -19.03
0.675 -17.12 -19.03 -5.027 -5.027 -11.01 -11.01 -21.06 -21.06 -10.05 -21.06 -19.03 -41.05 -19.03 -7.062 -40.1 -23.1
0.68 -17.12 -19.03 -7.062 -7.062 -17.12 -15.08 -29.08 -31.12 -18.07 -29.08 -31.12 -53.02 -33.03 -15.08 -56.01 -27.05
0.685 -19.03 -13.05 -15.08 -13.05 -25.01 -19.03 -27.05 -33.03 -29.08 -33.03 -35.07 -59.01 -43.09 -25.01 -65.11 -33.03
0.69 -19.03 -7.062 -23.1 -18.07 -31.12 -19.03 -23.1 -29.08 -35.07 -35.07 -29.08 -57.09 -45 -31.12 -71.09 -41.05
0.695 -17.12 -5.027 -29.08 -24.06 -31.12 -15.08 -17.12 -21.06 -37.1 -31.12 -19.03 -53.02 -41.05 -35.07 -65.11 -45
0.7 -11.01 -7.062 -29.08 -23.1 -29.08 -9.096 -11.01 -13.05 -33.03 -23.1 -9.096 -41.05 -31.12 -33.03 -51.11 -43.09
0.705 -1.077 -7.062 -17.12 -12.09 -21.06 -1.077 -7.062 -5.027 -27.05 -13.05 0.9575 -29.08 -19.03 -29.08 -33.03 -37.1
0.71 5.984 -1.077 -2.035 0 -13.05 0 -3.112 0.9575 -19.03 -7.062 3.95 -17.12 -9.096 -27.05 -13.05 -27.05
0.715 13.88 0.9575 11.97 1.915 -7.062 0 -2.035 0 -15.08 -5.027 5.984 -9.096 -3.112 -27.05 -3.112 -23.1
0.72 15.92 4.907 17.95 1.915 -9.096 -2.035 0 0 -19.03 -11.01 3.95 -9.096 -7.062 -27.05 -3.112 -21.06
0.725 11.97 4.907 13.88 0.9575 -15.08 -1.077 -2.035 -2.035 -29.08 -19.03 1.915 -13.05 -15.08 -25.01 -9.096 -19.03
0.73 7.899 -1.077 5.984 -3.112 -19.03 -3.112 -2.035 -1.077 -41.05 -23.1 1.915 -15.08 -25.01 -15.08 -11.01 -15.08
0.735 5.984 0.9575 1.915 0.9575 -17.12 -3.112 -2.035 -1.077 -47.04 -19.03 3.95 -9.096 -27.05 0.9575 -3.112 -3.112
0.74 13.88 0.9575 5.984 7.899 -7.062 0.9575 1.915 1.915 -43.09 -9.096 9.934 0 -21.06 13.88 5.984 7.899
0.745 21.9 17 15.92 24.89 0 -2.035 7.899 13.88 -27.05 5.984 15.92 17.95 -5.027 27.89 19.99 19.99
0.75 27.89 34.95 23.94 35.91 13.88 -2.035 13.88 23.94 0.9575 23.94 15.92 31.96 9.934 35.91 25.97 23.94
0.755 19.99 46.92 21.9 40.93 21.9 -2.035 15.92 27.89 21.9 37.94 13.88 36.98 29.92 39.98 19.99 23.94
0.76 3.95 48.95 11.97 38.9 24.89 1.915 11.97 22.98 43.93 45.96 5.984 31 43.93 39.98 7.899 19.99
0.765 -7.062 38.9 -2.035 35.91 25.97 5.984 7.899 11.97 55.89 47.99 0 19.99 47.99 37.94 -2.035 15.92
0.77 -11.01 28.96 -3.112 41.89 28.96 11.97 7.899 4.907 55.89 43.93 0 12.93 43.93 29.92 -2.035 13.88
0.775 -2.035 24.89 0 47.99 32.91 13.88 12.93 2.992 48.95 33.99 5.984 6.942 32.91 21.9 1.915 11.97
0.78 21.9 34.95 19.99 55.89 35.91 15.92 21.9 9.934 37.94 23.94 17.95 5.984 15.92 9.934 -2.035 11.97
0.785 45.96 50.99 42.97 56.97 37.94 11.97 34.95 25.97 31 13.88 34.95 5.984 2.992 0 6.942 13.88
0.79 58.89 64.99 56.97 53.98 33.99 7.899 44.88 33.99 26.93 8.977 46.92 5.984 1.915 -2.035 12.93 19.99
0.795 51.94 66.91 55.89 43.93 27.89 5.984 45.96 35.91 27.89 5.984 47.99 13.88 0 1.915 21.9 27.89
0.8 38.9 50.99 44.88 40.93 20.95 3.95 40.93 36.98 32.91 10.89 42.97 26.93 12.93 7.899 35.91 36.98
0.805 20.95 26.93 31 41.89 18.91 5.984 33.99 32.91 38.9 17 31 38.9 25.97 11.97 43.93 38.9
0.81 9.934 2.992 19.99 45.96 17.95 11.97 23.94 27.89 39.98 21.9 17.95 45.96 33.99 9.934 41.89 31.96
0.815 8.977 -7.062 17 46.92 15.92 17 17.95 21.9 39.98 24.89 13.88 44.88 33.99 3.95 34.95 20.95
0.82 8.977 -1.077 19.99 39.98 17 18.91 18.91 20.95 29.92 24.89 13.88 35.91 26.93 -2.035 22.98 10.89
0.825 11.97 10.89 21.9 33.99 17.95 17.95 23.94 17.95 21.9 19.99 17.95 21.9 15.92 0 11.97 3.95
0.83 17.95 31 26.93 35.91 23.94 18.91 31.96 25.97 17.95 17.95 24.89 13.88 11.97 4.907 6.942 7.899
0.835 22.98 48.95 32.91 41.89 31.96 17 36.98 33.99 17 17 27.89 17 17 12.93 5.984 13.88
0.84 27.89 56.97 35.91 55.89 37.94 15.92 39.98 37.94 21.9 13.88 31.96 19.99 21.9 17.95 5.984 21.9
0.845 35.91 54.94 42.97 63.91 46.92 17 39.98 41.89 31.96 15.92 32.91 23.94 26.93 18.91 8.977 26.93
0.85 37.94 52.9 45.96 68.94 48.95 17 40.93 41.89 34.95 15.92 31.96 26.93 27.89 18.91 9.934 25.97
0.855 35.91 44.88 42.97 64.99 47.99 14.96 39.98 38.9 38.9 17.95 35.91 24.89 28.96 20.95 12.93 24.89
0.86 29.92 44.88 33.99 52.9 42.97 12.93 38.9 33.99 38.9 23.94 35.91 24.89 27.89 24.89 19.99 21.9
