    T[sec] Fp1 Fp2  F7  F3  F4  F8  T3  C3  C4  T4  T5  P3  P4  T6  O1  O2
41 286.1 286.1 286.1 286.1 286.1 286.1 286.1 286.1 286.1 286.1 286.1 286.1 286.1 286.1 286.1 286.1
0.625 -21.1 -15.09 -41.08 -37.02 -27.11 -35.07 -25.01 -51.14 -55.05 -93.05 7.964 -43.03 -101 -109.1 -73.07 -237.1
0.63 -26.13 -9.082 -42.05 -41.08 -16.07 -27.11 -44.01 -62.03 -52.11 -84.11 -1.118 -61.06 -105.1 -101 -112.1 -225.1
0.635 -25.01 -3.074 -40.1 -41.08 -6.008 -11.04 -54.07 -60.08 -44.01 -61.06 -11.04 -70.14 -87.04 -76.01 -129.1 -189
0.64 -7.126 -1.118 -39.12 -35.07 0 5.868 -49.04 -47.08 -27.11 -27.11 -13.13 -57 -53.09 -37.02 -123.1 -133
0.645 11.88 -9.082 -39.12 -27.11 12.99 34.93 -34.09 -26.13 -1.118 6.986 -11.04 -29.06 -7.126 2.934 -97.1 -72.09
0.65 35.91 -21.1 -39.12 -23.05 22.91 56.86 -20.12 -8.104 20.96 49.88 -9.082 -2.096 27.94 42.89 -63.01 -17.05
0.655 49.88 -27.11 -35.07 -19 25.99 63.99 -13.13 -2.096 37.86 81.87 -7.126 9.92 53.93 63.99 -31.02 17.88
0.66 41.91 -23.05 -23.05 -15.09 21.94 51 -13.13 -1.118 44.99 102 -13.13 13.97 59.94 71.95 -6.008 42.89
0.665 17.88 -11.04 -11.04 -13.13 5.868 24.87 -13.13 0.978 34.93 86.9 -25.01 2.934 49.88 65.95 -1.118 62.87
0.67 -7.126 -1.118 -3.074 -17.05 -13.13 -1.118 -17.05 -15.09 7.964 45.97 -39.12 -13.13 27.94 49.88 5.868 81.87
0.675 -31.02 0.978 -5.03 -23.05 -35.07 -21.1 -18.02 -27.11 -18.02 1.956 -49.04 -31.02 3.912 36.89 14.95 105.9
0.68 -41.08 -5.03 -11.04 -27.11 -49.04 -27.11 -14.11 -36.05 -42.05 -38 -49.04 -39.12 -11.04 18.86 34.93 119.9
0.685 -39.12 -19 -11.04 -25.01 -45.13 -23.05 -9.082 -35.07 -51.14 -49.04 -39.12 -37.02 -19 1.956 61.89 125.9
0.69 -27.11 -29.06 -5.03 -17.05 -27.11 -13.13 0 -25.01 -39.12 -40.1 -21.1 -24.03 -17.05 -10.06 92.91 115
0.695 -17.05 -35.07 -2.096 -9.082 -7.126 -7.126 -1.118 -7.126 -17.05 -23.05 -1.118 -6.008 -11.04 -32.13 113.9 84.95
0.7 -13.13 -37.02 1.956 -7.126 3.912 -11.04 1.956 -2.096 -2.096 -19 7.964 3.912 -11.04 -49.04 117.9 43.87
0.705 -15.09 -39.12 -1.118 -11.04 3.912 -23.05 0 4.89 3.912 -35.07 15.93 12.99 -17.05 -63.01 105.9 0.978
0.71 -23.05 -39.12 -13.13 -17.05 0.978 -33.11 -2.096 2.934 -1.118 -57 19.98 14.95 -23.05 -67.06 83.97 -29.06
0.715 -29.06 -33.11 -19 -17.05 -9.082 -35.07 1.956 0 -15.09 -69.02 23.89 15.93 -27.11 -63.01 59.94 -55.05
0.72 -29.06 -21.1 -13.13 -3.074 -5.03 -27.11 9.92 6.986 -19 -57 29.9 23.89 -17.05 -47.08 35.91 -69.02
0.725 -19 -1.118 0 13.97 9.92 -9.082 21.94 27.94 -9.082 -27.11 33.95 39.96 -2.096 -27.11 13.97 -75.03
0.73 -3.074 10.9 19.98 37.86 39.96 7.964 37.86 53.93 13.97 1.956 27.94 55.89 21.94 -5.03 -9.082 -81.04
0.735 9.92 20.96 33.95 51.97 65.95 23.89 47.92 75.87 43.87 25.99 13.97 61.89 39.96 3.912 -45.13 -87.04
0.74 23.89 24.87 37.86 53.93 79.92 32 51.97 87.88 65.95 33.95 -3.074 57.98 47.92 7.964 -87.04 -93.05
0.745 35.91 28.92 33.95 45.97 75.87 33.95 49.88 85.93 73.91 33.95 -21.1 45.97 43.87 5.868 -127 -97.1
0.75 39.96 34.93 27.94 35.91 59.94 27.94 39.96 71.95 63.99 32 -31.02 32 37.86 3.912 -153.1 -91.1
0.755 32 32.97 21.94 25.99 37.86 19.98 23.89 54.91 47.92 32 -29.06 20.96 33.95 5.868 -157 -73.07
0.76 5.868 14.95 13.97 11.88 13.97 3.912 9.92 36.89 27.94 29.9 -21.1 14.95 32 13.97 -135.1 -43.03
0.765 -27.11 -13.13 1.956 0.978 -5.03 -9.082 -2.096 21.94 7.964 17.88 -11.04 9.92 29.9 21.94 -93.05 -5.03
0.77 -65.11 -47.08 -9.082 -19 -27.11 -25.01 -4.052 8.942 -5.03 -2.096 -7.126 4.89 23.89 26.97 -41.08 30.88
0.775 -89.14 -67.06 -25.01 -35.07 -41.08 -33.11 -12.02 -3.074 -23.05 -15.09 -5.03 -2.096 15.93 26.97 7.964 64.97
0.78 -91.1 -71.12 -37.02 -47.08 -45.13 -31.02 -19 -23.05 -35.07 -23.05 -3.074 -11.04 3.912 23.89 55.89 89.98
0.785 -76.01 -59.1 -45.13 -49.04 -41.08 -24.03 -24.03 -33.11 -39.12 -21.1 -2.096 -9.082 -2.096 26.97 91.93 104.9
0.79 -62.03 -57 -51.14 -51.14 -30.04 -22.08 -28.08 -36.05 -37.02 -19 7.964 -3.074 1.956 30.88 116 115
0.795 -63.01 -71.12 -47.08 -51.14 -23.05 -33.11 -29.06 -31.02 -27.11 -25.01 15.93 1.956 11.88 33.95 128 117.9
0.8 -80.06 -87.04 -41.08 -49.04 -20.12 -48.06 -21.1 -17.05 -22.08 -42.05 18.86 12.99 19.98 35.91 123.9 110.9
0.805 -96.13 -91.1 -30.04 -45.13 -26.13 -60.08 -13.13 -11.04 -24.03 -60.08 14.95 14.95 21.94 29.9 107.9 91.93
0.81 -99.06 -71.12 -17.05 -33.11 -27.11 -55.05 -5.03 -3.074 -29.06 -63.01 5.868 9.92 15.93 23.89 77.96 63.99
0.815 -71.12 -21.1 0 -8.104 -10.06 -31.02 2.934 -2.096 -26.13 -34.09 4.89 3.912 11.88 22.91 42.89 32
0.82 -25.01 28.92 12.99 16.91 12.99 0 15.93 14.95 -8.104 8.942 8.942 14.95 18.86 27.94 10.9 6.986
0.825 9.92 62.87 32 47.92 43.87 29.9 29.9 41.91 21.94 59.94 23.89 33.95 37.86 37.86 -9.082 -11.04
0.83 36.89 72.93 46.94 72.93 71.95 48.9 46.94 74.89 61.89 89.98 39.96 63.99 64.97 47.92 -22.08 -21.1
0.835 43.87 60.92 53.93 91.93 84.95 47.92 54.91 102 85.93 83.97 49.88 87.88 86.9 52.95 -25.01 -22.08
0.84 39.96 48.9 53.93 91.93 85.93 35.91 59.94 116 95.99 55.89 55.89 95.99 93.89 53.93 -23.05 -15.09
0.845 37.86 46.94 52.95 92.91 83.97 27.94 56.86 118.9 86.9 25.99 51.97 96.96 93.89 54.91 -14.11 2.934
0.85 41.91 48.9 48.9 85.93 77.96 22.91 51 112.9 75.87 8.942 42.89 90.96 87.88 57.98 0 34.93
0.855 45.97 52.95 45.97 81.87 71.95 18.86 47.92 103 70 6.986 34.93 81.87 82.99 55.89 15.93 72.93
0.86 39.96 46.94 42.89 67.9 65.95 16.91 42.89 92.91 67.9 14.95 28.92 72.93 73.91 53.93 40.94 112.9
0.865 27.94 32.97 38.98 51 47.92 11.88 36.89 80.9 60.92 13.97 29.9 60.92 63.99 44.99 72.93 141
0.87 11.88 10.9 29.9 29.9 25.99 3.912 25.99 57.98 45.97 5.868 35.91 43.87 47.92 39.96 99.9 157.9
0.875 0 0.978 17.88 11.88 6.986 3.912 18.86 35.91 25.99 -1.118 39.96 27.94 28.92 44.99 119.9 164.9
0.88 -4.052 -7.126 4.89 -6.008 -3.074 4.89 10.9 10.9 7.964 -1.118 43.87 7.964 12.99 55.89 129 161.9
0.885 -7.126 -13.13 -5.03 -23.05 -9.082 3.912 0 -5.03 -5.03 0 35.91 -3.074 1.956 65.95 123.9 154
0.89 -13.13 -19 -16.07 -40.1 -16.07 0 -3.074 -20.12 -12.02 12.99 22.91 -14.11 0 71.95 112.9 136.9
0.895 -25.01 -31.02 -26.13 -56.03 -26.13 -9.082 -18.02 -35.07 -22.08 16.91 10.9 -27.11 -11.04 58.96 92.91 105.9
0.9 -43.03 -47.08 -33.11 -71.12 -43.03 -31.02 -33.11 -47.08 -39.12 1.956 1.956 -41.08 -25.01 33.95 70 70
0.905 -56.03 -57 -32.13 -73.07 -58.12 -44.01 -45.13 -57 -56.03 -18.02 0.978 -46.11 -37.02 9.92 47.92 32
0.91 -60.08 -57 -29.06 -63.01 -60.08 -46.11 -47.08 -55.05 -70.14 -40.1 0.978 -46.11 -47.08 0.978 25.99 1.956
0.915 -53.09 -53.09 -23.05 -45.13 -51.14 -37.02 -43.03 -47.08 -67.06 -45.13 -2.096 -39.12 -43.03 -3.074 1.956 -23.05
0.92 -36.05 -33.11 -13.13 -19 -30.04 -18.02 -34.09 -24.03 -47.08 -27.11 -5.03 -23.05 -29.06 1.956 -17.05 -38
0.925 -12.02 -13.13 -5.03 1.956 -5.03 0 -24.03 -2.096 -19 -2.096 -17.05 -11.04 -13.13 -1.118 -45.13 -48.06
0.93 7.964 10.9 -2.096 23.89 13.97 3.912 -17.05 21.94 0 23.89 -29.06 -1.118 -2.096 0.978 -71.12 -49.04
0.935 32 40.94 7.964 45.97 29.9 9.92 -6.008 45.97 15.93 37.86 -33.11 0.978 13.97 0 -87.04 -38
0.94 53.93 68.88 17.88 63.99 43.87 13.97 -1.118 58.96 23.89 37.86 -29.06 12.99 23.89 0 -85.09 -17.05
