    T[sec] Fp1 Fp2  F7  F3  F4  F8  T3  C3  C4  T4  T5  P3  P4  T6  O1  O2
41 299.1 299.1 299.1 299.1 299.1 299.1 299.1 299.1 299.1 299.1 299.1 299.1 299.1 299.1 299.1 299.1
0.625 -1.022 13 19.87 2.921 8.91 15.92 -2.045 6.865 13 1.899 5.989 13.88 -1.022 16.94 16.94 10.96
0.63 -32.13 -23.08 -4.09 7.888 1.899 -24.1 1.899 19.87 22.93 -31.11 -14.02 6.865 0 -19.13 13 0
0.635 8.91 3.944 41.92 1.899 -17.09 7.888 9.933 11.98 -1.022 0 5.989 10.96 1.899 11.98 8.91 -2.045
0.64 5.989 28.92 39 -7.011 -22.06 14.9 21.91 1.899 0.8764 1.899 24.98 9.933 -3.067 5.989 6.865 -8.034
0.645 -21.03 7.888 26 1.899 -5.112 -3.067 24.98 9.933 11.98 -27.02 7.888 4.966 0.8764 -19.13 2.921 -1.022
0.65 -20.01 8.91 35.93 4.966 0.8764 4.966 23.96 5.989 -1.022 -7.011 -1.022 2.921 3.944 -2.045 2.921 3.944
0.655 -7.011 14.9 17.97 -4.09 -14.02 -2.045 8.91 -8.034 -4.09 -19.13 0.8764 -3.067 -8.034 2.921 -1.022 -12.12
0.66 8.91 0.8764 13 5.989 0 7.888 6.865 0.8764 0.8764 -19.13 0 -4.09 0.8764 1.899 0.8764 -7.011
0.665 3.944 -9.056 1.899 8.91 7.888 9.933 -1.022 7.888 1.899 -3.067 -11.1 -2.045 5.989 5.989 2.921 0
0.67 -25.12 -11.1 -17.09 -19.13 -25.12 -15.04 -5.112 -13 -9.056 -29.07 -11.1 -21.03 -13 3.944 -15.04 -13
0.675 -32.13 -2.045 -2.045 -28.04 -30.09 0 9.933 -20.01 -14.02 -25.12 7.888 -10.08 -5.112 13 -11.1 -5.112
0.68 -45.13 -13 -3.067 -22.06 -17.09 9.933 11.98 -9.056 -5.112 -11.1 9.933 -1.022 3.944 29.94 2.921 11.98
0.685 -53.02 -27.02 -19.13 -31.11 -35.06 -23.08 1.899 -19.13 -9.056 -29.07 10.96 -7.011 -5.112 27.9 2.921 1.899
