    T[sec] Fp1 Fp2  F7  F3  F4  F8  T3  C3  C4  T4  T5  P3  P4  T6  O1  O2
41 127.1 127.1 127.1 127.1 127.1 127.1 127.1 127.1 127.1 127.1 127.1 127.1 127.1 127.1 127.1 127.1
0.625 1.985 9.989 5.956 0 7.941 -1.055 0 -1.055 -5.025 -7.011 -2.047 -1.055 -7.011 -9.058 0.9927 -11.04
0.63 5.956 7.941 3.971 0 21.96 0 -2.047 0.9927 0 -3.04 -3.04 0 0.9927 -3.04 1.985 -1.055
0.635 9.989 9.989 6.949 4.963 34.99 8.996 -1.055 -1.055 10.98 -1.055 -5.025 1.985 4.963 0 1.985 6.949
0.64 11.97 11.97 10.98 10.98 46.97 14.95 -1.055 2.978 18.98 1.985 -3.04 0.9927 10.98 5.956 -1.055 14.95
0.645 13.96 13.96 11.97 17.99 47.96 13.96 0.9927 5.956 19.98 5.956 0.9927 2.978 15.94 7.941 0 13.96
0.65 9.989 11.97 9.989 19.98 41.94 11.97 -2.047 5.956 15.94 3.971 -2.047 5.956 15.94 3.971 3.971 11.97
0.655 3.971 5.956 5.956 13.96 29.97 3.971 -2.047 3.971 11.97 -2.047 0 7.941 11.97 -2.047 9.989 7.941
0.66 -2.047 -2.047 -2.047 3.971 13.96 1.985 0.9927 0 5.956 0.9927 0 9.989 9.989 -1.055 11.97 3.971
0.665 0.9927 -1.055 -2.047 0.9927 0.9927 4.963 -1.055 -1.055 10.98 0.9927 -2.047 10.98 8.996 -3.04 12.97 1.985
0.67 0.9927 -1.055 -4.033 -3.04 0 7.941 -5.025 -1.055 12.97 -2.047 -1.055 8.996 8.996 -3.04 8.996 0
0.675 0 0.9927 -3.04 -1.055 -1.055 13.96 -5.025 0 13.96 1.985 -5.025 5.956 5.956 -3.04 0 0.9927
0.68 1.985 0 0.9927 -2.047 -2.047 13.96 -5.025 1.985 9.989 1.985 -7.011 1.985 3.971 -3.04 -1.055 -3.04
0.685 0 0 3.971 1.985 1.985 9.989 -1.055 1.985 3.971 0 -7.011 0 0 -3.04 -1.055 -7.011
0.69 -1.055 -2.047 7.941 5.956 1.985 0 -2.047 1.985 0.9927 0.9927 -1.055 -2.047 -3.04 -3.04 0.9927 -11.04
0.695 -9.058 -1.055 7.941 5.956 0.9927 -1.055 -2.047 0 -7.011 -1.055 0.9927 1.985 -9.058 -3.04 0 -17.06
0.7 -15.01 -3.04 5.956 3.971 -7.011 -5.025 0 -2.047 -13.03 -1.055 -2.047 -2.047 -15.01 -5.025 -5.025 -25
0.705 -17.06 -1.055 1.985 1.985 -11.04 -5.025 0 -2.047 -13.03 -1.055 0.9927 -9.058 -21.03 -5.025 -13.03 -33.01
0.71 -11.04 0 -2.047 1.985 -17.06 -3.04 0 0.9927 -9.058 0.9927 -5.025 -15.01 -21.03 -7.011 -19.05 -33.01
0.715 0.9927 7.941 0.9927 7.941 -17.06 0.9927 0 0.9927 -3.04 3.971 -7.011 -17.06 -17.06 -3.04 -23.02 -31.02
0.72 9.989 17.99 0 15.94 -13.03 1.985 0 0 0 11.97 -7.011 -13.03 -9.058 -2.047 -17.06 -17.06
0.725 19.98 23.95 5.956 26 -7.011 5.956 1.985 5.956 9.989 17.99 -1.055 -1.055 0.9927 3.971 -3.04 -1.055
0.73 23.95 26 9.989 29.97 -1.055 7.941 1.985 11.97 13.96 19.98 1.985 3.971 5.956 9.989 3.971 7.941
0.735 19.98 23.95 9.989 26 0.9927 5.956 3.971 15.94 13.96 15.94 9.989 11.97 11.97 9.989 11.97 13.96
0.74 13.96 13.96 3.971 17.99 -2.047 3.971 3.971 17.99 7.941 7.941 13.96 15.94 13.96 7.941 13.96 13.96
0.745 5.956 3.971 0.9927 5.956 0.9927 0 1.985 13.96 1.985 0 9.989 15.94 11.97 3.971 11.97 9.989
0.75 0 0.9927 -5.025 0.9927 0.9927 -2.047 0 7.941 0 0.9927 1.985 11.97 9.989 1.985 7.941 7.941
0.755 -2.047 -3.04 -9.058 -1.055 0.9927 0.9927 -2.047 1.985 0 0.9927 -1.055 5.956 7.941 0 1.985 5.956
0.76 0.9927 -3.04 -7.011 0.9927 0.9927 0.9927 0.9927 -2.047 0 0.9927 -3.04 0 3.971 0 -2.047 5.956
0.765 0.9927 -1.055 -5.025 -2.047 -2.047 0.9927 0.9927 -2.047 0 0.9927 -1.055 -2.047 1.985 -2.047 0.9927 1.985
0.77 0.9927 0 -1.055 1.985 1.985 -2.047 -2.047 -2.047 0 0.9927 0 -2.047 0 -2.047 -2.047 0
0.775 -2.047 5.956 0 1.985 7.941 1.985 0 1.985 0 -2.047 5.956 1.985 0 0 1.985 0
0.78 1.985 9.989 1.985 1.985 13.96 3.971 1.985 7.941 0 -2.047 5.956 7.941 1.985 1.985 9.989 1.985
0.785 1.985 9.989 1.985 -2.047 17.99 3.971 0 9.989 1.985 -2.047 1.985 11.97 3.971 3.971 13.96 7.941
