    T[sec]  F7  F3  F4  F8  T3  C3  Cz  C4  T4  T5  P3  Pz  P4  T6  O1  O2
41 237.1 237.1 237.1 237.1 237.1 237.1 237.1 237.1 237.1 237.1 237.1 237.1 237.1 237.1 237.1 237.1
0.625 -41.1 14.94 -27.09 -21.07 31.96 51.98 40.99 12.97 -45.04 -42.03 -13.08 1.968 22.92 22.92 58.93 16.9
0.63 -45.04 4.979 -32.07 -24.08 30.91 46.89 38.9 6.947 -40.06 -34.04 -20.03 -8.105 20.96 24.89 60.9 15.98
0.635 -39.02 -1.042 -31.03 -18.06 40.99 44 38.9 8.915 -25.01 -17.02 -16.09 -2.084 33 38.9 70.97 29.99
0.64 -23.04 0.9262 -27.09 -5.094 53.95 45.96 40.99 15.98 -13.08 0.9262 -7.063 2.894 51.98 57.89 81.97 48.97
0.645 -9.031 -2.084 -30.1 1.968 64.95 42.95 38.9 18.99 -4.052 8.915 -4.052 4.979 62.98 66.92 84.98 64.95
0.65 -7.063 -10.07 -35.08 0 60.9 36.93 31.96 19.91 -7.063 1.968 -12.04 1.968 63.91 68.89 76.99 71.9
0.655 -9.031 -13.08 -36.01 -7.063 53.95 33 29.99 16.9 -13.08 -6.021 -24.08 -15.05 55 71.9 70.97 76.99
0.66 -17.02 -14.01 -32.07 -12.04 42.95 30.91 26.98 18.99 -14.01 -12.04 -36.01 -34.04 48.97 76.99 68.89 82.9
0.665 -29.06 -20.03 -29.06 -17.02 36.93 20.96 20.96 16.9 -10.07 -15.05 -45.04 -42.03 45.96 86.95 70.97 92.97
0.67 -43.07 -36.01 -40.06 -24.08 31.96 4.979 7.989 13.89 -8.105 -19.1 -53.03 -44.11 53.95 91.93 71.9 101
0.675 -47.01 -57.08 -56.04 -24.08 29.99 -2.084 0.9262 9.957 -4.052 -19.1 -52.1 -31.03 67.96 97.95 70.97 118
0.68 -45.04 -70.05 -68.08 -22.11 33.92 -2.084 0 19.91 0 -13.08 -39.02 -4.052 89.96 107.9 75.95 130.9
0.685 -39.02 -74.1 -65.07 -25.01 38.9 0.9262 8.915 33 0 -7.063 -21.07 18.99 110 110.9 82.9 137
0.69 -35.08 -66.11 -56.04 -26.05 42.95 18.99 26.98 48.97 -2.084 1.968 -6.021 42.95 124.9 107 90.89 135
0.695 -31.03 -47.01 -40.06 -29.06 51.98 40.99 51.98 64.95 -1.042 2.894 6.947 59.97 130.9 101.9 98.99 129
0.7 -23.04 -28.02 -29.06 -26.05 58.93 60.9 67.96 77.92 -5.094 1.968 16.9 68.89 126 82.9 92.97 112
0.705 -15.05 -18.06 -34.04 -24.08 56.96 66.92 72.94 74.91 -16.09 -16.09 11 60.9 107 55 64.95 88.92
0.71 -13.08 -23.04 -47.01 -21.07 49.9 61.94 66.92 63.91 -33.11 -44.11 -1.042 36.93 75.95 25.93 17.95 48.97
0.715 -5.094 -22.11 -51.06 -14.01 46.89 51.98 56.96 50.94 -43.07 -61.02 -28.02 6.947 38.9 6.947 -30.1 3.936
0.72 -1.042 -14.01 -40.06 -2.084 52.91 50.94 52.91 48.97 -42.03 -54.07 -52.1 -22.11 0.9262 4.979 -64.03 -43.07
0.725 2.894 0 -21.07 1.968 61.94 51.98 50.94 44.92 -37.05 -30.1 -77.11 -61.02 -28.02 11 -78.04 -82.09
0.73 -1.042 0.9262 -4.052 3.936 63.91 41.91 44.92 35.89 -31.03 -10.07 -99.11 -103 -57.08 15.98 -71.09 -104.1
0.735 -7.063 0.9262 -2.084 -1.042 58.93 24.89 34.97 26.98 -26.05 -2.084 -112.1 -134.1 -70.05 22.92 -54.07 -99.11
0.74 -17.02 -5.094 -15.05 -1.042 52.91 12.97 26.98 23.97 -18.06 -4.052 -108 -145.1 -63.1 37.98 -31.03 -64.03
0.745 -25.01 -30.1 -31.03 -12.04 42.95 3.936 22.92 24.89 -12.04 -15.05 -90.08 -123.1 -26.05 53.95 -3.01 -11.11
0.75 -31.03 -52.1 -47.01 -26.05 34.97 4.979 22 36.93 -4.052 -19.1 -56.04 -79.08 23.97 73.98 23.97 39.94
0.755 -31.03 -62.06 -46.08 -33.11 39.94 26.98 35.89 63.91 7.989 -5.094 -5.094 -10.07 85.91 93.9 61.94 97.95
0.76 -33.11 -60.09 -35.08 -31.03 49.9 62.98 49.9 98.99 22 9.957 39.94 55.92 146.9 110.9 101 140.9
0.765 -41.1 -51.06 -21.07 -23.04 61.94 91.93 63.91 126 33.92 22 77.92 110 187.9 115.9 129.9 162
0.77 -49.09 -36.01 -7.063 -18.06 65.99 110.9 71.9 140.9 33.92 17.95 93.9 140 203.9 115 140.9 168
0.775 -49.09 -15.05 4.979 -9.031 68.89 121.9 78.96 151.9 34.97 8.915 98.99 151 204.9 115 140.9 163.9
0.78 -41.1 1.968 25.93 -3.01 67.96 127.9 87.99 154 33.92 0 89.96 148 200 115.9 134 156
0.785 -29.06 20.96 39.94 0.9262 67.96 129.9 93.9 154 35.89 -1.042 81.97 137.9 187.9 113.9 124 145
0.79 -19.1 25.93 42.95 -1.042 64.95 126 88.92 143.9 33.92 0 67.96 116.9 167 104.9 110.9 126.9
0.795 -19.1 17.95 35.89 -9.031 59.97 113.9 73.98 126 27.9 0.9262 49.9 89.96 137.9 87.99 93.9 101.9
0.8 -19.1 9.957 25.93 -13.08 57.89 101.9 55.92 107.9 22 1.968 25.93 55.92 104 75.95 73.98 65.99
0.805 -19.1 -1.042 16.9 -14.01 55 78.96 36.93 82.9 12.97 -1.042 -2.084 14.94 62.98 66.92 41.91 24.89
0.81 -23.04 -4.052 4.979 -20.03 48.97 51.98 16.9 53.95 1.968 -6.021 -48.05 -28.02 18.99 57.89 1.968 -10.07
0.815 -21.07 -3.01 0.9262 -23.04 45.96 27.9 0 25.93 -15.05 -15.05 -87.07 -73.06 -13.08 53.95 -27.09 -31.03
0.82 -13.08 0 0 -23.04 47.93 17.95 -3.01 9.957 -19.1 -17.02 -105 -98.06 -29.06 48.97 -45.04 -25.01
0.825 -9.031 12.97 -1.042 -25.01 50.94 24.89 -2.084 4.979 -27.09 -19.1 -100 -107.1 -31.03 45.96 -40.06 -5.094
0.83 -15.05 15.98 -7.063 -31.03 49.9 35.89 0 7.989 -25.01 -13.08 -79.08 -99.11 -13.08 41.91 -15.05 25.93
0.835 -17.02 23.97 -4.052 -30.1 55.92 56.96 13.89 25.93 -18.06 0 -39.02 -68.08 16.9 55.92 24.89 66.92
0.84 -19.1 24.89 -2.084 -27.09 60.9 73.98 34.97 52.91 -1.042 11.93 0 -26.05 61.94 74.91 72.94 107.9
0.845 -23.04 13.89 -9.031 -33.11 65.99 71.9 39.94 67.96 0 17.95 23.97 7.989 99.92 91.93 112 135.9
0.85 -23.04 -4.052 -20.03 -40.06 66.92 61.94 34.97 68.89 2.894 22.92 36.93 37.98 126.9 99.92 134 152.9
0.855 -17.02 -29.06 -35.08 -49.09 69.93 47.93 22.92 58.93 2.894 22 39.94 61.94 143.9 97.95 137.9 165
0.86 -11.11 -41.1 -41.1 -55.11 75.95 42.95 19.91 55.92 1.968 23.97 44 77.92 156 94.94 132 171.9
0.865 -3.01 -38.09 -33.11 -55.11 76.99 56.96 31.96 61.94 2.894 18.99 46.89 92.97 162 97.95 126.9 173
0.87 2.894 -24.08 -22.11 -57.08 73.98 73.98 47.93 74.91 2.894 7.989 44.92 96.91 168 96.91 121 168.9
0.875 -1.042 -2.084 -9.031 -59.05 64.95 86.95 64.95 90.89 7.989 0 38.9 93.9 163.9 98.99 115.9 162
0.88 0.9262 7.989 -5.094 -57.08 60.9 88.92 70.97 97.95 11.93 0.9262 25.93 79.89 151 101.9 112 146
0.885 2.894 4.979 -14.01 -62.06 56.96 73.98 61.94 86.95 13.89 -2.084 3.936 52.91 124.9 89.96 102.9 126
0.89 -5.094 -10.07 -33.11 -69 55 52.91 38.9 58.93 0 -1.042 -16.09 13.89 83.94 68.89 81.97 87.99
0.895 -9.031 -24.08 -42.03 -66.11 61.94 38.9 22.92 30.91 -13.08 5.905 -38.09 -13.08 41.91 46.89 57.89 44
0.9 -3.01 -24.08 -40.06 -59.05 71.9 37.98 23.97 15.98 -29.06 12.97 -48.05 -40.06 9.957 28.94 29.99 -2.084
0.905 2.894 -14.01 -31.03 -52.1 78.96 46.89 28.94 6.947 -44.11 18.99 -56.04 -63.1 -12.04 14.94 3.936 -40.06
0.91 2.894 -2.084 -21.07 -53.03 73.98 50.94 33 3.936 -51.06 9.957 -60.09 -76.07 -30.1 7.989 -8.105 -73.06
0.915 0.9262 1.968 -17.02 -57.08 68.89 52.91 33 2.894 -53.03 0.9262 -61.02 -78.04 -35.08 9.957 -15.05 -75.02
0.92 -3.01 0.9262 -23.04 -56.04 60.9 50.94 33.92 4.979 -49.09 -1.042 -53.03 -73.06 -20.03 22 -5.094 -49.09
0.925 -9.031 -7.063 -35.08 -59.05 52.91 42.95 18.99 2.894 -41.1 -6.021 -41.1 -58.01 0.9262 41.91 11.93 0.9262
0.93 -17.02 -28.02 -51.06 -63.1 45.96 30.91 4.979 0 -39.02 -9.031 -30.1 -42.03 24.89 57.89 33 47.93
0.935 -19.1 -46.08 -63.1 -66.11 42.95 18.99 -2.084 2.894 -42.03 -4.052 -16.09 -23.04 52.91 72.94 51.98 90.89
0.94 -17.02 -62.06 -64.03 -69 45.96 9.957 -3.01 13.89 -37.05 0.9262 -4.052 0 81.97 84.98 69.93 121.9
0.945 -15.05 -76.07 -64.03 -72.01 49.9 4.979 -2.084 26.98 -27.09 5.905 -1.042 15.98 101.9 88.92 81.97 127.9
0.95 -23.04 -90.08 -65.07 -73.06 46.89 -1.042 -1.042 36.93 -13.08 0 0.9262 29.99 118 86.95 87.99 124
0.955 -31.03 -92.04 -58.01 -60.09 44.92 1.968 13.89 48.97 1.968 -2.084 3.936 42.95 129 89.96 92.97 121.9
0.96 -35.08 -81.05 -47.01 -41.1 38.9 18.99 30.91 63.91 13.89 -13.08 11.93 53.95 137 95.98 99.92 115.9
0.965 -39.02 -62.06 -37.05 -29.06 28.94 33 42.95 74.91 13.89 -21.07 12.97 53.95 129.9 90.89 99.92 110
0.97 -39.02 -44.11 -32.07 -25.01 22 41.91 45.96 70.97 2.894 -29.06 0.9262 40.99 113.9 78.96 92.97 92.97
0.975 -35.08 -30.1 -31.03 -29.06 16.9 42.95 51.98 61.94 -12.04 -28.02 -14.01 14.94 83.94 65.99 78.96 64.95
0.98 -23.04 -19.1 -33.11 -35.08 25.93 44.92 49.9 47.93 -29.06 -17.02 -39.02 -11.11 51.98 48.97 63.91 31.96
0.985 -9.031 -9.031 -31.03 -41.1 42.95 39.94 48.97 33 -44.11 -5.094 -65.07 -43.07 17.95 33.92 47.93 -2.084
0.99 -3.01 0 -32.07 -40.06 56.96 33.92 40.99 16.9 -58.01 0.9262 -82.09 -75.02 -12.04 15.98 25.93 -42.03
0.995 2.894 5.905 -29.06 -33.11 67.96 31.96 29.99 1.968 -67.04 7.989 -89.03 -99.11 -41.1 -2.084 1.968 -79.08
1 16.9 24.89 -18.06 -17.02 78.96 39.94 26.98 -1.042 -69 13.89 -80 -110.1 -57.08 -4.052 -12.04 -105
1.005 30.91 37.98 -14.01 -8.105 83.94 48.97 23.97 0.9262 -68.08 12.97 -67.04 -114 -68.08 -9.031 -28.02 -122
1.01 34.97 37.98 -13.08 -7.063 81.97 53.95 27.9 -1.042 -63.1 9.957 -55.11 -109.1 -69 -9.031 -33.11 -119
1.015 34.97 36.93 -11.11 -9.031 82.9 58.93 36.93 0.9262 -53.03 9.957 -44.11 -89.03 -51.06 0 -20.03 -89.03
1.02 33 33.92 -12.04 -3.01 79.89 57.89 41.91 7.989 -37.05 15.98 -37.05 -66.11 -21.07 18.99 0 -39.02
1.025 18.99 23.97 -19.1 -3.01 69.93 45.96 29.99 9.957 -31.03 9.957 -33.11 -47.01 0 35.89 27.9 5.905
1.03 -1.042 4.979 -32.07 -6.021 55 19.91 4.979 0 -34.04 2.894 -38.09 -30.1 22.92 47.93 49.9 50.94
1.035 -5.094 -10.07 -44.11 -6.021 38.9 -4.052 -20.03 -10.07 -34.04 -2.084 -38.09 -18.06 40.99 52.91 65.99 80.93
1.04 -11.11 -25.01 -55.11 -9.031 33.92 -21.07 -37.05 -17.02 -33.11 -13.08 -33.11 -7.063 53.95 57.89 75.95 95.98
1.045 -11.11 -33.11 -55.11 -11.11 31.96 -23.04 -35.08 -17.02 -29.06 -15.05 -25.01 1.968 63.91 57.89 83.94 95.98
1.05 -9.031 -33.11 -50.02 -13.08 37.98 -11.11 -15.05 -7.063 -25.01 -14.01 -18.06 11 70.97 53.95 86.95 84.98
1.055 -9.031 -27.09 -37.05 -17.02 39.94 0.9262 1.968 0.9262 -29.06 -11.11 -17.02 11.93 69.93 47.93 83.94 71.9
1.06 -7.063 -13.08 -25.01 -11.11 49.9 19.91 22 5.905 -29.06 -1.042 -23.04 0.9262 53.95 45.96 73.98 55.92
1.065 -9.031 -7.063 -14.01 -5.094 55.92 25.93 26.98 3.936 -30.1 2.894 -44.11 -32.07 28.94 40.99 55 37.98
1.07 -15.05 -10.07 -13.08 -6.021 55 16.9 11 -10.07 -32.07 1.968 -79.08 -77.11 -5.094 36.93 25.93 18.99
1.075 -17.02 -15.05 -13.08 -11.11 53.95 7.989 0.9262 -21.07 -29.06 3.936 -105 -115.1 -35.08 33.92 -2.084 -1.042
1.08 -7.063 -8.105 -7.063 -10.07 60.9 8.915 -2.084 -22.11 -19.1 3.936 -111 -127 -47.01 35.89 -5.094 -23.04
1.085 2.894 1.968 -4.052 -15.05 64.95 16.9 11.93 -14.01 -17.02 5.905 -96.1 -118.1 -44.11 31.96 -2.084 -46.08
1.09 -1.042 4.979 -3.01 -18.06 66.92 33 30.91 0 -16.09 1.968 -63.1 -89.03 -27.09 22.92 7.989 -61.02
1.095 2.894 17.95 0.9262 -18.06 69.93 53.95 50.94 17.95 -16.09 4.979 -11.11 -41.1 0 20.96 35.89 -54.07
1.1 0.9262 28.94 1.968 -7.063 70.97 74.91 65.99 36.93 -1.042 11 29.99 3.936 35.89 28.94 63.91 -32.07
1.105 0.9262 34.97 4.979 1.968 68.89 90.89 74.91 56.96 11 11 62.98 38.9 70.97 38.9 82.9 0
1.11 -9.031 37.98 9.957 -1.042 57.89 93.9 75.95 69.93 25.93 0.9262 70.97 57.89 89.96 51.98 81.97 35.89
1.115 -13.08 37.98 17.95 1.968 45.96 92.97 79.89 75.95 37.98 -8.105 57.89 56.96 104 57.89 75.95 62.98
1.12 -13.08 40.99 20.96 0 36.93 86.95 78.96 80.93 36.93 -16.09 42.95 52.91 108.9 66.92 64.95 78.96
1.125 -19.1 38.9 22.92 -8.105 34.97 74.91 71.9 70.97 22 -24.08 22.92 44 107 69.93 58.93 85.91
1.13 -19.1 24.89 11 -17.02 37.98 58.93 55 51.98 4.979 -21.07 9.957 33.92 102.9 65.99 60.9 90.89
1.135 -21.07 8.915 1.968 -20.03 42.95 40.99 34.97 33 0 -16.09 6.947 26.98 98.99 68.89 66.92 94.94
1.14 -13.08 0 -7.063 -17.02 50.94 31.96 20.96 23.97 1.968 -8.105 9.957 28.94 96.91 75.95 76.99 98.99
1.145 -5.094 -5.094 -12.04 -16.09 50.94 22.92 13.89 15.98 2.894 -8.105 2.894 22 87.99 73.98 79.89 95.98
1.15 -3.01 -14.01 -12.04 -18.06 42.95 4.979 2.894 4.979 0.9262 -16.09 -6.021 2.894 68.89 66.92 70.97 74.91
1.155 -1.042 -19.1 -12.04 -16.09 35.89 -1.042 -1.042 -2.084 1.968 -24.08 -32.07 -17.02 40.99 61.94 58.93 44
1.16 -5.094 -24.08 -11.11 -15.05 29.99 -11.11 1.968 -1.042 -6.021 -22.11 -49.09 -37.05 22 53.95 48.97 16.9
1.165 -15.05 -34.04 -15.05 -12.04 30.91 -19.1 1.968 -3.01 -10.07 -13.08 -59.05 -48.05 8.915 49.9 41.91 1.968
1.17 -27.09 -48.05 -21.07 -13.08 33.92 -15.05 1.968 -3.01 -16.09 -10.07 -51.06 -45.04 11.93 45.96 28.94 -6.021
1.175 -31.03 -57.08 -22.11 -18.06 39.94 0.9262 18.99 7.989 -14.01 -8.105 -26.05 -31.03 28.94 47.93 22.92 0.9262
1.18 -23.04 -52.1 -14.01 -22.11 44.92 20.96 44.92 28.94 -8.105 -10.07 4.979 -2.084 52.91 56.96 24.89 14.94
1.185 -15.05 -41.1 -4.052 -28.02 42.95 42.95 65.99 47.93 -2.084 -16.09 30.91 22 77.92 61.94 39.94 37.98
1.19 -19.1 -35.08 -5.094 -33.11 30.91 49.9 70.97 53.95 -4.052 -22.11 41.91 34.97 88.92 67.96 55 52.91
1.195 -31.03 -38.09 -8.105 -36.01 18.99 48.97 62.98 52.91 0 -20.03 38.9 42.95 96.91 76.99 76.99 70.97
1.2 -43.07 -38.09 -12.04 -33.11 13.89 40.99 48.97 47.93 4.979 -13.08 33.92 45.96 98.99 87.99 98.99 86.95
1.205 -57.08 -44.11 -20.03 -30.1 8.915 30.91 35.89 42.95 11.93 -12.04 26.98 45.96 102.9 95.98 104.9 97.95
1.21 -59.05 -46.08 -26.05 -30.1 6.947 20.96 28.94 36.93 18.99 -20.03 18.99 40.99 102.9 94.94 98.99 107
1.215 -51.06 -39.02 -23.04 -26.05 9.957 16.9 27.9 35.89 23.97 -28.02 9.957 34.97 104 91.93 89.96 115
1.22 -41.1 -25.01 -17.02 -20.03 11.93 15.98 29.99 37.98 31.96 -34.04 4.979 27.9 101.9 87.99 77.92 115.9
1.225 -33.11 -18.06 -14.01 -14.01 12.97 12.97 24.89 33 34.97 -34.04 -2.084 14.94 92.97 80.93 74.91 112
1.23 -37.05 -24.08 -15.05 -9.031 12.97 4.979 11.93 20.96 31.96 -30.1 -15.05 1.968 73.98 76.99 67.96 101
1.235 -39.02 -29.06 -17.02 -10.07 15.98 0 4.979 11.93 18.99 -22.11 -25.01 -15.05 53.95 74.91 63.91 82.9
1.24 -37.05 -32.07 -17.02 -10.07 18.99 0.9262 4.979 6.947 6.947 -13.08 -35.08 -27.09 29.99 72.94 57.89 55.92
1.245 -29.06 -26.05 -10.07 -15.05 22.92 4.979 7.989 0.9262 -5.094 -5.094 -44.11 -40.06 8.915 61.94 46.89 22.92
1.25 -23.04 -16.09 -3.01 -22.11 22.92 8.915 11.93 1.968 -19.1 -7.063 -57.08 -57.08 -7.063 37.98 33.92 -13.08
1.255 -17.02 0 -2.084 -25.01 27.9 13.89 15.98 0.9262 -25.01 -3.01 -67.04 -67.04 -19.1 22 15.98 -39.02
1.26 -7.063 30.91 13.89 -18.06 40.99 30.91 30.91 12.97 -14.01 0 -57.08 -57.08 -7.063 18.99 9.957 -44.11
1.265 -1.042 61.94 26.98 -9.031 51.98 51.98 50.94 33.92 1.968 8.915 -30.1 -36.01 18.99 26.98 16.9 -25.01
1.27 -5.094 73.98 35.89 -7.063 57.89 69.93 69.93 57.89 15.98 13.89 0 -3.01 55.92 44 33.92 9.957
1.275 -7.063 71.9 45.96 -11.11 59.97 86.95 85.91 79.89 33.92 17.95 44 35.89 104 63.91 67.96 65.99
1.28 -5.094 61.94 40.99 -15.05 61.94 97.95 97.95 95.98 49.9 20.96 76.99 70.97 138.9 87.99 98.99 118.9
1.285 -11.11 33.92 27.9 -31.03 53.95 91.93 89.96 93.9 51.98 17.95 91.93 95.98 159.9 97.95 124 154
1.29 -19.1 7.989 3.936 -45.04 41.91 73.98 69.93 77.92 44 11.93 89.96 99.92 159.9 99.92 132 165.9
1.295 -19.1 0 -10.07 -48.05 34.97 60.9 52.91 60.9 33 6.947 76.99 94.94 146.9 98.99 124 160.9
