    T[sec]  F7  F3  F4  F8  T3  C3  Cz  C4  T4  T5  P3  Pz  P4  T6  O1  O2
41 333.2 333.2 333.2 333.2 333.2 333.2 333.2 333.2 333.2 333.2 333.2 333.2 333.2 333.2 333.2 333.2
0.625 -13.01 -11.06 -5.043 13.99 -1.139 5.856 9.923 17.89 29.93 -25.05 -17.08 3.904 35.95 37.9 -5.043 21.96
0.63 -19.03 -19.03 -9.11 12.85 -4.067 3.904 4.88 25.87 34 -27 -12.04 10.9 46.85 50.92 3.904 40.99
0.635 -23.1 -27 -17.08 6.995 -5.043 0 1.952 18.87 25.87 -28.14 -8.134 8.947 42.95 47.99 12.85 44.9
0.64 -19.03 -31.07 -25.05 -1.139 -13.01 -3.091 -9.11 9.923 9.923 -29.12 -7.158 5.856 31.88 35.95 13.99 37.9
0.645 -15.13 -30.1 -28.14 -9.11 -18.06 -13.01 -13.01 -1.139 0.9761 -26.03 -1.139 12.85 25.87 26.84 15.94 32.86
0.65 -9.11 -24.08 -25.05 -9.11 -17.08 -16.11 -14.15 1.952 4.88 -20.01 5.856 27.98 25.87 27.98 22.94 29.93
0.655 -1.139 -11.06 -13.01 0 -11.06 -11.06 -3.091 5.856 13.99 -11.06 19.85 39.86 34 29.93 29.93 29.93
0.66 10.9 4.88 1.952 19.85 5.856 1.952 12.85 25.87 34.98 1.952 36.93 54.98 43.92 41.97 39.86 34
0.665 34.98 26.84 25.87 39.86 28.96 22.94 35.95 45.87 50.92 21.96 47.99 57.91 51.89 49.94 38.88 37.9
0.67 56.94 47.99 41.97 51.89 53.85 49.94 59.87 57.91 61.98 35.95 55.96 55.96 47.99 47.99 35.95 34
0.675 72.88 63.93 58.89 55.96 74.99 73.86 78.9 66.86 63.93 46.85 57.91 49.94 42.95 42.95 31.88 28.96
0.68 74.99 68 66.86 51.89 80.85 87.85 83.94 64.91 57.91 52.87 52.87 36.93 31.88 34 31.88 21.96
0.685 60.84 57.91 61.98 45.87 73.86 83.94 75.97 57.91 45.87 53.85 45.87 23.91 21.96 23.91 29.93 11.88
0.69 38.88 39.86 50.92 34 58.89 72.88 61.98 44.9 29.93 46.85 38.88 14.97 9.923 12.85 28.96 -1.139
0.695 14.97 17.89 28.96 19.85 41.97 52.87 38.88 22.94 9.923 36.93 30.91 6.995 -2.115 -1.139 24.89 -8.134
0.7 -3.091 -2.115 1.952 1.952 19.85 27.98 13.99 -2.115 -5.043 23.91 23.91 -2.115 -17.08 -11.06 17.89 -19.03
0.705 -21.15 -13.01 -15.13 -15.13 0 6.995 -4.067 -19.03 -23.1 11.88 16.92 -2.115 -28.14 -26.03 12.85 -26.03
0.71 -37.09 -29.12 -35.14 -37.09 -17.08 -8.134 -22.12 -37.09 -39.04 0.9761 3.904 -9.11 -38.07 -40.02 4.88 -30.1
0.715 -51.08 -43.11 -49.13 -55.15 -37.09 -27 -39.04 -47.01 -49.13 -13.01 -9.11 -19.03 -47.01 -49.13 -1.139 -31.07
0.72 -59.05 -57.1 -57.1 -65.07 -55.15 -43.11 -53.03 -55.15 -59.05 -27 -29.12 -33.02 -57.1 -57.1 -17.08 -33.02
0.725 -63.12 -65.07 -61 -65.07 -67.02 -59.05 -63.12 -63.12 -69.14 -35.14 -49.13 -51.08 -65.07 -63.12 -39.04 -39.04
0.73 -59.05 -65.07 -57.1 -59.05 -73.04 -69.14 -69.14 -73.04 -77.11 -39.04 -63.12 -67.02 -77.11 -73.04 -63.12 -51.08
0.735 -49.13 -57.1 -49.13 -53.03 -69.14 -71.09 -67.02 -81.01 -81.01 -37.09 -65.07 -79.06 -85.08 -83.13 -79.06 -63.12
0.74 -37.09 -43.11 -39.04 -47.01 -57.1 -65.07 -59.05 -81.01 -79.06 -22.12 -57.1 -77.11 -87.03 -87.03 -79.06 -69.14
0.745 -19.03 -27 -29.12 -43.11 -41.16 -53.03 -45.06 -73.04 -69.14 -3.091 -37.09 -63.12 -77.11 -81.01 -61 -65.07
0.75 -1.139 -17.08 -17.08 -37.09 -23.1 -35.14 -29.12 -53.03 -47.01 5.856 -13.01 -37.09 -55.15 -61 -33.02 -49.13
0.755 12.85 -6.019 -3.091 -27 -7.158 -19.03 -11.06 -27 -17.08 16.92 5.856 -9.11 -22.12 -29.12 -2.115 -27
0.76 26.84 1.952 7.971 -13.01 3.904 -1.139 2.928 0 12.85 21.96 19.85 13.99 8.947 3.904 12.85 0.9761
0.765 36.93 11.88 27.98 1.952 19.85 9.923 17.89 29.93 43.92 15.94 27.98 37.9 45.87 41.97 21.96 21.96
