    T[sec] Fp1 Fp2  F7  F3  F4  F8  T3  C3  C4  T4  T5  P3  P4  T6  O1  O2
41 319.2 319.2 319.2 319.2 319.2 319.2 319.2 319.2 319.2 319.2 319.2 319.2 319.2 319.2 319.2 319.2
0.625 -7.013 2.961 -15.12 5.922 -17.14 -11.06 7.948 -71.06 -21.04 1.87 1.87 -39.12 -31.01 15.9 17.92 12
0.63 5.922 10.91 -20.1 0.935 -8.104 -2.026 -1.091 -90.07 -16.05 13.87 -3.117 -60.15 -32.1 -6.078 5.922 9.974
0.635 24.93 22.91 -18.08 -7.013 0.935 15.9 -3.117 -85.09 -12.16 15.9 -8.104 -70.13 -26.02 -26.02 0.935 12.93
0.64 37.87 36.93 -3.117 -2.026 1.87 29.92 -3.117 -61.09 -9.039 13.87 -5.143 -67.01 -15.12 -31.01 -3.117 24
0.645 44.88 46.91 7.948 12.93 9.974 36 1.87 -15.12 -4.052 12 0 -46.13 -3.117 -21.04 0 39.89
0.65 44.88 52.98 15.9 25.87 12.93 39.89 9.974 22.91 -1.091 12 9.974 -17.14 1.87 1.87 0 49.87
0.655 39.89 52.98 12 25.87 17.92 41.92 12 51.89 7.948 17.92 9.974 3.896 5.922 27.89 0 39.89
0.66 40.99 48.93 10.91 24 24 45.97 12.93 60.93 21.97 25.87 10.91 24.93 5.922 52.98 0 22.91
0.665 45.97 42.86 12.93 24.93 31.95 45.97 12.93 51.89 33.97 33.97 12.93 31.95 5.922 62.96 -8.104 -1.091
0.67 51.89 42.86 24 33.97 33.97 39.89 17.92 39.89 41.92 36 19.95 31.95 5.922 49.87 -27.12 -17.14
0.675 53.92 50.96 40.99 44.88 34.91 31.95 26.96 34.91 41.92 29.92 28.99 25.87 5.922 22.91 -46.13 -32.1
0.68 51.89 62.96 54.85 50.96 26.96 24 32.88 36 36 15.9 34.91 14.96 3.896 -10.13 -60.15 -46.13
0.685 43.95 66.85 51.89 39.89 17.92 19.95 27.89 37.87 25.87 0.935 29.92 3.896 -1.091 -43.01 -65.14 -65.14
0.69 29.92 60.93 36 20.88 6.857 15.9 18.86 31.95 13.87 -19.01 19.95 0 -15.12 -61.09 -56.1 -81.04
0.695 12 38.96 12 0 0 12 5.922 6.857 0 -35.06 3.896 -18.08 -33.04 -61.09 -44.1 -89.14
0.7 -1.091 12.93 -9.039 -17.14 -11.06 3.896 -3.117 -25.09 -9.039 -43.01 -5.143 -37.09 -47.06 -43.01 -29.14 -81.04
