    T[sec] Fp1 Fp2  F7  F3  F4  F8  T3  C3  C4  T4  T5  P3  P4  T6  O1  O2
41 398.2 398.2 398.2 398.2 398.2 398.2 398.2 398.2 398.2 398.2 398.2 398.2 398.2 398.2 398.2 398.2
0.625 101.9 76.99 -2.139 19.83 29.94 70 -3.111 17.89 39.86 31.89 31.89 15.94 17.89 7.972 21.97 73.88
0.63 114.9 82.83 -14.19 4.861 26.83 81.86 -28.19 -5.055 22.94 24.89 1.944 -23.14 0.9722 7 5.833 51.91
0.635 113.9 70.97 -25.08 -2.139 17.89 79.91 -42.19 -32.08 5.833 15.94 -27.03 -61.05 -20.03 2.916 -10.11 30.91
0.64 93.91 49 -25.08 -9.138 11.86 70 -41.02 -45.11 -5.055 7.972 -43.16 -77.19 -29.16 0 -25.08 11.86
0.645 74.86 38.89 -13.03 -4.083 9.916 53.86 -21.19 -39.08 -14.19 2.916 -35.19 -66.11 -28.19 0.9722 -24.11 -2.139
0.65 71.94 46.86 1.944 -2.139 8.944 44.91 -2.139 -25.08 -17.11 1.944 -20.03 -41.02 -19.05 -8.166 -12.05 -2.139
0.655 89.83 74.86 11.86 14 19.83 49.97 9.916 -7.194 -15.17 5.833 -3.111 -11.08 -13.03 -13.03 5.833 -11.08
0.66 127 106.9 22.94 40.83 44.91 73.88 15.94 8.944 -5.055 19.83 4.861 7.972 -7.194 -10.11 31.89 -18.08
0.665 161 120.9 32.86 70 72.91 97.99 14 28.97 8.944 36.94 8.944 21 1.944 0 56 -23.14
0.67 171.9 119 35.97 91.97 95.85 113.9 7.972 45.89 28 53.86 9.916 35.97 9.916 3.889 61.83 -23.14
0.675 162.9 106.9 36.94 99.94 106 116.9 2.916 58.91 49.97 63.97 11.86 46.86 28.97 15.94 63 -12.05
0.68 142.9 100.9 32.86 88.85 101.9 113 1.944 63 65.91 65.91 15.94 54.83 45.89 23.91 52.89 2.916
0.685 129.9 100.9 25.86 70 89.83 107.9 -1.167 57.94 70 59.88 14 57.94 59.88 23.91 42 21.97
0.69 135.9 105 21 56.97 82.83 105 -2.139 51.91 68.83 52.89 7 56.97 65.91 22.94 35 43.94
0.695 148 105 17.89 54.83 76.99 98.97 -6.027 47.83 56.97 42.97 0 49 60.86 21 35 53.86
0.7 155.9 100.9 21.97 61.83 75.83 87.88 -7.194 45.89 45.89 31.89 -15.17 35.97 49.97 17.89 35.97 53.86
0.705 158.9 96.83 23.91 70.97 72.91 79.91 -9.138 45.89 35 26.83 -30.14 23.91 38.89 21 35.97 49
0.71 148.9 100.9 23.91 67.86 64.94 71.94 -11.08 42 26.83 22.94 -40.05 11.86 28.97 22.94 29.94 35
0.715 137.9 108.9 14 51.91 53.86 73.88 -13.03 29.94 19.83 23.91 -47.05 0 15.94 21.97 15.94 15.94
0.72 128.9 110.8 0 33.83 43.94 81.86 -17.11 11.86 14 29.94 -49.19 -9.138 1.944 19.83 3.889 -2.139
0.725 117.8 98.97 -7.194 19.83 37.91 89.83 -21.19 0.9722 11.86 37.91 -43.16 -21.19 -9.138 11.86 -1.167 -11.08
