    T[sec] Fp1 Fp2  F7  F3  F4  F8  T3  C3  C4  T4  T5  P3  P4  T6  O1  O2
41 260.1 260.1 260.1 260.1 260.1 260.1 260.1 260.1 260.1 260.1 260.1 260.1 260.1 260.1 260.1 260.1
0.625 -51.06 -39.12 -31.12 -37.09 -37.09 -41.03 -29.09 -53.09 -47.12 -35.06 0.8891 -23.12 -31.12 -39.12 69.99 0.8891
0.63 -48.01 -31.12 -32.01 -37.09 -37.09 -37.09 -39.12 -59.06 -51.06 -34.04 -7.113 -36.07 -39.12 -35.06 59.95 -2.032
0.635 -46.11 -25.02 -34.04 -38.1 -37.09 -35.06 -49.03 -70.11 -54.11 -37.09 -17.02 -46.11 -46.11 -30.1 38.99 -9.018
0.64 -45.09 -21.08 -39.12 -39.12 -43.06 -39.12 -51.06 -73.03 -59.06 -35.06 -27.05 -57.03 -49.03 -29.09 13.97 -13.08
0.645 -41.03 -21.08 -40.01 -38.1 -42.04 -38.1 -47.12 -72.02 -58.05 -33.02 -35.06 -63.13 -46.11 -29.09 -7.113 -21.08
0.65 -36.07 -27.05 -37.09 -36.07 -38.1 -36.07 -39.12 -68.08 -56.01 -31.12 -39.12 -67.06 -42.04 -27.05 -35.06 -31.12
0.655 -29.09 -31.12 -31.12 -33.02 -29.09 -31.12 -29.09 -61.09 -51.06 -29.09 -41.03 -67.06 -39.12 -35.06 -61.09 -45.09
0.66 -20.07 -25.02 -23.12 -25.02 -14.1 -18.04 -21.08 -48.01 -42.04 -23.12 -35.06 -63.13 -38.1 -38.1 -78.11 -59.06
0.665 -10.03 -13.08 -11.05 -11.05 1.905 -6.097 -17.02 -35.06 -31.12 -15.11 -23.12 -53.09 -43.06 -40.01 -88.02 -67.06
0.67 -2.032 2.921 -2.032 0 11.94 3.937 -7.113 -15.11 -19.05 -3.048 -7.113 -35.06 -41.03 -35.06 -91.07 -67.06
0.675 8.891 20.96 9.907 13.97 25.91 19.94 1.905 1.905 -3.048 5.97 1.905 -11.05 -31.12 -20.07 -88.02 -57.03
0.68 18.93 30.99 17.91 25.91 39.88 31.88 17.91 25.91 9.907 19.94 11.94 11.94 -11.05 -4.064 -80.02 -39.12
