    T[sec] Fp1 Fp2  F7  F3  F4  F8  T3  C3  C4  T4  T5  P3  P4  T6  O1  O2
41 183.1 183.1 183.1 183.1 183.1 183.1 183.1 183.1 183.1 183.1 183.1 183.1 183.1 183.1 183.1 183.1
0.625 19.94 -18.06 0.9834 -14.04 -5.006 2.95 -2.056 5.99 13.95 -7.063 24.94 24.94 5.99 11 18.95 15.91
0.63 25.93 -9.029 0.9834 -3.04 1.967 9.923 -11.09 12.96 2.95 -17.08 6.973 20.92 -6.079 0 16.99 7.957
0.635 24.94 -2.056 2.95 -3.04 5.99 8.94 -2.056 15.91 3.934 -19.04 -2.056 17.97 -3.04 -6.079 2.95 1.967
0.64 18.95 -3.04 1.967 -1.073 8.94 3.934 -2.056 14.93 3.934 -16 -2.056 15.91 0 -9.029 -1.073 -1.073
0.645 22.98 0 6.973 6.973 13.95 8.94 -6.079 17.97 17.97 -7.063 -5.006 16.99 13.95 0.9834 4.917 11
0.65 20.92 -2.056 5.99 0.9834 12.96 18.95 -11.09 5.99 33.97 5.99 2.95 12.96 29.95 19.94 0.9834 14.93
0.655 5.99 -12.07 1.967 -4.023 0.9834 8.94 -22.08 -7.063 25.93 3.934 4.917 0 15.91 11 -15.02 9.923
0.66 1.967 -13.05 -2.056 -7.063 -1.073 5.99 -27.09 -8.046 14.93 -1.073 1.967 -8.046 0.9834 -7.063 -15.02 0
0.665 19.94 -5.006 3.934 -13.05 -1.073 11.98 -27.09 -15.02 5.99 -3.04 -9.029 -10.01 -3.04 -17.08 -29.05 -21.01
0.67 23.96 0.9834 1.967 -11.09 -5.006 1.967 -35.04 -19.04 -2.056 -17.08 -23.06 -17.08 -21.01 -23.06 -43 -41.03
0.675 33.97 5.99 17.97 3.934 9.923 7.957 -33.08 -4.023 4.917 -17.08 -22.08 -4.023 -16 -23.06 -33.08 -39.07
0.68 43.98 17.97 33.97 19.94 27.98 17.97 -21.01 11.98 17.97 -3.04 -19.04 11 0 -9.029 -21.01 -27.09
0.685 37.99 19.94 33.97 21.99 23.96 7.957 -23.06 11.98 11.98 -9.029 -25.03 5.99 0 -7.063 -21.01 -25.03
0.69 35.94 25.93 37.99 27.98 25.93 9.923 -17.08 9.923 5.99 -9.029 -23.06 3.934 1.967 -11.09 -21.01 -17.08
0.695 47.92 31.92 41.93 29.95 23.96 17.97 -5.006 11.98 9.923 0.9834 -9.029 13.95 11.98 -2.056 -17.08 -3.04
0.7 43.98 25.93 29.95 25.93 15.91 11.98 -5.006 12.96 17.97 -9.029 -2.056 16.99 9.923 -2.056 -19.04 -2.056
0.705 31.92 19.94 23.96 27.98 21.99 13.95 -1.073 21.99 31.92 -11.09 1.967 21.99 17.97 -13.05 -15.02 9.923
0.71 33.97 19.94 19.94 27.98 29.95 21.99 0 35.94 43.98 0.9834 6.973 36.92 35.94 -3.04 -1.073 19.94
0.715 41.93 15.91 15.91 15.91 27.98 29.95 -3.04 27.98 47.92 0 -1.073 31.92 37.99 0.9834 4.917 15.91
0.72 35.94 5.99 11.98 5.99 31.92 37.99 -13.05 15.91 47.92 5.99 -15.02 15.91 33.97 -13.05 -3.04 5.99
0.725 35.94 1.967 11.98 1.967 29.95 37.99 -15.02 7.957 43.98 15.91 -15.02 9.923 33.97 -7.063 -11.09 5.99
0.73 29.95 0.9834 3.934 -1.073 19.94 37.99 -21.01 0 41.93 13.95 -19.04 5.99 27.98 -13.05 -21.01 1.967
0.735 9.923 -5.006 -7.063 -5.006 9.923 27.98 -29.05 0.9834 35.94 5.99 -27.09 -1.073 15.91 -31.02 -31.02 -3.04
0.74 11.98 0.9834 -5.006 0.9834 5.99 15.91 -23.06 0 17.97 3.934 -23.06 -2.056 11.98 -19.04 -23.06 -3.04
0.745 19.94 1.967 7.957 -2.056 5.99 23.96 -19.04 5.99 11.98 5.99 -17.08 9.923 15.91 -1.073 -7.063 -1.073
0.75 5.99 -3.04 0.9834 -5.006 0 17.97 -27.09 0 11.98 -3.04 -21.01 -2.056 3.934 -5.006 -11.09 -11.09
0.755 0.9834 -19.04 -9.029 -17.08 -5.006 1.967 -33.08 -11.09 -1.073 -15.02 -21.01 -9.029 -3.04 -3.04 -15.02 -13.05
0.76 -7.063 -35.04 -24.05 -33.08 -11.09 7.957 -39.07 -21.01 -11.09 -13.05 -23.06 -15.02 -11.09 0.9834 -15.02 -11.09
0.765 -25.03 -47.02 -44.07 -49.08 -19.04 1.967 -49.08 -37.01 -15.02 -23.06 -31.02 -35.04 -27.09 -9.029 -27.09 -24.05
0.77 -19.04 -37.01 -36.03 -43 -17.08 -3.04 -35.04 -33.08 -25.03 -19.04 -25.03 -31.02 -29.05 -5.006 -27.09 -29.05
0.775 -3.04 -17.08 -5.006 -15.02 0 7.957 -11.09 -9.029 -11.09 -3.04 -13.05 -9.029 -13.05 -2.056 -13.05 -25.03
0.78 -3.04 -3.04 11 1.967 9.923 7.957 -1.073 -2.056 1.967 -13.05 -13.05 -3.04 -11.09 -3.04 -13.05 -31.02
0.785 -1.073 1.967 16.99 21.99 15.91 0 0 7.957 7.957 -17.08 -17.08 0.9834 -7.063 -17.08 -11.09 -31.02
0.79 -3.04 7.957 19.94 35.94 23.96 3.934 -2.056 21.99 11.98 -5.006 -27.09 3.934 -1.073 -29.05 -11.09 -28.07
0.795 3.934 19.94 22.98 33.97 21.99 7.957 1.967 25.93 15.91 -5.006 -19.04 5.99 1.967 -25.03 -11.09 -27.09
0.8 27.98 41.93 38.98 45.95 33.97 13.95 19.94 39.96 25.93 0.9834 0.9834 25.93 19.94 -29.05 0.9834 -13.05
0.805 45.95 66.96 60.97 63.92 59.99 21.99 33.97 63.92 47.92 0 9.923 47.92 35.94 -41.03 12.96 -2.056
0.81 59.99 77.96 66.96 70.98 78.94 30.93 40.94 70.98 68.93 -2.056 9.923 54.98 46.93 -41.03 18.95 0.9834
0.815 65.98 76.97 54 81.98 89.94 37.99 39.96 75.99 82.96 1.967 0.9834 54 54.98 -48.01 22.98 5.99
0.82 59.99 76.97 47.92 86.99 98.96 44.97 27 78.94 90.92 6.973 -11.09 50.96 60.97 -40.05 8.94 13.95
0.825 57.93 66.96 37.99 75.99 89.94 59.99 15.91 71.97 87.97 21.99 -16 47.92 65.98 -2.056 11 22.98
0.83 39.96 40.94 8.94 56.95 81 64.99 2.95 64.99 88.95 33.97 -25.03 46.93 72.95 12.96 27 39.96
0.835 3.934 13.95 -14.04 30.93 60.97 54.98 -16 48.99 73.93 38.98 -40.05 34.96 63.92 13.95 22.98 38.98
0.84 -13.05 -11.09 -38.08 0.9834 24.94 44.97 -36.03 24.94 48.99 32.99 -49.08 18.95 46.93 25.93 16.99 39.96
0.845 -35.04 -42.02 -61.06 -18.06 -2.056 30.93 -56.05 6.973 27.98 23.96 -63.03 1.967 25.93 20.92 11 32.99
0.85 -49.08 -51.05 -73.04 -39.07 -22.08 14.93 -73.04 -14.04 -2.056 12.96 -69.02 -26.02 1.967 12.96 -9.029 12.96
0.855 -40.05 -50.06 -73.04 -54.09 -39.07 12.96 -74.02 -41.03 -21.01 5.99 -57.04 -47.02 -16 25.93 -15.02 5.99
0.86 -41.03 -49.08 -75.01 -51.05 -36.03 12.96 -77.06 -48.01 -29.05 2.95 -57.04 -62.04 -19.04 24.94 -17.08 -1.073
0.865 -33.08 -38.08 -61.06 -40.05 -31.02 16.99 -66.07 -54.09 -41.03 1.967 -51.05 -66.07 -21.01 18.95 -33.08 -6.079
0.87 -21.01 -23.06 -42.02 -26.02 -28.07 18.95 -46.04 -46.04 -40.05 2.95 -35.04 -58.02 -20.03 25.93 -41.03 -13.05
0.875 -21.01 -19.04 -30.04 -12.07 -18.06 4.917 -32 -32 -25.03 -4.023 -36.03 -48.01 -19.04 15.91 -43 -14.04
0.88 -13.05 -4.023 -14.04 -6.079 -10.01 2.95 -16 -22.08 -28.07 -7.063 -33.08 -38.08 -22.08 -2.056 -41.03 -19.04
0.885 -1.073 6.973 0.9834 -1.073 0.9834 5.99 -2.056 -7.063 -23.06 -5.006 -22.08 -19.04 -19.04 -16 -23.06 -18.06
0.89 5.99 12.96 0 11 11 2.95 6.973 4.917 -10.01 -15.02 -27.09 -2.056 -10.01 -34.06 -5.006 -15.02
0.895 25.93 24.94 5.99 25.93 21.99 9.923 17.97 15.91 -6.079 -10.01 -18.06 9.923 -4.023 -44.07 0.9834 -17.08
0.9 35.94 37.99 11 36.92 28.97 14.93 28.97 32.99 0.9834 -6.079 -7.063 22.98 0.9834 -43 8.94 -11.09
0.905 43.98 50.96 18.95 47.92 37.99 15.91 29.95 49.97 21.99 -9.029 -1.073 37.99 17.97 -38.08 18.95 2.95
0.91 49.97 63.92 28.97 63.92 47.92 27.98 45.95 63.92 37.99 0 7.957 57.93 35.94 -35.04 40.94 15.91
0.915 33.97 55.96 32.99 70 45.95 15.91 51.94 70 49.97 1.967 13.95 63.92 41.93 -35.04 54.98 27.98
0.92 25.93 41.93 31.92 70 43.98 3.934 41.93 71.97 54 -1.073 7.957 67.94 41.93 -21.01 54.98 34.96
0.925 23.96 31.92 24.94 63.92 37.99 3.934 27.98 65.98 54 0.9834 1.967 59.99 39.96 -9.029 46.93 35.94
0.93 11.98 19.94 11 41.93 27.98 0 7.957 47.92 41.93 0.9834 -7.063 27.98 27.98 -1.073 27 25.93
0.935 19.94 21.99 7.957 33.97 27.98 9.923 1.967 33.97 25.93 5.99 -11.09 17.97 29.95 17.97 22.98 29.95
0.94 19.94 23.96 11 39.96 29.95 19.94 11.98 25.93 25.93 17.97 -5.006 23.96 37.99 33.97 32.99 33.97
0.945 -1.073 0.9834 -4.023 17.97 17.97 -2.056 3.934 13.95 15.91 9.923 -1.073 7.957 27.98 37.99 22.98 28.97
0.95 -15.02 -21.01 -32 -2.056 3.934 -5.006 -13.05 5.99 3.934 9.923 -5.006 3.934 25.93 55.96 16.99 31.92
0.955 -21.01 -31.02 -53.01 -5.006 0 0.9834 -31.02 3.934 7.957 15.91 -15.02 0 31.92 75.99 22.98 41.93
0.96 -19.04 -35.04 -64.01 -13.05 -1.073 -3.04 -45.06 1.967 1.967 15.91 -19.04 -7.063 25.93 75.99 16.99 39.96
0.965 -11.09 -23.06 -51.05 -1.073 -2.056 0 -35.04 5.99 0.9834 29.95 -5.006 -1.073 27.98 83.95 18.95 39.96
0.97 -9.029 -7.063 -35.04 9.923 9.923 3.934 -15.02 7.957 5.99 39.96 -2.056 5.99 37.99 85.91 27 41.93
