    T[sec] Fp1 Fp2  F7  F3  F4  F8  T3  C3  C4  T4  T5  P3  P4  T6  O1  O2
41 177.1 177.1 177.1 177.1 177.1 177.1 177.1 177.1 177.1 177.1 177.1 177.1 177.1 177.1 177.1 177.1
0.625 -7.004 22.91 3.978 17.99 25.94 17.99 -1.038 23.95 -1.038 25.94 -5.015 -2.075 -33.03 21.96 3.978 25.94
0.63 -1.038 28.97 17.99 16.95 28.97 16.95 1.989 33.98 1.989 30.96 -3.026 9.944 -23 26.98 9.944 29.92
0.635 9.944 34.93 18.94 16.95 29.92 14.96 5.966 41.94 9.944 35.97 5.966 29.92 -7.004 31.99 18.94 34.93
0.64 25.94 28.97 11.93 16 33.98 11.93 13.92 43.93 9.944 41.94 13.92 45.91 5.966 37.96 27.93 39.95
0.645 27.93 16.95 0 17.99 31.99 9.944 17.99 39.95 8.993 42.97 16.95 56.98 16 41.94 29.92 44.96
0.65 16 0.9511 0.9511 9.944 22.91 8.993 16.95 30.96 2.94 36.92 12.97 47.99 17.99 39 25.94 44.96
0.655 0.9511 -11.07 -9.079 3.978 11.93 7.955 11.93 16 -3.026 25.94 1.989 31.99 11.93 33.98 13.92 37.96
0.66 -10.03 -11.07 -18.07 0 4.929 8.993 11.93 7.955 -12.02 16.95 1.989 16.95 3.978 24.99 8.993 27.93
0.665 -5.015 -1.038 -26.03 3.978 0.9511 2.94 19.97 10.98 -20.06 10.98 0 4.929 -2.075 14.96 8.993 16
0.67 3.978 10.98 -27.06 3.978 1.989 -5.015 21.96 17.99 -27.06 5.966 -2.075 -2.075 -5.015 3.978 7.955 1.989
0.675 9.944 16.95 -14.01 10.98 4.929 -12.02 20.93 23.95 -31.04 2.94 1.989 0.9511 -15.05 0 6.917 -7.004
0.68 1.989 16.95 0.9511 11.93 1.989 -18.07 12.97 18.94 -29.05 3.978 3.978 -3.026 -25.08 -11.07 2.94 -17.03
0.685 -21.01 16.95 17.99 9.944 1.989 -13.06 1.989 9.944 -27.06 3.978 1.989 -9.079 -33.03 -13.06 -2.075 -21.01
0.69 -32.08 20.93 23.95 7.955 5.966 -1.038 0 -2.075 -21.01 3.978 1.989 -10.03 -37.01 -11.07 -2.075 -19.02
0.695 -26.03 30.96 13.92 0.9511 7.955 7.955 -2.075 -3.026 -17.03 7.955 1.989 -6.053 -33.03 -3.026 3.978 -13.06
0.7 -5.015 39 -2.075 0.9511 9.944 13.92 -3.026 -7.004 -15.05 11.93 1.989 0.9511 -27.06 0 5.966 -7.004
0.705 12.97 42.97 -9.079 0 5.966 9.944 -1.038 -10.03 -17.03 11.93 1.989 2.94 -27.06 1.989 -2.075 -5.015
0.71 19.97 30.96 -11.07 -2.075 -1.038 0 -5.015 -18.07 -27.06 3.978 0.9511 -1.038 -31.04 -2.075 -13.06 -9.079
0.715 7.955 12.97 -9.079 -7.004 -17.03 -3.026 -5.015 -29.05 -39.08 -1.038 -7.004 -15.05 -39.08 -7.004 -33.03 -13.06
0.72 -5.015 -3.026 -9.079 -9.079 -29.05 -3.026 -5.015 -34.07 -49.03 -9.079 -15.05 -31.04 -43.06 -13.06 -43.06 -13.06
0.725 -17.03 -15.05 -17.03 -13.06 -29.05 -2.075 -5.015 -33.03 -53 -7.004 -19.02 -41.07 -35.02 -9.079 -43.06 -5.015
0.73 -15.05 -19.02 -29.05 -15.05 -21.01 5.966 -3.026 -25.08 -51.02 0.9511 -17.03 -41.07 -17.03 0.9511 -31.04 3.978
0.735 -7.004 -9.079 -35.02 -15.05 -9.079 7.955 -5.015 -15.05 -43.06 7.955 -9.079 -33.03 -2.075 11.93 -19.02 17.99
0.74 -1.038 0.9511 -27.06 -9.079 0.9511 3.978 -7.004 -7.004 -33.03 17.99 -1.038 -25.08 7.955 23.95 -11.07 27.93
0.745 0.9511 12.97 -7.004 0.9511 0 -2.075 -5.015 -3.026 -25.08 19.97 3.978 -21.01 7.955 27.93 -5.015 31.99
0.75 -2.075 14.96 9.944 7.955 -2.075 0 -3.026 -3.026 -17.03 17.99 7.955 -21.01 0 25.94 -1.038 31.99
0.755 5.966 12.97 21.96 14.96 -1.038 9.944 -2.075 -3.026 -15.05 13.92 5.966 -21.01 -5.015 19.97 0 27.93
0.76 19.97 8.993 19.97 12.97 -1.038 19.97 0 -4.064 -15.05 11.93 3.978 -20.06 -9.079 17.99 9.944 25.94
0.765 27.93 12.97 3.978 0 -1.038 23.95 -2.075 -3.026 -19.02 13.92 0 -19.02 -9.079 17.99 17.99 21.96
0.77 25.94 16.95 -13.06 -4.064 0.9511 17.99 1.989 -2.075 -23 13.92 1.989 -16.08 -5.015 17.99 23.95 16
0.775 11.93 12.97 -31.04 -11.07 -2.075 8.993 0 0 -23 9.944 3.978 -12.02 -5.015 13.92 25.94 5.966
0.78 0 2.94 -35.02 -9.079 0 0 0.9511 0.9511 -19.02 1.989 9.944 -9.079 -7.004 3.978 23.95 -1.038
0.785 0.9511 -5.015 -23 0 3.978 2.94 2.94 6.917 -9.079 -2.075 13.92 1.989 -11.07 0 23.95 -12.02
0.79 6.917 -7.004 -1.038 16.95 9.944 14.96 10.98 17.99 -1.038 -2.075 17.99 7.955 -15.05 -6.053 19.97 -18.07
0.795 23.95 4.929 19.97 27.93 17.99 27.93 19.97 23.95 7.955 0 17.99 16 -9.079 -7.004 17.99 -15.05
0.8 39 32.94 39.95 35.97 24.99 39 27.93 25.94 8.993 1.989 21.96 17.99 -4.064 -2.075 12.97 -4.064
0.805 40.99 54.99 43.93 30.96 26.98 40.99 27.93 24.99 4.929 0 24.99 14.96 0 -1.038 12.97 -1.038
0.81 33.98 46.95 33.98 21.96 17.99 33.98 27.93 13.92 0.9511 -1.038 21.96 5.966 -1.038 3.978 13.92 3.978
0.815 20.93 14.96 16 11.93 12.97 25.94 20.93 1.989 -6.053 -8.042 18.94 -1.038 -4.064 6.917 16.95 6.917
0.82 12.97 -19.02 1.989 5.966 4.929 21.96 13.92 -2.075 -11.07 -12.02 10.98 -11.07 -8.042 7.955 18.94 5.966
0.825 9.944 -41.07 3.978 0 3.978 27.93 5.966 -5.015 -11.07 -9.079 3.978 -19.02 -11.07 9.944 13.92 5.966
0.83 13.92 -27.06 10.98 4.929 11.93 43.93 9.944 1.989 -1.038 0 4.929 -22.05 -5.015 14.96 9.944 12.97
0.835 18.94 4.929 22.91 10.98 21.96 60.96 13.92 6.917 12.97 0.9511 13.92 -21.01 0.9511 18.94 8.993 26.98
0.84 21.96 34.93 27.93 21.96 31.99 65.98 21.96 19.97 29.92 5.966 23.95 -13.06 7.955 23.95 16 35.97
0.845 23.95 48.94 27.93 30.96 39 57.93 31.99 36.92 41.94 5.966 35.97 1.989 20.93 26.98 30.96 42.97
0.85 23.95 36.92 19.97 31.99 35.97 29.92 33.98 44.96 44.96 0.9511 34.93 10.98 30.96 25.94 44.96 43.93
0.855 21.96 10.98 8.993 20.93 27.93 3.978 24.99 42.97 30.96 0.9511 28.97 16 36.92 24.99 46.95 39
0.86 29.92 2.94 9.944 7.955 17.99 -3.026 16 32.94 12.97 -4.064 16.95 12.97 32.94 23.95 42.97 29.92
0.865 35.97 8.993 11.93 0 14.96 1.989 9.944 20.93 0.9511 -7.004 3.978 2.94 28.97 22.91 32.94 30.96
0.87 35.97 24.99 17.99 -9.079 16 23.95 1.989 7.955 -7.004 -5.015 0.9511 -5.015 19.97 23.95 29.92 27.93
0.875 34.93 39 18.94 -10.03 19.97 46.95 1.989 4.929 -4.064 -2.075 1.989 -11.07 16 28.97 30.96 30.96
0.88 25.94 30.96 18.94 -8.042 23.95 51.97 3.978 6.917 -2.075 1.989 0.9511 -8.042 17.99 28.97 31.99 28.97
0.885 11.93 8.993 17.99 -7.004 17.99 35.97 7.955 11.93 3.978 0.9511 3.978 -1.038 16 23.95 21.96 17.99
0.89 2.94 -9.079 19.97 -3.026 12.97 13.92 13.92 16.95 3.978 -4.064 6.917 0.9511 12.97 11.93 6.917 3.978
0.895 1.989 -21.01 23.95 -3.026 4.929 1.989 18.94 13.92 -1.038 -10.03 8.993 1.989 6.917 0 -10.03 -6.053
0.9 0.9511 -13.06 25.94 -3.026 1.989 0 23.95 9.944 -3.026 -19.02 9.944 -5.015 -2.075 -13.06 -25.08 -17.03
0.905 1.989 -1.038 19.97 0 4.929 10.98 25.94 6.917 -4.064 -23 12.97 -10.03 -4.064 -18.07 -24.04 -22.05
0.91 -1.038 4.929 3.978 0.9511 4.929 18.94 31.99 3.978 -6.053 -25.08 16 -13.06 -10.03 -20.06 -12.02 -16.08
0.915 -3.026 0.9511 -5.015 0.9511 3.978 19.97 27.93 3.978 -3.026 -23 11.93 -13.06 -11.07 -13.06 -1.038 -9.079
0.92 -4.064 -17.03 -13.06 1.989 3.978 12.97 24.99 7.955 1.989 -19.02 5.966 -9.079 -9.079 -2.075 3.978 -1.038
0.925 -1.038 -31.04 -7.004 -2.075 7.955 4.929 16.95 6.917 0 -13.06 0.9511 -8.042 -1.038 4.929 3.978 10.98
0.93 3.978 -29.05 1.989 -2.075 11.93 1.989 5.966 7.955 5.966 -7.004 -7.004 -9.079 1.989 16 -2.075 21.96
0.935 11.93 -7.004 7.955 0 13.92 6.917 0.9511 6.917 11.93 -3.026 -7.004 -8.042 9.944 25.94 -1.038 27.93
0.94 7.955 4.929 -2.075 -1.038 16 11.93 -1.038 8.993 16 -2.075 -3.026 -6.053 16 31.99 -5.015 31.99
0.945 -3.026 6.917 -17.03 0.9511 11.93 13.92 1.989 9.944 17.99 -2.075 -2.075 -3.026 17.99 31.99 -5.015 29.92
0.95 -21.01 -5.015 -33.03 0 5.966 9.944 3.978 12.97 13.92 0.9511 3.978 -2.075 16 25.94 -7.004 19.97
0.955 -25.08 -33.03 -31.04 0 0 3.978 7.955 11.93 7.955 -3.026 7.955 -3.026 9.944 13.92 -11.07 11.93
0.96 -15.05 -45.05 -9.079 -2.075 -2.075 1.989 7.955 11.93 -2.075 -7.004 7.955 -5.015 3.978 3.978 -15.05 3.978
0.965 -2.075 -33.03 16 5.966 1.989 5.966 9.944 11.93 -1.038 -5.015 5.966 -5.015 1.989 1.989 -17.03 3.978
0.97 9.944 -9.079 35.97 13.92 9.944 11.93 9.944 13.92 0.9511 -3.026 1.989 -5.015 5.966 5.966 -13.06 7.955
0.975 3.978 8.993 35.97 19.97 16 19.97 13.92 16 0 0.9511 -2.075 -3.026 9.944 11.93 -9.079 13.92
0.98 -5.015 14.96 23.95 17.99 17.99 25.94 16 17.99 1.989 0 -1.038 -1.038 16 17.99 -5.015 17.99
0.985 -15.05 6.917 7.955 9.944 16 27.93 16 16 0 0 -5.015 0.9511 17.99 19.97 -1.038 17.99
