    T[sec] Fp1 Fp2  F7  F3  F4  F8  T3  C3  C4  T4  T5  P3  P4  T6  O1  O2
41 440.2 440.2 440.2 440.2 440.2 440.2 440.2 440.2 440.2 440.2 440.2 440.2 440.2 440.2 440.2 440.2
0.625 -15.05 -39.12 -19.13 -17.2 19.99 11.82 -19.13 -11.18 15.91 1.935 -23.21 -35.04 -53.09 -25.15 -51.16 -93.07
0.63 -8.168 -33.1 -13.11 -15.05 24.93 15.91 -18.06 -16.12 21.92 11.82 -21.06 -65.13 -65.13 -18.06 -81.04 -125.1
0.635 -2.149 -27.08 -7.093 -7.093 36.97 23.86 -14.19 -18.06 27.94 21.92 -11.18 -91.14 -77.17 -16.12 -106.2 -146.2
0.64 -3.009 -19.13 -2.149 -2.149 43.85 21.92 -5.159 -21.06 35.9 27.94 -2.149 -103.2 -91.14 -17.2 -113.1 -145.1
0.645 -8.168 -15.05 5.804 7.953 44.92 18.92 3.869 -19.13 39.98 27.94 7.953 -97.16 -92.21 -8.168 -92.21 -110.1
0.65 -20.21 -21.06 9.888 13.97 33.96 10.96 13.97 -13.11 37.83 25.79 17.84 -73.08 -78.03 -1.075 -58.04 -52.02
0.655 -43.2 -39.12 3.869 5.804 11.82 -1.075 13.97 -5.159 27.94 19.99 13.97 -35.04 -47.07 15.91 -17.2 1.935
0.66 -65.13 -59.11 -9.028 -5.159 -7.093 -22.14 1.935 -2.149 9.888 7.953 0 1.935 -4.084 29.88 18.92 54.81
0.665 -89.2 -87.05 -29.02 -25.15 -37.19 -48.15 -13.11 3.869 -3.009 0.8598 -15.05 35.9 34.82 33.96 47.93 85.98
0.67 -109.2 -113.1 -49.01 -45.14 -63.19 -73.08 -35.04 3.869 -17.2 -13.11 -37.19 59.97 65.99 31.81 63.84 101.9
0.675 -127 -135.2 -69.21 -63.19 -83.19 -93.07 -55.03 0 -27.08 -27.08 -55.03 69.86 79.96 21.92 67.92 99.95
0.68 -141 -151.1 -81.04 -77.17 -97.16 -101 -71.15 -9.028 -37.19 -39.12 -69.21 59.97 73.94 7.953 55.89 89.85
0.685 -151.1 -161.2 -87.05 -89.2 -103.2 -101 -83.19 -29.02 -47.07 -45.14 -79.1 37.83 51.8 0.8598 35.9 67.92
0.69 -147 -157.1 -85.12 -91.14 -101 -91.14 -85.12 -47.07 -55.03 -45.14 -79.1 11.82 21.92 -5.159 15.91 43.85
0.695 -129.2 -141 -71.15 -83.19 -87.05 -73.08 -77.17 -53.09 -57.18 -33.1 -69.21 -2.149 0.8598 -3.009 7.953 23.86
0.7 -99.09 -115.2 -51.16 -63.19 -65.13 -53.09 -59.11 -41.06 -49.01 -17.2 -51.16 0 -13.11 0 9.888 9.888
0.705 -67.06 -83.19 -29.02 -37.19 -39.12 -35.04 -37.19 -17.2 -31.17 -1.075 -29.02 13.97 -17.2 9.888 19.99 1.935
0.71 -41.06 -55.03 -11.18 -13.11 -13.11 -19.13 -17.2 -2.149 -13.11 0 -13.11 21.92 -21.06 13.97 17.84 -3.009
0.715 -27.08 -35.04 -5.159 -3.009 0 -9.028 -7.093 3.869 -1.075 0.8598 -7.093 13.97 -31.17 1.935 1.935 -23.21
0.72 -19.13 -27.08 -5.159 -3.009 7.953 -3.009 -7.093 -1.075 -2.149 -11.18 -9.028 -9.028 -51.16 -15.05 -25.15 -57.18
0.725 -15.05 -23.21 -5.159 -9.028 13.97 -2.149 -7.093 -15.05 0.8598 -19.13 -11.18 -41.06 -71.15 -39.12 -55.03 -93.07
0.73 -7.093 -19.13 -2.149 -5.159 21.92 7.953 -1.075 -21.06 -1.075 -17.2 -5.159 -59.11 -81.04 -53.09 -65.13 -117.1
0.735 0 -9.028 17.84 5.804 33.96 23.86 9.888 -7.093 1.935 -3.009 7.953 -53.09 -75.02 -51.16 -49.01 -121
0.74 9.888 2.794 43.85 31.81 47.93 39.98 35.9 13.97 19.99 13.97 35.9 -25.15 -55.03 -35.04 -15.05 -105.1
0.745 17.84 16.98 65.99 59.97 59.97 53.95 59.97 43.85 43.85 35.9 61.91 5.804 -33.1 -17.2 17.84 -81.04
0.75 13.97 24.93 75.88 73.94 63.84 55.89 71.79 61.91 61.91 49.87 75.88 31.81 -17.2 -3.009 41.91 -61.05
0.755 1.935 16.98 69.86 69.86 57.82 46 65.99 63.84 69.86 51.8 71.79 39.98 -11.18 0 43.85 -51.16
0.76 -11.18 0.8598 46 47.93 37.83 21.92 46 51.8 65.99 46 51.8 33.96 -9.028 3.869 31.81 -41.06
0.765 -33.1 -31.17 13.97 15.91 13.97 -1.075 17.84 33.96 47.93 33.96 19.99 21.92 -5.159 11.82 15.91 -27.08
0.77 -58.04 -61.05 -13.11 -10.1 -10.1 -28.16 -4.084 16.98 23.86 17.84 -5.159 11.82 3.869 21.92 5.804 -1.075
0.775 -82.11 -87.05 -36.11 -36.11 -38.05 -50.08 -30.09 -1.075 -1.075 0.8598 -30.09 9.888 21.92 29.88 5.804 26.87
0.78 -107 -111.1 -53.09 -57.18 -61.05 -65.13 -49.01 -11.18 -19.13 -13.11 -49.01 9.888 41.91 29.88 11.82 57.82
0.785 -122.1 -121 -64.05 -68.14 -76.09 -72.01 -60.19 -24.07 -34.18 -30.09 -60.19 12.9 51.8 19.99 17.84 72.87
0.79 -127 -123.2 -68.14 -76.09 -86.19 -76.09 -70.07 -34.18 -44.06 -40.2 -66.2 10.96 49.87 7.953 18.92 74.8
0.795 -123.2 -117.1 -69.21 -75.02 -89.2 -79.1 -71.15 -41.06 -51.16 -45.14 -69.21 3.869 37.83 -2.149 7.953 61.91
0.8 -107 -101 -62.12 -67.06 -83.19 -69.21 -65.13 -45.14 -52.02 -42.13 -64.05 -2.149 19.99 0 -4.084 48.79
0.805 -85.12 -77.17 -47.07 -57.18 -75.02 -61.05 -53.09 -47.07 -53.09 -35.04 -53.09 -18.06 11.82 7.953 -20.21 43.85
0.81 -63.19 -49.01 -29.02 -37.19 -65.13 -53.09 -35.04 -43.2 -53.09 -33.1 -37.19 -31.17 5.804 11.82 -35.04 39.98
0.815 -39.12 -23.21 -13.11 -20.21 -52.02 -40.2 -16.12 -38.05 -47.07 -31.17 -17.2 -43.2 0 5.804 -42.13 27.94
0.82 -23.21 -3.009 -2.149 -5.159 -39.12 -28.16 -2.149 -37.19 -44.06 -32.03 -4.084 -55.03 -13.11 -5.159 -52.02 0.8598
0.825 -7.093 -1.075 -1.075 -1.075 -29.02 -15.05 0.8598 -43.2 -47.07 -35.04 0.8598 -69.21 -45.14 -27.08 -69.21 -41.06
0.83 7.953 2.794 0.8598 1.935 -11.18 -1.075 1.935 -47.07 -51.16 -31.17 -2.149 -82.11 -90.06 -49.01 -85.12 -95.01
0.835 29.88 14.83 4.944 2.794 3.869 23.86 -2.149 -44.06 -48.15 -16.12 2.794 -85.12 -128.1 -59.11 -86.19 -142.1
0.84 51.8 40.84 25.79 19.99 23.86 49.87 11.82 -23.21 -35.04 0 17.84 -73.08 -141 -57.18 -69.21 -165.1
0.845 70.93 72.87 58.9 46 51.8 70.93 38.91 8.813 -4.084 20.85 42.99 -39.12 -123.2 -46.21 -31.17 -159.1
0.85 81.9 109 82.97 70.93 71.79 81.9 66.85 49.87 25.79 33.96 65.99 -1.075 -88.13 -34.18 1.935 -134.1
0.855 86.84 126.8 84.9 84.9 77.81 78.89 75.88 72.87 48.79 36.97 69 16.98 -53.09 -22.14 13.97 -104
0.86 81.9 116.9 56.96 66.85 71.79 69.86 60.83 61.91 55.89 27.94 53.95 13.97 -30.09 -6.019 -1.075 -80.18
0.865 74.8 80.82 14.83 29.88 55.89 56.96 24.93 20.85 40.84 20.85 14.83 -7.093 -13.11 4.944 -25.15 -51.16
