    T[sec]  F7  F3  F4  F8  T3  C3  Cz  C4  T4  T5  P3  Pz  P4  T6  O1  O2
41 119.1 119.1 119.1 119.1 119.1 119.1 119.1 119.1 119.1 119.1 119.1 119.1 119.1 119.1 119.1 119.1
0.625 16.98 15 15.99 17.96 15 20 21.97 22.96 15.99 16.98 10.99 13.95 10.99 23.95 0.9883 -7.034
0.63 8.953 9.999 6.976 10.99 12.96 13.95 9.999 17.96 7.964 16.98 11.98 17.96 15.99 20.99 13.95 8.953
0.635 0.9883 0 0.9883 1.977 7.964 5.988 1.977 5.988 0 13.95 13.95 13.95 13.95 15.99 20 21.97
0.64 0.9883 0.9883 -5.058 -1.046 3.953 3.953 0 0.9883 -1.046 9.999 8.953 8.953 10.99 9.999 22.96 30.99
0.645 -1.046 -6.046 -11.05 -4.011 0.9883 1.977 -5.058 -9.011 -6.046 0.9883 3.953 2.965 2.965 5 21.97 36.97
0.65 -5.058 -8.022 -10.06 -3.023 1.977 0.9883 -8.022 -9.011 -4.011 0 0.9883 1.977 0 2.965 27.96 45
0.655 -3.023 -8.022 -7.034 1.977 0 -2.035 -5.058 -7.034 -1.046 -1.046 0 0.9883 0.9883 2.965 33.95 52.96
0.66 -1.046 -1.046 0 3.953 0.9883 -1.046 0 0 9.999 2.965 2.965 6.976 5 9.999 32.96 56.97
0.665 0.9883 -2.035 7.964 13.95 0 -2.035 5.988 13.95 17.96 5.988 5.988 9.999 7.964 17.96 21.97 43.95
0.67 2.965 5.988 16.98 25 2.965 7.964 11.98 25.99 23.95 6.976 5.988 9.999 9.999 22.96 3.953 20.99
0.675 5 6.976 21.97 31.97 5 7.964 20 30.99 30 2.965 5 7.964 6.976 25.99 -15.06 -5.058
0.68 2.965 5.988 21.97 31.97 1.977 9.999 17.96 31.97 30 -2.035 1.977 5.988 5.988 25.99 -29.01 -33.02
0.685 2.965 6.976 25 32.96 3.953 10.99 18.95 30 30.99 0.9883 1.977 7.964 8.953 27.96 -33.02 -43.02
0.69 2.965 8.953 25 31.97 2.965 9.999 13.95 30 32.96 -2.035 2.965 9.999 12.96 30 -28.02 -44.01
0.695 -1.046 9.999 23.95 30 1.977 9.999 13.95 23.95 25.99 -2.035 0 5.988 11.98 30 -23.02 -41.04
0.7 -1.046 15 22.96 23.95 1.977 11.98 8.953 18.95 16.98 0.9883 0.9883 0 7.964 22.96 -22.03 -39.01
