    T[sec]  F7  F3  F4  F8  T3  C3  Cz  C4  T4  T5  P3  Pz  P4  T6  O1  O2
41 211.1 211.1 211.1 211.1 211.1 211.1 211.1 211.1 211.1 211.1 211.1 211.1 211.1 211.1 211.1 211.1
0.625 -1.031 3.917 1.958 -2.062 -22.06 -20.1 -17.01 -11.03 -19.07 -21.03 -20.1 -16.08 -15.05 -12.06 -51.02 -28.04
0.63 0.9277 4.948 0.9277 -1.031 -16.08 -18.04 -17.01 -10.1 -13.09 -13.09 -14.02 -10.1 -13.09 -10.1 -28.04 -16.08
0.635 2.989 5.979 -3.092 -3.092 -11.03 -15.05 -13.09 -7.009 -1.031 -7.009 -5.051 -1.031 -5.051 -7.009 -5.051 -3.092
0.64 0.9277 3.917 -2.062 -4.02 -4.02 -9.071 -3.092 -1.031 1.958 -3.092 1.958 3.917 0.9277 1.958 7.937 8.968
0.645 2.989 -1.031 -8.04 -10.1 0 -3.092 -2.062 4.948 3.917 0.9277 0.9277 1.958 -2.062 -1.031 18.97 22.99
0.65 -9.071 -11.03 -17.01 -21.03 -1.031 0.9277 -2.062 1.958 -1.031 0.9277 0.9277 -3.092 -1.031 0.9277 21.96 31.95
0.655 -15.05 -25.05 -26.08 -32.06 -1.031 0 -6.082 -2.062 -14.02 -5.051 -3.092 -14.02 -11.03 -8.04 23.91 35.97
0.66 -21.03 -36.08 -37 -40.1 -9.071 -4.02 -20.1 -19.07 -28.04 -11.03 -13.09 -25.05 -23.09 -19.07 26.9 25.98
0.665 -27.01 -41.02 -41.02 -43.09 -17.01 -13.09 -31.03 -37 -35.05 -21.03 -21.03 -33.09 -33.09 -31.03 21.96 11.96
0.67 -33.09 -42.06 -42.06 -42.06 -24.02 -23.09 -39.07 -43.09 -38.04 -31.03 -30.1 -38.04 -39.07 -37 18.97 0
0.675 -41.02 -35.05 -35.05 -34.02 -31.03 -31.03 -39.07 -46.08 -38.04 -36.08 -35.05 -39.07 -41.02 -37 7.937 -12.06
0.68 -43.09 -28.04 -25.05 -24.02 -35.05 -37 -39.07 -40.1 -37 -38.04 -33.09 -38.04 -39.07 -35.05 -4.02 -18.04
