    T[sec]  F7  F3  F4  F8  T3  C3  Cz  C4  T4  T5  P3  Pz  P4  T6  O1  O2
41 201.1 201.1 201.1 201.1 201.1 201.1 201.1 201.1 201.1 201.1 201.1 201.1 201.1 201.1 201.1 201.1
0.625 -17.09 -28.08 -44.09 -13.06 -10.02 -31.03 -38 -22.09 25.92 -8.052 -2.062 16.99 24.94 31.91 35.94 72.96
0.63 -21.01 -34.07 -37.02 -10.02 -18.07 -44.09 -45.07 -24.06 26.9 -19.05 -6.088 18.95 24.94 28.97 24.94 46.94
0.635 -25.04 -34.07 -18.07 2.946 -21.01 -46.05 -34.07 -9.034 26.9 -21.01 -6.088 26.9 23.96 25.92 8.936 25.92
0.64 -7.07 -14.04 0 20.91 -14.04 -30.05 -7.07 4.91 22.98 -9.034 -2.062 32.99 26.9 20.91 0 20.91
0.645 8.936 8.936 14.93 25.92 -2.062 -3.044 14.93 22.98 11.98 -1.08 -4.026 28.97 22.98 19.93 -17.09 12.96
0.65 22.98 33.97 23.96 24.94 -1.08 18.95 35.94 35.94 4.91 6.972 -11.1 19.93 5.99 11 -48.02 -21.01
0.655 30.93 44.97 36.92 22 -1.08 35.94 46.94 37.9 0.9819 2.946 -25.04 -2.062 -20.03 -17.09 -85.03 -90.04
0.66 42.91 49.98 49 28.97 3.928 40.95 45.95 40.95 -6.088 -1.08 -28.08 -27 -52.04 -51.06 -102 -144
0.665 46.94 50.96 54.99 29.95 11 37.9 42.91 37.9 -7.07 4.91 -13.06 -26.02 -58.03 -57.05 -75.02 -134
0.67 36.92 40.95 46.94 25.92 24.94 35.94 43.99 32.99 -3.044 22.98 16.99 -6.088 -32.01 -27 -7.07 -64.02
0.675 14.93 26.9 28.97 7.954 34.96 45.95 49 25.92 -5.008 42.91 47.92 11 -2.062 1.964 47.92 2.946
0.68 2.946 16.99 13.94 -1.08 38.98 60.98 49 17.97 -15.02 44.97 49.98 6.972 -1.08 1.964 60 19.93
0.685 11 22.98 12.96 -5.008 32.99 60.98 34.96 0 -29.06 24.94 19.93 -14.04 -24.06 -25.04 27.98 -8.052
0.69 26.9 29.95 17.97 0.9819 13.94 40.95 11 -15.02 -31.03 -2.062 -7.07 -33.09 -43.01 -41.04 -3.044 -41.04
0.695 24.94 28.97 17.97 1.964 -4.026 8.936 -1.08 -25.04 -13.06 -14.04 -19.05 -24.06 -28.08 -19.05 -15.02 -32.01
0.7 4.91 11.98 3.928 0.9819 -23.08 -5.008 1.964 -23.08 1.964 -15.02 -11.1 0.9819 -1.08 13.94 -5.008 1.964
0.705 -7.07 -6.088 -17.09 -17.09 -28.08 -8.052 2.946 -17.09 7.954 -10.02 -5.008 16.99 19.93 29.95 0 39.96
0.71 -19.05 -27 -43.01 -29.06 -25.04 -15.02 -7.07 -15.02 -2.062 -15.02 -11.1 15.91 23.96 19.93 -2.062 49.98
0.715 -17.09 -38 -59.01 -33.09 -24.06 -26.02 -30.05 -21.01 -11.1 -23.08 -23.08 0.9819 11.98 1.964 -9.034 29.95
0.72 -21.01 -49.1 -63.04 -35.05 -31.03 -45.07 -51.06 -31.03 -21.01 -27 -31.03 -5.008 -3.044 -11.1 -25.04 0.9819
0.725 -23.08 -52.04 -65 -45.07 -38 -54.01 -54.01 -35.05 -27 -25.04 -29.06 -8.052 -15.02 -25.04 -29.06 -15.02
0.73 -21.01 -47.03 -59.01 -59.01 -35.05 -53.02 -45.07 -29.06 -37.02 -19.05 -25.04 -3.044 -13.06 -33.09 -19.05 -5.008
