    T[sec] Fp1 Fp2  F7  F3  F4  F8  T3  C3  C4  T4  T5  P3  P4  T6  O1  O2
65.14 337.2 337.2 337.2 337.2 337.2 337.2 337.2 337.2 337.2 337.2 337.2 337.2 337.2 337.2 337.2 337.2
0.625 -7.079 6.915 33.91 11.85 3.951 -5.104 9.878 9.878 -33.09 -17.12 1.976 -43.13 -95.16 -29.14 -73.1 -53.01
0.63 0.9878 12.84 42.97 22.88 20.91 7.902 22.88 23.87 -5.104 7.902 13.99 -2.14 -58.11 -6.091 -52.02 -23.05
0.635 5.927 16.96 51.86 30.95 34.9 18.93 38.85 42.97 24.86 40.99 31.94 40.99 -1.152 9.878 -21.07 8.89
0.64 19.92 18.93 54 35.89 45.93 25.85 55.97 59.93 59.93 69.97 47.91 83.96 49.88 19.92 7.902 31.94
0.645 31.94 22.88 59.93 43.96 54 28.98 69.97 72.93 88.9 88.9 62.89 115.9 91.86 22.88 32.93 41.98
0.65 41.98 27 56.96 44.94 54 28.98 72.93 76.88 100.9 88.9 67.99 128.9 110 13.99 46.92 41.98
0.655 47.91 27 51.86 41.98 49.88 27.99 65.85 69.97 95.98 79.85 67.99 124 99.93 3.951 49.88 31.94
0.66 49.88 24.86 45.93 36.88 45.93 28.98 60.91 63.88 83.96 68.98 60.91 112.9 78.86 2.963 50.87 24.86
0.665 45.93 18.93 41.98 34.9 45.93 27.99 58.94 59.93 71.94 61.9 52.85 98.94 56.96 4.939 48.9 20.91
0.67 45.93 12.84 35.89 31.94 49.88 27.99 59.93 61.9 65.85 59.93 47.91 93.84 43.96 5.927 47.91 19.92
0.675 43.96 12.84 34.9 34.9 57.95 25.85 65.85 70.96 68.98 61.9 49.88 96.97 42.97 10.87 50.87 20.91
0.68 41.98 16.96 34.9 34.9 61.9 25.85 67.99 74.91 70.96 63.88 47.91 98.94 48.9 8.89 51.86 18.93
0.685 39.84 20.91 33.91 35.89 61.9 29.96 55.97 69.97 69.97 63.88 39.84 91.86 54 5.927 54 17.94
0.69 39.84 20.91 28.98 29.96 57.95 35.89 38.85 56.96 66.84 57.95 27 71.94 54.99 8.89 54 19.92
0.695 37.87 10.87 18.93 21.9 51.86 41.98 12.84 32.93 54.99 43.96 8.89 39.84 45.93 15.97 51.86 25.85
