    T[sec]  F7  F3  F4  F8  T3  C3  Cz  C4  T4  T5  P3  Pz  P4  T6  O1  O2
41 251.1 251.1 251.1 251.1 251.1 251.1 251.1 251.1 251.1 251.1 251.1 251.1 251.1 251.1 251.1 251.1
0.625 8.951 13.98 3.924 1.962 -11.04 -9.074 1.962 0.9809 7.97 -1.104 -15.08 -3.065 -2.085 -5.027 -31.02 7.97
0.63 13 17.9 8.951 6.989 1.962 1.962 13.98 6.989 14.96 6.989 -3.065 5.886 16.92 -1.104 -20.11 23.91
0.635 18.88 22.93 11.89 9.932 6.989 11.89 23.91 13.98 21.95 16.92 7.97 23.91 27.96 3.924 -1.104 34.95
0.64 14.96 26 15.94 11.89 17.9 23.91 33.97 17.9 26 26 29.92 39.97 35.93 5.886 15.94 37.89
0.645 20.97 33.97 26 21.95 32.98 41.94 54.93 28.94 30.9 39.97 54.93 58 51.99 13 43.9 46.96
0.65 24.89 44.88 34.95 28.94 49.91 52.97 78.97 40.95 34.95 47.94 71.98 72.96 60.94 18.88 59.96 49.91
0.655 34.95 58 41.94 35.93 63.88 65.97 95.89 51.99 37.89 49.91 77.99 77.99 67.93 23.91 59.96 51.99
0.66 42.92 66.95 45.98 42.92 68.91 76.88 106.9 59.96 43.9 40.95 72.96 77.99 69.89 26.98 38.99 41.94
0.665 40.95 63.88 47.94 40.95 61.92 76.88 100.9 54.93 44.88 17.9 56.89 64.99 61.92 26.98 7.97 29.92
0.67 30.9 55.91 41.94 33.97 45.98 63.88 81.91 43.9 39.97 -3.065 37.89 45.98 45.98 19.99 -15.08 11.89
0.675 26.98 44.88 34.95 26 30.9 48.92 59.96 35.93 33.97 -18.02 21.95 29.92 34.95 17.9 -24.03 6.989
0.68 20.97 36.91 26.98 21.95 21.95 34.95 45.98 26 27.96 -17.04 13.98 19.99 26.98 19.99 -19.01 5.886
0.685 26.98 29.92 17.9 15.94 17.9 21.95 35.93 21.95 21.95 0.9809 9.932 9.932 21.95 19.99 -5.027 9.932
0.69 30.9 27.96 13 13 15.94 13.98 26 13 13 15.94 4.905 2.943 14.96 18.88 1.962 7.97
0.695 28.94 21.95 2.943 4.905 10.91 7.97 13.98 2.943 2.943 20.97 -2.085 -4.046 0.9809 6.989 1.962 0
0.7 18.88 9.932 -7.112 -5.027 0.9809 -2.085 -2.085 -5.027 -5.027 11.89 -21.09 -17.04 -13.12 -5.027 -11.04 -19.01
0.705 6.989 -1.104 -17.04 -14.1 -13.12 -11.04 -13.12 -14.1 -10.05 -2.085 -34.09 -24.03 -25.01 -20.11 -22.07 -26.12
0.71 -1.104 -4.046 -21.09 -20.11 -21.09 -25.01 -23.05 -16.06 -10.05 -16.06 -38.01 -20.11 -29.06 -30.04 -20.11 -20.11
0.715 -7.112 -9.074 -17.04 -17.04 -21.09 -29.06 -25.01 -13.12 -7.112 -21.09 -31.02 -7.112 -13.12 -23.05 -3.065 -1.104
0.72 -5.027 -9.074 -9.074 -11.04 -16.06 -27.1 -19.01 -7.112 0.9809 -9.074 -15.08 5.886 3.924 -5.027 17.9 21.95
0.725 -7.112 -11.04 -3.065 -5.027 -8.093 -17.04 -11.04 -1.104 1.962 3.924 0 19.99 23.91 9.932 43.9 45.98
0.73 -11.04 -13.12 -1.104 -3.065 -7.112 -7.112 -5.027 -2.085 1.962 17.9 9.932 21.95 31.88 23.91 55.91 53.95
0.735 -11.04 -17.04 -5.027 -5.027 -7.112 -1.104 -5.027 -2.085 -2.085 21.95 9.932 13.98 29.92 26 49.91 47.94
0.74 -9.074 -15.08 -9.074 -7.112 -5.027 0.9809 -7.112 0.9809 0.9809 15.94 5.886 0 17.9 15.94 28.94 29.92
0.745 -1.104 -9.074 -9.074 -5.027 -1.104 -1.104 -7.112 0.9809 0.9809 6.989 1.962 -3.065 5.886 3.924 4.905 11.89
0.75 4.905 0.9809 -5.027 -1.104 0 -2.085 -7.112 -1.104 -2.085 -2.085 0 -3.065 -2.085 -3.065 -9.074 0
0.755 14.96 5.886 0.9809 0.9809 6.989 2.943 -4.046 0 -2.085 0 0.9809 -1.104 -3.065 -7.112 -14.1 0
0.76 18.88 13.98 0.9809 0.9809 10.91 6.989 -2.085 -2.085 0 -2.085 4.905 2.943 -4.046 -13.12 -13.12 -2.085
0.765 16.92 21.95 -2.085 0 7.97 5.886 -1.104 -7.112 -3.065 -3.065 3.924 0 -7.112 -17.04 -11.04 -1.104
0.77 14.96 26 1.962 1.962 4.905 5.886 0 -12.02 -4.046 -5.027 1.962 -2.085 -10.05 -22.07 -15.08 -2.085
0.775 14.96 27.96 -1.104 0 0.9809 0 0 -11.04 0 -13.12 -10.05 -14.1 -18.02 -30.04 -26.12 -10.05
0.78 13 29.92 1.962 -2.085 0 -2.085 -1.104 -13.12 1.962 -23.05 -25.01 -25.01 -27.1 -35.07 -41.08 -23.05
0.785 13 27.96 10.91 7.97 3.924 0 0 -11.04 13.98 -29.06 -37.03 -31.02 -39.12 -36.05 -57.02 -37.03
0.79 6.989 23.91 14.96 13.98 -2.085 0 -1.104 -6.008 17.9 -39.12 -49.05 -39.12 -53.09 -40.1 -68.05 -59.1
0.795 2.943 19.99 17.9 19.99 -1.104 -9.074 -5.027 -3.065 15.94 -39.12 -67.07 -49.05 -69.03 -43.04 -75.04 -81.05
