    T[sec]  F7  F3 Fz   F4  F8  T3  C3  Cz  C4  T4  T5  P3  P4  T6  O1  O2
41 202.1 202.1 202.1 202.1 202.1 202.1 202.1 202.1 202.1 202.1 202.1 202.1 202.1 202.1 202.1 202.1
0.833333 -40.06 -44.01 -41.05 -48.06 -28.03 -21.02 -36.02 -41.05 -51.02 -13.03 -6.02 -35.03 -37.01 -1.085 -37.01 -6.02
0.84 -34.04 -45.1 -31.08 -39.08 -20.03 -21.02 -36.02 -28.03 -44.01 1.974 -7.006 -34.04 -19.05 9.967 -29.01 -1.085
0.846667 -13.03 -21.02 -8.092 -27.04 1.974 0 -17.07 -2.072 -31.08 25.95 15.99 -4.046 10.95 32.96 2.96 25.95
0.853333 -6.02 -5.033 1.974 -11.05 8.98 17.96 0 12.93 -6.02 38.98 27.93 16.97 31.97 43.91 18.95 46.97
0.86 -2.072 -1.085 6.908 -3.059 0 17.96 15.99 13.91 7.993 30 19.93 30 40.95 39.97 28.91 51.91
0.866667 4.934 5.921 15.99 -3.059 -6.02 5.921 6.908 10.95 2.96 10.95 3.947 16.97 17.96 19.93 4.934 22.99
0.873333 5.921 9.967 12.93 -11.05 -23.09 1.974 5.921 10.95 0.9868 -1.085 -13.03 -1.085 -1.085 -2.072 -13.03 -15.1
0.88 18.95 33.95 23.98 5.921 0 17.96 16.97 22.99 -8.092 6.908 1.974 16.97 3.947 -1.085 0.9868 -14.01
0.886667 16.97 26.94 25.95 20.92 2.96 15.99 24.97 23.98 0 3.947 0.9868 19.93 3.947 -14.01 10.95 -24.08
0.893333 1.974 5.921 8.98 12.93 2.96 3.947 6.908 -1.085 1.974 0 1.974 13.91 3.947 -16.09 15 -24.08
0.9 -6.02 -4.046 -2.072 -4.046 -2.072 -2.072 -2.072 0 -3.059 -1.085 -1.085 2.96 1.974 -19.05 12.93 -22.01
0.906667 -21.02 -6.02 -3.059 -2.072 0.9868 -7.006 0 1.974 -8.092 2.96 -1.085 2.96 9.967 -4.046 8.98 -2.072
0.913333 -6.02 0.9868 4.934 0.9868 10.95 -17.07 2.96 13.91 1.974 12.93 -1.085 10.95 24.97 7.993 18.95 16.97
0.92 -29.01 -15.1 -11.05 -9.079 -1.085 -35.03 -11.05 -7.006 1.974 -1.085 -27.04 -23.09 1.974 -1.085 -5.033 3.947
0.926667 -22.01 -31.08 -30.1 -25.06 -24.08 -31.08 -21.02 -29.01 -16.09 -17.07 -33.06 -40.06 -14.01 -3.059 -21.02 7.993
0.933333 -24.08 -38.09 -32.07 -36.02 -38.09 -21.02 -22.01 -29.01 -37.01 -19.05 -32.07 -46.08 -28.03 -5.033 -45.1 1.974
0.94 -13.03 -27.04 -19.05 -25.06 -23.09 -13.03 -21.02 -17.07 -45.1 -7.006 -15.1 -37.01 -23.09 -2.072 -39.08 0
0.946667 -7.006 -9.079 0.9868 -15.1 -11.05 0.9868 -9.079 1.974 -21.02 1.974 -5.033 -15.1 -9.079 1.974 -23.09 0
0.953333 -3.059 -2.072 7.993 1.974 3.947 13.91 0 21.91 -2.072 17.96 9.967 5.921 3.947 13.91 -3.059 9.967
0.96 12.93 15 20.92 16.97 20.92 25.95 26.94 35.92 15.99 33.95 22.99 40.95 30.99 31.97 20.92 24.97
0.966667 12.93 21.91 26.94 18.95 26.94 19.93 32.96 39.97 24.97 30 9.967 42.93 28.91 23.98 20.92 20.92
0.973333 9.967 19.93 15.99 13.91 3.947 3.947 23.98 17.96 24.97 3.947 -11.05 11.94 0 -2.072 0.9868 -3.059
0.98 0 9.967 11.94 1.974 0.9868 0.9868 5.921 7.993 -2.072 -7.006 -27.04 -11.05 -27.04 -19.05 -23.09 -37.01
0.986667 0.9868 5.921 1.974 0 -11.05 -7.006 0.9868 0.9868 -11.05 -21.02 -25.06 -19.05 -39.08 -37.01 -25.06 -51.02
0.993333 1.974 3.947 3.947 -3.059 -9.079 3.947 0 1.974 -17.07 -15.1 -7.006 -1.085 -37.01 -39.08 -3.059 -45.1
1 1.974 0.9868 1.974 -2.072 -18.06 16.97 6.908 -1.085 -8.092 -12.04 5.921 9.967 -30.1 -44.01 6.908 -42.04
1.00667 8.98 -4.046 0.9868 0 -2.072 30.99 15 4.934 -10.07 -2.072 30.99 30.99 -20.03 -24.08 26.94 -30.1
1.01333 -1.085 -2.072 -3.059 -3.059 -21.02 19.93 3.947 -1.085 -9.079 -5.033 25.95 17.96 -21.02 -15.1 20.92 -21.02
1.02 -1.085 -1.085 -1.085 -3.059 -11.05 11.94 0.9868 0.9868 -13.03 -9.079 17.96 5.921 -15.1 0 12.93 -2.072
1.02667 -25.06 -9.079 -19.05 -11.05 -27.04 0 -15.1 -17.07 -11.05 -9.079 1.974 -11.05 -17.07 5.921 -1.085 13.91
1.03333 -28.03 -18.06 -24.08 -10.07 -12.04 -8.092 -18.06 -24.08 -24.08 -4.046 -4.046 -17.07 -8.092 12.93 0.9868 28.91
1.04 -22.01 -18.06 -24.08 -16.09 -6.02 -14.01 -24.08 -21.02 -36.02 4.934 -13.03 -25.06 -8.092 20.92 -1.085 32.96
1.04667 -19.05 -23.09 -19.05 -7.006 -2.072 -19.05 -27.04 -13.03 -25.06 15.99 -31.08 -29.01 -5.033 9.967 -19.05 17.96
1.05333 -12.04 -22.01 -14.01 0 10.95 -4.046 -16.09 -2.072 -12.04 16.97 -28.03 -16.09 -6.02 6.908 -27.04 4.934
1.06 -18.06 -20.03 -15.1 1.974 -5.033 1.974 -4.046 -6.02 -1.085 3.947 -26.05 0 -9.079 0 -27.04 0
1.06667 1.974 1.974 0.9868 1.974 0.9868 20.92 13.91 15 -4.046 1.974 0 19.93 4.934 1.974 -1.085 3.947
1.07333 0 3.947 1.974 0.9868 1.974 17.96 11.94 20.92 0.9868 6.908 -2.072 17.96 9.967 -7.006 2.96 -3.059
1.08 1.974 0.9868 1.974 13.91 11.94 0 4.934 15 10.95 3.947 -4.046 10.95 3.947 -10.07 0.9868 -8.092
1.08667 -13.03 0.9868 -2.072 5.921 0.9868 -9.079 -3.059 -2.072 4.934 0.9868 -9.079 0 -9.079 -25.06 -5.033 -28.03
1.09333 -6.02 -2.072 6.908 12.93 1.974 -10.07 -1.085 -2.072 0 -2.072 -9.079 -7.006 -12.04 -22.01 0.9868 -27.04
1.1 -5.033 11.94 10.95 20.92 1.974 -7.006 5.921 6.908 0 1.974 1.974 0 -7.006 -21.02 8.98 -18.06
1.10667 -21.02 -4.046 1.974 15 -1.085 -7.006 -5.033 0.9868 -1.085 0.9868 1.974 -1.085 -13.03 -29.01 22.99 -19.05
1.11333 -17.07 -9.079 -6.02 2.96 -7.006 -3.059 -11.05 0 -14.01 -1.085 17.96 1.974 -11.05 -13.03 28.91 -2.072
1.12 -6.02 -8.092 0.9868 1.974 0 -1.085 -14.01 0.9868 -15.1 4.934 11.94 -1.085 -14.01 -14.01 8.98 -3.059
1.12667 3.947 9.967 24.97 23.98 19.93 -5.033 -1.085 12.93 -8.092 17.96 -5.033 -6.02 0.9868 1.974 -11.05 6.908
1.13333 0 15 33.95 35.92 25.95 -9.079 0 12.93 6.908 21.91 -18.06 -10.07 -2.072 -1.085 -39.08 0.9868
1.14 11.94 21.91 36.91 50.92 35.92 1.974 7.993 32.96 15 32.96 -9.079 0.9868 23.98 21.91 -19.05 21.91
1.14667 19.93 39.97 45.99 47.96 28.91 6.908 17.96 36.91 26.94 25.95 0.9868 9.967 26.94 27.93 -5.033 31.97
1.15333 16.97 46.97 39.97 47.96 25.95 3.947 18.95 32.96 25.95 25.95 6.908 20.92 23.98 36.91 10.95 40.95
1.16 -6.02 18.95 22.99 22.99 -1.085 -12.04 1.974 6.908 16.97 2.96 -12.04 0 -1.085 20.92 -1.085 22.99
1.16667 -11.05 0 5.921 11.94 0 -21.02 -13.03 0.9868 -2.072 1.974 -17.07 -13.03 -5.033 1.974 -3.059 1.974
1.17333 -1.085 -1.085 20.92 28.91 18.95 -12.04 -2.072 9.967 -1.085 6.908 -17.07 -3.059 4.934 -2.072 -1.085 0
1.18 0 20.92 30.99 38.98 28.91 0 0.9868 22.99 15 15 -4.046 1.974 10.95 -14.01 -1.085 -18.06
1.18667 -1.085 15.99 19.93 35.92 25.95 0.9868 5.921 11.94 25.95 21.91 -1.085 9.967 15.99 -11.05 6.908 -17.07
1.19333 -31.08 -5.033 -13.03 0.9868 -15.1 -15.1 -13.03 -23.09 11.94 -2.072 -1.085 -7.006 -5.033 -29.01 2.96 -33.06
1.2 -17.07 -21.02 -29.01 -23.09 -19.05 -7.006 -25.06 -33.06 -23.09 -9.079 25.95 0.9868 -17.07 -19.05 24.97 -17.07
1.20667 -22.01 -30.1 -40.06 -40.06 -46.08 -4.046 -36.02 -40.06 -38.09 -26.05 26.94 -5.033 -36.02 -22.01 20.92 -18.06
1.21333 -4.046 -22.01 -30.1 -36.02 -26.05 0 -30.1 -32.07 -48.06 -16.09 23.98 -11.05 -38.09 -14.01 6.908 -10.07
1.22 -5.033 -13.03 -23.09 -21.02 -29.01 -15.1 -21.02 -31.08 -39.08 -13.03 -7.006 -29.01 -37.01 -13.03 -9.079 -7.006
1.22667 0 3.947 -2.072 -3.059 -5.033 -23.09 -15.1 -11.05 -39.08 0 -13.03 -33.06 -25.06 0.9868 -27.04 -1.085
1.23333 13.91 15.99 9.967 11.94 0.9868 -15.1 -2.072 3.947 -13.03 7.993 -21.02 -19.05 -5.033 5.921 -31.08 -2.072
1.24 15 30 20.92 25.95 18.95 -1.085 15.99 21.91 0 33.95 -25.06 -3.059 13.91 13.91 -37.01 0
1.24667 10.95 26.94 26.94 36.91 37.99 0.9868 30 30.99 27.93 36.91 -19.05 11.94 35.92 18.95 -23.09 11.94
1.25333 9.967 30.99 37.99 45.99 37.99 0.9868 31.97 38.98 30 35.92 -23.09 17.96 41.94 20.92 -11.05 20.92
1.26 28.91 23.98 50.92 40.95 34.93 15.99 31.97 51.91 37.99 28.91 -7.006 19.93 35.92 17.96 -13.03 11.94
1.26667 33.95 43.91 39.97 33.95 11.94 23.98 31.97 51.91 39.97 15.99 -13.03 21.91 23.98 0.9868 -7.006 -3.059
1.27333 25.95 31.97 31.97 30 11.94 13.91 30 37.99 30 9.967 -3.059 17.96 13.91 -15.1 -9.079 -21.02
1.28 17.96 26.94 21.91 27.93 5.921 2.96 19.93 22.99 17.96 1.974 0 11.94 3.947 -18.06 10.95 -18.06
1.28667 4.934 0.9868 2.96 6.908 -6.02 6.908 7.993 4.934 5.921 -2.072 11.94 11.94 0.9868 -14.01 20.92 -13.03
1.29333 -2.072 -3.059 -5.033 -7.006 -7.006 33.95 1.974 9.967 0.9868 1.974 60 37.99 11.94 1.974 50.92 1.974
1.3 1.974 -12.04 -15.1 -17.07 -7.006 36.91 -1.085 -1.085 0 5.921 68.98 41.94 17.96 -1.085 62.96 10.95
1.30667 0.9868 -8.092 -6.02 -11.05 1.974 30.99 0 -2.072 -1.085 3.947 70.95 37.99 19.93 1.974 60.98 15
1.31333 0 -2.072 -13.03 -12.04 -11.05 11.94 -13.03 -9.079 0 1.974 35.92 10.95 0.9868 0.9868 42.93 15
1.32 0.9868 0 -12.04 -4.046 -3.059 5.921 -8.092 -8.092 -1.085 4.934 30 9.967 0.9868 12.93 30.99 27.93
1.32667 8.98 10.95 -1.085 3.947 9.967 6.908 -6.02 7.993 -2.072 21.91 26.94 11.94 17.96 35.92 24.97 40.95
1.33333 13.91 25.95 8.98 10.95 6.908 -5.033 0 7.993 13.91 15.99 -8.092 0 12.93 23.98 2.96 27.93
1.34 15.99 24.97 13.91 15.99 6.908 -10.07 1.974 9.967 7.993 23.98 -31.08 -4.046 10.95 20.92 -23.09 15.99
1.34667 5.921 5.921 4.934 9.967 2.96 -21.02 0 1.974 11.94 7.993 -66.02 -17.07 2.96 3.947 -47.07 1.974
1.35333 7.993 1.974 18.95 20.92 18.95 -16.09 -1.085 7.993 8.98 11.94 -67 -14.01 7.993 2.96 -57.04 -9.079
1.36 17.96 25.95 30.99 25.95 15 -15.1 1.974 11.94 17.96 13.91 -56.05 -11.05 6.908 1.974 -55.06 -25.06
1.36667 23.98 46.97 37.99 33.95 16.97 -8.092 8.98 21.91 31.97 17.96 -35.03 -1.085 15 -2.072 -29.01 -19.05
1.37333 33.95 53.98 42.93 40.95 24.97 11.94 30.99 33.95 30 17.96 1.974 25.95 28.91 0 4.934 -3.059
1.38 22.99 45 34.93 37.99 27.93 12.93 28.91 25.95 39.97 15.99 2.96 35.92 33.95 1.974 24.97 -1.085
1.38667 15.99 35.92 26.94 34.93 13.91 23.98 24.97 18.95 31.97 16.97 13.91 35.92 28.91 -2.072 24.97 -3.059
1.39333 7.993 16.97 9.967 15 1.974 17.96 11.94 0 23.98 6.908 19.93 18.95 16.97 -7.006 20.92 -4.046
1.4 6.908 -2.072 -2.072 -3.059 -7.006 22.99 -6.02 -9.079 7.993 -2.072 38.98 13.91 3.947 -11.05 16.97 -8.092
1.40667 1.974 -10.07 -15.1 -13.03 -15.1 20.92 -15.1 -24.08 -2.072 -9.079 42.93 11.94 0.9868 -16.09 26.94 -12.04
1.41333 -11.05 -21.02 -29.01 -33.06 -29.01 11.94 -35.03 -33.06 -17.07 -13.03 31.97 -2.072 -19.05 -21.02 16.97 -21.02
1.42 -2.072 -6.02 -18.06 -18.06 -18.06 4.934 -15.1 -32.07 -21.02 -10.07 30 -2.072 -11.05 -10.07 20.92 -7.006
1.42667 -9.079 -10.07 -5.033 -17.07 -21.02 -6.02 -27.04 -22.01 -25.06 -8.092 13.91 -11.05 -19.05 0 2.96 -2.072
1.43333 -1.085 -1.085 0.9868 -3.059 -11.05 -23.09 -19.05 -15.1 -11.05 -7.006 -9.079 -17.07 -13.03 0 -9.079 -5.033
1.44 -5.033 -9.079 0.9868 -3.059 -19.05 -33.06 -25.06 -15.1 -11.05 -11.05 -35.03 -31.08 -19.05 -5.033 -43.02 -21.02
1.44667 -8.092 -7.006 -4.046 -2.072 -18.06 -33.06 -31.08 -17.07 -7.006 -4.046 -37.01 -37.01 -13.03 -13.03 -53.09 -29.01
1.45333 -19.05 -10.07 -7.006 -1.085 -11.05 -32.07 -27.04 -22.01 -3.059 -1.085 -31.08 -33.06 -5.033 -14.01 -37.01 -22.01
1.46 -22.01 -16.09 -12.04 -12.04 0.9868 -32.07 -39.08 -20.03 -11.05 2.96 -27.04 -29.01 -5.033 -2.072 -23.09 -21.02
1.46667 -8.092 -9.079 -8.092 0.9868 0.9868 -23.09 -29.01 -17.07 -3.059 1.974 -27.04 -19.05 0 -2.072 -7.006 -15.1
1.47333 -1.085 -13.03 -1.085 -5.033 0 -3.059 -27.04 -3.059 -1.085 15.99 -9.079 -11.05 1.974 5.921 -11.05 -19.05
1.48 3.947 0 -2.072 -2.072 0.9868 5.921 -5.033 0 13.91 7.993 -5.033 0.9868 11.94 -2.072 -1.085 -13.03
1.48667 0 0.9868 -5.033 -5.033 -5.033 11.94 -2.072 0 6.908 0 0.9868 7.993 0 -9.079 0.9868 -25.06
1.49333 1.974 0 -7.006 -7.006 -16.09 13.91 1.974 -1.085 1.974 -5.033 15 18.95 0 -19.05 12.93 -29.01
1.5 -8.092 -6.02 -12.04 -9.079 -26.05 10.95 -2.072 -5.033 0.9868 -9.079 30.99 26.94 -1.085 -19.05 32.96 -21.02
1.50667 -7.006 -15.1 -17.07 -21.02 -37.01 1.974 -5.033 -13.03 -8.092 -9.079 39.97 17.96 -1.085 -13.03 45 -11.05
1.51333 -23.09 -27.04 -33.06 -33.06 -49.04 -17.07 -21.02 -33.06 -19.05 -21.02 5.921 -7.006 -17.07 -19.05 22.99 -11.05
1.52 -39.08 -41.05 -41.05 -41.05 -47.07 -31.08 -43.02 -49.04 -41.05 -21.02 5.921 -33.06 -27.04 -7.006 -7.006 -17.07
1.52667 -48.06 -48.06 -44.01 -35.03 -48.06 -41.05 -56.05 -53.09 -37.01 -23.09 -10.07 -42.04 -28.03 -5.033 -19.05 -7.006
1.53333 -38.09 -55.06 -47.07 -37.01 -52 -37.01 -61.08 -57.04 -46.08 -27.04 -12.04 -52 -32.07 -1.085 -33.06 -3.059
1.54 -27.04 -51.02 -43.02 -43.02 -59.01 -29.01 -59.01 -51.02 -53.09 -27.04 -23.09 -57.04 -41.05 -9.079 -43.02 -11.05
1.54667 -20.03 -38.09 -32.07 -31.08 -36.02 -20.03 -40.06 -35.03 -47.07 -15.1 -18.06 -48.06 -26.05 -1.085 -37.01 -11.05
1.55333 -18.06 -16.09 -18.06 -10.07 -7.006 -16.09 -20.03 -10.07 -25.06 1.974 -16.09 -25.06 -3.059 -2.072 -21.02 0.9868
1.56 -18.06 -4.046 1.974 6.908 11.94 -23.09 -12.04 0.9868 1.974 21.91 -22.01 -8.092 9.967 6.908 -5.033 8.98
1.56667 -25.06 -10.07 7.993 8.98 22.99 -25.06 -14.01 12.93 11.94 30 -21.02 -3.059 18.95 7.993 -1.085 2.96
1.57333 -8.092 0 38.98 32.96 39.97 -4.046 -1.085 40.95 23.98 37.99 -13.03 5.921 30 17.96 8.98 -1.085
1.58 0 30 51.91 55.95 47.96 6.908 23.98 55.95 39.97 38.98 -12.04 18.95 35.92 8.98 10.95 -5.033
1.58667 4.934 35.92 51.91 58.91 38.98 23.98 35.92 56.94 46.97 35.92 -4.046 38.98 36.91 -2.072 22.99 -8.092
1.59333 -14.01 25.95 30 39.97 17.96 0.9868 25.95 39.97 47.96 24.97 -12.04 28.91 33.95 -2.072 22.99 -9.079
1.6 -15.1 1.974 16.97 18.95 12.93 2.96 9.967 26.94 31.97 24.97 1.974 24.97 30.99 9.967 28.91 7.993
1.60667 -24.08 -1.085 3.947 1.974 3.947 0 -2.072 3.947 21.91 12.93 1.974 8.98 19.93 18.95 20.92 25.95
1.61333 -26.05 -11.05 -13.03 -12.04 -6.02 3.947 -9.079 -20.03 0 0 15 4.934 2.96 23.98 15 40.95
1.62 -46.08 -37.01 -43.02 -47.07 -49.04 -8.092 -33.06 -49.04 -31.08 -22.01 12.93 -6.02 -21.02 6.908 4.934 27.93
1.62667 -40.06 -38.09 -42.04 -50.03 -43.02 -10.07 -34.04 -46.08 -63.06 -23.09 15.99 -9.079 -31.08 11.94 2.96 28.91
1.63333 -25.06 -32.07 -31.08 -46.08 -40.06 -9.079 -32.07 -34.04 -69.08 -23.09 15.99 -9.079 -30.1 7.993 0.9868 22.99
1.64 -10.07 -12.04 -12.04 -20.03 -15.1 -7.006 -18.06 -14.01 -57.04 -11.05 0.9868 -6.02 -17.07 12.93 2.96 20.92
1.64667 -4.046 -12.04 -10.07 -16.09 -17.07 2.96 -12.04 -4.046 -37.01 -3.059 0 -3.059 -9.079 0 0.9868 2.96
1.65333 -6.02 -18.06 -10.07 -15.1 -12.04 4.934 1.974 0 -23.09 0.9868 1.974 0.9868 -6.02 -1.085 0.9868 -1.085
1.66 1.974 -1.085 -1.085 -3.059 -1.085 13.91 9.967 3.947 -11.05 0.9868 3.947 9.967 0.9868 0.9868 6.908 0
1.66667 -2.072 -11.05 -5.033 -3.059 -12.04 1.974 0 -5.033 -6.02 -13.03 -4.046 -4.046 -8.092 -9.079 0.9868 -5.033
1.67333 2.96 2.96 1.974 5.921 0 8.98 -1.085 -2.072 -17.07 0.9868 -6.02 -6.02 -4.046 -2.072 -1.085 -1.085
1.68 11.94 9.967 5.921 11.94 3.947 17.96 3.947 7.993 -11.05 5.921 0 -3.059 -1.085 -3.059 4.934 -7.006
1.68667 23.98 33.95 25.95 35.92 27.93 25.95 25.95 25.95 0.9868 13.91 11.94 23.98 9.967 -3.059 28.91 0.9868
1.69333 27.93 39.97 31.97 37.99 19.93 33.95 37.99 31.97 15 13.91 15.99 39.97 13.91 -7.006 40.95 -5.033
1.7 16.97 26.94 28.91 30 24.97 28.91 36.91 30 17.96 13.91 24.97 46.97 22.99 -1.085 40.95 0.9868
1.70667 6.908 13.91 11.94 19.93 12.93 27.93 22.99 21.91 17.96 9.967 26.94 36.91 16.97 -5.033 38.98 1.974
1.71333 -3.059 0.9868 3.947 11.94 17.96 13.91 5.921 7.993 10.95 1.974 19.93 21.91 7.993 -9.079 28.91 3.947
1.72 -7.006 -9.079 -1.085 5.921 0.9868 7.993 -1.085 -1.085 3.947 -3.059 3.947 3.947 -3.059 -1.085 8.98 0
1.72667 -11.05 -9.079 -7.006 -2.072 -1.085 -1.085 -7.006 -5.033 -7.006 -7.006 -1.085 -9.079 -11.05 0 -7.006 1.974
1.73333 -1.085 -5.033 -7.006 0.9868 -9.079 0.9868 -7.006 -7.006 -17.07 -5.033 -3.059 -19.05 -15.1 7.993 -11.05 7.993
1.74 1.974 1.974 -7.006 -1.085 -9.079 -3.059 0 -9.079 -14.01 -7.006 -13.03 -21.02 -21.02 0 -5.033 11.94
1.74667 -1.085 -8.092 -1.085 -1.085 -3.059 0.9868 1.974 -11.05 -20.03 -1.085 -1.085 -13.03 -17.07 9.967 -3.059 7.993
1.75333 1.974 -3.059 -5.033 -1.085 -13.03 7.993 -1.085 -11.05 -13.03 -5.033 0 -5.033 -17.07 1.974 -1.085 1.974
1.76 11.94 5.921 0.9868 -1.085 -1.085 15.99 0 -7.006 -15.1 -5.033 9.967 0 -7.006 -2.072 6.908 3.947
1.76667 17.96 7.993 -1.085 -1.085 -11.05 21.91 0 -7.006 -7.006 -1.085 9.967 1.974 -9.079 -3.059 15 0
1.77333 2.96 0 -7.006 -2.072 -5.033 0 0 -21.02 -12.04 -5.033 -1.085 -7.006 -11.05 -11.05 6.908 -5.033
1.78 0 -14.01 -17.07 -12.04 -9.079 5.921 -16.09 -33.06 -22.01 1.974 1.974 -19.05 -15.1 -5.033 -3.059 -15.1
1.78667 -5.033 -11.05 -27.04 -25.06 -19.05 0 -23.09 -41.05 -27.04 -13.03 -3.059 -21.02 -21.02 -27.04 -7.006 -27.04
1.79333 2.96 1.974 -15.1 -14.01 -17.07 13.91 -10.07 -29.01 -42.04 -3.059 0 -5.033 -21.02 -19.05 -5.033 -25.06
1.8 2.96 3.947 -1.085 -1.085 -11.05 15 1.974 -13.03 -33.06 1.974 0.9868 4.934 -14.01 -13.03 4.934 -14.01
1.80667 20.92 9.967 6.908 3.947 0.9868 30 13.91 1.974 -18.06 8.98 5.921 15.99 -2.072 -1.085 10.95 0.9868
1.81333 22.99 8.98 9.967 4.934 -3.059 35.92 18.95 11.94 1.974 6.908 24.97 30.99 10.95 5.921 22.99 8.98
1.82 8.98 7.993 11.94 11.94 0.9868 25.95 19.93 3.947 3.947 -1.085 22.99 16.97 6.908 1.974 22.99 10.95
1.82667 -2.072 12.93 15.99 31.97 3.947 24.97 20.92 8.98 5.921 11.94 36.91 20.92 12.93 18.95 32.96 24.97
1.83333 -2.072 11.94 12.93 15 2.96 21.91 10.95 5.921 12.93 4.934 34.93 10.95 6.908 15.99 32.96 24.97
1.84 13.91 22.99 13.91 13.91 9.967 22.99 15 15 5.921 21.91 28.91 15 10.95 28.91 32.96 36.91
1.84667 1.974 4.934 12.93 2.96 11.94 3.947 1.974 0.9868 6.908 24.97 12.93 0.9868 8.98 22.99 22.99 25.95
1.85333 -1.085 6.908 11.94 17.96 13.91 0.9868 0.9868 1.974 7.993 19.93 1.974 0 16.97 12.93 8.98 18.95
1.86 0 3.947 10.95 18.95 16.97 9.967 8.98 1.974 6.908 12.93 2.96 2.96 22.99 1.974 8.98 6.908
1.86667 13.91 0.9868 3.947 13.91 5.921 22.99 10.95 4.934 7.993 5.921 2.96 8.98 12.93 -2.072 -1.085 -8.092
1.87333 0.9868 -3.059 1.974 15.99 13.91 3.947 5.921 3.947 5.921 4.934 -8.092 0.9868 4.934 -13.03 -7.006 -24.08
1.88 -10.07 -24.08 -11.05 -6.02 -11.05 -7.006 -12.04 -11.05 1.974 -2.072 -16.09 -16.09 -10.07 -27.04 -31.08 -48.06
1.88667 -22.01 -23.09 -18.06 -9.079 -12.04 -21.02 -17.07 -17.07 -8.092 -10.07 -25.06 -27.04 -11.05 -30.1 -29.01 -39.08
1.89333 -24.08 -25.06 -11.05 -5.033 -3.059 -12.04 -21.02 -9.079 -15.1 1.974 -6.02 -20.03 1.974 -13.03 -15.1 -16.09
1.9 -20.03 -16.09 -2.072 18.95 11.94 -17.07 -12.04 -2.072 2.96 7.993 -9.079 -15.1 13.91 -3.059 -13.03 -2.072
1.90667 -23.09 -11.05 0.9868 17.96 15.99 -19.05 -13.03 0.9868 11.94 17.96 -11.05 -23.09 11.94 0 -19.05 -2.072
1.91333 -9.079 -6.02 -5.033 10.95 5.921 -15.1 -6.02 -7.006 10.95 11.94 -13.03 -15.1 7.993 0 -17.07 1.974
1.92 1.974 -1.085 0.9868 1.974 3.947 -2.072 -2.072 0.9868 -1.085 9.967 0.9868 -11.05 0 7.993 -5.033 9.967
1.92667 15.99 7.993 7.993 5.921 5.921 7.993 11.94 17.96 5.921 7.993 13.91 9.967 11.94 15.99 8.98 23.98
1.93333 9.967 11.94 5.921 11.94 0 7.993 17.96 13.91 21.91 0 3.947 5.921 7.993 9.967 6.908 17.96
1.94 15.99 15.99 15.99 23.98 17.96 7.993 21.91 19.93 17.96 13.91 3.947 11.94 17.96 19.93 15 31.97
1.94667 16.97 15 21.91 26.94 15.99 11.94 18.95 19.93 24.97 21.91 1.974 13.91 31.97 33.95 16.97 37.99
1.95333 28.91 20.92 31.97 30.99 31.97 19.93 20.92 37.99 30.99 41.94 23.98 21.91 45.99 51.91 24.97 49.93
1.96 11.94 15.99 21.91 25.95 19.93 5.921 19.93 23.98 47.96 25.95 5.921 13.91 41.94 33.95 6.908 31.97
1.96667 -3.059 0 1.974 0 7.993 0.9868 1.974 3.947 35.92 13.91 -5.033 -7.006 7.993 0 -13.03 -7.006
1.97333 -9.079 -1.085 0 -1.085 7.993 -11.05 -2.072 0 13.91 -2.072 -21.02 -17.07 -9.079 -33.06 -33.06 -47.07
1.98 -5.033 -3.059 -2.072 -1.085 0 -7.006 0.9868 1.974 5.921 -2.072 -11.05 -23.09 -25.06 -41.05 -39.08 -63.06
1.98667 -2.072 0.9868 6.908 8.98 6.908 -11.05 -2.072 5.921 12.93 -4.046 -12.04 -20.03 -25.06 -49.04 -35.03 -57.04
1.99333 -8.092 0 0.9868 2.96 6.908 -14.01 -3.059 5.921 12.93 0 -20.03 -20.03 -20.03 -43.02 -35.03 -55.06
2 -2.072 -1.085 7.993 3.947 17.96 -2.072 -1.085 7.993 11.94 9.967 -9.079 -9.079 -5.033 -21.02 -19.05 -35.03
2.00667 9.967 3.947 5.921 1.974 17.96 15.99 7.993 7.993 13.91 17.96 0 9.967 9.967 7.993 -1.085 -3.059
2.01333 13.91 7.993 9.967 3.947 15.99 17.96 13.91 11.94 15.99 21.91 19.93 11.94 21.91 23.98 16.97 21.91
2.02 20.92 20.92 22.99 10.95 28.91 4.934 21.91 21.91 16.97 20.92 15 6.908 26.94 30 18.95 35.92
2.02667 12.93 22.99 34.93 18.95 40.95 0.9868 21.91 35.92 24.97 34.93 18.95 0 25.95 33.95 16.97 41.94
2.03333 15.99 31.97 31.97 19.93 21.91 -2.072 31.97 27.93 35.92 11.94 9.967 0.9868 11.94 25.95 10.95 39.97
2.04 10.95 12.93 18.95 4.934 4.934 1.974 21.91 13.91 22.99 -6.02 15 -2.072 -1.085 5.921 2.96 19.93
2.04667 11.94 11.94 20.92 7.993 6.908 12.93 25.95 21.91 9.967 -5.033 17.96 11.94 0.9868 7.993 10.95 13.91
2.05333 0 1.974 6.908 1.974 9.967 15.99 18.95 15 12.93 1.974 16.97 18.95 3.947 0.9868 8.98 4.934
2.06 -1.085 8.98 3.947 2.96 9.967 23.98 15.99 12.93 10.95 9.967 25.95 27.93 11.94 2.96 20.92 3.947
