    T[sec]  F7  F3  F4  F8  T3  C3  Cz  C4  T4  T5  P3  Pz  P4  T6  O1  O2
1.205 -1.084 3.872 0 -3.097 38.87 52.96 50.95 57.92 -5.11 -40.11 1.858 23.85 67.98 53.89 7.898 -6.04
1.21 -1.084 0.9292 -5.11 -5.11 30.97 45.99 44.91 51.88 -2.013 -37.01 -1.084 21.99 67.98 51.88 11.92 -4.026
1.215 -5.11 -11.15 -11.15 -13.01 19.98 39.95 33.91 37.94 -9.137 -29.11 -1.084 11.92 55.9 47.85 18.89 0
1.22 -7.124 -22.15 -21.06 -22.15 17.96 32.99 22.92 23.85 -17.03 -22.15 -4.026 2.942 44.91 43.98 21.99 16.88
1.225 -11.15 -33.14 -38.1 -33.14 24.93 26.95 9.911 6.969 -27.1 -8.053 -7.124 0.9292 36.86 45.99 19.98 31.9
1.23 -17.03 -45.06 -55.13 -47.08 41.97 17.96 -3.097 -7.124 -41.04 -2.013 -7.124 -9.137 27.87 41.97 19.98 37.94
1.235 -19.05 -53.12 -67.05 -55.13 57.92 13.94 -16.11 -17.03 -52.03 8.982 -12.08 -19.05 22.92 40.88 22.92 39.95
1.24 -15.02 -53.12 -78.05 -59 68.91 3.872 -24 -26.02 -57.14 15.95 -16.11 -26.02 15.95 41.97 19.98 30.97
1.245 -17.03 -53.12 -81.15 -61.02 65.97 1.858 -27.1 -31.13 -59 15.95 -21.06 -31.13 11.92 39.95 11.92 23.85
1.25 -15.02 -48.01 -83.01 -60.09 56.99 0.9292 -27.1 -37.01 -53.12 14.87 -25.09 -34.07 6.969 43.98 13.94 22.92
1.255 -21.06 -45.06 -77.12 -61.02 45.99 0.9292 -25.09 -37.01 -43.05 6.969 -34.07 -35.15 1.858 42.9 19.98 16.88
1.26 -21.06 -31.13 -73.09 -63.03 35.93 3.872 -21.06 -41.04 -43.05 0 -35.15 -33.14 0.9292 37.94 13.94 5.885
1.265 -15.02 -12.08 -60.09 -58.07 38.87 13.94 -12.08 -30.04 -40.11 0.9292 -32.06 -30.04 -1.084 33.91 12.85 -1.084
1.27 -5.11 0.9292 -44.14 -52.03 45.99 22.92 0 -14.09 -37.01 -2.013 -26.02 -26.02 0 31.9 13.94 -24
1.275 -1.084 19.98 -27.1 -39.02 53.89 33.91 5.885 -2.013 -31.13 -7.124 -19.05 -21.06 -2.013 29.89 13.94 -41.04
1.28 6.969 36.86 -8.053 -18.12 50.95 48.94 24.93 24.93 -18.12 -10.07 -12.08 -12.08 11 32.99 11 -42.12
1.285 14.87 56.99 3.872 -1.084 48.94 66.9 47.85 51.88 0 -16.11 -1.084 0.9292 32.99 42.9 6.969 -26.02
1.29 16.88 71.86 15.95 7.898 43.98 85.95 67.98 73.87 9.911 -23.07 7.898 17.96 55.9 53.89 13.94 0.9292
1.295 18.89 83.93 25.86 13.94 41.97 105.9 87.96 91.99 17.96 -23.07 23.85 37.94 77.89 63.96 25.86 27.87
1.3 20.91 94.93 30.97 11.92 45.99 121.9 103 106.9 18.89 -17.03 44.91 55.9 93.85 68.91 35 55.9
1.305 24.93 96.94 32.99 7.898 57.92 129 110.9 112.9 12.85 -3.097 62.87 68.91 99.89 68.91 39.95 73.87
1.31 22.92 87.96 27.87 1.858 70 121.9 107.9 107.9 5.885 7.898 70 71.86 99.89 65.97 45.99 83.93
1.315 12.85 66.9 18.89 -1.084 72.94 108.9 99.89 95.86 2.942 17.96 68.91 70.93 96.94 62.87 50.95 85.95
1.32 2.942 41.97 1.858 -4.026 66.9 90.9 87.96 81.92 1.858 21.99 61.94 62.87 92.92 61.94 50.95 87.96
1.325 -5.11 17.96 -11.15 -7.124 59.93 77.89 79.91 70 0 17.96 49.87 51.88 89.97 59.93 48.94 91.99
1.33 -13.01 0.9292 -23.07 -12.08 50.95 68.91 74.95 58.85 0.9292 14.87 35.93 41.97 86.88 61.94 47.85 93.85
1.335 -13.01 0.9292 -26.02 -19.05 43.98 65.97 67.98 49.87 1.858 8.982 24.93 25.86 78.98 62.87 51.88 93.85
1.34 -15.02 0.9292 -27.1 -25.09 35.93 59.93 63.96 45.99 -5.11 5.885 13.94 11.92 63.96 59.93 42.9 87.96
1.345 -11.15 -1.084 -17.03 -31.13 31.9 54.98 59.93 41.97 -12.08 4.956 5.885 2.942 51.88 57.92 31.9 70
1.35 -13.01 0 -14.09 -34.07 26.95 46.92 52.96 36.86 -17.03 2.942 2.942 1.858 35.93 50.95 24.93 41.97
1.355 -17.03 -3.097 -13.01 -37.01 21.99 39.95 47.85 35.93 -23.07 0.9292 0 -2.013 25.86 41.97 22.92 7.898
1.36 -21.06 -7.124 -9.137 -34.07 21.99 39.95 55.9 41.97 -25.09 -2.013 6.969 6.969 28.96 35.93 18.89 -15.02
1.365 -19.05 -9.137 -1.084 -23.07 25.86 48.94 63.96 53.89 -20.13 0.9292 19.98 15.95 41.97 37.94 16.88 -29.11
1.37 -19.05 -11.15 0.9292 -11.15 37.94 59.93 70 61.94 -9.137 -2.013 29.89 31.9 55.9 41.97 21.99 -25.09
1.375 -17.03 -10.07 0 1.858 47.85 70.93 73.87 71.86 2.942 0 43.98 41.97 74.95 50.95 24.93 -9.137
1.38 -15.02 -7.124 0.9292 2.942 48.94 75.88 75.88 79.91 15.95 1.858 45.99 51.88 87.96 54.98 21.99 1.858
1.385 -19.05 -9.137 -1.084 1.858 43.98 77.89 68.91 78.98 15.95 -5.11 47.85 55.9 89.97 57.92 21.99 13.94
1.39 -17.03 -14.09 -9.137 -1.084 36.86 76.97 58.85 68.91 12.85 -11.15 46.92 54.98 88.89 60.86 22.92 21.99
1.395 -19.05 -20.13 -21.06 -12.08 29.89 67.98 49.87 53.89 1.858 -18.12 42.9 51.88 84.86 60.86 32.99 31.9
1.4 -17.03 -23.07 -29.11 -19.05 25.86 61.94 42.9 42.9 -5.11 -17.03 39.95 47.85 79.91 59.93 35.93 49.87
1.405 -11.15 -20.13 -34.07 -23.07 30.97 56.99 37.94 30.97 -7.124 -6.04 39.95 43.98 83.93 67.98 39.95 73.87
1.41 -5.11 -18.12 -39.02 -23.07 35 49.87 31.9 20.91 -4.026 0 30.97 38.87 83.93 74.95 44.91 101
1.415 -9.137 -21.06 -41.04 -27.1 36.86 33.91 17.96 11.92 -4.026 5.885 16.88 24.93 73.87 75.88 48.94 110.9
1.42 -13.01 -24 -45.06 -29.11 36.86 21.99 5.885 1.858 -10.07 7.898 0.9292 6.969 57.92 64.89 40.88 106.9
1.425 -21.06 -30.04 -48.01 -31.13 35 8.982 -3.097 -8.053 -23.07 4.956 -11.15 -11.15 35.93 51.88 29.89 93.85
1.43 -31.13 -37.01 -53.12 -41.04 31.9 -3.097 -12.08 -20.13 -37.01 3.872 -25.09 -31.13 13.94 33.91 23.85 77.89
1.435 -35.15 -42.12 -59 -52.03 25.86 -11.15 -17.03 -25.09 -49.09 6.969 -32.06 -43.05 1.858 22.92 20.91 59.93
1.44 -33.14 -42.12 -61.02 -63.03 16.88 -11.15 -14.09 -24 -58.07 11.92 -32.06 -48.01 -10.07 12.85 18.89 37.94
1.445 -27.1 -35.15 -57.14 -71.08 11.92 -1.084 -4.026 -14.09 -57.14 13.94 -31.13 -51.1 -19.05 13.94 13.94 7.898
1.45 -21.06 -25.09 -48.01 -66.13 8.982 7.898 0 -1.084 -49.09 12.85 -29.11 -53.12 -23.07 18.89 9.911 -23.07
1.455 -13.01 -14.09 -33.14 -55.13 11.92 24.93 11.92 3.872 -36.08 1.858 -25.09 -51.1 -24 18.89 4.956 -59
1.46 -11.15 0.9292 -15.02 -37.01 15.95 47.85 29.89 23.85 -23.07 -3.097 -19.05 -41.04 -13.01 17.96 -1.084 -81.15
1.465 -3.097 15.95 1.858 -13.01 23.85 70.93 51.88 47.85 -2.013 -9.137 -1.084 -21.06 5.885 21.99 -10.07 -83.01
1.47 0.9292 31.9 17.96 4.956 35.93 91.99 75.88 71.86 11.92 -16.11 16.88 0.9292 32.99 23.85 1.858 -63.03
1.475 2.942 39.95 29.89 13.94 41.97 110 91.99 87.96 23.85 -15.02 37.94 29.89 57.92 31.9 12.85 -39.02
1.48 11 47.85 40.88 18.89 50.95 123 108.9 103 31.9 -14.09 56.99 55.9 71.86 36.86 22.92 -19.05
1.485 20.91 54.98 45.99 17.96 51.88 130.9 119.9 110 32.99 -12.08 63.96 64.89 81.92 41.97 25.86 -3.097
1.49 22.92 57.92 43.98 17.96 53.89 129.9 119.9 105.9 27.87 -9.137 65.97 65.97 81.92 43.98 26.95 3.872
1.495 22.92 61.94 44.91 21.99 51.88 125.9 117.8 103.9 28.96 -8.053 60.86 63.96 84.86 54.98 23.85 21.99
1.5 20.91 64.89 43.98 26.95 44.91 116.9 114.9 101 28.96 -11.15 55.9 63.96 92.92 65.97 17.96 45.99
1.505 14.87 61.94 39.95 33.91 41.97 107.9 105.9 95.86 35.93 -5.11 49.87 55.9 97.87 81.92 14.87 77.89
1.51 11 49.87 33.91 40.88 42.9 94.93 85.95 81.92 43.98 -3.097 39.95 46.92 98.96 95.86 22.92 99.89
1.515 -1.084 24.93 14.87 35 42.9 70.93 61.94 61.94 40.88 -1.084 18.89 26.95 84.86 92.92 30.97 103.9
1.52 -1.084 -2.013 0.9292 21.99 39.95 43.98 31.9 35.93 27.87 0.9292 -1.084 -2.013 57.92 79.91 29.89 87.96
1.525 -1.084 -16.11 -14.09 3.872 37.94 22.92 12.85 16.88 12.85 0.9292 -18.12 -22.15 33.91 66.9 21.99 65.97
1.53 -1.084 -24 -20.13 -5.11 31.9 9.911 2.942 8.982 -1.084 -1.084 -30.04 -43.05 15.95 60.86 18.89 39.95
1.535 -3.097 -23.07 -17.03 -11.15 21.99 7.898 1.858 9.911 -5.11 -5.11 -33.14 -51.1 5.885 57.92 11.92 13.94
1.54 -5.11 -15.02 -7.124 -9.137 11.92 19.98 9.911 19.98 -9.137 -9.137 -29.11 -49.09 1.858 57.92 1.858 -3.097
1.545 -7.124 -6.04 0 -2.013 11 35 17.96 25.86 -2.013 -8.053 -19.05 -41.04 0 52.96 -2.013 -26.02
1.55 -11.15 -6.04 -2.013 1.858 12.85 46.92 19.98 27.87 0.9292 -6.04 -10.07 -32.06 0.9292 42.9 -2.013 -50.02
1.555 -19.05 -15.02 -9.137 0.9292 15.95 49.87 17.96 29.89 5.885 -3.097 -5.11 -23.07 1.858 33.91 -2.013 -69.07
1.56 -17.03 -18.12 -6.04 1.858 19.98 56.99 22.92 38.87 13.94 1.858 4.956 -4.026 18.89 31.9 4.956 -74.02
1.565 -11.15 -15.02 1.858 3.872 22.92 65.97 36.86 58.85 20.91 3.872 16.88 12.85 42.9 41.97 7.898 -63.03
1.57 -5.11 -7.124 11.92 9.911 27.87 71.86 53.89 79.91 29.89 5.885 29.89 29.89 65.97 53.89 11.92 -47.08
