    T[sec] Fp1 Fp2  F7  F3  F4  F8  T3  C3  C4  T4  T5  P3  P4  T6  O1  O2
41 248.1 248.1 248.1 248.1 248.1 248.1 248.1 248.1 248.1 248.1 248.1 248.1 248.1 248.1 248.1 248.1
0.625 21.93 0.9692 -11.02 -1.09 -35.01 -29.08 -15.02 17.93 -43.01 -37.07 11.99 57.91 -37.07 -43.01 41.92 -35.01
0.63 6.906 -13.08 -25.08 -13.08 -43.01 -33.07 -10.06 29.92 -54.03 -42.04 23.99 86.99 -41.07 -55 68.94 -33.07
0.635 -15.02 -25.08 -27.02 -20.11 -42.04 -34.04 -1.09 35.98 -46.04 -38.04 38.89 107 -33.07 -51.01 94.98 -20.11
0.64 -35.01 -23.02 -25.08 -17.08 -31.02 -27.02 0 35.98 -29.08 -25.08 47.98 113.9 -13.08 -31.02 109.9 0.9692
0.645 -33.07 -11.02 -21.08 -7.027 -12.12 -22.05 0.9692 28.96 -13.08 -10.06 58.88 104.9 1.938 -5.088 113.9 24.96
0.65 -9.086 -7.027 -21.08 -2.06 -2.06 -16.11 -1.09 15.99 -3.029 -1.09 63 77.9 11.99 11.99 104.9 38.89
0.655 9.935 -9.086 -21.08 -5.088 -5.088 -11.02 -7.027 -2.06 -7.027 1.938 63.97 39.98 9.935 15.99 83.96 39.98
0.66 17.93 -17.08 -21.08 -12.12 -12.12 -1.09 -9.086 -8.117 -11.02 3.998 61.91 2.908 0 3.998 64.94 27.99
0.665 0.9692 -27.02 -15.02 -19.02 -19.02 5.936 -14.05 -14.05 -5.088 1.938 51.97 -23.02 -7.027 -11.02 46.89 9.935
0.67 -33.07 -29.08 -13.08 -15.02 -15.02 17.93 -23.02 -19.02 3.998 5.936 39.98 -43.01 -9.086 -23.02 27.99 -2.06
0.675 -51.01 -27.02 -11.02 -4.119 -1.09 23.99 -36.1 -20.11 25.93 15.99 24.96 -55 -2.06 -15.02 8.965 -2.06
0.68 -35.01 -21.08 -13.08 0 9.935 21.93 -52.1 -28.11 45.92 25.93 8.965 -68.09 17.93 7.996 -12.12 15.99
0.685 -2.06 -19.02 -13.08 -9.086 21.93 15.99 -51.01 -41.07 55.97 31.98 -7.027 -79.11 37.92 39.98 -41.07 39.98
0.69 35.98 -15.02 -11.02 -17.08 23.99 15.99 -28.11 -43.01 59.97 33.92 -28.11 -84.08 53.91 59.97 -63.12 61.91
0.695 45.92 -13.08 -5.088 -21.08 23.99 21.93 5.936 -35.01 61.91 37.92 -44.1 -70.03 63.97 55.97 -71.12 71.96
0.7 23.99 -9.086 0.9692 -13.08 25.93 31.98 41.92 -11.02 65.91 41.92 -53.06 -43.01 69.91 33.92 -61.06 65.91
0.705 -7.027 -7.027 -2.06 4.967 29.92 39.98 53.91 18.9 67.97 45.92 -47.01 0 67.97 3.998 -33.07 49.91
0.71 -31.02 -9.086 0.9692 24.96 33.92 33.92 31.98 48.95 63.97 39.98 -27.02 39.98 59.97 -13.08 0.9692 27.99
0.715 -27.02 -11.02 -3.029 33.92 29.92 17.93 -3.029 67.97 49.91 23.99 -1.09 81.9 41.92 -21.08 27.99 7.996
