    T[sec]  F7  F3  F4  F8  T3  C3  Cz  C4  T4  T5  P3  Pz  P4  T6  O1  O2
41 181.1 181.1 181.1 181.1 181.1 181.1 181.1 181.1 181.1 181.1 181.1 181.1 181.1 181.1 181.1 181.1
0.625 -17.07 -51.02 -19.01 -5.04 -19.01 -13.09 -13.09 -9.019 -7.074 -3.006 1.945 -7.074 7.958 11.94 -1.061 23.96
0.63 -9.019 -43.06 -11.05 -3.006 -15.03 -5.04 -1.061 -2.034 -3.006 2.918 21.93 4.952 23.96 24.94 26 42.97
0.635 -1.061 -28.03 -2.034 -2.034 -2.034 0 13.97 8.931 1.945 14.94 39.97 24.94 33.95 31.92 49.96 59.95
0.64 14.94 -13.09 0.9726 -3.006 11.94 17.95 27.94 19.98 1.945 23.96 51.99 35.99 43.95 39.97 63.93 68
0.645 24.94 0 1.945 -1.061 21.93 29.98 39.97 29.98 8.931 23.96 49.96 46.95 47.92 38.99 70.91 69.94
0.65 22.99 -1.061 4.952 1.945 13.97 30.95 43.95 35.99 8.931 15.92 35.99 42.97 43.95 35.99 63.93 62.96
0.655 2.918 -13.09 3.979 3.979 -5.04 17.95 37.93 29.98 3.979 0 15.92 33.95 35.99 23.96 47.92 51.99
0.66 -13.09 -27.06 1.945 -2.034 -28.03 0.9726 24.94 20.96 1.945 -5.04 0.9726 22.99 23.96 13.97 34.93 38.99
0.665 -29 -43.06 -15.03 -7.074 -42 -15.03 4.952 4.952 -9.019 -12.03 -3.006 9.992 11.94 4.952 24.94 26.97
0.67 -41.03 -57.03 -35.02 -21.04 -43.06 -31.04 -13.09 -11.05 -27.06 -15.03 -5.04 0.9726 0.9726 -3.006 17.95 11.94
0.675 -35.02 -62.07 -52.08 -32.01 -28.03 -38.02 -30.06 -26.08 -37.05 -10.08 -5.04 -12.03 -11.05 -13.09 14.94 0
0.68 -33.07 -61.01 -64.02 -39.08 -18.04 -40.06 -44.03 -36.08 -38.02 -5.04 -5.04 -26.08 -21.04 -19.01 10.96 -13.09
0.685 -31.04 -63.04 -69.06 -37.05 -15.03 -39.08 -53.05 -43.06 -37.05 -2.034 -11.05 -35.02 -31.04 -25.02 0 -25.02
0.69 -33.07 -59.07 -65.08 -31.04 -21.04 -37.05 -56.06 -45.01 -32.01 0.9726 -18.04 -37.05 -35.02 -28.03 -3.006 -35.02
0.695 -37.05 -62.07 -59.07 -28.03 -29 -38.02 -59.07 -45.01 -28.03 0.9726 -23.08 -39.08 -39.08 -32.01 -11.05 -43.06
0.7 -41.03 -61.01 -53.05 -27.06 -29 -37.05 -55.09 -45.01 -29 -2.034 -25.02 -37.05 -39.08 -33.07 -21.04 -49.07
0.705 -37.05 -58 -50.05 -26.08 -25.02 -34.04 -49.07 -43.06 -31.04 -1.061 -24.05 -32.01 -37.05 -34.04 -22.02 -51.02
0.71 -31.04 -54.03 -50.05 -26.08 -15.03 -32.01 -45.01 -45.01 -35.02 -10.08 -24.05 -30.06 -35.02 -30.06 -24.05 -51.02
0.715 -27.06 -51.02 -49.07 -25.02 -9.019 -33.07 -39.08 -43.06 -35.02 -15.03 -19.01 -29 -29 -27.06 -23.08 -43.06
0.72 -25.02 -43.06 -45.01 -19.01 -9.019 -29 -33.07 -37.05 -28.03 -18.04 -14.06 -22.02 -19.01 -19.01 -20.07 -25.02
0.725 -27.06 -37.05 -37.05 -13.09 -17.07 -25.02 -29 -25.02 -18.04 -18.04 -6.013 -9.019 -3.006 -7.074 -15.03 -1.061
0.73 -27.06 -31.04 -23.08 -5.04 -23.08 -21.04 -21.04 -13.09 -7.074 -21.04 -3.006 -2.034 7.958 3.979 -7.074 17.95
0.735 -25.02 -27.06 -11.05 -1.061 -27.06 -17.07 -9.019 -1.061 0.9726 -19.01 0.9726 9.992 21.93 19.98 -2.034 37.93
0.74 -19.01 -27.06 0 0.9726 -22.02 -12.03 0.9726 6.985 3.979 -17.07 -3.006 18.92 29.98 29.98 1.945 47.92
0.745 -13.09 -29 -1.061 2.918 -18.04 -10.08 10.96 14.94 5.924 -13.09 -9.019 20.96 30.95 34.93 3.979 50.93
0.75 -17.07 -35.02 -5.04 -2.034 -19.01 -17.07 11.94 9.992 1.945 -9.019 -17.07 13.97 21.93 27.94 1.945 41.91
0.755 -19.01 -40.06 -20.07 -4.067 -23.08 -23.08 0 0.9726 -3.006 -5.04 -23.08 -1.061 6.985 14.94 -2.034 28.91
0.76 -25.02 -44.03 -39.08 -16 -24.05 -26.08 -21.04 -18.04 -15.03 -1.061 -25.02 -15.03 -6.013 1.945 -1.061 8.931
0.765 -31.04 -53.05 -63.04 -33.07 -21.04 -31.04 -51.02 -45.01 -31.04 -2.034 -23.08 -35.02 -23.08 -17.07 -3.006 -5.04
0.77 -29 -54.03 -79.05 -43.06 -9.019 -33.07 -74.01 -65.08 -44.03 0 -21.04 -51.02 -35.02 -29 0 -21.04
0.775 -27.06 -55.09 -84 -46.07 1.945 -30.06 -85.06 -78.08 -48.01 7.958 -18.04 -56.06 -43.06 -39.08 0 -39.08
0.78 -27.06 -55.09 -73.04 -41.03 1.945 -31.04 -79.05 -73.04 -43.06 9.992 -19.01 -53.05 -41.03 -35.02 -1.061 -47.04
0.785 -27.06 -49.07 -53.05 -27.06 0.9726 -28.03 -62.07 -54.03 -32.01 14.94 -16 -39.08 -34.04 -28.03 -2.034 -48.01
0.79 -25.02 -40.06 -32.01 -17.07 -3.006 -29 -41.03 -35.02 -22.02 14.94 -14.06 -32.01 -29 -23.08 -2.034 -47.04
0.795 -25.02 -33.07 -17.07 -13.09 -17.07 -25.02 -23.08 -21.04 -21.04 11.94 -15.03 -29 -29 -27.06 -9.019 -49.07
0.8 -19.01 -25.02 -15.03 -17.07 -22.02 -20.07 -14.06 -16 -24.05 2.918 -14.06 -28.03 -31.04 -30.06 -17.07 -52.08
0.805 -11.05 -25.02 -17.07 -24.05 -22.02 -16 -15.03 -20.07 -31.04 -8.046 -21.04 -31.04 -38.02 -39.08 -35.02 -55.09
0.81 -9.019 -23.08 -27.06 -35.02 -19.01 -13.09 -19.01 -31.04 -41.03 -29 -33.07 -37.05 -45.01 -43.06 -53.05 -57.03
0.815 -11.05 -23.08 -28.03 -35.02 -19.01 -12.03 -20.07 -33.07 -39.08 -44.03 -43.06 -36.08 -46.07 -44.03 -68.09 -60.04
