    T[sec]  F7  F3  F4  F8  T3  C3  Cz  C4  T4  T5  P3  Pz  P4  T6  O1  O2
41 171.1 171.1 171.1 171.1 171.1 171.1 171.1 171.1 171.1 171.1 171.1 171.1 171.1 171.1 171.1 171.1
0.625 -7.017 -19.05 -17.04 -13.03 -2.005 0 -5.012 1.921 -21.05 0.9189 -5.012 1.921 -2.005 -11.03 5.931 9.941
0.63 -13.03 -25.06 -25.06 -19.05 1.921 0 -12.03 1.921 -28.07 1.921 -6.015 1.921 -6.015 -19.05 7.936 10.94
0.635 -19.05 -29.07 -23.06 -22.05 -4.01 0.9189 -18.04 -5.012 -28.07 -2.005 -14.03 -6.015 -13.03 -20.05 9.941 9.941
0.64 -21.05 -31.08 -23.06 -23.06 -9.022 -5.012 -25.06 -3.007 -21.05 -7.017 -29.07 -17.04 -21.05 -19.05 9.941 11.95
0.645 -17.04 -27.07 -19.05 -18.04 -13.03 -10.02 -30.07 0 -14.03 -11.03 -36 -27.07 -28.07 -14.03 9.941 11.95
0.65 -13.03 -26.06 -16.04 -17.04 -14.03 -15.04 -36 0 -12.03 -18.04 -46.03 -35 -33.08 -13.03 7.936 9.941
0.655 -15.04 -23.06 -17.04 -15.04 -15.04 -23.06 -45.03 -3.007 -15.04 -23.06 -51.04 -43.02 -39.01 -17.04 3.926 1.921
0.66 -9.022 -19.05 -17.04 -15.04 -11.03 -24.06 -48.03 -7.017 -17.04 -23.06 -52.04 -47.03 -40.01 -19.05 -2.005 -4.01
0.665 -7.017 -11.03 -16.04 -11.03 -10.02 -19.05 -51.04 -6.015 -23.06 -25.06 -53.05 -47.03 -42.02 -19.05 -11.03 -18.04
0.67 -3.007 -7.017 -13.03 -11.03 -11.03 -19.05 -49.04 -3.007 -21.05 -27.07 -51.04 -45.03 -41.02 -21.05 -27.07 -33.08
0.675 2.924 -2.005 -7.017 -10.02 -11.03 -18.04 -44.02 0.9189 -17.04 -22.05 -45.03 -39.01 -36 -14.03 -35 -42.02
0.68 4.929 -1.002 0.9189 -5.012 -7.017 -13.03 -32.08 4.929 -9.022 -8.02 -32.08 -25.06 -22.05 -5.012 -33.08 -38.01
0.685 12.95 3.926 3.926 -2.005 -1.002 -7.017 -17.04 17.96 -2.005 1.921 -9.022 -5.012 -3.007 1.921 -11.03 -27.07
0.69 16.96 14.95 12.95 7.936 6.934 3.926 1.921 31.99 3.926 20.97 9.941 11.95 10.94 13.95 9.941 -6.015
0.695 20.97 22.97 20.97 10.94 18.96 18.96 13.95 38.93 7.936 30.99 29.99 27.98 25.98 18.96 31.99 5.931
0.7 24.98 29.99 21.97 7.936 21.97 27.98 17.96 35.92 5.931 27.98 31.99 34 29.99 19.97 41.94 17.96
0.705 24.98 31.99 18.96 2.924 20.97 27.98 14.95 27.98 -2.005 19.97 22.97 25.98 21.97 16.96 39.93 25.98
0.71 22.97 25.98 10.94 0 10.94 17.96 -1.002 15.96 -7.017 5.931 6.934 5.931 3.926 4.929 25.98 23.98
0.715 18.96 15.96 0 -7.017 -2.005 -2.005 -19.05 -2.005 -15.04 0.9189 -9.022 -9.022 -11.03 -3.007 15.96 19.97
0.72 12.95 5.931 -3.007 -9.022 -5.012 -12.03 -33.08 -8.02 -17.04 -5.012 -20.05 -23.06 -23.06 -11.03 11.95 13.95
0.725 4.929 0.9189 -7.017 -7.017 -13.03 -20.05 -39.01 -10.02 -17.04 -9.022 -25.06 -29.07 -29.07 -15.04 11.95 3.926
0.73 0.9189 -5.012 -9.022 -7.017 -17.04 -23.06 -37.01 -11.03 -15.04 -15.04 -23.06 -27.07 -27.07 -15.04 11.95 -1.002
0.735 -7.017 -9.022 -13.03 -13.03 -21.05 -23.06 -33.08 -9.022 -15.04 -21.05 -19.05 -23.06 -23.06 -11.03 3.926 -9.022
0.74 -13.03 -13.03 -21.05 -21.05 -23.06 -23.06 -29.07 -9.022 -16.04 -25.06 -19.05 -19.05 -21.05 -11.03 -1.002 -13.03
0.745 -15.04 -17.04 -29.07 -31.08 -23.06 -23.06 -27.07 -11.03 -20.05 -24.06 -19.05 -18.04 -22.05 -14.03 -12.03 -12.03
0.75 -11.03 -19.05 -35 -39.01 -19.05 -23.06 -29.07 -13.03 -27.07 -21.05 -21.05 -23.06 -27.07 -19.05 -17.04 -11.03
0.755 -7.017 -18.04 -35 -41.02 -13.03 -21.05 -31.08 -14.03 -26.06 -14.03 -19.05 -22.05 -30.07 -20.05 -12.03 -10.02
0.76 0.9189 -12.03 -31.08 -37.01 -9.022 -17.04 -31.08 -10.02 -24.06 -6.015 -15.04 -18.04 -26.06 -16.04 -2.005 -8.02
0.765 4.929 -7.017 -23.06 -27.07 -1.002 -11.03 -23.06 0.9189 -15.04 -1.002 -7.017 -9.022 -15.04 -7.017 1.921 -5.012
0.77 4.929 0 -14.03 -17.04 0.9189 -4.01 -12.03 9.941 -5.012 1.921 0.9189 0.9189 -1.002 3.926 3.926 -1.002
0.775 2.924 0.9189 -12.03 -9.022 -2.005 -2.005 -6.015 13.95 0 -1.002 -1.002 3.926 1.921 11.95 0 1.921
0.78 0.9189 -3.007 -17.04 -11.03 0.9189 -3.007 -5.012 13.95 -3.007 -3.007 0.9189 5.931 3.926 9.941 -3.007 0.9189
0.785 2.924 -5.012 -20.05 -14.03 1.921 -2.005 -8.02 8.938 -7.017 -2.005 -2.005 1.921 1.921 4.929 -4.01 -1.002
0.79 -1.002 -2.005 -20.05 -22.05 1.921 -2.005 -12.03 0.9189 -21.05 -2.005 -6.015 -5.012 -9.022 1.921 -6.015 -1.002
0.795 4.929 -2.005 -17.04 -27.07 -1.002 -3.007 -19.05 -1.002 -27.07 -1.002 -7.017 -15.04 -17.04 -5.012 -5.012 -1.002
0.8 14.95 5.931 -11.03 -26.06 1.921 -2.005 -17.04 -3.007 -27.07 0 -4.01 -15.04 -15.04 -6.015 0 -2.005
0.805 16.96 9.941 -7.017 -20.05 1.921 0.9189 -15.04 0 -22.05 1.921 0.9189 -14.03 -14.03 -4.01 0.9189 -6.015
0.81 12.95 7.936 -5.012 -17.04 0.9189 -2.005 -13.03 -1.002 -19.05 -2.005 0.9189 -15.04 -15.04 -3.007 3.926 -11.03
0.815 4.929 1.921 -6.015 -10.02 0 -2.005 -14.03 0 -17.04 -2.005 0.9189 -15.04 -18.04 -5.012 5.931 -17.04
0.82 -1.002 -1.002 -5.012 -5.012 -3.007 1.921 -13.03 0.9189 -15.04 0 -2.005 -16.04 -20.05 -4.01 0.9189 -24.06
0.825 -1.002 -2.005 -1.002 0.9189 -5.012 0.9189 -15.04 3.926 -11.03 0.9189 -7.017 -19.05 -23.06 0.9189 -3.007 -27.07
0.83 0.9189 2.924 3.926 4.929 -4.01 -1.002 -9.022 12.95 -3.007 0 -9.022 -18.04 -18.04 5.931 -15.04 -27.07
0.835 0.9189 7.936 8.938 12.95 0 -4.01 -5.012 21.97 1.921 -4.01 -10.02 -19.05 -11.03 17.96 -27.07 -25.06
0.84 0.9189 7.936 9.941 13.95 0.9189 -5.012 -3.007 29.99 3.926 -5.012 -11.03 -13.03 -7.017 21.97 -35 -25.06
0.845 0.9189 6.934 3.926 12.95 -1.002 0 0.9189 34 8.938 -2.005 -6.015 -9.022 0 24.98 -32.08 -18.04
0.85 -7.017 0.9189 -1.002 3.926 -1.002 1.921 -1.002 31.99 6.934 0.9189 -4.01 -6.015 0 19.97 -25.06 -15.04
0.855 -13.03 0 0.9189 -1.002 0.9189 0.9189 0 34.92 7.936 0.9189 0.9189 0 1.921 17.96 -18.04 -9.022
0.86 -11.03 0 1.921 0.9189 1.921 2.924 -2.005 37.93 10.94 1.921 0.9189 2.924 6.934 23.98 -5.012 -1.002
0.865 -5.012 1.921 3.926 2.924 -1.002 6.934 5.931 51.96 22.97 2.924 8.938 11.95 20.97 36.92 0.9189 6.934
0.87 -3.007 0 7.936 9.941 0 7.936 11.95 61.98 31.99 0 13.95 23.98 34 49.96 9.941 17.96
0.875 -1.002 0 10.94 12.95 0.9189 8.938 19.97 71.93 39.93 0.9189 18.96 31.99 43.94 59.98 17.96 29.99
0.88 -1.002 0 7.936 12.95 1.921 9.941 23.98 72.93 37.93 0.9189 19.97 36.92 46.95 61.98 15.96 35.92
0.885 -7.017 -9.022 -2.005 5.931 -5.012 9.941 15.96 68 27.98 -2.005 15.96 34 35.92 51.96 5.931 34
0.89 -11.03 -12.03 -1.002 1.921 -9.022 4.929 7.936 53.96 11.95 -1.002 8.938 18.96 22.97 36.92 -4.01 22.97
0.895 -13.03 -17.04 -8.02 -4.01 -14.03 -3.007 -2.005 36.92 -1.002 -11.03 -2.005 1.921 4.929 19.97 -23.06 9.941
0.9 -15.04 -17.04 -13.03 -11.03 -21.05 -15.04 -17.04 19.97 -11.03 -19.05 -9.022 -13.03 -9.022 3.926 -35 -3.007
0.905 -15.04 -15.04 -13.03 -10.02 -24.06 -21.05 -25.06 10.94 -14.03 -23.06 -15.04 -22.05 -18.04 -1.002 -40.01 -18.04
0.91 -15.04 -15.04 -7.017 -8.02 -26.06 -28.07 -25.06 9.941 -11.03 -24.06 -14.03 -21.05 -21.05 -1.002 -36 -28.07
0.915 -15.04 -17.04 -3.007 -1.002 -27.07 -27.07 -21.05 13.95 -5.012 -17.04 -7.017 -17.04 -19.05 3.926 -25.06 -31.08
0.92 -11.03 -14.03 1.921 2.924 -20.05 -18.04 -10.02 24.98 0 -8.02 -1.002 -3.007 -7.017 16.96 -6.015 -24.06
0.925 -3.007 -7.017 4.929 10.94 -10.02 -4.01 -1.002 36.92 15.96 -1.002 12.95 11.95 2.924 28.99 6.934 -6.015
0.93 -1.002 0.9189 13.95 17.96 0.9189 0 7.936 43.94 19.97 5.931 23.98 21.97 17.96 35.92 23.98 7.936
0.935 4.929 5.931 24.98 23.98 3.926 8.938 16.96 49.96 26.98 9.941 28.99 29.99 27.98 41.94 37.93 27.98
0.94 4.929 10.94 28.99 27.98 9.941 10.94 16.96 49.96 29.99 13.95 27.98 31.99 31.99 45.95 41.94 34
0.945 4.929 7.936 25.98 25.98 11.95 11.95 11.95 43.94 23.98 11.95 21.97 25.98 27.98 39.93 34 25.98
0.95 0.9189 2.924 15.96 19.97 9.941 7.936 0 36.92 14.95 6.934 13.95 10.94 16.96 30.99 22.97 12.95
0.955 0.9189 0 1.921 7.936 1.921 0 -9.022 24.98 0.9189 -1.002 1.921 0 -1.002 18.96 12.95 2.924
0.96 -5.012 -9.022 -5.012 0.9189 -1.002 -3.007 -21.05 9.941 -5.012 -3.007 -1.002 -11.03 -7.017 7.936 9.941 3.926
0.965 -11.03 -15.04 -13.03 -9.022 -7.017 -7.017 -29.07 1.921 -10.02 -4.01 -3.007 -16.04 -14.03 0.9189 12.95 12.95
0.97 -15.04 -19.05 -13.03 -11.03 -9.022 -11.03 -31.08 0.9189 -12.03 -5.012 0.9189 -15.04 -17.04 0.9189 11.95 17.96
0.975 -19.05 -19.05 -13.03 -11.03 -11.03 -13.03 -29.07 -3.007 -13.03 -3.007 -2.005 -13.03 -17.04 -3.007 1.921 13.95
0.98 -19.05 -19.05 -13.03 -11.03 -9.022 -11.03 -27.07 -5.012 -17.04 -1.002 -2.005 -15.04 -21.05 -7.017 -9.022 -2.005
0.985 -17.04 -17.04 -17.04 -17.04 -5.012 -6.015 -25.06 -6.015 -25.06 -3.007 0.9189 -23.06 -31.08 -15.04 -29.07 -15.04
0.99 -15.04 -17.04 -23.06 -23.06 -1.002 -4.01 -29.07 -14.03 -35 -5.012 -2.005 -33.08 -43.02 -23.06 -39.01 -31.08
0.995 -15.04 -17.04 -29.07 -29.07 0.9189 -7.017 -35 -25.06 -39.01 -7.017 -5.012 -39.01 -49.04 -31.08 -33.08 -35
1 -19.05 -19.05 -29.07 -30.07 -1.002 -5.012 -36 -26.06 -37.01 -5.012 -2.005 -35 -47.03 -30.07 -13.03 -31.08
1.005 -25.06 -21.05 -26.06 -26.06 -1.002 -3.007 -32.08 -19.05 -25.06 0.9189 0.9189 -19.05 -33.08 -22.05 7.936 -19.05
1.01 -31.08 -25.06 -25.06 -17.04 -2.005 0.9189 -25.06 -7.017 -9.022 1.921 11.95 -5.012 -15.04 -9.022 29.99 -9.022
1.015 -31.08 -30.07 -22.05 -12.03 -1.002 -1.002 -14.03 0.9189 -1.002 0.9189 19.97 3.926 0.9189 0.9189 35.92 -5.012
1.02 -33.08 -30.07 -22.05 -7.017 -1.002 0 -5.012 10.94 0.9189 -1.002 17.96 11.95 7.936 8.938 35.92 0
1.025 -31.08 -27.07 -23.06 -9.022 -1.002 -2.005 -3.007 13.95 -1.002 0.9189 13.95 11.95 9.941 11.95 27.98 5.931
1.03 -25.06 -20.05 -17.04 -5.012 0.9189 1.921 -7.017 12.95 -5.012 -4.01 8.938 4.929 4.929 11.95 19.97 11.95
1.035 -21.05 -14.03 -13.03 -2.005 -1.002 -4.01 -12.03 5.931 -5.012 -8.02 1.921 1.921 1.921 5.931 17.96 17.96
1.04 -21.05 -11.03 -11.03 -3.007 -5.012 -9.022 -19.05 -2.005 -3.007 -11.03 -1.002 -3.007 -5.012 3.926 15.96 19.97
1.045 -15.04 -9.022 -10.02 -1.002 -6.015 -8.02 -19.05 0 0.9189 -12.03 -6.015 -10.02 -8.02 4.929 11.95 22.97
1.05 -15.04 -15.04 -8.02 -7.017 -12.03 -10.02 -24.06 2.924 -1.002 -17.04 -11.03 -16.04 -14.03 3.926 0.9189 18.96
1.055 -13.03 -17.04 -11.03 -11.03 -17.04 -17.04 -29.07 1.921 -5.012 -25.06 -23.06 -25.06 -19.05 0.9189 -21.05 7.936
1.06 -11.03 -18.04 -9.022 -11.03 -22.05 -24.06 -32.08 0.9189 -11.03 -29.07 -31.08 -31.08 -23.06 -4.01 -46.03 1.921
1.065 -11.03 -14.03 -4.01 -12.03 -21.05 -31.08 -35 -1.002 -13.03 -28.07 -33.08 -37.01 -27.07 -11.03 -62.07 -12.03
1.07 -7.017 -7.017 0.9189 -7.017 -17.04 -33.08 -37.01 -1.002 -17.04 -25.06 -33.08 -41.02 -31.08 -13.03 -65.08 -19.05
