    T[sec] Fp1 Fp2  F7  F3  F4  F8  T3  C3  C4  T4  T5  P3  P4  T6  O1  O2
41 318.2 318.2 318.2 318.2 318.2 318.2 318.2 318.2 318.2 318.2 318.2 318.2 318.2 318.2 318.2 318.2
0.625 -65.09 -41.01 -1.087 -11.03 -73.01 -57.01 3.884 0 -21.13 -43.03 3.884 23.92 -25.01 3.884 39.92 79.85
0.63 -85.13 -57.01 -4.039 -18.02 -79.07 -59.03 5.903 -14.14 -47.07 -50.02 9.942 6.991 -47.07 18.95 56.86 110
0.635 -92.12 -65.09 0 -17.09 -78.14 -58.1 9.942 -25.01 -48 -37.13 19.88 -1.087 -50.02 30.91 69.91 126
0.64 -89.02 -71.15 -2.02 -9.01 -75.03 -59.03 13.98 -33.09 -39.15 -25.01 21.9 -11.03 -41.01 35.89 73.95 124
0.645 -82.02 -67.11 1.864 -5.127 -74.1 -57.01 11.96 -40.08 -30.14 -20.04 15.85 -28.12 -32 32.93 69.91 110.9
0.65 -76.12 -63.07 2.952 -7.146 -72.08 -55.15 5.903 -56.08 -28.12 -27.03 3.884 -47.07 -34.02 10.87 50.95 84.98
0.655 -69.13 -55.15 -2.02 -7.146 -61.05 -51.11 0 -67.11 -33.09 -29.05 0.9321 -67.11 -41.01 -19.11 27.96 47.85
0.66 -50.02 -33.09 2.952 -5.127 -38.06 -36.04 1.864 -66.02 -31.07 -19.11 0 -71.15 -37.13 -53.13 4.971 10.87
0.665 -23.15 -5.127 10.87 0 -7.146 -18.02 7.923 -54.06 -27.03 -8.078 7.923 -68.04 -23.15 -83.11 -8.078 -16
0.67 3.884 20.97 19.88 15.85 17.87 -7.146 17.87 -37.13 -19.11 0 19.88 -55.15 -9.01 -93.05 -25.01 -51.11
0.675 31.85 40.86 26.88 25.94 39.92 -6.059 21.9 -21.13 -12.12 0 19.88 -42.1 -1.087 -83.11 -40.08 -77.05
0.68 47.85 48.94 20.97 27.96 45.98 -14.14 13.98 -21.13 -14.14 -24.08 7.923 -38.06 -1.087 -57.01 -60.12 -97.09
0.685 55.93 44.9 7.923 15.85 43.96 -23.15 -2.02 -31.07 -25.01 -51.11 -11.03 -39.15 -9.01 -27.03 -83.11 -105
0.69 53.91 38.99 0.9321 1.864 41.94 -19.11 -17.09 -40.08 -28.12 -60.12 -31.07 -38.06 -18.02 -5.127 -99.11 -91.03
0.695 53.91 36.97 -5.127 -3.107 49.87 -5.127 -27.03 -36.04 -24.08 -41.01 -41.01 -25.01 -14.14 0 -101.1 -59.03
0.7 55.93 40.86 -3.107 -5.127 63.85 3.884 -27.03 -23.15 -7.146 -3.107 -39.15 -3.107 0.9321 0.9321 -89.02 -17.09
0.705 57.95 44.9 0.9321 -3.107 69.91 9.942 -21.13 -2.02 9.942 27.96 -31.07 19.88 13.98 -9.01 -69.13 17.87
0.71 49.87 40.86 -1.087 -5.127 57.95 0 -15.07 0.9321 23.92 37.91 -25.01 29.98 21.9 -17.09 -53.13 43.96
0.715 33.87 26.88 -9.01 -13.05 27.96 -15.07 -17.09 0.9321 17.87 15.85 -23.15 23.92 7.923 -13.05 -43.03 51.89
0.72 11.96 6.991 -19.11 -25.01 -3.107 -37.13 -21.13 -15.07 -5.127 -19.11 -25.01 5.903 -13.05 0.9321 -37.13 47.85
0.725 -1.087 -9.01 -25.01 -31.07 -29.05 -49.09 -25.01 -33.09 -35.11 -53.13 -21.13 -7.146 -39.15 11.96 -31.07 41.94
0.73 -9.01 -21.13 -23.15 -25.01 -35.11 -53.13 -19.11 -41.01 -55.15 -61.05 -13.05 -17.09 -47.07 21.9 -19.11 41.94
0.735 -9.01 -23.15 -15.07 -13.05 -21.13 -49.09 -5.127 -43.03 -53.13 -39.15 -1.087 -15.07 -37.13 19.88 -5.127 53.91
0.74 -7.146 -17.09 -7.146 -1.087 -5.127 -45.05 3.884 -47.07 -37.13 -7.146 5.903 -13.05 -21.13 9.942 1.864 67.89
0.745 -9.01 -11.03 -5.127 -2.02 -2.02 -45.05 9.942 -57.01 -21.13 9.942 9.942 -17.09 -13.05 0 11.96 75.97
0.75 -19.11 -11.03 -9.01 -1.087 -5.127 -51.11 9.942 -77.05 -17.09 5.903 9.942 -31.07 -25.01 -3.107 13.98 69.91
0.755 -33.09 -17.09 -15.07 -9.01 -23.15 -59.03 1.864 -98.03 -31.07 -17.09 5.903 -47.07 -49.09 -3.107 11.96 49.87
0.76 -45.05 -25.01 -15.07 -19.11 -43.03 -67.11 -1.087 -108.1 -53.13 -51.11 1.864 -59.03 -73.01 -1.087 0 20.97
0.765 -51.11 -31.07 -9.01 -21.13 -51.11 -71.15 -5.127 -107 -71.15 -75.03 1.864 -61.05 -85.13 -1.087 -13.05 -7.146
0.77 -47.07 -29.05 -2.02 -17.09 -47.07 -71.15 -1.087 -92.12 -75.03 -81.09 1.864 -57.01 -81.09 -4.039 -33.09 -38.06
0.775 -35.11 -19.11 9.942 -5.127 -33.09 -67.11 0 -73.01 -67.11 -71.15 3.884 -53.13 -65.09 -10.1 -51.11 -70.06
0.78 -21.13 -3.107 15.85 1.864 -19.11 -59.03 3.884 -63.07 -53.13 -55.15 1.864 -51.11 -47.07 -17.09 -65.09 -99.11
0.785 -9.01 4.971 17.87 7.923 -7.146 -55.15 3.884 -56.08 -39.15 -47.07 -2.02 -47.07 -31.07 -28.12 -73.01 -120.1
0.79 0.9321 12.89 13.98 9.942 -1.087 -51.11 0.9321 -56.08 -31.07 -39.15 -6.059 -41.01 -19.11 -38.06 -74.1 -127.1
0.795 0 12.89 5.903 5.903 0.9321 -45.05 -7.146 -51.11 -21.13 -31.07 -17.09 -21.13 -5.127 -49.09 -71.15 -117.1
0.8 9.942 10.87 1.864 2.952 3.884 -35.11 -12.12 -35.11 -5.127 -14.14 -22.06 0 9.942 -53.13 -56.08 -87.15
0.805 17.87 6.991 3.884 2.952 16.93 -21.13 -12.12 -12.12 17.87 4.971 -20.04 29.98 38.99 -45.05 -38.06 -40.08
0.81 27.96 6.991 5.903 5.903 29.98 -11.03 -7.146 7.923 45.98 23.92 -13.05 55.93 61.98 -23.15 -15.07 -2.02
0.815 30.91 0.9321 8.855 8.855 38.99 -3.107 -2.02 30.91 65.87 34.95 -2.02 74.88 76.9 -1.087 2.952 37.91
0.82 22.99 -7.146 2.952 6.991 38.99 -3.107 -4.039 37.91 70.99 32.93 0.9321 80.94 74.88 29.98 21.9 63.85
0.825 7.923 -21.13 -1.087 -2.02 23.92 -9.01 -11.03 33.87 59.96 23.92 -5.127 79.85 61.98 51.89 27.96 85.91
0.83 -2.02 -35.11 -6.059 -6.059 8.855 -13.05 -11.03 23.92 46.92 22.99 -7.146 72.86 50.95 67.89 29.98 112.9
0.835 -11.03 -41.01 -10.1 -11.03 0.9321 -17.09 -11.03 15.85 38.99 25.94 -4.039 70.99 41.94 71.93 36.97 133
0.84 -19.11 -39.15 -9.01 -11.03 -9.01 -19.11 -3.107 7.923 33.87 27.96 -2.02 69.91 31.85 69.91 41.94 143.9
0.845 -16 -35.11 -4.039 -5.127 -9.01 -22.06 2.952 8.855 29.98 23.92 7.923 66.96 25.94 69.91 45.98 140
0.85 -16 -31.07 -2.02 -1.087 -14.14 -32 5.903 -2.02 17.87 1.864 12.89 56.86 9.942 72.86 40.86 111.9
0.855 -15.07 -29.05 -2.02 -1.087 -20.04 -39.15 5.903 -12.12 0 -17.09 15.85 36.97 -10.1 77.99 27.96 64.94
0.86 -16 -25.01 -2.02 -3.107 -28.12 -42.1 0 -37.13 -25.01 -31.07 6.991 4.971 -29.05 72.86 1.864 19.88
0.865 -10.1 -17.09 -2.02 -1.087 -35.11 -32 -1.087 -60.12 -41.01 -25.01 0 -28.12 -41.01 53.91 -33.09 -15.07
