    T[sec] Fp1 Fp2  F7  F3  F4  F8  T3  C3  C4  T4  T5  P3  P4  T6  O1  O2
41 224.1 224.1 224.1 224.1 224.1 224.1 224.1 224.1 224.1 224.1 224.1 224.1 224.1 224.1 224.1 224.1
0.625 -7.003 -57.01 -45.08 0 -25.06 -25.06 0 1.97 -37.1 -15.1 47.93 31.95 -2.079 7.988 79.99 59.97
0.63 -7.003 -43.01 -51.1 3.939 -16.09 -16.09 0.9849 -1.094 -33.05 -21.01 42.9 17.95 -6.019 0 64.89 22.98
0.635 -5.034 -7.003 -35.02 0 -3.064 -5.034 0.9849 0.9849 -25.06 -20.03 34.91 -2.079 -22.1 -16.09 46.94 -12.04
0.64 1.97 24.95 -7.003 0.9849 0 -2.079 0.9849 -3.064 -17.07 -17.07 22 -13.02 -39.07 -35.02 19.92 -57.01
0.645 10.94 40.93 20.9 -2.079 7.988 0 -3.064 -9.083 -11.05 -10.07 10.94 -25.06 -62.05 -49.02 -5.034 -94.11
0.65 9.958 32.94 37.97 -7.003 0.9849 0 -14.01 -15.1 -15.1 -14.01 0 -40.05 -84.04 -63.03 -41.04 -120
0.655 0.9849 2.955 37.97 -13.02 -9.083 -11.05 -25.06 -29.11 -31.08 -25.06 -17.07 -57.01 -105.1 -75.07 -73.1 -133.1
0.66 -13.02 -9.083 24.95 -15.1 -20.03 -18.06 -29.11 -42.02 -53.07 -35.02 -27.03 -67.08 -117.1 -76.05 -93.01 -128
0.665 -16.09 -7.003 10.94 -18.06 -24.07 -14.01 -21.01 -48.04 -65 -35.02 -27.03 -65 -107 -59.09 -95.09 -117.1
0.67 -3.064 14.99 3.939 -7.003 -13.02 -2.079 -5.034 -35.02 -59.09 -19.04 -19.04 -43.01 -75.07 -27.03 -81.09 -95.09
0.675 20.9 46.94 15.98 16.96 10.94 24.95 16.96 0 -27.03 6.894 -1.094 -2.079 -22.1 9.958 -50.01 -68.06
0.68 50.99 68.94 33.92 48.91 43.99 51.98 44.98 36.99 13.9 40.93 26.92 38.96 34.91 46.94 -13.02 -40.05
0.685 73.97 72.99 49.9 71.89 67.96 69.92 63.91 71.89 61.94 63.91 47.93 73.97 87.98 71.89 15.98 -1.094
0.69 78.9 66.97 54.93 76.93 73.97 71.89 68.94 92.9 94 68.94 60.95 92.9 120.9 82.95 47.93 41.91
0.695 64.89 46.94 42.9 60.95 61.94 58 52.96 85.9 97.94 54.93 60.95 90.94 126.9 80.98 68.94 87.98
0.7 33.92 22.98 22 29.98 39.94 31.95 27.9 59.97 81.96 27.9 51.98 73.97 105.9 67.96 85.9 124
0.705 0.9849 -1.094 2.955 -2.079 11.93 3.939 3.939 31.95 53.95 1.97 41.91 55.92 77.91 50.99 104.9 147
0.71 -37.1 -27.03 -7.003 -17.07 -3.064 -13.02 -1.094 7.988 22 -11.05 35.89 43.99 49.9 27.9 117 148.9
0.715 -59.09 -43.01 -17.07 -23.09 -15.1 -19.04 0 0.9849 0 -19.04 35.89 39.94 27.9 7.988 121.9 132
0.72 -59.09 -45.08 -31.08 -21.01 -17.07 -11.05 11.93 -1.094 -3.064 -15.1 41.91 35.89 15.98 -3.064 113.9 106.9
0.725 -39.07 -31.08 -47.05 -15.1 -13.02 -2.079 19.92 0.9849 0.9849 -5.034 47.93 27.9 5.909 -9.083 91.92 77.91
0.73 -7.003 -11.05 -51.1 -11.05 -3.064 11.93 15.98 -2.079 5.909 -2.079 43.99 17.95 -2.079 -7.003 58 47.93
0.735 17.95 6.894 -37.1 -3.064 1.97 17.95 5.909 1.97 15.98 5.909 27.9 5.909 -5.034 -1.094 22 15.98
0.74 33.92 20.9 0.9849 1.97 9.958 19.92 0.9849 7.988 22 7.988 1.97 0 -15.1 -1.094 -5.034 -11.05
0.745 35.89 30.97 39.94 15.98 17.95 19.92 -1.094 15.98 19.92 9.958 -15.1 0 -27.03 -9.083 -33.05 -43.01
0.75 29.98 38.96 73.97 27.9 23.96 23.96 1.97 23.96 15.98 9.958 -21.01 1.97 -45.08 -23.09 -57.01 -73.1
0.755 25.93 42.9 81.96 33.92 27.9 31.95 11.93 27.9 9.958 11.93 -9.083 0 -65 -37.1 -81.09 -99.03
0.76 29.98 46.94 67.96 33.92 33.92 39.94 15.98 22 5.909 13.9 5.909 -5.034 -85.03 -45.08 -105.1 -125.1
0.765 37.97 42.9 43.99 31.95 37.97 45.96 11.93 13.9 3.939 15.98 22 -15.1 -101 -47.05 -127 -153.1
0.77 43.99 36.99 29.98 31.95 39.94 47.93 5.909 10.94 5.909 17.95 25.93 -19.04 -98.05 -43.01 -141.1 -178
0.775 45.96 32.94 31.95 33.92 45.96 48.91 5.909 20.9 7.988 23.96 17.95 -9.083 -72 -35.02 -139.1 -184.1
0.78 47.93 40.93 45.96 41.91 58 51.98 13.9 37.97 22 35.89 5.909 11.93 -23.09 -11.05 -121 -155.1
0.785 51.98 58.98 53.95 46.94 69.92 64.89 29.98 62.92 47.93 49.9 0.9849 43.99 42.9 20.9 -87.11 -78.02
0.79 59.97 70.91 43.99 40.93 79.99 78.9 35.89 74.96 75.94 64.89 -9.083 68.94 112.9 66.97 -50.01 20.9
0.795 65.99 66.97 15.98 23.96 81.96 77.91 19.92 67.96 104 73.97 -19.04 73.97 165.9 107.9 -17.07 124
0.8 60.95 38.96 -14.01 -1.094 70.91 66.97 -7.003 43.99 118 74.96 -35.02 56.9 193.9 131 0.9849 199.9
0.805 36.99 -3.064 -40.05 -24.07 44.98 39.94 -51.1 5.909 107.9 62.92 -49.02 22.98 177.9 123 8.973 224
0.81 0 -47.05 -55.04 -43.01 9.958 1.97 -77.04 -27.03 79.99 39.94 -61.06 -9.083 138 95.97 11.93 205.9
0.815 -30.09 -71.02 -54.06 -54.06 -12.04 -21.01 -82.07 -51.1 41.91 10.94 -65 -30.09 87 59.97 18.93 167
