    T[sec] Fp1 Fp2  F7  F3  F4  F8  T3  C3  C4  T4  T5  P3  P4  T6  O1  O2
41 515.3 515.3 515.3 515.3 515.3 515.3 515.3 515.3 515.3 515.3 515.3 515.3 515.3 515.3 515.3 515.3
0.625 47.8 18.87 15.85 29.94 21.89 39.75 -7.044 0.7548 35.98 43.78 -31.2 -41.01 73.97 61.89 -31.2 87.8
0.63 80.76 20.88 5.787 24.91 39.75 70.95 -26.17 -19.12 66.92 77.99 -33.21 -61.14 79 79.75 -48.05 80.76
0.635 92.84 24.91 1.761 9.812 47.8 88.81 -36.23 -39.25 75.98 84.79 -14.09 -72.21 63.9 75.98 -58.12 53.84
0.64 81.77 22.89 5.787 0.7548 45.79 85.79 -29.18 -49.06 65.92 67.93 13.84 -67.17 31.95 51.83 -59.12 13.84
0.645 57.87 20.88 22.89 -5.032 36.98 69.94 -5.032 -40 44.78 36.98 56.86 -42.02 3.774 19.88 -48.05 -26.17
0.65 35.98 22.89 40.76 -4.025 27.93 49.81 18.87 -15.1 19.88 7.799 99.88 -16.1 -14.09 -4.025 -34.22 -69.19
0.655 29.94 32.96 51.83 11.82 17.86 35.98 47.8 11.82 7.799 -1.006 135.9 7.799 -21.13 -27.17 -21.13 -103.2
0.66 41.76 44.78 58.87 42.77 20.88 35.98 70.95 55.85 15.85 -1.006 163.8 32.96 -9.057 -35.22 -7.044 -118.2
0.665 65.92 54.85 62.9 69.94 32.96 45.79 90.82 84.79 34.97 5.787 179.9 47.8 7.799 -34.22 0 -115.2
0.67 85.79 54.85 67.93 89.82 47.8 55.85 105.9 97.87 59.88 15.85 181.9 55.85 27.93 -29.18 5.787 -91.07
0.675 95.85 52.83 81.77 95.85 60.88 55.85 121.8 97.87 80.76 24.91 176.9 65.92 50.82 -19.12 34.97 -38.24
0.68 89.82 48.81 95.85 84.79 62.9 45.79 131.8 87.8 86.8 23.9 165.8 86.8 64.91 -9.057 75.98 18.87
0.685 71.95 44.78 99.88 61.89 45.79 27.93 119.8 67.93 71.95 15.85 152 105.9 65.92 -5.032 121.8 79.75
0.69 47.8 42.77 91.83 32.96 19.88 11.82 92.84 44.78 40.76 5.787 133.8 114 56.86 -2.013 164.8 124.8
0.695 25.91 36.98 71.95 12.83 -5.032 -2.013 56.86 23.9 6.793 -2.013 111 105.9 36.98 1.761 187.9 151
0.7 5.787 32.96 45.79 5.787 -23.15 -3.019 25.91 11.82 -19.12 -9.057 79.75 75.98 11.82 1.761 185.9 156
0.705 -1.006 30.95 27.93 13.84 -22.14 -3.019 8.806 13.84 -33.21 -10.06 42.77 39 0.7548 10.82 161.8 147.9
0.71 0.7548 36.98 19.88 29.94 -2.013 -2.013 2.767 16.86 -31.2 -4.025 2.767 2.767 -5.032 22.89 120.8 124.8
0.715 7.799 52.83 21.89 43.78 19.88 7.799 1.761 27.93 -9.057 1.761 -23.15 -17.11 -3.019 33.96 71.95 97.87
