    T[sec] F7  F3  F4  F8  T3  C3  Cz  C4  T4  T5  P3  Pz  P4  T6  O1  O2 
41 30.01 30.01 30.01 30.01 30.01 30.01 30.01 30.01 30.01 30.01 30.01 30.01 30.01 30.01 30.01 30.01
0 -4.221 -7.123 -8.09 -6.023 -4.66 -6.507 -8.793 -10.29 -11.39 -2.638 -2.726 -11.34 -8.442 -2.99 -4.748 -6.771
0.005 -9.673 -12.4 -12.35 -7.298 -10.73 -12.75 -13.67 -15.65 -14.99 -7.035 -7.474 -18.64 -14.42 -7.386 -11.52 -14.16
0.01 -13.81 -14.77 -13.01 -6.111 -15.52 -16.31 -14.6 -16.53 -13.94 -11.87 -10.99 -21.1 -16.27 -9.497 -16.44 -18.11
0.015 -13.72 -12.05 -8.002 -1.979 -16.36 -14.6 -9.629 -11.04 -8.266 -14.77 -11.26 -15.92 -11.78 -8.002 -16.97 -16
0.02 -8.53 -5.408 0.5276 3.21 -12.27 -8.266 -1.451 -2.814 -2.682 -14.07 -8.354 -6.155 -4.309 -4.924 -13.63 -10.29
0.025 -0.5276 1.187 7.606 6.111 -5.364 -1.319 4.792 1.627 -2.726 -10.29 -4.309 1.055 0.2638 -3.166 -9.936 -6.331
0.03 6.331 5.012 10.46 5.276 1.055 2.99 6.947 0.7914 -7.958 -5.54 -1.671 3.254 0.6155 -3.254 -8.178 -5.276
0.035 9.145 5.804 9.98 1.979 4.836 4.309 6.507 -2.154 -12.66 -1.759 -0.7914 3.166 -0.7914 -4.133 -7.738 -4.836
0.04 7.562 4.397 7.43 -1.847 5.32 3.693 4.792 -5.232 -13.45 -0.2638 -1.319 2.11 -2.99 -5.012 -8.09 -4.924
0.045 3.605 1.759 3.517 -5.276 3.649 2.33 1.627 -8.53 -10.99 -0.7035 -2.726 -0.3517 -6.155 -6.155 -9.233 -6.683
0.05 0.3517 -0.4397 -0.4397 -6.859 2.418 1.671 -1.803 -10.64 -6.683 -0.9673 -3.605 -3.078 -8.53 -6.771 -10.2 -8.793
0.055 -0.3517 -1.011 -2.462 -5.408 3.166 2.594 -3.122 -9.409 -1.275 0.8793 -2.55 -3.254 -7.123 -5.628 -9.057 -8.53
0.06 1.055 -0.6155 -1.803 -1.495 5.012 4.265 -1.363 -5.188 3.649 4.66 0.6155 -1.143 -1.671 -2.374 -5.804 -5.276
0.065 2.814 -0.5276 0.7474 3.385 5.54 4.836 2.682 0.04397 7.123 7.386 4.309 0.8793 5.276 2.638 -2.286 -0.9673
0.07 3.781 -0.4397 5.012 8.574 4.133 4.265 8.046 5.804 10.55 7.826 7.123 2.726 11.61 7.914 0.6155 2.902
0.075 4.573 0.6155 10.11 13.98 2.858 4.133 12.84 11.3 15.17 7.211 9.321 4.748 14.68 10.73 3.693 5.012
0.08 5.979 2.682 13.67 18.2 3.913 5.1 14.07 13.5 18.91 7.65 10.64 5.54 11.7 8.266 6.331 2.814
0.085 7.914 4.353 13.32 19.13 7.255 5.936 10.46 10.11 18.51 9.585 10.38 3.078 3.166 1.231 7.562 -3.341
0.09 8.881 4.66 9.585 15.92 9.936 5.188 4.617 3.166 13.59 10.9 7.826 -0.9673 -5.804 -6.067 7.211 -9.233
0.095 7.65 3.21 5.188 9.629 8.354 2.198 0.7035 -3.078 6.331 9.057 3.078 -3.869 -10.11 -9.585 6.067 -10.55
0.1 4.309 0.6595 2.506 2.858 1.495 -2.418 0.3517 -6.419 -0.6595 3.166 -2.726 -5.188 -9.585 -8.617 4.748 -7.914
0.105 0.7035 -1.363 2.242 -1.363 -6.947 -6.727 2.33 -6.375 -4.748 -4.309 -7.826 -5.628 -7.298 -5.1 3.605 -4.485
0.11 -0.8793 -1.099 3.781 -0.9233 -11.43 -8.178 4.397 -3.429 -3.781 -9.057 -10.02 -5.1 -5.628 -1.759 3.605 -2.55
0.115 0.08793 1.407 5.364 3.254 -9.013 -6.067 4.441 0.3957 1.275 -8.266 -8.705 -3.869 -5.804 0.08793 4.748 -2.814
