    T[sec] F7  F3  F4  F8  T3  C3  Cz  C4  T4  T5  P3  Pz  P4  T6  O1  O2 
41 30.01 30.01 30.01 30.01 30.01 30.01 30.01 30.01 30.01 30.01 30.01 30.01 30.01 30.01 30.01 30.01
0 0.5276 -1.143 -1.495 -0.7474 -0.9233 -1.187 -1.275 -0.5276 -0.1759 -0.8793 -2.55 0.8793 0.7035 0.4397 2.726 2.814
0.005 -4.045 -5.804 -4.573 -3.21 -6.639 -5.804 -3.869 -2.638 -1.187 -6.331 -8.442 -3.254 -1.759 -1.847 -0.7914 1.055
0.01 -7.298 -8.31 -5.76 -3.913 -10.64 -8.574 -4.617 -3.385 -0.9673 -10.46 -13.28 -7.562 -4.66 -4.309 -5.012 -2.022
0.015 -7.474 -7.035 -3.737 -1.583 -11.08 -8.266 -3.166 -1.935 1.143 -11.52 -15.39 -10.99 -7.562 -6.155 -9.233 -6.771
0.02 -5.716 -3.385 -0.2638 1.979 -9.145 -6.771 -2.55 -0.2638 3.693 -10.82 -15.74 -13.28 -10.64 -7.298 -12.75 -12.4
0.025 -5.276 -1.539 0.5276 2.858 -8.53 -7.914 -6.903 -1.891 3.034 -10.99 -16.97 -15.92 -14.6 -8.969 -15.83 -17.67
0.03 -9.145 -4.617 -2.814 -0.6595 -11.56 -13.23 -16 -7.518 -1.759 -13.37 -20.31 -20.05 -19.08 -11.26 -19.61 -21.98
0.035 -15.92 -10.9 -8.134 -6.199 -16.22 -19.61 -24.53 -13.81 -7.298 -15.65 -23.3 -24.27 -22.34 -12.4 -24.18 -24.8
0.04 -21.02 -15.61 -12.44 -10.16 -17.76 -22.16 -28.09 -17.5 -9.717 -14.42 -22.95 -25.5 -22.77 -11.26 -27.26 -25.24
0.045 -21.02 -15.87 -14.51 -11.21 -13.81 -19.21 -26.64 -18.2 -8.881 -8.705 -18.55 -22.86 -21.46 -9.057 -26.2 -23.3
0.05 -16.8 -13.5 -14.6 -10.33 -6.903 -13.72 -22.69 -17.15 -7.035 -1.583 -12.05 -18.38 -19.87 -7.738 -21.46 -20.4
