    T[sec] F7  F3  F4  F8  T3  C3  Cz  C4  T4  T5  P3  Pz  P4  T6  O1  O2 
41 30.01 30.01 30.01 30.01 30.01 30.01 30.01 30.01 30.01 30.01 30.01 30.01 30.01 30.01 30.01 30.01
0 -1.143 3.781 -0.9673 -3.649 0.7914 -0.3517 0.3517 -1.187 -0.3078 -1.407 -1.407 -0.9673 -4.924 -3.254 -4.66 -7.298
0.005 1.407 0.9673 -1.715 -3.913 0.4836 -1.495 -2.066 -4.221 -1.583 -1.935 -1.495 -1.319 -6.419 -3.341 -4.133 -7.65
0.01 4.045 -1.407 -2.814 -3.825 1.011 -1.759 -2.374 -5.54 -2.242 -2.286 -1.671 -1.759 -7.123 -3.429 -3.341 -7.298
0.015 4.66 -1.539 -4.353 -3.429 2.286 0 -0.3517 -4.309 -1.935 -1.407 -0.9673 -0.7914 -6.859 -3.869 -2.286 -6.859
0.02 3.517 0.4397 -5.54 -2.682 3.561 3.034 2.594 -1.187 -0.8354 0.8793 0.9673 2.022 -5.979 -4.66 -0.7035 -6.595
0.025 2.022 2.946 -5.54 -2.066 3.693 5.584 4.573 1.891 0.1319 3.429 3.166 5.012 -4.66 -5.364 1.055 -6.067
0.03 1.231 4.133 -3.957 -2.154 2.462 5.979 4.792 3.737 0.4397 4.836 4.133 6.155 -2.99 -4.836 2.462 -4.045
0.035 0.4397 3.166 -0.6155 -2.242 0.3957 3.957 4.968 4.968 0.6155 4.309 3.078 4.045 0 -1.759 2.55 1.055
0.04 -2.11 -0.04397 4.221 -0.7474 -1.891 0 7.782 7.211 2.066 1.759 -0.5276 -1.583 4.66 3.605 -0.08793 8.793
0.045 -7.562 -5.54 9.673 2.946 -4.748 -5.452 14.16 11.21 5.056 -2.638 -6.595 -10.02 10.2 9.585 -6.155 16.8
0.05 -15.56 -12.93 14.68 8.002 -9.101 -12 22.2 16.36 8.705 -8.266 -14.07 -19.52 15.39 13.89 -14.42 22.86
0.055 -23.92 -20.49 18.77 12.35 -14.68 -18.47 28.8 21.32 11.65 -13.37 -20.66 -27.17 19.35 16 -21.1 26.12
0.06 -29.55 -25.06 21.41 14.11 -19.35 -22.34 31.3 24.45 12.79 -15.48 -23.04 -29.28 21.37 16.09 -22.07 26.82
0.065 -29.81 -23.79 21.06 11.96 -20.14 -20.75 28.27 23.79 11.12 -12.93 -19.17 -23.83 20.58 14.6 -15.56 24.71
0.07 -23.74 -16.18 16.4 6.199 -15.52 -13.1 20.4 18.69 6.727 -6.067 -9.673 -11.87 16.44 11.61 -3.781 19.79
0.075 -12.84 -5.144 8.09 -0.7914 -6.771 -1.715 10.29 10.46 1.187 2.198 1.847 2.198 9.761 7.562 7.738 12.57
0.08 -0.8793 4.792 -0.6595 -6.155 2.286 8.661 1.275 2.154 -3.254 8.53 10.73 12.93 2.814 3.517 14.42 5.1
0.085 7.826 10.29 -6.419 -8.354 7.958 14.2 -4.485 -3.649 -5.452 10.55 13.81 16.88 -2.726 0.1759 14.6 -0.8793
0.09 10.82 11.04 -7.694 -8.046 8.837 14.16 -7.079 -6.023 -5.804 9.057 11.87 14.68 -5.54 -1.759 11.17 -3.869
0.095 8.793 9.365 -5.804 -6.507 6.507 10.95 -7.298 -5.584 -5.188 6.859 8.354 10.64 -5.54 -2.022 8.354 -3.693
0.1 5.1 7.826 -3.517 -4.88 3.693 7.914 -6.507 -4.133 -4.529 6.243 6.771 8.705 -3.693 -1.231 8.705 -1.671
