    T[sec] F7  F3  F4  F8  T3  C3  Cz  C4  T4  T5  P3  Pz  P4  T6  O1  O2 
41 30.01 30.01 30.01 30.01 30.01 30.01 30.01 30.01 30.01 30.01 30.01 30.01 30.01 30.01 30.01 30.01
0 6.243 5.716 6.331 5.76 3.254 3.825 9.013 7.342 4.397 4.66 3.429 1.759 2.638 2.462 5.1 -2.11
0.005 7.65 5.848 6.639 4.573 2.242 2.154 9.233 6.947 5.144 5.276 3.341 1.143 1.143 1.847 6.419 -1.935
0.01 6.243 3.21 5.232 2.154 -0.1759 -1.627 6.067 3.957 4.485 3.429 1.319 -1.319 -1.319 1.055 4.485 -0.08793
0.015 0.7914 -2.638 1.275 -0.9673 -3.869 -6.947 -0.8354 -2.33 0.7035 -1.495 -2.902 -5.979 -4.836 -0.5276 -0.7914 3.078
0.02 -6.859 -9.673 -3.649 -3.254 -7.035 -11.12 -8.09 -9.321 -5.1 -7.386 -7.298 -11.26 -7.914 -2.374 -6.595 5.716
0.025 -13.1 -14.51 -6.683 -3.561 -8.134 -11.7 -10.73 -12.71 -9.936 -10.99 -9.233 -14.77 -8.354 -3.254 -9.057 6.331
0.03 -15.74 -15.74 -7.474 -3.473 -7.826 -9.365 -8.574 -11.52 -11.56 -11.26 -8.705 -14.95 -5.892 -2.902 -7.914 5.1
0.035 -15.3 -14.51 -7.298 -5.144 -7.958 -7.298 -5.1 -7.782 -9.321 -9.936 -7.562 -12.22 -2.198 -1.759 -5.979 3.869
0.04 -13.54 -12.44 -6.023 -6.815 -9.101 -7.518 -1.671 -2.462 -3.341 -8.53 -6.771 -8.266 2.11 0.6155 -5.54 4.133
0.045 -11.52 -10.42 -2.682 -4.836 -10.16 -9.497 2.506 3.825 4.353 -7.211 -5.54 -4.573 6.419 4.221 -6.155 5.628
0.05 -9.233 -8.31 1.671 1.187 -9.453 -11.21 6.551 8.53 9.717 -5.188 -2.902 -1.231 8.793 6.595 -6.067 7.386
0.055 -5.892 -5.364 5.1 7.782 -6.067 -10.11 8.749 9.277 9.936 -2.022 1.407 2.55 8.354 5.892 -4.397 8.266
0.06 -1.055 -1.055 7.035 10.82 -0.08793 -4.66 9.585 7.474 6.727 2.638 7.123 7.035 6.595 3.517 -1.319 7.386
0.065 3.429 3.649 7.694 8.705 6.375 3.649 10.38 6.243 3.957 7.826 11.96 11.26 5.892 1.935 1.319 4.573
0.07 4.397 6.199 6.551 2.418 10.2 10.51 10.07 6.199 3.298 10.38 12.66 12.93 6.507 2.11 0.9673 0.9673
0.075 0.1759 4.968 3.561 -4.309 9.409 11.91 7.342 6.111 4.133 8.002 8.09 10.46 6.859 3.254 -2.814 -2.726
0.08 -6.419 0.9233 0.2638 -7.079 5.1 7.562 3.429 5.54 5.1 1.935 0.3517 4.221 5.804 4.309 -6.859 -6.419
0.085 -11.17 -3.781 -1.891 -4.573 -0.08793 0.1759 0.1319 4.309 4.924 -4.397 -6.507 -3.605 3.166 4.221 -7.562 -9.673
0.09 -11.26 -7.826 -3.341 -0.3517 -4.397 -6.903 -2.506 1.759 2.726 -8.09 -10.2 -10.2 -0.7035 2.55 -4.66 -11.61
0.095 -7.298 -11.04 -4.968 0.9233 -7.386 -11.65 -4.968 -1.803 -0.5276 -8.705 -11.08 -14.25 -4.485 -0.08793 -1.319 -11.08
0.1 -2.462 -13.23 -6.375 -1.451 -9.057 -13.06 -6.067 -4.441 -2.946 -7.211 -10.46 -15.74 -5.979 -1.759 -0.7035 -8.002
0.105 0.5276 -13.54 -6.331 -4.792 -9.453 -11.61 -4.836 -4.573 -3.561 -5.364 -9.673 -15.21 -4.221 -1.935 -3.341 -3.078
0.11 0.9673 -11.04 -4.748 -5.848 -8.09 -8.178 -2.242 -3.078 -3.122 -4.133 -8.881 -13.01 -0.5276 -1.495 -7.474 1.935
