    T[sec] F7  F3  F4  F8  T3  C3  Cz  C4  T4  T5  P3  Pz  P4  T6  O1  O2 
41 23.01 23.01 23.01 23.01 23.01 23.01 23.01 23.01 22.01 23.01 22.01 22.01 22.01 23.01 23.01 23.01
0 10.43 11.33 4.539 7.775 8.18 11.46 5.483 6.472 1.677 0.5393 7.996 6.706 3.181 -1.978 -0.6292 -1.348
0.005 8.09 8.674 4 6.787 2.876 8.27 5.303 6.652 4.815 -4.135 4.299 4.557 5.933 0.9888 -2.337 1.888
0.01 3.865 3.685 2.157 4.135 -2.652 3.64 3.551 5.393 6.663 -7.011 0.9458 2.751 6.878 3.775 -2.067 4.315
0.015 -0.08989 -0.8989 -0.4494 1.213 -4.944 -0.2247 0.6742 2.787 6.234 -6.292 -0.6878 1.806 4.471 4.494 0 4.404
0.02 -1.798 -2.876 -2.831 -0.809 -2.337 -1.978 -2.022 -0.1348 3.912 -2.157 -0.4299 1.376 0 2.966 2.337 2.607
0.025 -1.348 -2.157 -4.494 -1.978 3.011 -1.753 -3.146 -1.888 0.7738 2.517 0.9458 1.118 -3.181 0.8989 3.506 0.7191
0.03 -0.8989 -0.9438 -5.753 -2.876 6.562 -1.034 -2.202 -1.573 -1.419 4.404 1.806 0.6878 -2.923 0 2.607 0.6292
0.035 -2.067 -1.258 -6.697 -4.18 4.719 -1.348 -0.2697 0.3146 -1.505 2.067 1.204 0.172 0.4299 0.6292 0.4494 2.337
0.04 -4.764 -3.281 -6.876 -5.573 -1.483 -2.831 1.213 2.562 0.4729 -2.067 -0.3439 -0.08598 4.213 1.888 -1.169 4.584
0.045 -7.371 -5.708 -5.978 -5.798 -7.236 -4.225 2.202 4.045 2.751 -4.225 -1.204 0.08598 6.362 2.966 -0.809 6.292
0.05 -8.18 -6.966 -4.27 -4.18 -7.91 -4.315 3.011 4.449 3.912 -1.888 -0.2579 0.7738 6.62 3.685 1.348 7.101
0.055 -6.742 -6.292 -2.247 -1.618 -3.461 -3.146 3.73 3.955 3.955 3.506 1.806 1.72 6.019 4.045 4.315 7.64
0.06 -3.955 -4.449 -0.764 0.3596 1.753 -1.753 4.09 3.281 3.525 7.91 3.353 2.493 5.331 3.865 6.202 8
0.065 -1.618 -2.652 -0.3596 1.303 3.416 -0.809 4.09 3.506 2.837 8.18 3.181 2.751 4.815 2.966 6.112 7.371
0.07 -0.4494 -1.303 -0.5843 2.112 1.169 0.3146 3.955 5.034 1.806 4.854 2.321 2.837 3.525 0.809 4.854 4.584
0.075 0.3596 0.6742 0.4045 4 -0.8989 3.011 3.91 7.551 0.6878 1.888 2.665 3.095 1.032 -2.067 3.596 0
0.08 2.517 4.315 3.91 7.056 1.348 7.596 4.09 9.888 -0.04299 2.157 5.245 3.955 -1.462 -4.135 3.236 -4.045
0.085 5.843 8.674 8.899 10.43 7.64 12.22 4.764 11.1 -0.2579 5.303 8.77 4.901 -2.149 -3.506 3.146 -5.483
0.09 8.629 11.46 12.58 12.72 13.03 14.16 5.303 10.74 0.3439 7.371 9.974 5.159 -0.08598 -0.1798 1.978 -3.775
0.095 8.989 11.01 12.99 12.85 12.27 11.73 4.719 8.764 2.235 5.034 6.706 4.127 3.009 3.146 -1.079 -0.6292
0.1 6.921 7.685 10.07 11.01 4.854 5.933 2.472 5.798 4.815 -1.438 0 2.321 4.901 4.225 -4.944 1.348
0.105 3.236 3.191 5.079 8.315 -4.27 -0.2697 -0.5393 2.517 6.577 -8.18 -6.277 1.032 4.557 2.787 -7.551 1.258
0.11 -0.6292 -0.5393 -0.08989 5.843 -9.348 -4.09 -3.146 -0.2247 6.706 -10.97 -8.684 1.204 3.009 0.7191 -7.011 0.08989
0.115 -3.596 -2.472 -3.73 3.64 -8.404 -4.629 -4.719 -2.112 5.847 -8.27 -6.534 3.267 1.806 0.1798 -3.056 -0.1798
0.12 -5.213 -2.427 -4.854 1.438 -4.225 -2.966 -5.258 -2.742 4.901 -2.337 -1.806 6.019 2.064 1.618 2.157 1.079
0.125 -5.573 -1.348 -3.775 -0.3596 -0.9438 -0.6742 -4.764 -1.888 3.697 2.966 2.321 7.91 3.353 3.865 6.382 2.966
0.13 -5.213 -0.3596 -1.393 -1.079 -0.1798 1.034 -3.371 0.1798 1.892 5.483 4.385 7.824 4.041 4.584 8 3.775
0.135 -4.315 0 1.258 -0.6292 -0.3596 1.528 -1.978 2.022 -0.3009 5.573 4.213 5.933 2.493 2.517 7.101 2.697
0.14 -3.236 -0.6742 3.056 -0.1798 0.4494 0.3146 -1.663 1.843 -2.45 4.494 2.665 3.095 -1.462 -1.079 4.944 0.4494
0.145 -2.697 -3.011 2.247 -1.124 2.022 -2.876 -3.056 -1.438 -4.299 3.236 0.2579 0.2579 -6.105 -3.865 2.337 -1.618
0.15 -3.685 -6.787 -1.708 -4.045 1.843 -7.461 -6.157 -7.101 -5.675 1.348 -2.837 -1.892 -9.63 -4.404 -0.3596 -2.787
0.155 -6.022 -10.38 -7.146 -8.09 -1.528 -11.51 -10.11 -13.03 -6.234 -1.528 -6.362 -3.525 -11.09 -3.416 -3.326 -3.236
0.16 -8.18 -11.82 -11.01 -11.24 -6.697 -13.08 -13.08 -16.49 -5.761 -5.034 -9.028 -4.643 -10.32 -1.978 -6.202 -3.416
0.165 -8.629 -10.2 -11.55 -11.46 -9.888 -11.28 -13.03 -15.69 -4.643 -7.73 -9.458 -5.159 -7.394 -0.5393 -8.09 -3.236
0.17 -7.101 -6.607 -9.213 -8.315 -8.584 -7.146 -9.348 -10.7 -2.88 -8 -7.136 -4.643 -2.751 0.9888 -7.82 -2.517
0.175 -3.955 -2.472 -5.798 -3.685 -3.551 -2.427 -3.73 -3.685 -0.3869 -5.303 -2.923 -2.837 2.235 2.337 -4.944 -0.9888
0.18 -0.08989 1.213 -2.742 -0.1798 2.022 1.573 1.393 2.427 2.106 -0.5393 1.634 0.2579 6.277 3.146 -0.1798 0.9888
0.185 3.685 4.449 -0.4494 1.124 5.708 5.079 5.034 6.157 2.966 4.584 5.847 4.127 8.598 2.966 4.944 2.876
0.19 6.382 7.191 1.618 1.303 7.371 8.584 7.596 7.236 1.462 8.36 9.372 7.136 8.598 1.528 8.719 3.955
0.195 7.551 9.303 4.36 1.618 8.225 11.6 9.753 6.517 -1.29 9.978 11.78 7.91 6.019 -0.6292 10.25 4.045
0.2 7.281 9.843 7.281 2.562 8.674 12.4 11.42 4.989 -3.611 8.989 12.12 5.589 1.376 -3.056 8.989 2.697
0.205 5.483 7.865 8.494 3.596 7.73 9.843 11.91 3.236 -4.858 5.843 9.544 0.4299 -4.213 -5.034 5.483 -0.1798
0.21 2.607 3.64 6.697 3.596 4.135 4.404 10.25 1.483 -5.331 1.258 4.213 -5.761 -9.2 -6.652 0.5393 -4.315
0.215 -0.1798 -0.8539 2.966 2.157 -1.393 -1.438 6.022 -0.4045 -5.632 -3.146 -2.235 -10.92 -12.3 -8.18 -4.404 -8.27
0.22 -1.798 -3.596 -0.2697 -0.08989 -6.337 -5.438 0.1798 -2.607 -6.105 -6.112 -7.222 -13.41 -12.9 -9.258 -7.82 -10.25
