    T[sec] F7  F3  F4  F8  T3  C3  Cz  C4  T4  T5  P3  Pz  P4  T6  O1  O2 
41 46.02 46.02 46.02 46.02 46.02 46.02 46.02 46.02 45.02 46.02 45.02 45.02 45.02 46.02 46.02 46.02
0 0.6292 -4.27 -0.4944 -2.562 3.416 -3.865 -4.944 -5.438 -4.089 8.27 4.836 -3.693 2.374 5.753 2.787 5.843
0.005 -1.888 -8.09 -2.472 -2.292 1.528 -10.07 -13.08 -14.07 -10.68 4.854 -0.7035 -13.1 -3.605 1.798 -4.225 1.888
0.01 -6.562 -12.67 -5.888 -5.213 -2.876 -17.98 -23.33 -24.85 -19.35 -2.966 -9.497 -22.77 -12.49 -5.034 -11.78 -5.034
0.015 -10.97 -15.91 -8.584 -10.34 -9.034 -24.58 -31.73 -33.12 -26.2 -13.66 -18.47 -28.05 -20.31 -12.13 -15.82 -11.69
0.02 -14.02 -17.62 -10.52 -16.49 -15.64 -27.82 -35.42 -35.96 -28.97 -23.28 -24.09 -26.73 -23.83 -16.99 -14.47 -15.01
0.025 -16.36 -18.97 -11.82 -21.57 -20.99 -27.46 -33.3 -32.63 -26.78 -27.15 -24.18 -20.58 -20.84 -17.26 -8.809 -12.4
0.03 -17.71 -19.15 -9.798 -20.63 -22.83 -23.33 -24.31 -22.92 -18.77 -23.64 -19.52 -12.84 -11.43 -11.51 -2.697 -4.045
0.035 -17.08 -16.22 -2.966 -11.51 -19.82 -15.82 -9.708 -8.854 -6.683 -15.28 -13.28 -6.419 0.08793 -2.697 0.3596 5.663
0.04 -14.47 -11.64 3.955 -0.1348 -13.12 -7.91 4.045 3.146 3.385 -6.022 -7.826 -2.462 7.211 3.326 0.8989 10.34
0.045 -10.61 -8 5.978 5.618 -5.573 -2.787 10.38 7.685 6.375 1.708 -2.902 0 6.683 3.236 2.337 7.82
0.05 -5.303 -4.764 4.719 6.472 0.3596 -0.08989 9.708 6.562 4.309 6.292 1.759 2.726 1.671 -1.348 5.933 1.258
0.055 1.708 0.2247 5.528 8.629 3.596 2.652 8.225 6.202 3.473 7.281 5.804 6.331 -2.55 -7.011 9.169 -4.944
0.06 8.18 6.157 8.719 13.62 4.09 6.472 10.38 9.798 6.595 6.472 8.266 9.057 -3.078 -10.79 8.899 -8.18
0.065 12.13 10.83 11.33 18.02 4 10.56 16.18 16.18 12.31 6.652 9.057 9.497 0.5276 -10.25 5.303 -6.652
0.07 15.01 15.01 13.39 20.72 6.427 15.28 23.96 23.6 19.21 8.629 8.793 8.617 7.298 -3.955 0.8989 -0.4494
0.075 19.33 20.67 15.96 23.15 11.96 20.49 30.74 29.93 25.59 9.438 7.035 7.826 13.89 5.213 -2.427 6.562
0.08 23.28 25.39 16.58 23.46 16.31 23.1 31.28 30.83 27.35 5.393 2.99 6.683 16.09 11.42 -5.124 8.899
0.085 22.29 24.22 12.63 18.61 14.38 19.24 22.56 23.64 22.03 -2.787 -2.638 4.133 12.93 12.13 -7.91 5.753
0.09 14.56 16 6.562 10.2 5.753 9.438 8.809 11.78 12.66 -10.79 -7.562 0.7914 8.442 10.52 -10.79 1.169
0.095 3.326 4.449 1.618 1.843 -4.629 -1.528 -2.787 1.124 4.133 -14.11 -9.673 -1.847 5.452 9.258 -12.85 -1.528
0.1 -6.382 -6.292 -3.775 -5.978 -11.19 -9.528 -9.708 -6.517 -2.682 -11.24 -8.002 -3.166 2.286 7.371 -12.76 -3.416
0.105 -11.06 -13.35 -11.28 -13.48 -11.19 -12.76 -13.8 -12.58 -8.881 -4.315 -3.693 -3.781 -2.99 3.326 -9.888 -6.382
0.11 -9.618 -14.29 -16.58 -16.58 -5.618 -11.42 -16.18 -16.85 -13.5 1.618 0.4397 -4.573 -9.497 -1.888 -6.202 -10.34
0.115 -4.854 -10.38 -15.69 -12.76 0.8989 -8 -17.53 -19.19 -15.56 2.876 0.8793 -7.474 -14.6 -6.202 -6.112 -14.38
0.12 -2.966 -7.865 -12.63 -7.551 3.281 -7.191 -20.49 -22.34 -17.59 -0.4494 -3.429 -13.45 -17.41 -8.539 -11.42 -17.08
0.125 -7.461 -11.73 -13.57 -8.449 0.1798 -10.97 -26.74 -28.04 -21.41 -3.416 -8.969 -20.05 -17.15 -7.371 -17.89 -15.64
0.13 -15.01 -18.88 -17.48 -14.11 -4.674 -15.73 -32.45 -32.4 -23.87 -1.798 -10.46 -21.72 -12.57 -1.978 -17.98 -7.91
0.135 -19.33 -21.98 -18.88 -17.66 -7.596 -16.67 -32.4 -30.38 -21.06 3.146 -6.155 -15.48 -5.54 4.225 -8.539 2.876
0.14 -18.25 -18.11 -16.58 -16.45 -8.719 -13.71 -26.38 -22.65 -14.42 6.112 0.2638 -4.397 -0.8793 5.213 6.472 9.618
0.145 -14.47 -10.29 -12.63 -13.17 -9.933 -9.978 -18.07 -13.71 -8.266 4.045 4.397 5.804 -0.6155 -0.1798 20.22 9.618
0.15 -10.79 -2.202 -6.831 -9.708 -10.47 -6.472 -9.303 -5.888 -4.265 -0.08989 5.276 12.49 -1.319 -6.292 27.87 7.101
