    T[sec] F7  F3  F4  F8  T3  C3  Cz  C4  T4  T5  P3  Pz  P4  T6  O1  O2 
41 46.02 46.02 46.02 46.02 46.02 46.02 46.02 46.02 45.02 46.02 45.02 45.02 45.02 46.02 46.02 46.02
0 -0.9888 -2.427 -1.753 -0.08989 -3.775 -2.157 -0.9438 -5.393 -6.243 -5.213 -5.012 -4.573 -7.211 -6.562 -4.584 -5.213
0.005 -3.236 -3.011 -2.382 0.4494 -6.022 -2.202 -1.438 -7.461 -10.38 -8.36 -8.002 -7.914 -10.9 -10.52 -7.461 -8.18
0.01 -5.933 -3.146 -2.742 0.5393 -7.011 -2.876 -2.517 -7.775 -12.62 -9.528 -9.321 -10.02 -12.22 -12.76 -8.629 -9.618
0.015 -7.64 -3.101 -3.146 -0.809 -6.067 -4.225 -3.73 -6.562 -12.13 -8.18 -8.266 -10.29 -10.55 -11.6 -7.82 -8.989
0.02 -7.371 -2.831 -3.326 -3.011 -2.652 -5.348 -4.809 -4.854 -9.365 -5.303 -5.804 -8.969 -7.298 -8 -5.573 -7.191
0.025 -4.494 -1.393 -2.382 -3.91 2.697 -4.719 -4.944 -3.326 -5.848 -3.236 -4.045 -7.474 -5.276 -4.135 -3.955 -6.022
0.03 0.2697 1.753 0 -2.292 7.73 -1.753 -2.742 -1.483 -2.462 -3.326 -4.045 -6.947 -5.452 -1.258 -4.315 -6.112
0.035 4.584 5.483 3.461 0.9888 9.753 2.247 2.022 1.573 0.7914 -4.584 -4.66 -6.507 -6.243 0.809 -5.933 -6.202
0.04 5.573 7.91 6.742 4.315 7.955 5.618 7.236 5.888 3.781 -4.674 -3.957 -4.309 -5.804 1.978 -6.472 -5.933
0.045 4.045 8.854 8.854 6.292 4.18 8.225 9.933 9.753 5.408 -2.427 -0.7914 0.2638 -3.869 1.618 -5.213 -5.843
0.05 3.416 9.618 9.348 6.472 1.708 11.19 9.753 11.78 5.32 1.618 3.693 5.979 -1.495 0.9888 -3.146 -5.393
0.055 4.854 11.06 8.719 5.708 2.831 14.74 8.449 12.09 4.836 5.843 7.65 10.38 1.055 2.157 -1.888 -2.876
0.06 6.562 12.63 8.674 6.112 6.607 17.3 8.135 12.63 6.199 8.09 8.881 11.52 4.836 6.112 -2.067 2.787
0.065 5.753 12.54 10.92 9.303 9.034 16.4 10.16 15.37 10.42 6.831 6.243 8.53 10.29 12.04 -3.506 11.78
0.07 0.9888 8.315 15.24 14.16 5.573 10.16 14.97 20.31 16.71 2.337 0.6155 2.286 17.5 18.52 -5.753 22.65
0.075 -7.371 -1.034 19.19 17.62 -4.27 -0.4494 20.45 24.9 22.55 -2.876 -5.012 -4.045 24.62 23.37 -6.562 32.54
