    T[sec] F7  F3  F4  F8  T3  C3  Cz  C4  T4  T5  P3  Pz  P4  T6  O1  O2 
41 30.01 30.01 30.01 30.01 30.01 30.01 30.01 30.01 30.01 30.01 30.01 30.01 30.01 30.01 30.01 30.01
0 -2.286 -1.011 -7.474 -9.893 0 -0.1319 -7.123 -6.683 -6.639 -5.276 -6.067 0.08793 -3.957 -2.55 -6.419 -4.573
0.005 -3.078 -0.04397 -5.804 -8.574 1.715 1.319 -3.429 -1.583 -3.341 -3.254 -3.605 1.847 -0.4397 -0.2638 -4.045 -1.847
0.01 -2.814 0.1319 -2.55 -5.012 2.77 2.198 0.9233 3.781 1.231 -1.407 -0.5276 3.254 2.99 2.374 -1.231 1.847
0.015 -2.902 -0.8354 -0.1759 -2.022 1.891 1.275 2.55 5.32 3.254 -0.5276 1.143 2.55 3.254 2.55 -0.4397 2.462
0.02 -4.924 -3.517 -2.11 -2.902 -0.8793 -1.803 -0.7474 1.143 0.2638 -0.5276 1.143 -0.4397 -0.3517 -0.6155 -1.671 -1.055
0.025 -7.474 -6.639 -6.463 -6.067 -3.078 -4.748 -5.584 -4.397 -4.221 0.7914 1.759 -2.99 -3.605 -3.254 -1.935 -4.309
0.03 -7.386 -7.826 -8.53 -7.606 -2.462 -5.408 -7.342 -6.771 -5.804 3.957 4.221 -3.341 -3.869 -2.99 0.7035 -3.869
0.035 -4.836 -6.463 -7.958 -7.694 -0.9233 -5.276 -6.771 -7.43 -5.32 5.716 6.155 -2.814 -4.133 -2.814 4.836 -1.935
0.04 -3.078 -4.441 -7.914 -8.793 -1.539 -6.419 -7.167 -9.497 -5.672 3.341 5.54 -2.286 -6.507 -5.012 8.53 -0.8793
0.045 -2.638 -2.946 -8.354 -9.453 -3.737 -7.123 -7.518 -10.77 -5.188 -0.7914 4.221 0.3517 -7.035 -5.892 11.87 0.9673
0.05 -1.583 -1.319 -6.067 -5.936 -4.573 -5.1 -5.1 -7.298 -0.7914 -3.605 3.693 5.188 -2.374 -1.583 13.54 4.66
0.055 0.08793 0.6155 -1.451 0.5276 -3.957 -1.759 -1.451 -0.7914 5.54 -5.364 1.759 7.738 3.605 5.364 10.29 6.507
0.06 0.2638 1.671 1.671 4.573 -3.957 -0.6595 -0.4836 3.473 9.101 -7.386 -3.341 4.836 5.628 9.409 1.583 3.781
0.065 -1.055 1.451 2.726 4.66 -4.353 -1.583 -1.715 4.089 8.749 -8.09 -8.617 -1.143 3.341 8.442 -7.298 -0.9673
0.07 -1.055 1.759 4.177 4.177 -2.726 -1.363 -1.539 3.078 6.551 -5.1 -9.936 -5.1 -0.3517 3.957 -11.61 -4.221
0.075 1.583 3.957 6.331 5.188 1.143 1.187 0.5276 1.231 3.254 0.7914 -6.859 -5.188 -4.045 -2.638 -11.61 -5.804
0.08 5.54 6.991 7.035 6.859 5.364 4.88 2.946 -0.5716 0 6.595 -2.198 -2.374 -5.54 -8.002 -10.02 -5.979
0.085 9.321 9.321 7.079 9.497 8.793 8.486 6.155 0.7914 0.3517 10.64 2.462 2.286 -1.671 -7.474 -8.178 -2.814
0.09 12.4 10.68 9.189 13.67 11.34 11.3 10.95 6.903 6.111 12.31 5.979 6.859 6.595 -0.5276 -6.331 2.902
0.095 13.37 11.34 12.05 16.27 12.13 11.87 14.16 13.23 12.35 10.99 7.211 8.969 12.84 6.683 -4.221 6.595
0.1 11.17 11.3 11.87 13.76 10.9 10.11 12.71 14.73 13.37 7.914 7.298 9.145 13.01 9.057 0 6.243
0.105 8.354 11.08 8.749 8.046 10.16 9.057 8.881 12.66 9.849 6.859 9.761 10.82 10.82 8.705 8.354 5.54
0.11 8.266 11.08 5.892 3.869 11.87 10.73 6.639 10.68 6.067 9.585 15.3 14.16 10.2 8.969 18.38 7.298
0.115 9.585 9.849 3.078 1.011 13.32 11.96 4.66 7.342 2.286 12.31 18.64 13.81 8.793 8.178 22.86 8.09
0.12 7.738 4.968 -2.682 -4.177 10.55 8.442 -0.9233 -0.7474 -3.473 10.9 15.39 6.155 2.99 3.254 18.03 4.573
0.125 1.847 -2.946 -10.38 -11.17 4.221 1.231 -9.013 -11.39 -9.849 6.243 7.211 -5.276 -4.836 -3.254 7.914 -0.8793
0.13 -4.045 -9.849 -15.08 -14.77 -1.143 -4.573 -14.29 -18.07 -13.1 1.759 -0.7035 -13.63 -9.585 -6.595 -0.7035 -4.133
0.135 -6.859 -12.27 -15.04 -13.23 -3.605 -6.815 -14.73 -17.85 -12.57 -1.495 -6.155 -15.83 -9.145 -4.485 -4.924 -4.485
0.14 -7.035 -11.12 -12.75 -9.497 -4.66 -7.079 -11.83 -11.83 -9.365 -4.748 -9.321 -13.19 -4.045 1.935 -5.276 -2.638
0.145 -6.243 -9.233 -9.453 -5.672 -5.672 -7.035 -6.375 -1.583 -3.21 -7.738 -10.02 -8.09 4.836 10.99 -2.902 1.495
0.15 -5.54 -7.914 -4.221 -1.671 -6.595 -6.947 0.6155 9.233 5.056 -9.233 -8.53 -3.957 13.1 17.76 0 5.804
0.155 -5.54 -6.683 1.187 1.319 -7.474 -6.991 5.364 14.25 10.33 -9.497 -6.595 -3.605 13.45 15.48 0.8793 5.364
0.16 -5.979 -4.441 3.913 2.286 -7.694 -6.419 5.144 10.07 8.574 -8.266 -5.012 -6.067 4.485 3.166 -0.1759 -0.7035
0.165 -3.517 0.08793 5.408 3.825 -4.792 -2.462 3.561 2.506 3.298 -3.781 -2.198 -6.331 -5.804 -10.73 -0.1759 -6.771
0.17 4.485 7.167 9.409 9.189 2.066 5.32 5.848 -0.5276 0.7474 3.341 2.022 -2.198 -9.585 -17.32 1.759 -8.002
0.175 14.86 13.89 14.86 15.43 9.145 12.18 10.64 1.627 1.935 8.793 4.045 2.286 -7.386 -16.09 2.462 -6.419
0.18 20.66 16.27 17.02 16.8 11.3 12.84 12.84 4.617 3.737 8.705 1.319 3.078 -4.133 -11.52 -0.1759 -5.364
0.185 19.08 13.63 15.39 13.32 8.617 8.266 11.74 6.991 5.628 4.836 -3.078 1.319 -0.7035 -5.716 -3.693 -4.133
0.19 13.45 9.805 14.2 10.64 5.32 4.133 10.73 10.24 8.793 1.407 -4.836 0.9673 3.605 0.9673 -4.924 -0.8793
0.195 7.826 8.881 15.34 11.39 3.913 3.825 10.99 13.41 11.83 0.08793 -3.254 3.166 7.298 6.859 -3.869 2.55
