    T[sec] F7  F3  F4  F8  T3  C3  Cz  C4  T4  T5  P3  Pz  P4  T6  O1  O2 
41 23.01 23.01 23.01 23.01 23.01 23.01 23.01 23.01 22.01 23.01 22.01 22.01 22.01 23.01 23.01 23.01
0 4.944 19.87 12.13 7.146 2.202 10.11 11.55 12.81 0.8598 -4.944 0.6878 6.878 7.738 2.607 1.708 3.955
0.005 3.596 16.85 6.831 4.045 2.067 5.753 -1.169 3.73 -1.591 -5.124 0.8598 2.064 2.579 -0.08989 -0.08989 -3.056
0.01 -0.1798 9.573 -3.91 0.4045 2.876 -0.7191 -13.08 -5.169 -3.396 -0.6292 1.032 -1.204 -1.806 -0.5393 -0.2697 -11.24
0.015 -5.393 1.124 -15.91 -1.708 3.146 -7.685 -17.75 -11.01 -4.342 5.303 -0.4299 -2.923 -5.245 0.1798 0.6292 -16.54
0.02 -10.34 -5.888 -23.51 -2.022 1.079 -12.85 -13.98 -12.72 -4.858 8.719 -4.299 -4.299 -7.652 -0.08989 1.528 -16.81
0.025 -12.49 -7.056 -22.07 0.08989 -1.528 -13.62 -5.213 -10.25 -5.718 7.91 -8.426 -5.245 -8.77 -3.416 1.258 -14.02
0.03 -10.79 -0.5843 -11.91 4.36 -2.157 -8.944 3.91 -4.899 -6.448 4.674 -9.802 -4.643 -8.168 -8.719 0.1798 -10.43
0.035 -6.742 8.539 0.8539 7.955 -1.034 -1.213 9.798 0.2697 -5.847 2.427 -6.706 -1.72 -5.245 -12.04 0.2697 -6.562
0.04 -3.326 13.98 9.393 8.584 0.1798 5.618 10.38 3.191 -3.396 3.146 -0.172 3.353 0 -10.79 2.787 -3.146
0.045 -1.708 14.47 10.97 7.326 1.888 9.258 5.978 3.82 -0.2579 5.933 6.792 9.286 5.503 -6.382 5.753 -1.348
0.05 -1.618 12.54 7.236 6.517 4.315 9.303 0.5843 3.326 1.892 7.64 11.26 13.76 8.684 -2.697 6.382 -1.258
0.055 -1.708 9.663 1.933 6.337 6.022 7.191 -0.7191 2.652 2.149 6.202 11.52 14.36 8.168 -1.708 3.416 -2.157
0.06 -1.438 6.876 -0.764 6.202 5.933 5.034 3.461 2.697 0.5159 2.607 8.168 10.58 4.815 -2.787 -1.798 -3.955
0.065 -0.3596 6.382 1.348 6.427 5.079 4.584 10.47 4.09 -2.149 -0.08989 3.525 4.815 0.7738 -3.775 -6.831 -6.022
0.07 0.6292 8.539 6.562 6.787 4.36 5.438 16.58 5.663 -4.385 -0.1798 -0.4299 0.3439 -1.978 -3.236 -9.618 -6.112
0.075 0.2697 10.11 10.02 5.528 2.831 5.169 18.16 4.764 -5.03 1.258 -3.267 -1.548 -2.837 -1.528 -9.348 -2.876
0.08 -2.157 7.91 7.91 1.213 -0.1348 1.438 11.55 0 -4.6 1.978 -5.331 -2.064 -2.321 -0.08989 -7.91 0.9888
0.085 -5.573 1.663 0.3596 -5.124 -3.371 -5.483 -3.191 -7.191 -4.084 0.5393 -6.878 -2.493 -1.72 -0.4494 -7.73 1.888
0.09 -7.73 -6.157 -8.809 -10.97 -5.348 -12.67 -18.79 -13.12 -3.439 -2.157 -7.652 -3.525 -1.634 -1.978 -9.438 -0.4494
0.095 -6.562 -12.13 -14.52 -13.8 -5.618 -15.96 -25.26 -14.38 -2.021 -3.865 -7.308 -5.073 -1.634 -2.876 -11.6 -3.685
0.1 -1.978 -13.12 -12.94 -12.18 -4.539 -13.44 -19.37 -9.753 0 -3.685 -6.105 -6.878 -1.29 -2.607 -12.58 -5.573
0.105 3.685 -8.539 -4.27 -6.876 -2.562 -7.056 -6.472 -1.483 1.978 -2.787 -4.815 -8.254 -0.7738 -2.607 -12.13 -4.854
0.11 7.73 -1.753 6.742 -0.8539 -0.764 -1.034 5.888 5.933 3.052 -2.787 -3.869 -8.684 -0.6878 -3.865 -10.25 -1.258
0.115 7.82 1.573 13.98 2.337 0.04494 0.8989 12.36 8.36 3.052 -4.225 -2.751 -7.996 -1.376 -5.843 -6.921 3.506
