    T[sec] F7  F3  F4  F8  T3  C3  Cz  C4  T4  T5  P3  Pz  P4  T6  O1  O2 
41 30.01 30.01 30.01 30.01 30.01 30.01 30.01 30.01 30.01 30.01 30.01 30.01 30.01 30.01 30.01 30.01
0 9.409 9.497 10.86 9.189 5.012 7.958 13.76 3.517 2.726 6.067 7.035 4.66 9.321 7.035 3.078 11.08
0.005 7.298 6.815 13.06 10.9 2.506 3.825 9.717 2.154 -1.715 4.045 5.628 1.055 6.067 5.1 3.429 9.761
0.01 5.892 4.924 13.28 9.849 2.946 2.638 6.375 -0.3517 -3.21 0.1759 4.573 -1.319 2.462 1.055 1.319 5.804
0.015 6.243 4.924 11.04 6.815 5.979 4.88 3.21 -1.803 -2.462 -3.781 3.693 -1.847 -0.9673 -3.341 -1.495 0.3517
0.02 7.474 6.815 7.606 4.441 8.881 8.617 0.2638 -2.814 -1.583 -5.892 2.99 -0.1759 -4.66 -6.507 -2.198 -4.485
0.025 8.266 9.321 5.452 5.1 8.969 11.43 -1.099 -3.341 -1.275 -4.836 3.166 3.781 -7.298 -6.595 1.319 -5.452
0.03 7.035 10.51 6.683 9.233 5.804 11.61 0.4397 -0.6595 0.08793 -0.9673 4.573 8.705 -6.771 -2.99 7.826 -1.143
0.035 2.99 8.53 9.717 13.63 0.3957 8.266 2.858 4.66 2.77 3.341 5.892 11.26 -3.429 1.935 12.93 4.924
0.04 -3.341 2.462 9.013 12.44 -6.023 1.363 0.7914 6.639 3.913 4.924 4.573 8.617 -0.4397 3.957 12.49 6.683
0.045 -10.73 -6.771 1.187 3.737 -12.49 -8.002 -7.738 2.286 1.495 2.022 -0.5276 1.407 0.1759 2.11 5.979 1.935
0.05 -16.97 -16.18 -9.629 -6.991 -17.45 -16.75 -17.15 -2.462 -1.935 -3.605 -7.386 -6.067 -0.1759 -0.8793 -2.55 -4.836
0.055 -20.05 -21.85 -15.34 -12 -18.95 -21.37 -19.43 -1.715 -3.122 -8.793 -12.31 -10.02 -0.4397 -3.166 -8.442 -9.409
0.06 -18.91 -21.68 -12.49 -9.101 -16.36 -20.22 -13.23 2.374 -2.33 -10.82 -13.45 -10.2 -2.99 -6.419 -10.11 -11.61
0.065 -14.6 -16.53 -4.704 -2.902 -11.43 -15.08 -4.792 4.177 -2.638 -9.497 -12.05 -9.497 -10.11 -12.49 -9.761 -14.07
0.07 -9.761 -9.761 1.495 0.7914 -7.342 -9.805 -1.759 2.418 -6.023 -6.947 -11.26 -11.34 -20.31 -19.87 -10.73 -17.76
0.075 -6.771 -4.792 2.11 -0.04397 -6.683 -8.002 -6.991 -0.7914 -11.87 -6.155 -13.45 -16.27 -29.28 -24.89 -13.81 -21.46
0.08 -6.419 -2.99 -2.594 -3.957 -8.749 -9.936 -16.4 -4.485 -17.37 -8.002 -17.06 -21.02 -31.92 -24.71 -16.44 -22.34
0.085 -7.123 -2.77 -7.738 -6.507 -9.585 -11.96 -21.02 -6.155 -17.85 -10.46 -18.03 -20.05 -24.62 -18.03 -14.68 -16.97
0.09 -6.331 -1.275 -7.079 -3.649 -5.32 -9.189 -13.5 -1.891 -9.849 -10.2 -12.31 -10.55 -7.474 -5.892 -7.035 -4.66
0.095 -2.99 2.902 0.4397 3.605 3.825 -0.3957 3.825 7.123 3.737 -5.804 -0.9673 4.045 13.19 6.595 3.517 9.497
0.1 1.759 8.266 8.661 9.013 13.1 10.38 19.87 12.66 14.29 0.5276 10.82 16.36 27.35 13.01 11.96 17.94
0.105 5.452 11.83 10.46 7.211 17.15 17.37 24.8 9.585 15.21 5.364 17.23 20.93 29.28 11.52 14.68 17.23
