    T[sec] F7  F3  F4  F8  T3  C3  Cz  C4  T4  T5  P3  Pz  P4  T6  O1  O2 
41 46.02 46.02 46.02 46.02 46.02 46.02 46.02 46.02 45.02 46.02 45.02 45.02 45.02 46.02 46.02 46.02
0 -6.382 -8.404 -10.92 -7.461 1.843 -5.438 -13.84 -12.4 -7.738 10.88 2.022 -5.1 -5.1 3.955 10.7 5.573
0.005 -13.12 -17.48 -22.16 -12.72 0 -13.21 -25.21 -23.06 -14.42 14.83 -1.935 -13.37 -12.13 7.461 12.76 7.101
0.01 -18.34 -26.07 -32.04 -16.99 -2.607 -20.4 -31.33 -29.98 -18.91 16 -8.266 -22.6 -17.15 11.42 10.16 9.079
0.015 -19.33 -29.62 -35.51 -19.33 -5.348 -23.42 -28.04 -29.66 -19.92 11.96 -16 -29.02 -18.38 13.75 1.169 9.618
0.02 -14.92 -25.98 -30.34 -18.83 -8.449 -20.99 -17.3 -22.61 -17.81 3.865 -23.13 -30.25 -16.27 13.3 -10.43 7.91
0.025 -7.461 -17.3 -19.46 -15.64 -12.63 -16.09 -7.146 -14.38 -14.99 -5.034 -28.23 -27 -14.07 9.888 -19.15 3.865
0.03 -1.079 -7.236 -7.461 -9.483 -17.75 -12.45 -3.685 -9.438 -13.23 -13.3 -31.13 -21.46 -15.48 3.955 -22.83 -2.876
0.035 2.607 1.348 2.562 -0.5843 -21.57 -10.92 -5.933 -7.371 -11.34 -20.31 -30.95 -15.04 -19.79 -2.427 -22.65 -11.33
0.04 4.674 5.753 7.91 7.461 -21.12 -10.07 -9.708 -5.978 -8.31 -23.64 -26.2 -8.793 -22.42 -7.101 -19.15 -18.16
0.045 6.022 4.09 6.742 8.809 -15.64 -8.494 -12.54 -5.124 -5.672 -20.94 -16.71 -3.869 -20.93 -8.899 -12.4 -20.31
0.05 6.921 -0.8989 1.079 1.753 -7.281 -4.989 -12.72 -5.124 -5.32 -13.21 -4.836 0.2638 -16.44 -9.528 -4.494 -18.79
0.055 8.27 -3.551 -3.775 -8.27 0.5393 1.258 -8.809 -4.494 -6.331 -4.404 6.595 5.1 -10.82 -10.43 2.067 -16.72
0.06 11.51 0.08989 -4.539 -13.71 6.427 9.753 -2.157 -2.517 -7.123 3.146 15.74 10.55 -5.892 -11.96 7.011 -15.73
0.065 16.81 9.483 -2.382 -11.69 11.06 18.34 3.416 -0.809 -7.562 8.09 21.46 14.6 -2.99 -13.57 10.79 -15.64
0.07 22.83 21.26 0.08989 -5.169 15.91 25.26 6.427 -0.2697 -8.046 9.169 23.57 16.09 -2.198 -14.74 12.13 -15.55
0.075 27.42 31.15 1.169 0.8539 20.4 29.57 8.18 0.04494 -7.914 6.202 23.13 16.53 -0.8793 -14.47 11.33 -14.29
0.08 28.22 34.61 0.08989 3.236 21.53 30.07 9.933 0.9888 -6.243 1.618 22.07 17.59 3.254 -12.76 10.52 -11.06
0.085 23.82 29.39 -2.607 3.506 16.76 25.57 10.88 2.157 -2.77 -2.067 20.75 19.35 8.881 -10.7 10.97 -7.461
0.09 15.91 17.62 -4.225 6.517 7.73 16.85 10.38 3.64 2.682 -4.404 18.03 20.49 12.66 -9.888 10.61 -6.112
0.095 8.449 3.865 -2.022 14.79 0.08989 6.876 8.494 6.202 9.717 -5.483 13.28 18.73 13.01 -10.07 7.281 -8.09
0.1 4.225 -8.449 3.685 23.78 -0.9888 -1.708 4.719 9.348 15.7 -5.124 6.947 12.22 11.08 -9.438 1.438 -10.34
0.105 2.517 -17.66 10.29 25.35 3.91 -8.09 -0.5843 11.42 17.32 -3.416 0.3517 1.847 8.793 -7.011 -3.955 -8.539
0.11 0.6292 -22.16 15.91 16.27 9.393 -12.27 -4.539 12.27 14.2 -1.079 -4.748 -7.562 8.266 -2.876 -6.112 -0.9888
0.115 -2.337 -20.72 20.27 2.876 9.843 -13.8 -3.371 13.57 9.629 1.618 -6.243 -10.99 10.55 1.978 -3.056 9.618
0.12 -4.494 -13.89 23.15 -4.045 4.539 -12.4 3.146 16 7.211 5.124 -3.781 -7.65 14.42 6.382 4.494 18.7
0.125 -2.876 -4.404 23.55 1.303 -1.978 -8.494 10.74 17.75 7.606 9.079 0 -2.11 16.44 9.618 12.13 22.38
0.13 2.697 3.416 20.09 14.92 -4.944 -4.225 13.75 15.96 8.705 11.87 1.319 0 14.42 11.33 14.83 20.76
0.135 8.36 5.213 11.6 24.99 -3.955 -2.472 9.393 9.348 7.342 11.69 -1.407 -3.078 9.321 12.31 11.96 17.26
0.14 7.91 -1.079 -1.843 20.49 -3.551 -4.899 -0.3596 -0.5393 1.627 9.079 -6.067 -8.266 4.309 12.85 7.461 15.46
0.145 -1.348 -12.85 -17.35 0.04494 -7.236 -10.25 -10.47 -10.47 -7.342 5.753 -8.442 -9.936 1.055 12.22 6.112 16.27
0.15 -15.1 -23.37 -30.2 -26.74 -12.81 -14.25 -16.27 -17.21 -15.96 4.315 -5.892 -5.54 -1.143 9.798 9.169 16.99
0.155 -24.63 -26.29 -36.13 -45.71 -13.98 -13.17 -17.39 -19.87 -20.88 5.303 0.08793 1.495 -4.485 6.202 13.12 13.84
0.16 -23.82 -20.04 -34.25 -47.55 -7.191 -7.685 -17.57 -19.87 -21.15 6.742 4.221 4.573 -10.46 2.966 12.67 5.663
0.165 -13.84 -8.989 -27.15 -33.17 3.685 -2.652 -20.58 -19.6 -18.29 4.854 1.583 -0.5276 -18.29 0.8989 4.944 -4.584
0.17 -1.888 -0.4045 -19.15 -11.91 9.978 -3.281 -26.56 -20.09 -14.38 -1.888 -7.738 -11.34 -24.89 -0.4494 -7.461 -12.58
0.175 4.045 0.3596 -13.44 5.393 5.438 -9.978 -31.55 -19.91 -10.99 -11.24 -18.11 -20.4 -26.91 -2.157 -17.98 -16.81
0.18 1.438 -6.022 -10.38 12.58 -7.73 -17.53 -31.01 -17.17 -8.661 -18.61 -22.51 -21.63 -23.92 -5.213 -21.66 -19.33
0.185 -5.483 -13.71 -8.18 10.52 -20.09 -19.42 -23.96 -12 -6.991 -20.49 -18.55 -15.04 -18.29 -9.169 -19.24 -22.47
0.19 -9.528 -15.78 -4.854 4.764 -22.52 -12.81 -13.66 -6.652 -5.364 -17.08 -9.673 -6.331 -13.45 -12.85 -15.37 -26.25
0.195 -6.472 -8.764 0.2697 1.528 -13.44 -0.5843 -4.045 -2.876 -3.122 -11.78 -2.022 -0.9673 -10.38 -14.02 -14.47 -28.49
0.2 2.787 5.798 7.236 3.91 0.4494 11.69 4.18 0.4045 0.6155 -8.629 1.231 0.3517 -6.947 -12.13 -16.81 -26.43
0.205 13.57 22.56 15.55 10.47 10.79 19.82 12.94 5.753 6.551 -8.719 1.407 1.407 -0.4397 -8 -19.33 -19.24
0.21 21.03 34.88 24 16.72 13.3 22.56 23.01 14.16 14.11 -9.708 1.847 5.452 9.321 -3.236 -18.34 -8.899
0.215 21.75 38.02 30.79 19.15 9.348 20.58 32.09 23.78 21.1 -9.528 3.781 11.43 19.61 1.079 -14.11 0
0.22 15.28 31.06 33.57 17.35 2.337 14.38 35.91 30.97 24.97 -8 4.748 14.68 26.29 4.764 -10.07 4.404
0.225 4.225 16.72 30.25 13.17 -4.899 4.225 31.33 31.87 24.14 -6.831 1.671 11.43 27.17 7.371 -8.989 5.933
0.23 -6.831 0.2697 20.36 8.09 -10.83 -8.135 19.42 24.99 18.6 -6.652 -5.54 2.55 22.69 8.539 -10.43 7.91
0.235 -13.57 -12.22 6.787 2.247 -14.16 -18.29 6.022 13.03 10.46 -6.472 -12.57 -6.419 16.09 7.73 -10.7 12.13
0.24 -14.11 -16.4 -5.348 -4.674 -14.07 -21.26 -2.022 1.348 2.902 -4.764 -14.07 -10.02 10.9 5.483 -6.742 17.44
0.245 -10.79 -12.36 -12.31 -11.96 -10.79 -15.87 -2.472 -6.292 -1.495 -0.8989 -8.53 -7.211 8.442 2.966 0.7191 21.75
0.25 -8.539 -4.989 -14.11 -17.08 -6.382 -6.562 0.8539 -9.708 -2.198 4.225 0.4397 -1.847 7.562 1.888 8.809 24.45
0.255 -11.69 -0.8539 -13.53 -17.12 -3.011 0 2.247 -10.43 -0.5276 8.899 7.562 1.495 6.419 3.146 14.11 25.26
0.26 -19.69 -3.281 -13.08 -11.33 -0.6292 0.764 -1.079 -9.843 1.407 12.04 10.02 1.407 4.045 6.472 16.09 24.45
0.265 -26.7 -10.2 -12.54 -2.876 3.416 -1.933 -7.461 -8.854 2.374 14.38 9.321 0.1759 0.6155 9.798 16.09 22.2
0.27 -26.07 -15.64 -9.888 3.461 11.19 -2.742 -12.13 -7.865 2.066 16.72 8.53 0.1759 -3.341 11.15 15.01 17.62
0.275 -16.09 -13.98 -3.326 5.618 20.31 1.798 -10.43 -6.292 1.275 17.8 9.233 2.022 -7.211 9.708 12.22 9.258
0.28 -1.798 -4.09 5.843 5.483 24.63 10.47 -0.6742 -3.101 1.319 15.46 10.46 4.221 -9.849 6.472 6.652 -2.157
0.285 9.079 9.573 13.66 6.112 19.73 18.7 13.8 1.483 2.638 9.079 10.38 5.188 -10.55 2.966 -0.8989 -12.67
0.29 12.31 20.63 16.31 7.955 8.045 22.83 26.74 6.292 4.485 1.348 8.617 4.836 -9.585 0.1798 -7.551 -18.25
0.295 9.348 24.72 13.66 8.315 -2.427 22.79 32.13 9.933 5.628 -3.416 6.419 4.397 -7.386 -1.708 -10.25 -18.34
0.3 4.944 21.93 8.944 4.494 -4.854 20.58 27.64 11.42 5.012 -3.056 4.66 4.397 -5.188 -2.966 -9.169 -15.91
0.305 2.787 15.24 5.933 -2.652 0.4045 16.9 15.01 9.933 2.55 0.3596 2.286 3.781 -4.045 -4.315 -7.551 -14.38
0.31 2.337 7.73 5.798 -8.629 6.472 10.29 -0.1798 5.618 -0.9233 2.517 -2.55 0.7035 -4.309 -5.933 -9.079 -14.74
0.315 0.809 1.124 6.876 -8.674 6.022 -0.04494 -10.92 0.3596 -4.045 0 -10.02 -4.045 -4.309 -7.371 -13.84 -15.46
0.32 -3.596 -4.225 6.427 -3.101 -2.112 -11.78 -12.45 -2.787 -5.364 -6.202 -16.53 -7.562 -1.847 -7.82 -17.98 -13.84
0.325 -9.438 -8.315 3.101 2.517 -12.45 -19.78 -5.303 -2.517 -4.089 -11.87 -18.03 -6.683 4.045 -7.191 -17.35 -8.27
0.33 -12.94 -10.79 -2.067 2.292 -17.84 -20.4 4.944 0.5843 -0.3957 -13.48 -12.93 -1.231 11.78 -5.933 -11.24 0.08989
0.335 -12.4 -11.51 -6.831 -4 -16.27 -14.25 11.82 4.584 4.309 -10.79 -4.045 5.628 18.03 -4.674 -3.146 7.82
0.34 -8.899 -10.88 -9.124 -10.7 -10.97 -6.067 11.82 7.596 8.002 -6.831 3.605 9.849 19.87 -3.685 2.876 12.04
0.345 -4.944 -9.213 -8 -11.42 -5.888 -0.3146 6.427 8.18 8.881 -4.315 7.123 9.585 16.36 -2.876 5.303 13.39
0.35 -2.247 -6.337 -3.865 -5.573 -1.079 1.978 0.1798 6.247 6.595 -3.146 7.298 6.331 9.585 -2.247 6.382 15.01
0.355 -0.6292 -2.022 1.438 0.8989 5.618 3.461 -2.607 3.101 2.506 -0.809 7.738 3.605 3.166 -1.169 9.798 18.34
0.36 0 3.101 5.258 1.258 14.47 6.562 -1.258 0.5843 -0.7474 4.315 11.08 3.605 0.3517 0.8989 16.27 22.29
0.365 -0.5393 6.787 5.034 -5.528 21.17 10.52 1.169 -0.04494 -1.011 10.88 15.92 5.364 1.319 3.326 22.65 24
0.37 -2.697 6.247 0.2697 -13.26 20.27 11.82 1.034 1.034 2.286 15.73 18.11 6.507 3.693 5.124 24.45 21.66
0.375 -5.843 0.5393 -6.427 -13.98 10.7 8.135 -3.011 3.101 7.474 16.27 15.04 5.452 4.748 5.933 19.96 15.37
0.38 -8.18 -7.506 -10.74 -5.169 -2.292 1.438 -8.899 4.539 11.43 12.85 7.914 2.638 3.078 5.933 11.69 7.371
0.385 -8.18 -12.63 -9.213 7.506 -10.56 -3.281 -12.85 3.371 11.56 8.18 0.7035 -0.08793 -1.143 5.213 3.955 0.809
0.39 -5.663 -10.65 -2.517 15.55 -9.213 -2.382 -12.49 -1.124 7.255 5.124 -2.99 -1.671 -6.419 4.135 -0.5393 -2.337
0.395 -2.157 -2.112 4.719 14.25 -0.4045 3.596 -8.045 -7.551 0.2638 4.494 -2.462 -2.198 -10.55 3.146 -1.438 -3.326
0.4 0.6292 8 7.73 6.247 8.719 10.25 -1.978 -12.67 -6.727 5.303 0.2638 -2.374 -12.49 2.247 -0.4494 -4.854
0.405 2.787 13.98 5.079 -2.067 12.54 13.03 2.787 -14.11 -11.56 6.022 2.814 -2.286 -12.84 0.9888 0.7191 -8.18
0.41 5.933 13.75 -0.04494 -6.562 10.56 10.83 4.629 -11.96 -13.89 6.022 3.957 -0.9673 -12.57 -1.528 1.618 -12.49
0.415 10.61 10.34 -3.101 -7.685 6.157 6.517 3.91 -8.404 -14.9 5.663 4.573 2.374 -12.31 -5.393 3.146 -16.09
0.42 15.01 8.989 -1.798 -8.09 2.517 3.955 2.607 -5.618 -15.83 4.764 5.716 7.211 -11.43 -9.708 5.573 -17.53
0.425 16.09 12.13 2.022 -8.539 0.2247 4.225 2.337 -4.225 -16.4 2.517 6.771 11.7 -8.617 -13.12 7.551 -15.91
0.43 12.58 17.12 4.404 -6.966 -1.978 4.764 3.236 -2.787 -14.73 -1.888 5.54 13.72 -2.902 -14.11 7.64 -11.33
0.435 6.112 17.89 2.652 -1.124 -5.438 2.067 4.045 0.809 -9.189 -8.27 0.5276 12.31 5.54 -11.6 5.303 -5.124
0.44 0.2697 10.65 -1.933 7.64 -10.29 -4.989 3.416 7.011 -0.4836 -14.47 -7.211 8.354 14.33 -5.933 1.348 0.4494
0.445 -2.067 -2.472 -5.618 14.34 -14.92 -13.75 0.8539 13.17 7.958 -18.07 -14.51 3.517 19.87 0.2697 -2.427 4.674
0.45 -0.6292 -14.47 -5.258 14.11 -17.21 -19.33 -2.517 15.55 11.83 -17.17 -18.03 -1.055 19.43 3.775 -5.213 6.921
0.455 2.517 -18.65 -1.079 6.697 -15.37 -18.61 -4.899 12.63 9.013 -12.13 -16.27 -5.452 12.93 2.966 -6.382 7.101
0.46 4.764 -14.07 3.371 -3.056 -9.528 -12.4 -5.124 6.247 1.363 -5.573 -11.17 -10.02 3.429 -1.258 -6.472 5.034
0.465 4.225 -6.292 4.09 -9.258 -1.708 -5.483 -4.36 -0.08989 -6.155 -0.6292 -6.595 -14.86 -5.1 -6.382 -6.652 1.708
0.47 0.9888 -2.876 -0.4494 -9.348 4.315 -2.876 -4.944 -3.955 -8.881 0.6292 -5.452 -19.17 -9.585 -9.348 -7.82 -1.079
