    T[sec] F7  F3  F4  F8  T3  C3  Cz  C4  T4  T5  P3  Pz  P4  T6  O1  O2 
0.305 0.2697 9.933 -0.4944 0.3146 1.843 3.596 -3.056 -6.697 1.72 2.876 3.611 -3.009 7.136 -4.494 0 -3.955
0.31 -5.393 4.09 -3.551 -0.8539 0.2697 3.506 -3.91 -8.674 1.462 2.607 4.385 -1.032 6.534 -4.315 0.1798 -2.517
0.315 -11.24 -2.247 -4.315 -1.573 -1.483 2.292 -5.169 -9.663 1.677 2.607 4.729 1.634 7.05 -4.135 1.169 -0.5393
0.32 -15.01 -5.483 -1.618 -0.4944 -2.157 0.5843 -5.169 -7.73 3.181 3.236 5.159 4.815 8.254 -4.045 2.697 1.169
0.325 -15.28 -3.281 3.64 1.843 -0.5843 -0.3596 -2.787 -2.607 5.847 4.225 6.277 7.91 9.2 -3.685 4.404 2.067
0.33 -11.51 3.551 8.539 3.82 2.966 0.764 2.022 4.045 7.867 4.584 7.566 10.83 9.028 -1.888 6.112 2.517
0.335 -5.303 11.33 9.753 3.955 6.697 3.64 7.596 8.944 7.308 3.326 8.082 12.55 7.394 1.438 6.831 2.427
0.34 -0.3596 15.42 5.573 1.753 8.539 6.112 10.11 9.303 3.396 0.08989 6.62 11.95 3.525 4.494 5.933 0.7191
0.345 0.6292 12.99 -3.011 -1.798 7.551 5.708 6.517 4.764 -2.321 -4.674 2.923 7.996 -2.923 4.854 2.876 -3.685
0.35 -2.787 5.258 -11.69 -4.315 3.955 2.022 -1.753 -1.348 -6.148 -9.888 -1.634 1.806 -10.49 1.798 -2.067 -9.978
0.355 -8.629 -3.281 -15.06 -3.596 -0.4494 -2.921 -9.258 -4 -4.944 -13.75 -5.245 -4.041 -16.68 -2.697 -7.461 -15.64
0.36 -13.75 -8.225 -10.52 0.4045 -3.281 -5.663 -10.79 -0.5393 0.7738 -14.65 -5.761 -6.706 -19.35 -5.663 -10.7 -18.07
0.365 -15.55 -7.326 -0.4045 5.618 -2.831 -3.64 -5.438 7.146 6.749 -11.51 -2.493 -4.901 -17.63 -4.404 -9.258 -15.55
0.37 -13.3 -2.427 9.708 9.663 0.08989 2.292 2.921 14.16 8.211 -5.483 2.493 0.5159 -12.64 1.528 -3.326 -8.989
0.375 -8.629 2.607 14.79 11.19 3.101 7.955 8.764 16.36 3.912 0.7191 6.105 6.277 -6.62 9.438 4.135 -1.079
0.38 -3.596 4.854 13.17 10.43 4.315 9.348 8.225 13.12 -3.052 4.315 6.448 8.942 -2.579 15.28 9.169 4.584
0.385 0.1798 4.09 7.326 8.315 3.64 6.292 2.382 7.191 -7.91 4.315 4.299 7.738 -1.032 17.08 10.16 7.281
0.39 2.517 2.697 1.438 5.933 2.427 2.292 -2.921 3.056 -7.136 1.978 1.978 4.987 -0.2579 16.18 8.18 9.079
0.395 4.225 3.146 -0.9438 4.18 2.112 0.6742 -2.337 3.101 -1.591 -0.7191 0.7738 3.267 1.548 15.1 5.663 12.04
0.4 5.393 5.348 0 2.921 2.966 1.888 3.82 5.753 4.428 -1.798 0.3439 2.751 3.439 14.47 4.584 15.46
0.405 6.382 6.787 1.528 1.528 4 3.326 9.618 6.517 6.534 -0.6292 -0.2579 1.634 2.493 12.94 5.034 16.45
0.41 7.011 4.404 1.079 0 3.326 1.483 8.944 2.022 3.783 1.438 -2.407 -2.064 -2.923 8.899 5.303 12.94
0.415 7.101 -2.067 -1.079 -0.9438 -0.2697 -4.809 0.1798 -6.652 -1.032 2.697 -6.362 -8.34 -11.52 2.337 3.236 5.303
0.42 6.292 -9.978 -3.281 -0.7191 -5.618 -13.12 -12.54 -15.46 -4.471 2.247 -10.15 -14.36 -19.52 -5.034 -0.8989 -3.326
0.425 4.404 -14.74 -4.225 0.1348 -9.798 -18.29 -22.34 -20.09 -5.46 1.169 -11.09 -15.91 -23.04 -10.34 -4.494 -9.258
0.43 1.798 -13.35 -4.27 0.764 -10.34 -16.45 -23.06 -18.47 -5.03 1.079 -7.566 -10.49 -20.46 -11.24 -4.494 -10.25
0.435 0.1798 -5.978 -4.315 0.7191 -6.472 -7.775 -13.62 -11.78 -4.213 2.607 -0.8598 0.08598 -13.5 -8.18 -0.6292 -7.191
0.44 0.7191 3.82 -4.539 0.3596 0.2247 3.506 0.8989 -2.966 -2.837 5.393 6.62 10.49 -6.191 -3.955 4.315 -3.506
0.445 4.494 11.78 -4 0.6292 6.966 12.27 12.9 4.629 0.129 8.09 12.04 15.65 -1.634 -0.6292 7.461 -1.798
0.45 10.43 14.92 -0.9888 2.427 10.92 14.97 17.66 9.798 5.288 9.258 13.67 14.44 0.4299 1.438 7.011 -1.528
0.455 15.19 12.81 4.629 5.708 10.25 11.01 15.33 12.72 11.01 8.36 10.83 9.63 1.548 3.506 3.506 -1.079
0.46 15.28 6.742 10.34 8.27 5.798 2.742 8.989 13.44 13.84 6.202 5.589 5.245 2.321 5.663 0.08989 0.6292
0.465 9.169 -1.483 11.33 7.236 0.1348 -5.618 2.157 11.42 11.39 4.225 0.8598 4.127 2.321 7.371 -0.809 2.607
0.47 -0.4494 -9.888 5.393 1.663 -4.27 -10.65 -2.831 6.562 4.858 3.326 -1.548 5.589 0.8598 7.82 0.8989 4.045
0.475 -8.27 -16.22 -4.764 -5.708 -6.022 -11.15 -5.303 0.9888 -1.204 3.056 -2.149 6.706 -0.9458 6.652 2.337 4.225
0.48 -9.618 -18.02 -12.72 -10.2 -5.303 -8.494 -6.247 -2.112 -2.579 2.517 -2.235 4.901 -1.72 4.135 1.079 3.236
0.485 -3.506 -14.02 -12.9 -8.809 -3.011 -4.719 -6.427 -0.4944 1.075 1.618 -2.751 0.5159 -0.08598 1.528 -2.517 2.157
0.49 7.281 -5.079 -4.09 -1.888 -0.5843 -1.438 -5.169 5.663 6.663 0.8989 -3.697 -3.009 4.041 0 -5.663 2.337
0.495 17.35 5.169 9.528 6.562 0.8539 0.5393 -0.9888 13.89 9.931 0.6292 -3.955 -2.751 8.942 0.08989 -6.112 3.955
0.5 22.11 12 20.99 11.6 1.258 1.618 5.573 19.69 8.598 1.438 -2.493 0.6878 11.87 1.079 -3.236 5.933
0.505 20.49 12.18 24.4 10.29 1.393 2.337 11.73 19.69 3.353 2.787 0.8598 4.127 11.09 1.708 1.348 6.742
0.51 15.01 6.427 18.92 4.18 1.348 2.742 14.29 13.39 -2.794 3.685 3.955 4.127 7.394 1.798 4.584 6.562
0.515 8.809 -1.034 8.989 -2.112 0.8539 1.798 11.82 3.91 -6.878 2.517 4.041 -0.2579 3.009 1.079 4.584 5.843
0.52 3.955 -5.618 0.1798 -4.809 -0.3596 -1.124 5.079 -5.213 -7.91 -0.4494 0.6878 -7.222 -0.4299 -0.7191 1.708 4.494
0.525 0.3596 -4.944 -4.315 -3.551 -1.708 -4.944 -3.281 -11.69 -6.792 -4.045 -4.213 -12.72 -2.751 -3.146 -1.618 2.427
0.53 -2.427 -0.1348 -4.584 -0.5393 -2.382 -7.146 -9.258 -14.7 -4.901 -6.562 -7.308 -13.84 -3.955 -5.034 -3.506 0.2697
0.535 -4.135 5.213 -2.427 1.483 -1.798 -5.753 -9.618 -14.56 -2.88 -7.191 -6.964 -11.01 -4.213 -5.663 -3.865 -1.528
0.54 -4.045 8 -0.4045 1.124 0 -0.6742 -4.674 -12.13 -1.247 -6.112 -3.525 -7.566 -3.869 -5.303 -3.685 -2.697
0.545 -1.978 7.056 -0.3146 -1.798 2.382 6.112 1.753 -8.539 -0.6878 -4.135 1.032 -6.019 -3.353 -5.124 -3.326 -3.596
0.55 1.618 3.596 -2.652 -6.022 4.135 11.06 5.978 -4.809 -1.204 -2.607 4.213 -6.362 -2.235 -5.573 -2.876 -3.775
0.555 4.674 -0.1348 -6.022 -10.02 3.955 11.28 6.157 -1.124 -1.591 -2.697 4.385 -6.706 0.08598 -6.202 -2.337 -3.416
0.56 4.944 -2.382 -8.494 -12.54 2.112 6.562 3.101 2.427 -0.2149 -4.045 2.321 -4.901 3.697 -6.022 -1.528 -2.607
0.565 2.337 -2.742 -8.449 -12.45 0 0.04494 -0.5843 5.663 3.611 -5.213 0.2579 -0.8598 8.082 -3.865 -0.3596 -1.438
0.57 -1.888 -1.573 -4.809 -8.944 -1.303 -4.404 -2.112 8.449 9.028 -4.944 -0.4299 4.299 12.47 0.2697 0.6292 0.6292
0.575 -5.213 0.04494 1.798 -1.753 -1.618 -4.674 -0.1348 10.47 13.71 -3.146 0 8.34 15.73 4.764 0.8989 3.326
0.58 -6.921 0.5843 8.899 6.921 -1.798 -2.112 3.101 10.2 15.22 -0.8989 0.9458 9.458 15.99 6.742 0.3596 5.303
0.585 -7.371 -0.8989 12.63 13.3 -2.517 0.3146 3.596 6.382 12.55 0.8989 1.548 7.996 12.72 4.854 -0.4494 5.213
0.59 -7.101 -4.404 10.2 14.07 -4 0.1798 -0.4494 -0.4494 7.265 1.438 1.376 5.761 7.136 0.7191 -1.169 3.236
0.595 -6.562 -8.584 2.517 8.944 -5.708 -2.652 -7.011 -7.281 2.278 0.4494 0.6878 4.557 2.235 -2.966 -2.067 0.809
0.6 -5.034 -11.33 -7.146 0.5843 -6.427 -5.978 -11.91 -10.29 -1.032 -0.809 -0.08598 4.471 0 -4.045 -3.146 -0.8989
0.605 -2.247 -10.97 -14.65 -7.416 -5.169 -6.697 -11.96 -7.73 -3.31 -1.169 -0.08598 4.901 0.4299 -2.607 -3.596 -1.258
0.61 1.348 -7.236 -17.17 -12.27 -2.247 -3.73 -6.157 -0.8539 -6.019 0.08989 0.9458 4.729 2.493 -0.3596 -2.966 -0.2697
0.615 3.955 -1.708 -14.07 -13.12 0.809 0.9438 3.281 6.472 -9.544 2.427 1.892 3.181 3.869 0.809 -1.708 0.9888
0.62 3.685 3.191 -7.281 -11.24 2.876 4.404 11.87 10.07 -12.51 4.854 1.892 -0.08598 2.751 -0.3596 -0.6292 0.9888
0.625 0.08989 5.618 -0.04494 -8.36 3.596 4.989 15.1 7.371 -13.24 6.831 1.118 -4.127 -1.72 -2.787 -0.08989 -0.6292
0.63 -4.944 5.124 4.719 -5.079 3.191 3.281 11.96 -0.5393 -11.39 7.461 -0.3439 -7.394 -7.738 -4.315 -0.08989 -2.607
0.635 -8.36 2.697 6.157 -0.9888 1.888 0.8989 4.809 -9.888 -7.91 6.472 -2.321 -8.426 -12.3 -3.416 -0.5393 -3.236
0.64 -8.36 -0.3146 4.404 3.865 0.3146 -0.9438 -3.101 -16.76 -5.03 3.865 -4.213 -7.394 -13.84 -0.7191 -1.079 -2.067
0.645 -5.393 -3.101 0.4494 7.73 -1.124 -2.157 -9.663 -19.28 -4.084 0.809 -5.331 -5.331 -12.38 1.798 -0.8989 -0.1798
0.65 -1.618 -5.483 -4.27 8.809 -2.292 -3.281 -13.44 -17.39 -4.557 -1.618 -5.761 -3.525 -9.114 2.517 -0.1798 1.079
0.655 0.809 -7.64 -7.91 6.742 -3.461 -4.809 -14.11 -12.36 -4.6 -2.607 -5.933 -3.009 -5.675 0.8989 0.08989 0.3596
0.66 0.8989 -9.528 -9.124 3.011 -4.584 -6.562 -12.63 -6.247 -3.138 -1.888 -5.933 -4.127 -3.869 -2.787 -0.5393 -2.697
0.665 -0.2697 -10.7 -8.18 0.2697 -5.258 -7.551 -10.61 -1.124 -0.7738 0 -5.417 -5.847 -4.299 -6.562 -1.438 -6.831
0.67 -0.6292 -10.02 -5.708 0.3146 -5.169 -7.101 -8.449 1.978 1.032 2.067 -4.041 -6.362 -5.417 -8.539 -1.528 -9.798
0.675 1.258 -6.652 -2.337 3.551 -4.18 -5.438 -5.258 3.461 2.021 3.146 -2.407 -4.815 -5.331 -8.09 -0.2697 -10.16
0.68 5.034 -0.9888 1.169 8.045 -2.112 -3.056 -0.764 3.955 2.493 3.056 -0.8598 -2.064 -4.127 -6.382 1.708 -8.629
0.685 8.449 5.663 3.551 10.65 0.9888 0 4 3.775 2.88 1.978 0.5159 0.4299 -2.751 -5.393 3.326 -7.551
0.69 9.798 10.79 3.461 9.348 4.135 3.685 7.326 2.787 2.665 0.6292 1.376 1.548 -2.407 -5.933 3.146 -7.64
0.695 8.18 12.58 0.4944 4.584 5.663 7.056 8.404 1.169 0.9888 -0.8989 1.204 1.462 -3.095 -7.281 0.9888 -8.36
0.7 4.225 10.38 -4.809 -1.798 4.944 8.674 7.056 -1.079 -2.493 -1.978 0.4299 1.032 -4.041 -7.82 -1.888 -7.73
0.705 -0.4494 5.348 -10.79 -7.551 2.697 7.685 4.09 -3.596 -7.093 -1.258 -0.172 1.376 -4.299 -6.382 -2.876 -4.225
0.71 -4.135 -0.4494 -14.79 -10.79 0.1798 4.315 1.393 -5.528 -10.66 1.438 0 2.665 -3.181 -2.427 -1.169 1.798
0.715 -6.022 -5.034 -14.43 -10.25 -1.303 -0.2247 0.4045 -5.888 -10.79 5.124 0.2579 3.611 -1.548 2.067 1.258 7.551
0.72 -6.562 -7.371 -9.348 -6.022 -1.348 -4.27 0.08989 -4.809 -7.695 7.461 -0.4299 2.321 -1.462 4.674 1.348 9.079
0.725 -6.472 -7.371 -1.573 0.04494 -0.1798 -6.607 -1.483 -3.416 -3.998 6.382 -2.149 -1.548 -4.385 3.865 -2.157 5.034
0.73 -6.202 -5.034 5.663 5.528 1.169 -6.831 -4.764 -2.787 -2.751 1.798 -4.557 -6.019 -8.684 1.438 -7.551 -2.067
0.735 -5.753 -0.8989 9.888 8.18 1.573 -5.618 -7.281 -2.427 -4.428 -4.404 -6.448 -7.48 -11.09 0.2697 -11.33 -7.371
0.74 -4.854 4.27 10.16 6.607 1.034 -3.281 -6.607 -1.303 -7.308 -8.719 -6.191 -4.127 -9.114 1.978 -9.978 -7.191
0.745 -3.955 8.539 6.562 0.9438 0.3596 0.08989 -2.517 0.8539 -8.512 -8.36 -2.837 2.923 -2.923 6.022 -3.416 -1.528
0.75 -3.146 10.34 0.6292 -6.787 0.3146 4 2.652 3.281 -6.191 -4.225 2.493 10.23 4.815 10.07 4.854 6.562
0.755 -2.876 8.719 -5.303 -12.81 0.6292 6.607 5.708 4.764 -0.6878 0 6.706 14.01 10.83 11.24 9.708 13.03
0.76 -3.236 4.27 -8.854 -14.07 0.8539 5.933 4.045 4.09 5.718 0.809 7.566 12.38 12.3 8.27 8.719 14.74
0.765 -3.775 -1.393 -8.494 -10.02 0.764 1.708 -2.202 0.9438 10.19 -1.888 5.159 6.706 9.2 2.787 4.404 11.87
0.77 -3.865 -6.517 -4.494 -2.517 0.2247 -4.225 -9.438 -2.787 11.74 -5.573 1.72 1.204 4.299 -1.618 0.9888 7.011
0.775 -3.685 -9.888 1.528 5.303 -0.5843 -8.764 -12.49 -4.404 11.61 -6.742 -0.4299 -1.118 0.8598 -2.876 0.9888 3.146
0.78 -3.955 -11.24 6.607 10.16 -1.258 -9.483 -9.483 -2.427 11.44 -3.955 0.172 -0.08598 -0.172 -1.528 3.506 0.9888
0.785 -5.303 -10.52 7.685 9.753 -1.258 -6.112 -2.966 1.618 11.74 0.9888 2.665 2.321 0 0.08989 5.663 0.08989
0.79 -7.551 -7.865 4.135 4.584 -0.9888 -1.124 2.876 4.944 11.69 5.034 4.299 3.611 -0.6878 0 4.944 -0.4494
0.795 -9.258 -3.775 -1.528 -2.607 -1.213 2.067 4.719 5.348 10.32 5.393 2.579 2.321 -3.095 -1.798 1.438 -0.809
0.8 -8.809 0.4494 -5.618 -8.539 -2.157 1.573 1.483 2.337 6.792 2.517 -2.064 -1.548 -6.964 -4.315 -2.337 -1.618
0.805 -5.303 3.191 -5.888 -11.19 -2.831 -1.348 -4.989 -2.382 1.204 -1.169 -6.706 -6.277 -10.83 -6.112 -4.045 -3.056
0.81 0.3596 3.551 -2.876 -10.47 -2.292 -3.865 -10.61 -6.112 -5.245 -3.685 -8.512 -9.458 -12.81 -6.562 -3.146 -5.303
0.815 6.472 1.978 1.124 -7.416 -0.5843 -3.955 -11.24 -6.517 -10.27 -5.124 -7.05 -9.63 -11.61 -6.652 -2.427 -7.551
0.82 10.43 -0.2247 3.281 -3.955 1.663 -2.157 -6.517 -3.416 -12.42 -7.011 -3.955 -6.964 -7.91 -7.461 -3.775 -9.348
0.825 11.15 -1.888 2.112 -1.798 3.191 -0.3146 0.4494 0.6292 -11.74 -9.438 -1.548 -2.579 -3.353 -8.539 -6.382 -9.528
0.83 9.169 -2.517 -1.213 -1.258 2.876 0.1348 6.472 3.64 -8.985 -11.42 -0.7738 2.321 1.376 -7.73 -7.551 -6.562
0.835 6.022 -2.427 -3.506 -1.528 0.7191 -0.6742 10.16 5.034 -5.288 -10.97 -1.204 6.448 6.019 -3.416 -5.663 -0.8989
0.84 2.247 -1.663 -2.292 -1.663 -1.663 -0.8989 11.64 5.528 -2.021 -7.101 -1.118 8.34 9.888 3.236 -1.258 5.124
0.845 -1.528 -0.04494 2.292 -1.528 -2.472 1.169 11.06 5.258 -0.4729 -0.8989 0.5159 7.136 11.61 8.629 3.146 8.18
0.85 -5.124 2.697 7.865 -1.213 -1.483 5.034 8.404 3.596 -1.247 4.764 2.751 3.095 10.15 9.708 4.854 7.011
0.855 -7.91 5.483 11.24 -0.5393 -0.3146 7.551 3.191 -0.2247 -3.697 6.921 3.267 -2.665 5.589 5.843 2.697 3.056
0.86 -8.899 6.562 10.16 0.4494 -0.4494 5.843 -4.539 -6.067 -6.448 5.573 1.204 -8.856 -0.3439 -0.6292 -1.079 -0.9888
0.865 -7.551 4.674 4.629 1.124 -1.978 0.1798 -12.58 -11.96 -8.254 3.146 -1.376 -13.24 -5.245 -5.573 -2.607 -2.337
0.87 -3.775 1.124 -2.652 0.9438 -3.551 -5.393 -15.69 -13.8 -7.91 2.427 -1.72 -13.33 -5.933 -6.112 -0.2697 0.08989
0.875 1.528 -1.124 -7.236 0 -3.596 -6.337 -9.258 -8.225 -4.858 3.865 1.462 -8.598 -1.376 -2.517 4.854 4.764
0.88 6.472 0.7191 -5.933 -0.764 -1.393 -0.8539 5.393 4.09 -0.04299 6.652 7.05 -0.7738 6.878 2.607 9.798 8.449
0.885 9.438 6.292 0.9888 -0.4944 2.382 8.854 21.12 18.11 4.385 9.528 12.64 7.05 14.96 6.202 12.85 8.899
