    T[sec] F7  F3  F4  F8  T3  C3  Cz  C4  T4  T5  P3  Pz  P4  T6  O1  O2 
41 23.01 23.01 23.01 23.01 23.01 23.01 23.01 23.01 22.01 23.01 22.01 22.01 22.01 23.01 23.01 23.01
0 -7.82 -6.562 1.528 -0.7191 -4.809 -6.787 -7.056 -2.247 -1.247 -0.4494 -3.353 -5.073 -3.267 -0.9888 -0.5393 -2.337
0.005 -7.461 -6.337 1.888 -0.7191 -5.618 -6.787 -7.64 -3.011 -3.267 -0.4494 -3.783 -5.159 -4.901 -2.517 -1.798 -4.764
0.01 -3.506 -3.281 -0.1348 -1.169 -4.404 -4.539 -6.517 -4.404 -5.202 -0.2697 -3.611 -4.471 -6.534 -4.494 -3.775 -7.461
0.015 2.337 1.393 -4.629 -2.157 -1.573 -0.7191 -3.91 -5.888 -6.534 -0.08989 -2.837 -3.353 -7.136 -5.843 -5.483 -8.989
0.02 7.91 6.247 -8.764 -3.101 1.798 3.236 -1.573 -6.157 -6.062 0 -1.29 -1.978 -5.589 -4.764 -4.944 -7.73
0.025 10.79 9.258 -8.989 -3.236 3.91 5.483 -1.483 -4.27 -3.439 0.2697 0.6019 -0.5159 -2.407 -0.7191 -1.528 -3.506
0.03 10.25 9.483 -4.764 -2.517 3.371 5.528 -2.831 -0.7191 0.08598 0.08989 2.407 1.548 1.118 4.225 3.146 1.978
0.035 8.27 8 1.169 -1.213 1.483 5.169 -2.787 3.191 3.052 -0.3596 4.299 5.589 4.041 7.551 6.831 6.562
0.04 6.921 6.697 5.978 0.8989 0.809 6.022 0 6.247 5.03 -0.5393 6.62 10.83 6.019 7.191 7.91 8.719
0.045 5.843 5.888 8.27 3.73 2.337 7.371 4 7.326 5.933 -0.3596 8.426 13.93 6.448 3.146 5.843 8.09
0.05 4.225 4.854 7.73 6.202 5.124 7.865 7.461 6.337 5.374 -0.6292 8.254 12.38 5.417 -2.607 1.258 5.213
0.055 3.146 4.36 5.393 7.146 8.18 8.225 9.843 4.674 3.912 -1.348 6.62 7.824 4.385 -6.742 -3.146 2.067
0.06 4.854 6.427 4.09 6.472 11.42 10.16 11.24 4.674 3.181 -1.438 5.417 4.299 4.729 -6.652 -4.494 0.4494
0.065 9.348 11.06 5.528 5.034 13.93 13.8 11.78 7.101 3.912 0 5.847 4.471 6.277 -3.146 -2.517 0.3596
0.07 13.57 15.15 8.674 3.73 14.02 16.85 11.69 10.34 5.03 1.708 7.05 7.824 7.48 0.7191 0.3596 0.2697
0.075 14.29 15.19 11.1 3.416 10.83 16.4 11.24 12 5.159 2.876 7.824 11.35 7.566 2.337 2.157 -0.4494
0.08 9.618 9.708 11.69 4.404 4.989 10.92 9.708 10.88 4.213 3.056 6.792 11.35 6.62 2.247 2.876 -0.8989
0.085 0.6292 0 10.11 5.483 -2.292 0.9438 6.157 6.876 2.579 2.427 3.095 5.675 4.815 2.157 2.787 0
0.09 -9.079 -10.16 6.022 4.494 -9.124 -9.978 0.8539 1.079 0.6878 1.169 -2.665 -3.783 2.235 3.326 2.337 2.247
0.095 -15.01 -16.04 0.2697 1.079 -12.99 -17.17 -4.36 -4.27 -0.6448 -0.1798 -8.254 -12.12 -0.08598 5.843 1.978 5.213
0.1 -14.74 -15.06 -4.539 -2.607 -12.31 -17.93 -8.045 -7.101 -0.9888 -0.9888 -11.09 -15.48 -1.72 7.73 1.798 7.371
0.105 -9.708 -9.169 -6.292 -4.045 -8.674 -14.11 -9.753 -7.191 -0.9458 -1.798 -10.92 -14.01 -3.095 6.562 0.8989 7.101
0.11 -3.596 -2.787 -4.944 -2.742 -5.169 -9.483 -9.169 -6.112 -1.634 -3.416 -8.856 -10.06 -4.471 1.798 -0.9888 4.225
0.115 0.9888 1.034 -1.933 -0.08989 -3.146 -5.663 -5.843 -4.719 -2.837 -4.854 -5.331 -5.245 -4.729 -3.685 -2.157 1.528
0.12 3.596 2.517 1.528 1.708 -1.124 -1.528 0.1798 -2.562 -3.052 -3.865 -0.08598 0.5159 -2.665 -6.112 -0.3596 1.708
0.125 4.315 3.056 4.135 1.124 2.427 4.045 6.966 0.5393 -1.462 0 5.933 6.534 0.9458 -4.404 3.865 4.494
0.13 3.416 3.461 4.719 -1.933 7.191 9.978 11.28 3.91 0.9888 4.674 10.75 11.09 4.127 -0.7191 7.91 7.191
0.135 1.888 4 3.73 -5.169 11.46 13.8 11.33 6.697 2.923 7.461 12.55 12.47 5.589 1.618 9.258 7.281
0.14 1.438 4.899 2.966 -5.618 13.39 13.75 7.551 8.27 3.482 7.371 11.35 10.32 5.073 1.258 7.461 4.225
0.145 2.876 5.978 3.236 -2.966 11.73 9.843 2.247 7.865 2.45 4.674 7.738 5.503 3.095 -1.258 3.056 -0.809
0.15 4.764 6.337 3.73 0.4045 6.831 3.955 -1.663 5.393 0.4729 0.8989 3.439 0.6019 0.9458 -3.955 -2.247 -5.213
0.155 4.764 5.258 3.82 2.247 1.348 -0.3596 -1.708 2.472 -0.9458 -1.528 0.2579 -1.548 0.3439 -4.225 -6.292 -6.472
0.16 1.618 2.697 3.865 2.202 -1.663 -0.8539 2.966 1.348 -1.075 -1.618 -0.6019 -0.3439 2.149 -1.708 -7.82 -3.775
0.165 -3.685 -0.9438 4.135 1.124 -1.708 1.483 10.07 2.607 -0.2579 -0.4494 -0.5159 1.72 4.901 1.708 -8 0.5393
0.17 -8.36 -4.629 4.045 -0.08989 -0.6742 3.685 15.78 4.764 0.3009 -0.2697 -1.462 1.634 6.534 3.596 -8 3.775
0.175 -8.809 -6.067 3.461 -0.764 -0.1348 4.09 17.89 6.382 0.172 -0.8989 -3.095 -0.6019 6.362 3.326 -7.281 4.674
0.18 -2.966 -3.011 2.921 -0.3596 0.08989 3.416 16.31 6.742 -0.129 -0.7191 -3.353 -2.407 4.729 1.888 -4.135 3.775
0.185 6.382 3.461 2.876 0.3146 0.4045 2.472 11.24 5.213 -0.4299 1.348 -1.29 -1.72 1.72 0.2697 1.169 1.798
0.19 12.85 8.809 2.921 0.4045 0.1798 0.4045 2.697 1.573 -0.8168 4.225 1.892 0.5159 -2.235 -1.169 7.101 -0.3596
0.195 10.88 8.18 2.787 -0.08989 -1.258 -3.101 -7.73 -3.101 -1.161 6.202 4.557 2.407 -6.105 -1.978 11.78 -1.888
0.2 1.079 1.034 2.022 -0.5393 -3.416 -6.562 -16.58 -7.056 -1.032 6.292 5.331 2.579 -8.254 -1.618 13.57 -2.157
0.205 -10.97 -8.449 -0.04494 -0.5843 -5.258 -7.64 -20.94 -8.989 0 4.584 4.127 0.9458 -8.254 -0.1798 11.42 -2.067
0.21 -18.34 -14.43 -3.596 -0.809 -5.978 -5.169 -19.69 -8.494 1.849 1.978 1.72 -0.9458 -6.448 1.888 5.843 -2.697
0.215 -16.72 -12.94 -6.876 -0.9888 -4.989 0.08989 -13.21 -5.618 3.955 -0.2697 -0.3439 -1.032 -3.267 3.955 -0.5393 -3.955
0.22 -7.101 -4.764 -7.596 -0.4944 -2.697 5.348 -4.27 -1.124 4.987 -1.348 -1.462 0.8598 0.172 4.674 -5.573 -5.753
0.225 3.955 4.18 -5.393 0.2247 -1.438 6.202 2.247 2.427 3.697 -2.517 -3.009 2.321 1.634 2.607 -8.899 -8.18
0.23 8.629 7.056 -2.382 0.1798 -3.685 0.2247 2.427 2.652 -0.2579 -5.034 -6.534 0 -0.172 -2.157 -11.69 -11.15
0.235 3.865 1.618 -0.9438 -0.9888 -8.854 -9.258 -2.517 -0.3146 -5.331 -8.27 -11.09 -5.245 -3.869 -7.281 -13.75 -13.48
0.24 -5.393 -6.831 -1.348 -2.022 -12.58 -14.92 -6.966 -3.596 -8.684 -9.528 -13.07 -9.286 -6.362 -9.708 -13.48 -13.21
0.245 -10.52 -10.43 -2.247 -1.438 -10.79 -11.46 -5.978 -4.135 -8.469 -6.742 -9.372 -8.254 -5.675 -8.27 -9.798 -9.618
0.25 -6.472 -5.213 -1.753 0.809 -3.326 -0.04494 0.9438 -1.258 -5.159 -0.5393 -0.7738 -2.064 -2.149 -4.315 -2.876 -3.236
0.255 5.034 6.112 0.7191 3.865 6.382 13.17 10.56 3.506 -0.9888 6.382 9.372 6.191 2.493 -0.4494 5.843 4.135
0.26 17.17 16.72 4.494 6.112 14.07 21.8 17.66 7.64 1.677 11.42 16.68 12.47 5.761 1.348 13.03 9.708
0.265 21.93 19.87 7.146 6.022 16.09 21.84 17.8 8.494 1.677 12.04 17.45 13.24 5.589 0.4494 14.92 10.88
0.27 15.91 13.39 6.652 3.416 11.6 13.66 10.38 5.528 -0.6448 8.09 11.44 8.168 1.978 -1.708 10.16 7.191
0.275 3.146 1.393 3.461 0.3596 3.371 1.618 0 0.9888 -3.439 1.798 1.978 0.7738 -2.064 -2.876 1.708 1.708
0.28 -7.73 -8.629 -0.2697 -0.3596 -3.955 -8.449 -7.461 -2.067 -4.686 -3.416 -5.761 -4.557 -3.611 -1.528 -5.213 -1.708
