    T[sec] F7  F3  F4  F8  T3  C3  Cz  C4  T4  T5  P3  Pz  P4  T6  O1  O2 
41 30.01 30.01 30.01 30.01 30.01 30.01 30.01 30.01 30.01 30.01 30.01 30.01 30.01 30.01 30.01 30.01
0 -6.331 -6.023 -5.232 -2.418 -4.573 -4.133 -0.7914 0.4397 -0.3078 2.55 -0.08793 1.495 3.254 5.276 8.793 8.354
0.005 -13.54 -20.4 -18.86 -9.893 -9.98 -9.277 -4.089 -9.013 -4.88 -1.847 -1.671 -1.935 -2.902 -4.133 6.155 4.397
0.01 -16.18 -27.96 -25.98 -14.03 -12.4 -11.96 -7.826 -16 -7.298 -4.836 -4.221 -6.331 -11.43 -11.43 0.1759 -2.11
0.015 -11.61 -22.82 -21.37 -12.13 -9.233 -9.893 -9.98 -16.36 -6.023 -4.748 -6.771 -9.761 -18.47 -11.43 -7.386 -8.617
0.02 -3.693 -11.26 -10.42 -7.035 -3.341 -5.584 -9.805 -11.74 -2.946 -4.309 -8.354 -10.64 -19.7 -5.364 -12.93 -10.99
0.025 -0.08793 -5.936 -4.968 -4.704 0.04397 -3.781 -7.87 -7.914 -1.979 -6.771 -8.354 -8.354 -14.16 0.2638 -13.19 -7.826
0.03 -1.583 -8.53 -7.298 -6.111 0.2198 -4.66 -5.012 -6.727 -3.298 -9.673 -6.155 -3.957 -5.628 2.11 -8.881 -2.55
0.035 -2.99 -10.86 -10.2 -6.903 0.7035 -4.792 -2.286 -5.892 -4.177 -9.233 -2.198 0.1759 0.3517 0.7914 -3.869 -0.5276
0.04 -1.671 -9.936 -10.29 -4.924 2.286 -3.561 -1.099 -5.408 -3.429 -6.683 1.319 2.11 1.407 -2.902 -0.9673 -2.638
0.045 0.7035 -9.189 -10.33 -2.154 3.078 -2.33 -1.715 -6.903 -2.33 -6.243 2.638 1.847 -0.4397 -8.442 -0.08793 -5.54
0.05 2.286 -8.222 -10.33 -0.1759 2.946 -0.7474 -2.33 -8.398 -1.363 -7.123 2.11 1.759 -1.583 -12.49 0 -6.683
0.055 3.341 -4.441 -7.958 0.7035 2.99 2.022 -0.7474 -6.463 0.1319 -5.452 1.671 2.902 -0.08793 -12.05 -0.08793 -6.771
