    T[sec] F7  F3  F4  F8  T3  C3  Cz  C4  T4  T5  P3  Pz  P4  T6  O1  O2 
41 30.01 30.01 30.01 30.01 30.01 30.01 30.01 30.01 30.01 30.01 30.01 30.01 30.01 30.01 30.01 30.01
0 3.341 6.507 2.946 2.682 1.099 2.374 5.584 6.287 4.836 5.276 4.309 6.859 1.407 1.935 1.055 -2.902
0.005 -0.9673 3.473 3.825 4.397 -4.485 -3.429 4.441 6.023 5.76 -0.6155 -3.605 -0.6155 0 2.11 -9.057 -6.507
0.01 -3.781 0.8793 5.54 6.155 -10.73 -10.02 2.374 4.88 6.111 -7.123 -10.99 -8.266 -1.231 2.462 -16.27 -8.881
0.015 -4.397 0.1319 7.079 6.419 -14.64 -14.33 -0.3957 2.242 4.441 -11.96 -15.12 -13.98 -3.429 1.583 -18.2 -10.46
0.02 -3.605 1.319 7.079 4.353 -14.11 -14.2 -2.99 -1.407 0.9233 -13.37 -14.68 -16.09 -5.979 -0.4397 -15.3 -11.17
0.025 -1.055 3.605 5.54 1.671 -8.837 -9.365 -3.693 -3.957 -2.198 -10.82 -10.38 -13.89 -6.947 -2.022 -9.761 -10.02
0.03 2.726 5.188 3.341 0.2198 -1.143 -1.891 -1.627 -3.737 -3.122 -5.54 -4.397 -8.881 -5.452 -1.671 -4.485 -6.507
0.035 4.66 4.001 0.8354 -0.3957 5.54 4.66 1.583 -1.495 -2.066 -0.1759 0.7914 -3.693 -2.286 0.2638 -0.8793 -1.671
0.04 3.166 -0.2638 -2.066 -1.627 9.145 8.09 3.869 0.7474 -0.7914 2.99 3.781 0.08793 0.9673 2.198 1.407 3.254
0.045 0.8793 -4.924 -4.617 -3.473 10.16 8.617 4.397 1.671 -0.4397 3.957 5.1 2.55 3.693 2.99 3.869 7.123
0.05 0.8793 -6.947 -5.979 -4.968 10.38 8.178 3.693 1.143 -1.231 3.605 5.716 4.133 4.836 2.11 6.331 9.145
