    T[sec] Fp2 Fp1  F3  F4  C3  C4  P3  P4  O1  O2  F7  F8  T3  T4  T5  T6
0.295 18.94 -2.083 -1.091 -19.04 -2.083 -21.02 3.967 -2.083 29.95 7.934 -1.091 -23.01 24 -21.02 15.97 -45.02
0.3 -5.058 -35.01 -31.04 -37.09 -19.04 -33.02 0.9917 -3.074 15.97 -2.083 -7.041 -23.01 27.97 -27.07 21.92 -45.02
0.305 -31.04 -63.07 -51.07 -43.04 -43.04 -35.01 -19.04 -13.09 -1.091 -11.01 -7.041 -17.06 33.92 -23.01 24 -41.06
0.31 -39.07 -63.07 -49.09 -33.02 -63.07 -31.04 -43.04 -23.01 -18.05 -21.02 -1.091 -9.024 42.94 -13.09 19.93 -39.07
0.315 -31.04 -39.07 -31.04 -17.06 -71.01 -25.09 -61.09 -25.09 -24.1 -21.02 1.983 -1.091 52.96 -1.091 13.98 -37.09
0.32 -11.01 -5.058 -11.01 -1.091 -65.06 -21.02 -65.06 -21.02 -17.06 -5.058 9.917 -1.091 60 0 7.934 -35.01
0.325 4.958 17.95 -2.083 0.9917 -51.07 -19.04 -52.06 -13.09 0 3.967 13.98 -3.074 62.97 0.9917 2.975 -33.02
0.33 12.99 24 -1.091 -7.041 -33.02 -19.04 -30.05 -5.058 6.942 12 9.917 -9.024 54.94 -6.049 -1.091 -33.02
0.335 8.925 9.917 -9.024 -19.04 -19.04 -21.02 -13.09 -1.091 13.98 5.95 1.983 -11.01 43.93 -19.04 -3.074 -33.02
0.34 0.9917 -7.041 -22.02 -29.06 -10.02 -18.05 -2.083 -3.074 12 -5.058 -1.091 -10.02 31.93 -22.02 -4.066 -34.02
0.345 -13.09 -23.01 -32.03 -26.08 -10.02 -14.08 -6.049 -5.058 5.95 -17.06 -7.041 -10.02 17.95 -22.02 -7.041 -36.1
0.35 -17.06 -27.07 -29.06 -17.06 -13.09 -13.09 -13.09 -5.058 7.934 -19.04 -7.041 -13.09 15.97 -17.06 -5.058 -35.01
0.355 -3.074 -20.03 -13.09 -4.066 -13.09 -3.074 -19.04 -1.091 14.97 -10.02 -5.058 -12.1 18.94 -11.01 0 -25.09
0.36 4.958 -9.024 1.983 0 -10.02 0.9917 -14.08 0.9917 21.92 1.983 1.983 -12.1 24 -7.041 3.967 -17.06
0.365 18.94 -3.074 22.91 0.9917 -3.074 0.9917 -5.058 6.942 25.98 2.975 0.9917 -9.024 28.96 -8.033 12 -13.09
0.37 18.94 1.983 29.95 0.9917 0.9917 0 0 8.925 24 2.975 2.975 -6.049 27.97 -11.01 9.917 -5.058
0.375 12.99 8.925 33.92 1.983 15.97 5.95 1.983 7.934 20.92 -1.091 0 1.983 28.96 -9.024 8.925 -5.058
0.38 0.9917 17.95 29.95 3.967 27.97 12 5.95 9.917 13.98 0.9917 1.983 5.95 25.98 -1.091 3.967 -3.074
0.385 0.9917 27.97 26.97 18.94 34.91 22.91 6.942 12 9.917 -2.083 3.967 18.94 24 6.942 3.967 -1.091
0.39 0.9917 31.93 24.99 29.95 30.94 28.96 6.942 12 12 3.967 3.967 24.99 25.98 18.94 0.9917 6.942
0.395 2.975 25.98 17.95 33.92 9.917 21.92 -3.074 9.917 3.967 7.934 1.983 25.98 21.92 24 -2.083 12
0.4 10.91 12 12.99 21.92 -13.09 9.917 -20.03 1.983 0 3.967 -2.083 19.93 14.97 22.91 -4.066 12
0.405 10.91 0.9917 5.95 7.934 -37.09 -3.074 -42.05 -3.074 -10.02 0.9917 -1.091 13.98 6.942 12 -12.1 3.967
0.41 10.91 -9.024 3.967 -1.091 -47.01 -15.07 -59.01 -11.01 -19.04 -9.024 -3.074 5.95 1.983 3.967 -21.02 -1.091
0.415 6.942 -11.01 7.934 -5.058 -39.07 -15.07 -61.09 -13.09 -22.02 -17.06 -3.074 1.983 0.9917 0 -25.09 -11.01
0.42 6.942 -3.074 13.98 -3.074 -17.06 -5.058 -47.01 -11.01 -18.05 -19.04 -1.091 0 4.958 -2.083 -27.07 -19.04
0.425 2.975 -2.083 15.97 0.9917 1.983 1.983 -25.09 -9.024 -11.01 -21.02 0.9917 -2.083 5.95 -1.091 -25.09 -27.07
0.43 -1.091 -2.083 9.917 0.9917 13.98 1.983 -7.041 -15.07 -5.058 -25.09 -2.083 -5.058 7.934 -7.041 -19.04 -35.01
0.435 -11.01 -5.058 -1.091 -7.041 12 -5.058 0.9917 -25.09 -2.083 -31.04 0.9917 -17.06 9.917 -19.04 -11.01 -43.04
0.44 -23.01 -15.07 -17.06 -21.02 -2.083 -23.01 -1.091 -37.09 1.983 -35.01 -3.074 -29.06 12 -33.02 -3.074 -49.09
0.445 -31.04 -25.09 -33.02 -33.02 -19.04 -39.07 -13.09 -43.04 5.95 -35.01 -9.024 -37.09 17.95 -41.06 0 -47.01
0.45 -33.02 -31.04 -39.07 -39.07 -41.06 -47.01 -29.06 -39.07 5.95 -29.06 -15.07 -43.04 21.92 -45.02 1.983 -43.04
0.455 -27.07 -33.02 -39.07 -39.07 -57.02 -45.02 -45.02 -31.04 5.95 -19.04 -17.06 -43.04 27.97 -45.02 1.983 -37.09
0.46 -17.06 -33.02 -31.04 -37.09 -65.06 -39.07 -53.06 -17.06 5.95 -9.024 -17.06 -43.04 31.93 -43.04 3.967 -31.04
0.465 -5.058 -31.04 -19.04 -35.01 -57.02 -31.04 -49.09 -5.058 12 -2.083 -13.09 -41.06 36 -39.07 7.934 -27.07
0.47 2.975 -25.09 -3.074 -29.06 -33.02 -21.02 -31.04 3.967 21.92 12 -7.041 -35.01 37.98 -31.04 15.97 -19.04
0.475 8.925 -15.07 7.934 -17.06 0.9917 -7.041 -3.074 19.93 39.97 24 -3.074 -23.01 36 -21.02 19.93 -11.01
0.48 10.91 -1.091 19.93 -1.091 31.93 7.934 24 33.92 57.91 36 -5.058 -7.041 31.93 -7.041 17.95 0.9917
0.485 4.958 3.967 21.92 12 55.93 27.97 48 43.93 67.93 41.95 -9.024 3.967 24 0 5.95 3.967
0.49 0.9917 9.917 12 24 60 41.95 55.93 43.93 67.93 37.98 -13.09 13.98 13.98 7.934 -9.024 5.95
0.495 -7.041 9.917 -2.083 25.98 43.93 41.95 48 33.92 51.96 24 -11.01 15.97 5.95 7.934 -29.06 1.983
0.5 -7.041 7.934 -9.024 17.95 17.95 27.97 24 13.98 24 5.95 -3.074 9.917 3.967 1.983 -41.06 -1.091
0.505 -1.091 7.934 -7.041 5.95 -1.091 5.95 -1.091 -1.091 -1.091 -5.058 3.967 1.983 7.934 -1.091 -45.02 -13.09
0.51 14.97 7.934 0 0.9917 -17.06 -9.024 -33.02 -17.06 -27.07 -19.04 13.98 -1.091 13.98 -7.041 -41.06 -25.09
0.515 26.97 3.967 7.934 -7.041 -29.06 -21.02 -59.01 -29.06 -45.02 -31.04 12 -5.058 21.92 -9.024 -31.04 -35.01
0.52 20.92 0.9917 0 -11.01 -43.04 -31.04 -77.05 -35.01 -55.04 -37.09 0 -9.024 24 -11.01 -25.09 -43.04
0.525 -1.091 -13.09 -27.07 -19.04 -63.07 -37.09 -89.05 -39.07 -57.02 -43.04 -17.06 -13.09 24 -15.07 -23.01 -45.02
0.53 -41.06 -29.06 -73.09 -33.02 -85.09 -45.02 -93.02 -43.04 -51.07 -47.01 -39.07 -23.01 17.95 -23.01 -21.02 -45.02
0.535 -77.05 -45.02 -115 -51.07 -99.07 -51.07 -85.09 -45.02 -39.07 -45.02 -51.07 -33.02 13.98 -33.02 -19.04 -45.02
0.54 -99.07 -54.05 -133.1 -65.06 -93.02 -53.06 -67.04 -41.06 -21.02 -39.07 -51.07 -45.02 14.97 -45.02 -13.09 -43.04
0.545 -93.02 -58.01 -115 -69.02 -67.04 -49.09 -37.09 -33.02 -3.074 -31.04 -39.07 -49.09 20.92 -47.01 -1.091 -39.07
0.55 -69.02 -57.02 -71.01 -57.02 -27.07 -39.07 -1.091 -25.09 7.934 -25.09 -19.04 -45.02 29.95 -43.04 1.983 -37.09
0.555 -33.02 -44.03 -21.02 -35.01 3.967 -27.07 21.92 -17.06 13.98 -23.01 0.9917 -35.01 38.97 -33.02 2.975 -33.02
0.56 -1.091 -28.06 12 -14.08 22.91 -17.06 34.91 -15.07 12 -23.01 3.967 -23.01 32.92 -21.02 -4.066 -27.07
0.565 8.925 -9.024 21.92 -3.074 15.97 -13.09 25.98 -17.06 5.95 -19.04 -2.083 -15.07 15.97 -13.09 -27.07 -19.04
0.57 14.97 1.983 9.917 -4.066 -6.049 -13.09 4.958 -18.05 0.9917 -11.01 -9.024 -9.024 -4.066 -7.041 -52.06 -10.02
0.575 8.925 9.917 -8.033 -10.02 -36.1 -13.09 -14.08 -10.02 -6.049 0 -25.09 -5.058 -27.07 -5.058 -72.1 1.983
0.58 0.9917 7.934 -31.04 -15.07 -59.01 -5.058 -31.04 0.9917 -11.01 15.97 -33.02 -3.074 -37.09 -1.091 -81.02 7.934
0.585 -3.074 8.925 -44.03 -12.1 -56.03 -1.091 -32.03 12.99 -12.1 27.97 -32.03 -1.091 -32.03 0 -75.07 16.96
0.59 -9.024 7.934 -44.03 -1.091 -39.07 10.91 -19.04 26.97 -10.02 33.92 -26.08 4.958 -16.07 7.934 -63.07 20.92
0.595 -5.058 12 -33.02 7.934 -17.06 15.97 -3.074 24 -11.01 24 -13.09 7.934 1.983 12 -39.07 13.98
0.6 0.9917 24 -15.07 19.93 3.967 13.98 9.917 10.91 -15.07 7.934 1.983 9.917 26.97 12.99 -13.09 -1.091
0.605 18.94 30.94 -2.083 27.97 16.96 1.983 15.97 -2.083 -17.06 -2.083 8.925 9.917 45.92 9.917 6.942 -12.1
0.61 32.92 34.91 18.94 29.95 22.91 -6.049 16.96 -18.05 -18.05 -14.08 15.97 8.925 56.92 1.983 22.91 -21.02
0.615 34.91 34.91 29.95 27.97 22.91 -11.01 15.97 -20.03 -21.02 -14.08 12.99 12 53.95 7.934 24.99 -20.03
0.62 22.91 29.95 29.95 24 21.92 -7.041 13.98 -10.02 -17.06 -9.024 9.917 19.93 42.94 16.96 15.97 -8.033
0.625 0.9917 24 19.93 17.95 15.97 0 9.917 3.967 -13.09 -2.083 0.9917 29.95 21.92 27.97 0 1.983
0.63 -17.06 17.95 6.942 13.98 13.98 18.94 12 24.99 -10.02 5.95 -8.033 38.97 2.975 41.95 -17.06 18.94
0.635 -29.06 14.97 -2.083 6.942 6.942 34.91 8.925 36.99 -10.02 12 -12.1 42.94 -8.033 48 -29.06 24.99
0.64 -33.02 12 -17.06 1.983 0 39.97 1.983 36 -13.09 12 -11.01 37.98 -15.07 43.93 -39.07 24
0.645 -21.02 9.917 -22.02 0 -2.083 31.93 0.9917 26.97 -10.02 7.934 -5.058 25.98 -9.024 31.93 -36.1 14.97
0.65 -5.058 7.934 -29.06 -2.083 -10.02 17.95 0.9917 12.99 -3.074 3.967 -2.083 9.917 -2.083 13.98 -24.1 2.975
0.655 2.975 0 -29.06 -3.074 -13.09 -2.083 3.967 -1.091 3.967 0 5.95 0.9917 0 0 -9.024 -9.024
0.66 10.91 0 -23.01 1.983 -10.02 -11.01 14.97 -11.01 21.92 -1.091 9.917 -3.074 8.925 -3.074 4.958 -15.07
0.665 18.94 -2.083 -9.024 3.967 -1.091 -11.01 24 -11.01 37.98 0.9917 15.97 0.9917 12.99 -1.091 24.99 -15.07
0.67 20.92 -1.091 7.934 13.98 7.934 -2.083 31.93 0 48 5.95 19.93 3.967 13.98 3.967 33.92 -7.041
0.675 20.92 0.9917 29.95 19.93 24 17.95 33.92 21.92 48 21.92 24 7.934 14.97 12 33.92 1.983
0.68 16.96 4.958 45.92 15.97 31.93 36 29.95 41.95 39.97 39.97 21.92 1.983 10.91 12 24 13.98
0.685 8.925 0 43.93 0 33.92 41.95 19.93 55.93 25.98 53.95 12 -9.024 1.983 1.983 9.917 19.93
0.69 0.9917 -5.058 27.97 -17.06 27.97 33.92 3.967 55.93 9.917 55.93 0 -27.07 -1.091 -9.024 0.9917 17.95
0.695 -9.024 -19.04 5.95 -35.01 17.95 17.95 -7.041 41.95 -3.074 45.92 -7.041 -37.09 -9.024 -21.02 -7.041 12
0.7 -13.09 -27.07 -11.01 -39.07 3.967 0 -21.02 17.95 -19.04 25.98 -17.06 -33.02 -15.07 -25.09 -11.01 1.983
0.705 -9.024 -21.02 -21.02 -23.01 -3.074 -7.041 -31.04 -1.091 -35.01 1.983 -23.01 -17.06 -21.02 -17.06 -15.07 -1.091
0.71 0.9917 -3.074 -21.02 -2.083 -17.06 -13.09 -37.09 -23.01 -49.09 -11.01 -21.02 0 -27.07 0.9917 -21.02 -7.041
0.715 6.942 13.98 -13.09 25.98 -27.07 -9.024 -39.07 -33.02 -59.01 -25.09 -15.07 19.93 -31.04 17.95 -27.07 -9.024
0.72 10.91 25.98 -1.091 41.95 -31.04 -1.091 -35.01 -35.01 -61.09 -35.01 -5.058 29.95 -31.04 33.92 -33.02 -9.024
0.725 10.91 27.97 7.934 41.95 -23.01 3.967 -25.09 -29.06 -57.02 -37.09 3.967 29.95 -25.09 39.97 -31.04 -9.024
0.73 8.925 19.93 24 29.95 -7.041 12 -15.07 -21.02 -47.01 -37.09 17.95 24 -11.01 36 -21.02 -7.041
0.735 8.925 12 37.98 13.98 5.95 12 -5.058 -15.07 -35.01 -33.02 27.97 15.97 -2.083 25.98 -7.041 -7.041
0.74 16.96 7.934 45.92 0 17.95 3.967 0.9917 -11.01 -19.04 -27.07 33.92 7.934 7.934 12 1.983 -9.024
0.745 30.94 13.98 45.92 0.9917 21.92 -3.074 0 -13.09 -1.091 -17.06 33.92 0 13.98 1.983 15.97 -11.01
0.75 44.92 21.92 39.97 0.9917 19.93 -19.04 3.967 -13.09 15.97 -5.058 33.92 0.9917 13.98 0.9917 27.97 -13.09
0.755 52.96 25.98 29.95 0 15.97 -29.06 12 -15.07 36 1.983 31.93 -3.074 12 -1.091 36 -13.09
0.76 52.96 25.98 19.93 1.983 15.97 -29.06 19.93 -13.09 49.98 13.98 29.95 -5.058 9.917 -1.091 39.97 -9.024
0.765 46.91 19.93 12 3.967 19.93 -23.01 25.98 -5.058 49.98 21.92 27.97 -5.058 12 -1.091 37.98 -3.074
0.77 34.91 15.97 9.917 3.967 27.97 -9.024 27.97 1.983 39.97 24 24 -7.041 12 0.9917 29.95 -2.083
0.775 26.97 9.917 9.917 1.983 33.92 -2.083 21.92 12 24 19.93 24 -9.024 13.98 0.9917 21.92 0
0.78 18.94 5.95 9.917 0.9917 33.92 9.917 15.97 19.93 12 15.97 25.98 -13.09 15.97 -1.091 19.93 -2.083
0.785 12.99 0 7.934 -5.058 29.95 15.97 12 24 9.917 13.98 31.93 -19.04 19.93 -5.058 27.97 -2.083
0.79 8.925 -5.058 5.95 -11.01 19.93 19.93 13.98 21.92 13.98 13.98 39.97 -23.01 27.97 -11.01 39.97 0
0.795 6.942 -17.06 5.95 -17.06 7.934 17.95 21.92 19.93 19.93 15.97 43.93 -29.06 36 -17.06 49.98 1.983
0.8 4.958 -31.04 5.95 -21.02 0 13.98 27.97 13.98 19.93 15.97 37.98 -32.03 36.99 -25.09 51.96 5.95
0.805 2.975 -39.07 1.983 -23.01 0.9917 5.95 27.97 7.934 10.91 13.98 24 -38.08 30.94 -32.03 43.93 7.934
0.81 2.975 -41.06 0.9917 -23.01 -2.083 -1.091 24 1.983 0 15.97 5.95 -43.04 15.97 -41.06 25.98 5.95
0.815 0.9917 -36.1 -9.024 -18.05 6.942 -11.01 24 0 1.983 20.92 -5.058 -46.01 0 -44.03 9.917 5.95
0.82 -7.041 -26.08 -19.04 -16.07 20.92 -13.09 29.95 3.967 2.975 28.96 -19.04 -46.01 -18.05 -42.05 0.9917 7.934
0.825 -17.06 -21.02 -19.04 -13.09 31.93 -5.058 41.95 15.97 17.95 36 -25.09 -41.06 -35.01 -37.09 -1.091 13.98
0.83 -23.01 -18.05 -13.09 -8.033 44.92 4.958 53.95 25.98 34.91 40.96 -22.02 -33.02 -41.06 -28.06 -1.091 19.93
0.835 -21.02 -19.04 0 -6.049 48.99 18.94 57.91 33.92 41.95 36.99 -12.1 -29.06 -45.02 -17.06 6.942 19.93
0.84 -17.06 -27.07 13.98 -7.041 39.97 25.98 45.92 33.92 33.92 21.92 -5.058 -25.09 -43.04 -15.07 7.934 15.97
0.845 -9.024 -28.06 20.92 -14.08 22.91 26.97 24.99 25.98 22.91 7.934 0.9917 -28.06 -41.06 -15.07 3.967 6.942
0.85 -7.041 -32.03 10.91 -25.09 0.9917 24.99 4.958 15.97 12.99 2.975 -5.058 -31.04 -42.05 -22.02 0 0
0.855 -13.09 -29.06 -3.074 -32.03 -9.024 14.97 0 5.95 5.95 1.983 -19.04 -37.09 -40.06 -28.06 -3.074 -10.02
0.86 -21.02 -30.05 -30.05 -35.01 -10.02 4.958 -1.091 0.9917 6.942 -1.091 -31.04 -37.09 -36.1 -32.03 1.983 -18.05
0.865 -27.07 -26.08 -46.01 -32.03 -4.066 0 8.925 -11.01 6.942 -3.074 -41.06 -34.02 -27.07 -29.06 9.917 -22.02
0.87 -27.07 -21.02 -53.06 -27.07 1.983 -15.07 15.97 -27.07 1.983 -15.07 -39.07 -25.09 -15.07 -23.01 17.95 -21.02
0.875 -17.06 -11.01 -39.07 -14.08 8.925 -26.08 13.98 -43.04 -3.074 -26.08 -24.1 -11.01 -3.074 -13.09 22.91 -15.07
0.88 -3.074 0 -15.07 -2.083 6.942 -28.06 1.983 -49.09 -16.07 -28.06 -4.066 1.983 0 0 14.97 -7.041
0.885 8.925 5.95 9.917 5.95 1.983 -23.01 -1.091 -43.04 -27.07 -21.02 12 15.97 1.983 5.95 0 -2.083
0.89 32.92 20.92 37.98 18.94 6.942 -3.074 -3.074 -29.06 -26.08 -4.066 31.93 28.96 0.9917 20.92 -9.024 9.917
0.895 52.96 34.91 60 28.96 20.92 13.98 5.95 -9.024 -16.07 4.958 49.98 38.97 2.975 32.92 -13.09 21.92
0.9 66.94 48 72 37.98 45.92 31.93 25.98 5.95 0.9917 15.97 55.93 45.92 7.934 41.95 -3.074 31.93
0.905 70.91 55.93 67.93 48 67.93 43.93 51.96 19.93 16.96 21.92 51.96 52.96 18.94 50.97 9.917 41.95
0.91 62.97 57.91 57.91 53.95 79.93 48 65.95 29.95 29.95 27.97 37.98 54.94 24.99 55.93 29.95 49.98
0.915 48.99 55.93 48 61.98 79.93 51.96 69.91 37.98 33.92 29.95 19.93 60 25.98 60 43.93 57.91
0.92 32.92 53.95 39.97 65.95 67.93 55.93 61.98 41.95 27.97 29.95 1.983 61.98 17.95 61.98 48 60
0.925 22.91 53.95 39.97 67.93 51.96 63.96 45.92 41.95 15.97 27.97 -5.058 63.96 1.983 63.96 45.92 57.91
0.93 16.96 55.93 43.93 65.95 39.97 69.91 31.93 41.95 3.967 27.97 -13.09 63.96 -9.024 61.98 39.97 53.95
