    T[sec]  O1  O2  P3  P4  C3  C4  F3  F4 Fp2 Fp1  T5  T6  T3  T4  F7  F8
3.725 18.9 32.92 25.91 23.98 -8.027 15.95 -25.1 -4.064 -15.04 -3.048 -20.02 -6.097 -24.08 11.99 -40.04 13.92
3.73 12.9 20.93 14.94 6.91 -13.01 20.93 -26.01 1.931 -22.05 -4.064 -12.09 -8.027 -14.02 10.97 -34.04 7.926
3.735 0.9145 3.963 -1.016 -7.011 -23.07 5.995 -31.09 -3.048 -25.1 -9.043 -17.07 -17.07 -31.09 1.931 -47.05 -8.027
3.74 -15.04 -24.08 -29.06 -29.06 -46.03 -5.081 -41.05 -12.09 -15.04 1.931 -2.032 -16.05 -18.09 -11.08 -36.07 -37.09
3.745 -25.1 -47.05 -58.02 -54.06 -51.01 -14.02 -43.08 -15.04 -9.043 -6.097 -3.048 -27.03 -6.097 -34.04 -23.07 -58.02
3.75 -43.08 -72.04 -86.07 -82 -65.03 -35.06 -52.03 -29.06 -13.01 -17.07 -30.08 -52.03 -23.07 -51.01 -39.02 -80.07
3.755 -73.06 -91.04 -102 -100.1 -90.03 -53.04 -57 -43.08 1.931 -6.097 -32.01 -58.02 -21.03 -49.08 -36.07 -89.01
3.76 -77.02 -103 -104.1 -116 -83.02 -59.04 -52.03 -48.06 0 -9.043 -27.03 -77.02 -16.05 -65.03 -37.09 -94.09
3.765 -81.09 -110 -103 -128 -83.02 -78.04 -52.03 -65.03 -7.011 -19 -42.07 -101 -32.01 -87.08 -56.09 -111.1
3.77 -87.08 -112.1 -99.07 -123.1 -83.02 -95.01 -61.07 -77.02 -12.09 -8.027 -51.01 -93.08 -34.04 -90.03 -56.09 -118.1
3.775 -89.01 -114 -96.02 -121 -77.02 -92.06 -67.06 -79.05 -27.03 -21.03 -68.08 -87.08 -45.01 -87.08 -58.02 -112.1
3.78 -95.01 -108 -96.02 -120 -87.08 -103 -82 -83.02 -43.08 -35.06 -80.07 -78.04 -65.03 -87.08 -71.03 -104.1
3.785 -89.01 -93.08 -82 -106.1 -88.1 -104.1 -84.03 -83.02 -42.07 -21.03 -73.06 -61.07 -61.07 -61.07 -60.05 -85.05
3.79 -67.06 -72.04 -68.08 -93.08 -71.03 -89.01 -76.01 -76.01 -51.01 -28.04 -60.05 -64.02 -57 -47.05 -58.02 -68.08
3.795 -55.07 -64.02 -64.02 -85.05 -74.08 -91.04 -78.04 -81.09 -67.06 -52.03 -57 -76.01 -57 -59.04 -69.1 -66.05
3.8 -41.05 -48.06 -54.06 -67.06 -63.1 -91.04 -72.04 -86.07 -57 -44.1 -48.06 -70.01 -37.09 -45.01 -56.09 -56.09
3.805 -33.02 -33.02 -42.07 -50.09 -44.1 -74.08 -54.06 -73.06 -42.07 -37.09 -39.02 -61.07 -29.06 -25.1 -52.03 -41.05
3.81 -33.02 -32.01 -40.04 -40.04 -47.05 -61.07 -50.09 -59.04 -31.09 -23.07 -28.04 -46.03 -21.03 -17.07 -53.04 -34.04
3.815 -29.06 -16.05 -24.08 -17.07 -31.09 -36.07 -29.06 -35.06 -7.011 5.995 -18.09 -25.1 -9.043 1.931 -34.04 -14.02
3.82 -15.04 2.947 -9.043 -2.032 0.9145 0 -2.032 -9.043 -4.064 16.97 -15.04 -17.07 -8.027 4.979 -26.01 -2.032
3.825 -13.01 2.947 -1.016 -1.016 0.9145 14.94 2.947 -5.081 -11.08 5.995 -20.02 -19 -4.064 0.9145 -26.01 -11.08
3.83 0.9145 17.99 18.9 10.97 13.92 19.92 22.96 -1.016 7.926 17.99 -13.01 0 4.979 9.958 0 -10.06
3.835 38.92 45.93 48.98 34.95 56.9 35.97 63.91 23.98 26.93 34.95 -10.06 14.94 5.995 39.93 16.97 0
3.84 46.94 52.94 54.97 36.99 47.96 39.93 60.97 27.94 25.91 41.97 -24.08 14.94 1.931 35.97 5.995 0.9145
3.845 34.95 49.99 44.91 36.99 35.97 40.95 53.96 29.98 31.91 34.95 -21.03 21.95 -6.097 32.92 3.963 0.9145
3.85 40.95 56.9 44 45.93 54.97 49.99 59.95 44.91 21.95 19.92 -28.04 6.91 -8.027 44 1.931 5.995
3.855 22.96 41.97 27.94 39.93 41.97 49.99 44 37.9 5.995 5.995 -45.01 0.9145 -5.081 39.93 -13.01 6.91
3.86 0.9145 26.93 8.942 32.92 23.98 46.94 22.96 29.98 4.979 2.947 -46.03 4.979 -4.064 48.98 -14.02 3.963
3.865 -3.048 30.99 -7.011 33.94 26.93 47.96 17.99 32.92 -1.016 3.963 -52.03 0 -18.09 53.96 -26.01 1.931
3.87 -33.02 11.99 -42.07 10.97 -2.032 35.97 -6.097 12.9 -24.08 0 -63.1 -21.03 -35.06 32.92 -43.08 -5.081
3.875 -67.06 -29.06 -77.02 -25.1 -41.05 3.963 -33.02 -13.01 -27.03 -17.07 -55.07 -29.06 -41.05 11.99 -49.08 -23.07
3.88 -71.03 -57 -83.02 -55.07 -39.02 -19 -37.09 -15.04 -23.07 -27.03 -45.01 -42.07 -35.06 1.931 -49.08 -40.04
3.885 -65.03 -76.01 -72.04 -76.01 -35.06 -45.01 -34.04 -18.09 -26.01 -23.07 -48.06 -51.01 -26.01 -1.016 -47.05 -52.03
3.89 -65.03 -95.01 -68.08 -96.02 -46.03 -59.04 -44.1 -36.07 -34.04 -28.04 -47.05 -47.05 -35.06 -20.02 -51.01 -73.06
3.895 -53.04 -86.07 -65.03 -89.01 -43.08 -61.07 -53.04 -44.1 -47.05 -37.09 -32.01 -53.04 -44.1 -35.06 -65.03 -84.03
3.9 -31.09 -62.09 -43.08 -57 -36.07 -55.07 -45.01 -48.06 -47.05 -41.05 -20.02 -46.03 -34.04 -19 -54.06 -63.1
3.905 -19 -45.01 -32.01 -42.07 -43.08 -45.01 -52.03 -55.07 -38 -42.07 -7.011 -26.01 -23.07 -4.064 -48.06 -44.1
3.91 -5.081 -21.03 -22.05 -18.09 -42.07 -29.06 -64.02 -47.05 -34.04 -32.01 0.9145 -20.02 -19 6.91 -60.05 -23.07
3.915 8.942 11.99 -1.016 9.958 -27.03 -11.08 -53.04 -25.1 -39.02 -21.03 0.9145 -9.043 -11.08 35.97 -53.04 0
3.92 14.94 29.98 -2.032 23.98 -25.1 1.931 -45.01 -21.03 -35.06 -13.01 -1.016 3.963 -17.07 44 -55.07 7.926
3.925 16.97 45.93 -1.016 38.92 -26.01 14.94 -48.06 -17.07 -23.07 -10.06 1.931 12.9 -19 46.94 -56.09 6.91
3.93 30.99 71.94 13.92 64.93 -2.032 25.91 -20.02 3.963 -3.048 -9.043 9.958 22.96 0 78.95 -25.1 29.98
3.935 30.99 72.96 11.99 51.92 1.931 36.99 -8.027 14.94 4.979 -1.016 5.995 19.92 5.995 77.94 -8.027 37.9
3.94 16.97 56.9 0 38.92 -5.081 29.98 -17.07 8.942 -2.032 2.947 1.931 2.947 7.926 59.95 -13.01 25
3.945 18.9 53.96 9.958 38.92 4.979 16.97 -1.016 14.94 -11.08 0 7.926 -2.032 17.99 54.97 -8.027 13.92
3.95 18.9 36.99 12.9 18.9 9.958 7.926 0 -1.016 0.9145 -3.048 13.92 -1.016 13.92 32.92 -1.016 -3.048
3.955 8.942 17.99 5.995 3.963 0 0.9145 -5.081 -17.07 7.926 -7.011 17.99 3.963 13.92 27.94 -1.016 -10.06
3.96 2.947 11.99 1.931 5.995 7.926 0.9145 -1.016 -13.01 0 -15.04 21.95 7.926 21.95 47.96 3.963 -3.048
3.965 -7.011 -3.048 -7.011 -6.097 0.9145 1.931 -3.048 -18.09 0.9145 -8.027 7.926 10.97 13.92 52.94 0 -2.032
3.97 -27.03 -22.05 -23.07 -17.07 -7.011 -2.032 -18.09 -20.02 -4.064 -4.064 0.9145 9.958 7.926 57.92 -12.09 -1.016
3.975 -35.06 -28.04 -30.08 -17.07 -2.032 -9.043 -10.06 -7.011 -10.06 -17.07 -1.016 7.926 11.99 42.98 -17.07 -14.02
3.98 -49.08 -53.04 -41.05 -51.01 -11.08 -25.1 -9.043 -17.07 5.995 -25.1 0.9145 1.931 3.963 13.92 -7.011 -28.04
3.985 -63.1 -76.01 -51.01 -75.09 -19 -38 -14.02 -26.01 8.942 -20.02 0.9145 1.931 1.931 9.958 0.9145 -25.1
3.99 -71.03 -82 -60.05 -75.09 -20.02 -46.03 -5.081 -23.07 -2.032 -21.03 1.931 1.931 3.963 13.92 2.947 -30.08
3.995 -75.09 -88.1 -65.03 -77.02 -22.05 -45.01 -5.081 -29.06 1.931 -20.02 -5.081 0 -1.016 21.95 -3.048 -32.01
4 -79.05 -81.09 -65.03 -70.01 -31.09 -40.04 -12.09 -25.1 -5.081 -25.1 -23.07 -3.048 -15.04 17.99 -23.07 -35.06
4.005 -85.05 -64.02 -65.03 -57 -32.01 -42.07 -24.08 -22.05 -15.04 -39.02 -35.06 -6.097 -21.03 3.963 -36.07 -57
4.01 -81.09 -61.07 -54.06 -59.04 -40.04 -47.05 -31.09 -26.01 0 -32.01 -25.1 3.963 -23.07 6.91 -24.08 -52.03
4.015 -57 -39.02 -25.1 -39.02 -19 -29.06 -14.02 -7.011 4.979 -4.064 -10.06 22.96 -9.043 25.91 -1.016 -36.07
4.02 -25.1 -3.048 0.9145 -2.032 11.99 -8.027 15.95 8.942 13.92 17.99 8.942 35.97 7.926 42.98 10.97 -23.07
4.025 4.979 12.9 37.9 19.92 42.98 3.963 41.97 29.98 48.98 30.99 39.93 40.95 31.91 63.91 25.91 -4.064
4.03 30.99 32.92 63 39.93 68.99 23.98 63.91 45.93 59.95 38.92 46.94 40.95 44 64.93 34.95 0.9145
4.035 48.98 50.91 80.98 55.99 78.95 30.99 66.96 50.91 60.97 41.97 54.97 44 50.91 67.98 39.93 12.9
4.04 72.96 70.93 107 79.97 75.9 48.98 63 58.94 73.97 46.94 81.9 59.95 59.95 106 49.99 49.99
4.045 94.91 107 123 118 92.98 86.98 74.99 82.92 58.94 51.92 78.95 73.97 58.94 133.9 51.92 72.96
4.05 108.9 137 128.9 142 100.9 112 79.97 91.96 44 50.91 68.99 82.92 53.96 134.9 36.99 90.94
4.055 107 146.9 127.9 153.9 96.94 124 75.9 106 52.94 50.91 65.95 94.91 57.92 147.9 29.98 111
4.06 90.94 147.9 111 149 88 132.9 79.97 108.9 53.96 57.92 48.98 93.99 41.97 137 28.96 103.9
4.065 76.92 130 99.99 124 75.9 119.9 64.93 93.99 58.94 66.96 38.92 80.98 27.94 123 29.98 86.98
4.07 64.93 113.9 94.91 112 66.96 106 55.99 88.91 79.97 70.93 47.96 79.97 33.94 128.9 38.92 86.98
4.075 60.97 107 89.93 106 68.99 96.94 60.97 76.92 67.98 63.91 47.96 68.99 33.94 115.9 42.98 75.9
4.08 48.98 88 79.97 74.99 61.98 78.95 46.94 51.92 35.97 39.93 39.93 39.93 33.94 79.97 27.94 63.91
4.085 34.95 58.94 65.95 45.93 46.94 49.99 29.98 25.91 14.94 2.947 39.93 18.9 35.97 69.91 19.92 48.98
4.09 22.96 40.95 46.94 25.91 34.95 22.96 25.91 7.926 2.947 -15.04 40.95 3.963 21.95 51.92 14.94 30.99
4.095 4.979 18.9 29.98 7.926 17.99 2.947 6.91 -6.097 -1.016 -20.02 29.98 -7.011 13.92 39.93 0.9145 17.99
4.1 -7.011 0 15.95 1.931 0 -7.011 -3.048 -17.07 11.99 -17.07 29.98 -2.032 11.99 41.97 -2.032 14.94
4.105 -5.081 -1.016 12.9 11.99 0 -5.081 0 -13.01 16.97 -13.01 36.99 9.958 11.99 42.98 0 14.94
4.11 -3.048 -1.016 9.958 7.926 0.9145 2.947 -4.064 -4.064 -1.016 -14.02 29.98 3.963 11.99 47.96 1.931 17.99
4.115 -3.048 0.9145 11.99 4.979 2.947 10.97 0 6.91 3.963 -2.032 25.91 12.9 15.95 56.9 12.9 18.9
4.12 0.9145 5.995 21.95 15.95 21.95 15.95 23.98 23.98 19.92 5.995 29.98 27.94 29.98 59.95 29.98 17.99
4.125 6.91 13.92 29.98 23.98 27.94 25.91 29.98 27.94 21.95 19.92 27.94 27.94 31.91 59.95 13.92 18.9
4.13 8.942 22.96 34.95 32.92 25.91 31.91 25.91 26.93 36.99 37.9 33.94 32.92 25.91 60.97 17.99 19.92
4.135 30.99 41.97 51.92 56.9 42.98 42.98 45.93 34.95 49.99 34.95 65.95 32.92 47.96 50.91 46.94 26.93
4.14 48.98 58.94 65.95 64.93 59.95 57.92 59.95 46.94 52.94 28.96 81.9 25 65.95 57.92 67.98 28.96
4.145 52.94 60.97 69.91 63.91 71.94 64.93 68.99 60.97 74.99 46.94 88 39.93 79.97 79.97 94.91 25.91
4.15 64.93 67.98 79.97 72.96 82.92 71.94 86.98 71.94 95.92 53.96 88 56.9 103.9 82.92 109.9 27.94
4.155 64.93 63.91 75.9 66.96 72.96 78.95 72.96 67.98 88 46.94 71.94 52.94 83.93 88.91 76.92 26.93
4.16 50.91 47.96 61.98 51.92 49.99 69.91 45.93 55.99 77.94 37.9 61.98 41.97 47.96 91.96 53.96 19.92
4.165 56.9 41.97 67.98 45.93 49.99 57.92 39.93 49.99 69.91 23.98 71.94 27.94 59.95 67.98 63.91 15.95
4.17 54.97 31.91 66.96 32.92 48.98 45.93 30.99 36.99 60.97 10.97 82.92 17.99 59.95 56.9 63.91 18.9
4.175 44.91 27.94 54.97 25 49.99 37.9 30.99 25.91 56.9 8.942 81.9 12.9 49.99 63 63 15.95
4.18 56.9 46.94 61.98 36.99 67.98 33.94 49.99 32.92 55.99 13.92 76.92 13.92 74.99 50.91 70.93 19.92
4.185 46.94 52.94 54.97 42.98 57.92 29.98 50.91 28.96 54.97 18.9 63 16.97 64.93 46.94 59.95 32.92
4.19 22.96 42.98 32.92 39.93 36.99 31.91 38.92 28.96 56.9 30.99 56.9 17.99 44.91 57.92 61.98 35.97
4.195 14.94 32.92 20.93 33.94 31.91 25.91 34.95 35.97 54.97 30.99 47.96 18.9 58.94 47.96 68.99 25.91
4.2 -9.043 7.926 0.9145 9.958 3.963 13.92 5.995 19.92 45.93 23.98 29.98 20.93 41.97 37.9 44.91 22.96
4.205 -41.05 -17.07 -25.1 -13.01 -11.08 1.931 -9.043 5.995 29.98 7.926 25.91 7.926 17.99 33.94 29.98 0.9145
4.21 -39.02 -26.01 -20.02 -22.05 0 -3.048 0.9145 4.979 32.92 2.947 22.96 -2.032 32.92 19.92 35.97 -20.02
4.215 -33.02 -32.01 -9.043 -24.08 1.931 -17.07 5.995 1.931 47.96 19.92 26.93 13.92 32.92 28.96 36.99 -7.011
4.22 -27.03 -35.06 -1.016 -25.1 -1.016 -12.09 3.963 -1.016 41.97 18.9 35.97 13.92 25.91 38.92 37.9 -1.016
4.225 -9.043 -27.03 -2.032 -13.01 11.99 -9.043 9.958 -2.032 25.91 1.931 23.98 6.91 33.94 35.97 20.93 -6.097
4.23 -7.011 -14.02 3.963 -2.032 5.995 -17.07 0 1.931 17.99 3.963 8.942 17.99 28.96 52.94 6.91 11.99
4.235 -23.07 -21.03 -7.011 -8.027 -10.06 -4.064 -13.01 -5.081 1.931 1.931 1.931 10.97 7.926 40.95 5.995 4.979
4.24 -27.03 -28.04 -15.04 -16.05 -13.01 0.9145 -14.02 0 7.926 -2.032 -1.016 0.9145 5.995 12.9 11.99 -13.01
4.245 -25.1 -20.02 -14.02 -12.09 -20.02 -12.09 -13.01 1.931 29.98 16.97 -2.032 18.9 10.97 25 26.93 -8.027
4.25 -29.06 -8.027 -22.05 -8.027 -23.07 -4.064 -20.02 0.9145 25 11.99 5.995 21.95 0.9145 33.94 22.96 -2.032
4.255 -23.07 0 -21.03 1.931 -5.081 0 -3.048 8.942 25 5.995 13.92 11.99 12.9 28.96 16.97 -2.032
4.26 -9.043 28.96 0 20.93 6.91 0 12.9 14.94 41.97 28.96 26.93 27.94 29.98 55.99 36.99 25.91
4.265 -3.048 34.95 16.97 31.91 13.92 19.92 15.95 20.93 37.9 32.92 37.9 27.94 33.94 56.9 46.94 21.95
4.27 10.97 20.93 35.97 27.94 29.98 39.93 28.96 28.96 33.94 25.91 48.98 16.97 45.93 44.91 45.93 3.963
4.275 40.95 32.92 65.95 42.98 45.93 40.95 42.98 36.99 37.9 28.96 52.94 35.97 66.96 74.99 56.9 20.93
4.28 52.94 39.93 75.9 51.92 47.96 55.99 37.9 46.94 33.94 22.96 56.9 39.93 61.98 84.95 47.96 41.97
4.285 56.9 36.99 70.93 45.93 44 58.94 37.9 46.94 30.99 25 64.93 27.94 56.9 63 33.94 45.93
4.29 68.99 51.92 79.97 53.96 45.93 53.96 41.97 50.91 45.93 40.95 63 41.97 65.95 72.96 55.99 55.99
4.295 68.99 58.94 77.94 52.94 47.96 58.94 44.91 58.94 47.96 48.98 54.97 47.96 56.9 72.96 60.97 46.94
4.3 56.9 42.98 59.95 37.9 55.99 53.96 46.94 52.94 37.9 45.93 50.91 32.92 37.9 46.94 44 23.98
4.305 50.91 44.91 48.98 41.97 57.92 39.93 49.99 50.91 29.98 42.98 44 29.98 41.97 56.9 40.95 27.94
4.31 32.92 44.91 35.97 42.98 46.94 38.92 42.98 46.94 37.9 36.99 40.95 25.91 31.91 59.95 36.99 39.93
4.315 2.947 25.91 3.963 29.98 23.98 40.95 23.98 32.92 38.92 33.94 29.98 15.95 16.97 44.91 25 31.91
4.32 -3.048 25 0 28.96 9.958 40.95 16.97 30.99 38.92 29.98 11.99 23.98 25 55.99 26.93 26.93
4.325 -13.01 12.9 1.931 20.93 2.947 40.95 17.99 38.92 44 34.95 1.931 30.99 25 63 32.92 16.97
4.33 -25.1 -19 -11.08 -4.064 1.931 29.98 10.97 32.92 41.97 47.96 4.979 30.99 7.926 46.94 23.98 1.931
4.335 -23.07 -29.06 -9.043 -12.09 1.931 18.9 13.92 37.9 41.97 53.96 9.958 36.99 19.92 48.98 25.91 -2.032
4.34 -15.04 -26.01 5.995 -14.02 5.995 19.92 17.99 42.98 51.92 49.99 14.94 39.93 28.96 54.97 40.95 3.963
4.345 -9.043 -27.03 9.958 -19 9.958 19.92 15.95 31.91 59.95 55.99 17.99 32.92 17.99 41.97 36.99 -1.016
4.35 2.947 -7.011 29.98 -3.048 28.96 25 29.98 37.9 65.95 54.97 21.95 31.91 29.98 46.94 39.93 11.99
4.355 18.9 8.942 47.96 14.94 53.96 31.91 47.96 44.91 69.91 53.96 26.93 35.97 42.98 54.97 54.97 25.91
4.36 16.97 8.942 36.99 12.9 54.97 27.94 50.91 38.92 68.99 63 34.95 29.98 25 47.96 47.96 20.93
4.365 4.979 15.95 19.92 23.98 35.97 33.94 37.9 37.9 55.99 49.99 19.92 27.94 13.92 41.97 27.94 19.92
4.37 0.9145 35.97 9.958 44 19.92 41.97 25.91 47.96 37.9 37.9 0.9145 28.96 3.963 51.92 25 32.92
4.375 -5.081 36.99 -4.064 53.96 -2.032 39.93 10.97 51.92 20.93 38.92 -11.08 26.93 -6.097 67.98 12.9 41.97
4.38 -17.07 32.92 -22.05 49.99 -22.05 44 -2.032 42.98 12.9 30.99 -20.02 29.98 -8.027 69.91 0 45.93
4.385 -21.03 25 -26.01 34.95 -23.07 44 -6.097 30.99 2.947 22.96 -24.08 26.93 -2.032 54.97 0 28.96
4.39 -11.08 14.94 -23.07 9.958 -13.01 19.92 -7.011 12.9 0 21.95 -10.06 9.958 -2.032 38.92 0 3.963
4.395 0.9145 5.995 -2.032 1.931 -2.032 5.995 -6.097 0.9145 6.91 8.942 -2.032 -4.064 -2.032 12.9 -10.06 -3.048
4.4 28.96 15.95 26.93 8.942 20.93 -2.032 4.979 -1.016 12.9 4.979 6.91 -25.1 11.99 1.931 1.931 -6.097
4.405 56.9 25.91 49.99 19.92 41.97 -7.011 19.92 0 11.99 1.931 23.98 -35.06 27.94 11.99 13.92 0
4.41 60.97 29.98 55.99 23.98 35.97 3.963 15.95 -1.016 15.95 1.931 33.94 -21.03 33.94 19.92 15.95 13.92
4.415 54.97 29.98 49.99 26.93 20.93 18.9 10.97 0 7.926 9.958 21.95 -10.06 19.92 6.91 7.926 13.92
4.42 44.91 21.95 27.94 20.93 1.931 10.97 -1.016 1.931 1.931 9.958 13.92 -2.032 3.963 8.942 -3.048 12.9
4.425 18.9 2.947 1.931 1.931 -20.02 9.958 -22.05 2.947 6.91 12.9 1.931 3.963 -7.011 9.958 -20.02 7.926
4.43 2.947 -12.09 -26.01 -11.08 -25.1 4.979 -24.08 6.91 -1.016 18.9 -19 -1.016 -21.03 -1.016 -32.01 -10.06
4.435 -33.02 -35.06 -57 -26.01 -38 -14.02 -27.03 -2.032 1.931 7.926 -31.09 -12.09 -21.03 0.9145 -31.09 -19
4.44 -63.1 -52.03 -76.01 -52.03 -53.04 -32.01 -39.02 -16.05 4.979 10.97 -33.02 -17.07 -25.1 -2.032 -22.05 -28.04
4.445 -69.1 -55.07 -77.02 -57 -47.05 -39.02 -29.06 -15.04 0 17.99 -37.09 -29.06 -29.06 -25.1 -17.07 -42.07
4.45 -69.1 -51.01 -73.06 -49.08 -41.05 -45.01 -17.07 -17.07 5.995 9.958 -29.06 -23.07 -19 -23.07 -5.081 -35.06
4.455 -63.1 -43.08 -63.1 -36.07 -22.05 -26.01 -4.064 -4.064 15.95 15.95 -19 -6.097 -11.08 -4.064 0 -27.03
4.46 -37.09 -18.09 -38 -13.01 3.963 0.9145 6.91 10.97 12.9 30.99 -17.07 3.963 -17.07 13.92 1.931 -17.07
4.465 -19 -1.016 -20.02 10.97 -7.011 11.99 -5.081 14.94 10.97 20.93 -9.043 14.94 -15.04 38.92 -2.032 1.931
4.47 -7.011 5.995 -11.08 19.92 -19 23.98 -27.03 13.92 0 11.99 0 13.92 -19 41.97 -11.08 10.97
4.475 12.9 12.9 2.947 19.92 -10.06 23.98 -22.05 16.97 -12.09 10.97 0 1.931 -25.1 29.98 -24.08 3.963
4.48 18.9 12.9 2.947 21.95 -8.027 13.92 -18.09 9.958 -12.09 0.9145 0 -1.016 -13.01 20.93 -24.08 -1.016
4.485 6.91 -1.016 -1.016 0 -6.097 8.942 -9.043 0.9145 0 3.963 -4.064 -1.016 0 8.942 -16.05 -9.043
4.49 8.942 -15.04 4.979 -14.02 5.995 0.9145 0.9145 0 8.942 22.96 -7.011 -1.016 1.931 5.995 -11.08 -16.05
4.495 16.97 -18.09 5.995 -21.03 1.931 -4.064 -1.016 -5.081 14.94 20.93 -2.032 5.995 0.9145 10.97 -4.064 -17.07
4.5 18.9 -29.06 -1.016 -41.05 -11.08 -9.043 -10.06 -8.027 1.931 1.931 -19 -5.081 -9.043 -4.064 -22.05 -32.01
4.505 20.93 -32.01 -2.032 -62.09 -15.04 -38 -20.02 -13.01 -14.02 -4.064 -24.08 -18.09 -24.08 -23.07 -43.08 -47.05
4.51 32.92 -16.05 2.947 -47.05 -10.06 -47.05 -29.06 -10.06 -16.05 -6.097 -14.02 -5.081 -24.08 -14.02 -37.09 -36.07
4.515 22.96 -5.081 0 -33.02 -12.09 -30.08 -31.09 -4.064 -19 -11.08 -28.04 -11.08 -26.01 -6.097 -50.09 -31.09
4.52 12.9 -1.016 -6.097 -22.05 -15.04 -28.04 -30.08 -13.01 -17.07 -3.048 -16.05 -15.04 -20.02 4.979 -52.03 -22.05
4.525 2.947 2.947 -18.09 -1.016 -19 -9.043 -25.1 -9.043 -18.09 0 0 -6.097 -20.02 17.99 -42.07 -17.07
4.53 -17.07 1.931 -41.05 4.979 -26.01 9.958 -29.06 -2.032 -26.01 -15.04 -26.01 -15.04 -33.02 9.958 -55.07 -21.03
4.535 -33.02 -1.016 -42.07 9.958 -27.03 1.931 -19 0.9145 1.931 -2.032 -20.02 -12.09 -18.09 17.99 -44.1 -5.081
4.54 -31.09 5.995 -34.04 25 -1.016 16.97 -4.064 13.92 21.95 19.92 -6.097 5.995 0 28.96 -16.05 6.91
4.545 -53.04 -11.08 -50.09 1.931 1.931 30.99 0.9145 18.9 13.92 13.92 -34.04 -7.011 -14.02 4.979 -32.01 -15.04
4.55 -67.06 -42.07 -52.03 -29.06 -2.032 1.931 -1.016 2.947 10.97 10.97 -36.07 -21.03 -8.027 -4.064 -31.09 -42.07
4.555 -65.03 -60.05 -55.07 -54.06 0.9145 -22.05 1.931 1.931 12.9 14.94 -22.05 -18.09 1.931 -21.03 -13.01 -61.07
4.56 -79.05 -87.08 -68.08 -81.09 -17.07 -35.06 -14.02 -16.05 1.931 3.963 -43.08 -39.02 -23.07 -62.09 -32.01 -90.03
4.565 -63.1 -84.03 -57 -83.02 -26.01 -62.09 -12.09 -29.06 8.942 0.9145 -34.04 -43.08 -26.01 -56.09 -24.08 -83.02
4.57 -33.02 -55.07 -36.07 -58.02 -11.08 -53.04 0 -18.09 16.97 4.979 -19 -37.09 -15.04 -39.02 -1.016 -55.07
4.575 -37.09 -41.05 -46.03 -39.02 -20.02 -28.04 -5.081 -16.05 0.9145 -3.048 -42.07 -43.08 -30.08 -42.07 -24.08 -43.08
4.58 -21.03 -12.09 -36.07 -3.048 -18.09 -23.07 -1.016 -5.081 -1.016 -8.027 -43.08 -30.08 -25.1 -6.097 -18.09 -4.064
4.585 -3.048 18.9 -24.08 29.98 -9.043 5.995 4.979 12.9 14.94 6.91 -43.08 -1.016 -15.04 23.98 -2.032 25.91
4.59 -19 17.99 -33.02 37.9 -23.07 44 -9.043 23.98 5.995 23.98 -65.03 5.995 -51.01 25.91 -33.02 30.99
4.595 -1.016 25 -12.09 50.91 -15.04 51.92 -9.043 32.92 8.942 32.92 -63.1 25 -67.06 48.98 -44.1 44
4.6 14.94 28.96 0 41.97 1.931 53.96 -16.05 38.92 -4.064 10.97 -59.04 11.99 -55.07 51.92 -46.03 33.94
4.605 0.9145 0 -21.03 6.91 -18.09 28.96 -47.05 8.942 -39.02 -17.07 -67.06 -18.09 -59.04 16.97 -77.02 3.963
4.61 0.9145 -5.081 -23.07 -7.011 -29.06 -11.08 -57 -13.01 -43.08 -21.03 -57 -23.07 -55.07 1.931 -77.02 5.995
4.615 6.91 -9.043 -27.03 -25.1 -35.06 -25.1 -61.07 -29.06 -43.08 -29.06 -43.08 -49.08 -47.05 -21.03 -65.03 -6.097
4.62 -5.081 -26.01 -40.04 -50.09 -55.07 -38 -75.09 -48.06 -44.1 -30.08 -35.06 -65.03 -47.05 -50.09 -70.01 -26.01
4.625 -1.016 -27.03 -33.02 -52.03 -42.07 -52.03 -63.1 -44.1 -27.03 -23.07 -21.03 -54.06 -39.02 -44.1 -57 -21.03
4.63 6.91 -28.04 -28.04 -61.07 -31.09 -50.09 -58.02 -48.06 -28.04 -46.03 -11.08 -75.09 -25.1 -57 -44.1 -44.1
4.635 2.947 -50.09 -30.08 -77.02 -38 -63.1 -64.02 -62.09 -36.07 -50.09 -3.048 -73.06 -21.03 -61.07 -48.06 -47.05
4.64 8.942 -57 -15.04 -76.01 -30.08 -68.08 -56.09 -57 -25.1 -31.09 -1.016 -44.1 -21.03 -40.04 -49.08 -28.04
4.645 10.97 -69.1 -17.07 -88.1 -28.04 -62.09 -60.05 -61.07 -39.02 -59.04 -5.081 -72.04 -21.03 -60.05 -53.04 -59.04
4.65 -7.011 -89.01 -35.06 -105.1 -43.08 -77.02 -75.09 -77.02 -61.07 -79.05 -11.08 -85.05 -17.07 -69.1 -63.1 -69.1
4.655 -25.1 -85.05 -53.04 -93.08 -47.05 -81.09 -73.06 -69.1 -57 -59.04 -21.03 -65.03 -21.03 -43.08 -73.06 -39.02
4.66 -47.05 -77.02 -72.04 -82 -51.01 -75.09 -70.01 -63.1 -58.02 -52.03 -35.06 -70.01 -33.02 -48.06 -80.07 -43.08
4.665 -59.04 -65.03 -76.01 -66.05 -57 -71.03 -61.07 -49.08 -52.03 -23.07 -31.09 -42.07 -31.09 -33.02 -62.09 -20.02
