    T[sec]  O1  O2  P3  P4  C3  C4  F3  F4 Fp2 Fp1  T5  T6  T3  T4  F7  F8
6.685 -79.02 -79.02 -83.04 -91.08 -93.09 -87.06 -97.02 -95.01 -83.04 -105.1 -67.05 -87.06 -81.03 -101 -51.07 -75
6.69 -79.02 -87.06 -83.04 -89.07 -97.02 -91.08 -105.1 -105.1 -91.08 -113 -61.02 -89.07 -75 -105.1 -57 -77.01
6.695 -81.03 -91.08 -83.04 -87.06 -101 -91.08 -113 -115 -99.03 -117 -59.01 -93.09 -77.01 -109.1 -65.04 -75
6.7 -81.03 -93.09 -83.04 -85.05 -105.1 -89.07 -121 -121 -103 -119 -65.04 -93.09 -83.04 -107.1 -71.07 -73.08
6.705 -83.04 -91.08 -87.06 -85.05 -111.1 -85.05 -127.1 -123.1 -107.1 -119 -81.03 -91.08 -93.09 -104.1 -75 -70.07
6.71 -85.05 -91.08 -93.09 -87.06 -115 -83.04 -129.1 -121 -109.1 -119 -95.01 -87.06 -103 -101 -77.01 -67.05
6.715 -85.05 -86.05 -97.02 -86.05 -119 -85.05 -129.1 -116 -109.1 -117 -105.1 -82.04 -107.1 -98.02 -77.01 -62.03
6.72 -81.03 -78.02 -96.01 -82.04 -116 -87.06 -126.1 -114 -109.1 -113 -103 -78.02 -105.1 -96.01 -76.01 -58.01
6.725 -77.01 -69.06 -91.08 -77.01 -109.1 -83.04 -121 -113 -103 -101 -95.01 -75 -95.01 -93.09 -73.08 -57
6.73 -67.05 -60.02 -80.03 -66.05 -96.01 -74.09 -112.1 -104.1 -89.07 -88.06 -79.02 -70.07 -81.03 -88.06 -64.04 -56.09
6.735 -61.02 -56.09 -68.06 -60.02 -82.04 -64.04 -100 -92.08 -79.02 -76.01 -67.05 -64.04 -65.04 -81.03 -56.09 -56.09
6.74 -61.02 -59.01 -59.01 -59.01 -71.07 -57 -89.07 -83.04 -71.07 -71.07 -61.02 -63.03 -51.07 -75 -49.06 -61.02
6.745 -59.01 -65.04 -54.08 -55.09 -64.04 -48.05 -78.02 -69.06 -65.04 -66.05 -59.01 -57 -45.04 -71.07 -42.02 -59.01
6.75 -59.01 -75 -57 -57 -63.03 -48.05 -76.01 -67.05 -66.05 -64.04 -64.04 -53.08 -45.04 -68.06 -44.03 -63.03
6.755 -65.04 -85.05 -67.05 -59.01 -67.05 -53.08 -79.02 -65.04 -71.07 -61.02 -73.08 -57 -51.07 -69.06 -51.07 -67.05
6.76 -69.06 -90.07 -83.04 -64.04 -73.08 -55.09 -81.03 -68.06 -74.09 -59.01 -84.04 -62.03 -63.03 -73.08 -55.09 -74.09
6.765 -73.08 -101 -96.01 -71.07 -80.03 -63.03 -85.05 -74.09 -80.03 -65.04 -96.01 -72.08 -77.01 -86.05 -67.05 -83.04
6.77 -81.03 -115 -107.1 -87.06 -91.08 -69.06 -83.04 -79.02 -89.07 -69.06 -103 -83.04 -85.05 -95.01 -75 -93.09
6.775 -91.08 -127.1 -111.1 -97.02 -95.01 -74.09 -77.01 -80.03 -90.07 -70.07 -102 -84.04 -87.06 -102 -75 -95.01
6.78 -97.02 -142.1 -114 -105.1 -98.02 -77.01 -74.09 -84.04 -87.06 -71.07 -97.02 -79.02 -79.02 -106.1 -74.09 -97.02
6.785 -107.1 -147.1 -109.1 -109.1 -93.09 -77.01 -71.07 -85.05 -77.01 -61.02 -91.08 -69.06 -69.06 -109.1 -63.03 -99.03
6.79 -103 -138 -99.03 -103 -81.03 -72.08 -66.05 -83.04 -61.02 -50.06 -77.01 -65.04 -56.09 -109.1 -48.05 -99.03
6.795 -97.02 -124.1 -84.04 -97.02 -64.04 -69.06 -62.03 -83.04 -55.09 -45.04 -68.06 -66.05 -45.04 -108.1 -36.08 -95.01
6.8 -81.03 -100 -68.06 -91.08 -58.01 -68.06 -62.03 -83.04 -61.02 -49.06 -58.01 -75 -39.01 -110.1 -36.08 -88.06
6.805 -65.04 -78.02 -64.04 -81.03 -62.03 -69.06 -64.04 -85.05 -77.01 -63.03 -56.09 -90.07 -37.09 -110.1 -48.05 -85.05
6.81 -55.09 -70.07 -73.08 -83.04 -77.01 -74.09 -76.01 -91.08 -101 -82.04 -61.02 -101 -50.06 -109.1 -66.05 -83.04
6.815 -63.03 -77.01 -93.09 -93.09 -99.03 -83.04 -95.01 -101 -125.1 -103 -81.03 -109.1 -69.06 -109.1 -83.04 -89.07
6.82 -77.01 -96.01 -118 -109.1 -122 -93.09 -112.1 -112.1 -129.1 -115 -105.1 -109.1 -91.08 -112.1 -96.01 -97.02
6.825 -107.1 -121 -137 -123.1 -137 -102 -128.1 -124.1 -126.1 -112.1 -134 -108.1 -111.1 -116 -100 -111.1
6.83 -125.1 -137 -147.1 -133 -147.1 -113 -129.1 -129.1 -119 -103 -151 -103 -117 -121 -99.03 -117
6.835 -129.1 -135 -138 -125.1 -140 -113 -119 -124.1 -106.1 -85.05 -148.1 -96.01 -105.1 -118 -93.09 -111.1
6.84 -121 -126.1 -121 -108.1 -129.1 -101 -101 -112.1 -100 -69.06 -128.1 -86.05 -87.06 -107.1 -83.04 -94
6.845 -103 -111.1 -101 -85.05 -111.1 -85.05 -87.06 -99.03 -99.03 -63.03 -105.1 -75 -67.05 -95.01 -79.02 -77.01
6.85 -79.02 -101 -85.05 -69.06 -97.02 -66.05 -76.01 -89.07 -94 -60.02 -80.03 -61.02 -55.09 -84.04 -74.09 -67.05
6.855 -35.08 -61.02 -39.01 -45.04 -19 -21.01 -17.08 -2.01 -1.005 27.95 -25.03 15.99 -35.08 3.928 -45.04 -15.07
6.86 -27.04 -64.04 -29.05 -42.02 -20.01 -17.08 -18.09 -3.015 -7.034 18.91 -24.03 11.97 -33.07 2.923 -47.05 -8.039
6.865 -29.05 -69.06 -28.05 -43.03 -26.04 -20.01 -21.01 -10.05 -23.02 10.96 -33.07 3.928 -36.08 2.923 -53.08 -7.034
6.87 -37.09 -73.08 -37.09 -49.06 -37.09 -27.04 -31.06 -21.01 -37.09 0 -49.06 -5.024 -47.05 -2.01 -65.04 -13.06
6.875 -43.03 -70.07 -42.02 -51.07 -44.03 -37.09 -38 -25.03 -48.05 0 -59.01 -13.06 -53.08 0 -73.08 -18.09
6.88 -45.04 -65.04 -42.02 -50.06 -51.07 -46.04 -45.04 -29.05 -52.07 -4.02 -61.02 -17.08 -58.01 -5.024 -73.08 -23.02
6.885 -43.03 -53.08 -40.01 -45.04 -48.05 -47.05 -47.05 -31.06 -46.04 -2.01 -56.09 -17.08 -57 -4.02 -70.07 -22.02
6.89 -37.09 -49.06 -34.07 -36.08 -43.03 -46.04 -47.05 -27.04 -36.08 1.918 -47.05 -13.06 -52.07 -3.015 -57 -13.06
6.895 -31.06 -46.04 -30.06 -33.07 -36.08 -41.02 -38 -25.03 -26.04 2.923 -41.02 -13.06 -43.03 -4.02 -47.05 -8.039
6.9 -25.03 -49.06 -29.05 -33.07 -31.06 -39.01 -31.06 -27.04 -19 7.948 -41.02 -13.06 -39.01 -5.024 -39.01 -7.034
6.905 -23.02 -55.09 -26.04 -35.08 -24.03 -38 -23.02 -28.05 -19 14.98 -37.09 -17.08 -38 -10.05 -33.07 -9.044
6.91 -23.02 -54.08 -27.04 -38 -22.02 -41.02 -22.02 -37.09 -23.02 14.98 -38 -23.02 -39.01 -10.05 -33.07 -8.039
6.915 -27.04 -55.09 -25.03 -39.01 -21.01 -47.05 -21.01 -41.02 -27.04 11.97 -37.09 -25.03 -43.03 -7.034 -35.08 -9.044
6.92 -29.05 -54.08 -26.04 -40.01 -21.01 -48.05 -18.09 -46.04 -29.05 7.948 -34.07 -24.03 -42.02 -3.015 -38 -9.044
6.925 -37.09 -60.02 -32.06 -44.03 -26.04 -51.07 -16.08 -48.05 -31.06 1.918 -32.06 -20.01 -40.01 -6.029 -47.05 -9.044
6.93 -49.06 -75 -41.02 -53.08 -29.05 -55.09 -17.08 -47.05 -33.07 -2.01 -33.07 -21.01 -41.02 -13.06 -53.08 -19
6.935 -55.09 -87.06 -52.07 -59.01 -34.07 -59.01 -17.08 -40.01 -33.07 -1.005 -34.07 -24.03 -44.03 -22.02 -55.09 -30.06
6.94 -61.02 -97.02 -54.08 -63.03 -32.06 -62.03 -19 -36.08 -35.08 -3.015 -41.02 -32.06 -50.06 -30.06 -60.02 -42.02
6.945 -65.04 -103 -53.08 -61.02 -29.05 -59.01 -17.08 -33.07 -39.01 -7.034 -49.06 -39.01 -55.09 -35.08 -61.02 -47.05
6.95 -61.02 -96.01 -42.02 -50.06 -22.02 -52.07 -11.05 -32.06 -41.02 -15.07 -53.08 -37.09 -56.09 -28.05 -64.04 -44.03
6.955 -53.08 -86.05 -31.06 -38 -16.08 -44.03 -3.015 -31.06 -43.03 -21.01 -51.07 -31.06 -53.08 -20.01 -62.03 -32.06
6.96 -45.04 -75 -19 -27.04 -13.06 -39.01 0 -25.03 -39.01 -21.01 -43.03 -21.01 -45.04 -11.05 -57 -21.01
6.965 -39.01 -66.05 -11.05 -18.09 -9.044 -30.06 7.948 -17.08 -33.07 -17.08 -31.06 -13.06 -39.01 -5.024 -50.06 -9.044
6.97 -35.08 -60.02 -7.034 -16.08 -3.015 -25.03 13.98 -9.044 -27.04 -7.034 -23.02 -7.034 -35.08 -1.005 -44.03 -3.015
6.975 -33.07 -59.01 -7.034 -17.08 0.9135 -17.08 18 -1.005 -25.03 -2.01 -21.01 -3.015 -37.09 -3.015 -41.02 -1.005
6.98 -31.06 -53.08 -9.044 -17.08 0 -11.05 18 -1.005 -29.05 0 -25.03 -5.024 -39.01 -5.024 -43.03 -1.005
6.985 -29.05 -45.04 -7.034 -19 0 -9.044 15.99 -5.024 -37.09 -2.01 -31.06 -11.05 -39.01 -7.034 -47.05 0.9135
6.99 -27.04 -33.07 -5.024 -21.01 0.9135 -15.07 13.98 -11.05 -45.04 -5.024 -35.08 -19 -35.08 -9.044 -49.06 0.9135
6.995 -23.02 -23.02 -3.015 -21.01 -7.034 -23.02 11.97 -17.08 -47.05 -9.044 -35.08 -25.03 -29.05 -9.044 -47.05 0.9135
7 -23.02 -19 -3.015 -21.01 -13.06 -31.06 11.97 -17.08 -43.03 -7.034 -33.07 -29.05 -27.04 -9.044 -43.03 -3.015
7.005 -25.03 -21.01 -7.034 -21.01 -13.06 -35.08 11.97 -13.06 -37.09 -3.015 -31.06 -29.05 -27.04 -9.044 -39.01 -11.05
7.01 -27.04 -23.02 -9.044 -17.08 -9.044 -29.05 11.97 -9.044 -31.06 -2.01 -31.06 -25.03 -31.06 -7.034 -39.01 -17.08
7.015 -25.03 -25.03 -9.044 -11.05 -5.024 -21.01 11.97 -5.024 -29.05 -2.01 -31.06 -25.03 -35.08 -5.024 -41.02 -21.01
7.02 -23.02 -25.03 -11.05 -7.034 -3.015 -13.06 9.957 -7.034 -33.07 -5.024 -31.06 -27.04 -35.08 -5.024 -49.06 -19
7.025 -19 -27.04 -15.07 -7.034 -7.034 -15.07 3.928 -13.06 -39.01 -19 -33.07 -33.07 -37.09 -9.044 -53.08 -15.07
7.03 -17.08 -31.06 -23.02 -15.07 -19 -27.04 -1.005 -21.01 -45.04 -35.08 -37.09 -39.01 -41.02 -15.07 -53.08 -17.08
7.035 -19 -41.02 -33.07 -27.04 -29.05 -41.02 -11.05 -29.05 -45.04 -49.06 -45.04 -43.03 -45.04 -25.03 -49.06 -23.02
7.04 -23.02 -51.07 -39.01 -37.09 -33.07 -49.06 -17.08 -31.06 -43.03 -59.01 -53.08 -41.02 -49.06 -29.05 -43.03 -29.05
7.045 -25.03 -52.07 -35.08 -37.09 -29.05 -51.07 -17.08 -27.04 -41.02 -59.01 -53.08 -35.08 -47.05 -25.03 -37.09 -29.05
7.05 -25.03 -44.03 -21.01 -30.06 -19 -43.03 -11.05 -23.02 -41.02 -55.09 -47.05 -31.06 -39.01 -16.08 -30.06 -22.02
7.055 -21.01 -31.06 -7.034 -21.01 -9.044 -33.07 -7.034 -19 -45.04 -51.07 -37.09 -31.06 -29.05 -7.034 -33.07 -15.07
7.06 -13.06 -18.09 -2.01 -16.08 -7.034 -29.05 -7.034 -19 -52.07 -48.05 -28.05 -33.07 -21.01 -2.01 -36.08 -8.039
7.065 -11.05 -10.05 -2.01 -16.08 -11.05 -29.05 -12.06 -25.03 -58.01 -48.05 -24.03 -36.08 -20.01 0 -40.01 -6.029
7.07 -11.05 -9.044 -1.005 -21.01 -17.08 -33.07 -25.03 -29.05 -63.03 -45.04 -25.03 -37.09 -25.03 -5.024 -43.03 -13.06
7.075 -9.044 -11.05 -6.029 -24.03 -23.02 -35.08 -32.06 -32.06 -58.01 -38 -26.04 -32.06 -26.04 -10.05 -42.02 -20.01
7.08 -9.044 -13.06 -6.029 -23.02 -24.03 -34.07 -36.08 -34.07 -54.08 -28.05 -28.05 -28.05 -26.04 -13.06 -40.01 -21.01
7.085 -7.034 -9.044 -5.024 -19 -23.02 -33.07 -35.08 -35.08 -53.08 -27.04 -27.04 -29.05 -25.03 -17.08 -43.03 -19
7.09 -1.005 -2.01 0 -11.05 -20.01 -28.05 -30.06 -32.06 -55.09 -30.06 -23.02 -28.05 -24.03 -17.08 -47.05 -9.044
7.095 2.923 3.928 1.918 -4.02 -20.01 -28.05 -30.06 -30.06 -67.05 -39.01 -29.05 -29.05 -26.04 -10.05 -51.07 -1.005
7.1 6.943 9.957 -3.015 -5.024 -19 -29.05 -27.04 -31.06 -73.08 -53.08 -35.08 -33.07 -35.08 -9.044 -53.08 1.918
7.105 8.953 9.957 -5.024 -11.05 -16.08 -26.04 -25.03 -25.03 -70.07 -54.08 -40.01 -33.07 -39.01 -3.015 -46.04 0
7.11 2.923 0 -13.06 -18.09 -11.05 -27.04 -18.09 -27.04 -59.01 -48.05 -47.05 -28.05 -34.07 -3.015 -37.09 -4.02
7.115 -3.015 -13.06 -13.06 -25.03 -11.05 -27.04 -13.06 -25.03 -45.04 -37.09 -39.01 -27.04 -31.06 -9.044 -25.03 -13.06
7.12 -5.024 -23.02 -7.034 -28.05 -6.029 -25.03 -12.06 -19 -29.05 -22.02 -25.03 -25.03 -21.01 -14.07 -14.07 -18.09
7.125 -5.024 -23.02 1.918 -19 -2.01 -22.02 -12.06 -10.05 -18.09 -15.07 -4.02 -22.02 -13.06 -18.09 -9.044 -17.08
7.13 -1.005 -12.06 6.943 -7.034 0 -14.07 -10.05 0 -13.06 -6.029 4.933 -19 -9.044 -13.06 -3.015 -4.02
7.135 10.96 -3.015 14.98 3.928 8.953 -2.01 -4.02 12.97 -8.039 -3.015 10.96 -16.08 0.9135 -4.02 0.9135 1.918
7.14 12.97 0 15.99 12.97 18.91 1.918 0.9135 19.91 -5.024 1.918 5.938 -15.07 5.938 1.918 6.943 8.953
7.145 4.933 -2.01 13.98 9.957 23.93 3.928 5.938 19.91 -1.005 0 0.9135 -15.07 7.948 0.9135 9.957 7.948
7.15 -3.015 -5.024 3.928 0.9135 23.93 1.918 8.953 9.957 1.918 0.9135 -13.06 -14.07 4.933 -3.015 7.948 4.933
7.155 -21.01 -11.05 0.9135 -7.034 10.96 -2.01 0.9135 1.918 -2.01 -1.005 -20.01 -15.07 -1.005 -11.05 -1.005 1.918
7.16 -35.08 -13.06 -13.06 -17.08 -3.015 -13.06 -19 -5.024 -9.044 -1.005 -29.05 -17.08 -23.02 -15.07 -15.07 -2.01
7.165 -35.08 -11.05 -24.03 -22.02 -18.09 -20.01 -32.06 -12.06 -17.08 -1.005 -37.09 -15.07 -40.01 -14.07 -33.07 1.918
7.17 -35.08 -8.039 -34.07 -29.05 -30.06 -24.03 -40.01 -14.07 -19 -2.01 -43.03 -22.02 -52.07 -17.08 -41.02 -3.015
7.175 -37.09 -9.044 -39.01 -35.08 -35.08 -29.05 -41.02 -21.01 -25.03 -1.005 -47.05 -31.06 -55.09 -19 -43.03 -15.07
7.18 -31.06 -15.07 -38 -35.08 -30.06 -32.06 -36.08 -24.03 -28.05 0 -46.04 -38 -46.04 -23.02 -36.08 -25.03
7.185 -25.03 -15.07 -32.06 -34.07 -25.03 -37.09 -32.06 -26.04 -30.06 -2.01 -38 -44.03 -34.07 -28.05 -28.05 -32.06
7.19 -15.07 -15.07 -19 -29.05 -19 -37.09 -33.07 -25.03 -31.06 -7.034 -29.05 -41.02 -27.04 -29.05 -27.04 -31.06
7.195 -1.005 -8.039 -3.015 -16.08 -17.08 -33.07 -34.07 -19 -28.05 -4.02 -20.01 -28.05 -24.03 -20.01 -28.05 -20.01
7.2 0.9135 -2.01 1.918 -10.05 -15.07 -27.04 -31.06 -9.044 -18.09 -1.005 -20.01 -17.08 -23.02 -8.039 -28.05 -10.05
7.205 -1.005 -1.005 5.938 -9.044 -11.05 -23.02 -23.02 -1.005 -7.034 7.948 -29.05 -9.044 -23.02 -1.005 -25.03 -3.015
7.21 -5.024 -6.029 1.918 -12.06 -5.024 -21.01 -11.05 0.9135 1.918 18 -37.09 -9.044 -23.02 -2.01 -14.07 -6.029
7.215 -13.06 -12.06 -2.01 -17.08 0.9135 -21.01 -1.005 -3.015 9.957 21.92 -39.01 -15.07 -23.02 -13.06 -9.044 -13.06
7.22 -15.07 -17.08 -1.005 -19 -2.01 -21.01 -2.01 -7.034 9.957 23.93 -35.08 -21.01 -25.03 -25.03 -7.034 -21.01
7.225 -7.034 -17.08 -3.015 -21.01 0.9135 -21.01 -1.005 -11.05 5.938 21.92 -27.04 -23.02 -29.05 -33.07 -9.044 -27.04
7.23 0.9135 -15.07 -3.015 -21.01 -5.024 -17.08 -9.044 -11.05 -2.01 23.93 -21.01 -19 -35.08 -35.08 -15.07 -25.03
7.235 8.953 -9.044 -3.015 -19 -11.05 -9.044 -13.06 -7.034 -5.024 25.94 -23.02 -7.034 -39.01 -27.04 -17.08 -17.08
7.24 8.953 -3.015 -3.015 -15.07 -11.05 0.9135 -11.05 -1.005 -7.034 29.96 -31.06 -2.01 -39.01 -15.07 -17.08 -3.015
7.245 0.9135 -2.01 -1.005 -7.034 -5.024 3.928 -5.024 -2.01 -3.015 33.98 -37.09 1.918 -35.08 -5.024 -11.05 3.928
7.25 -7.034 0 -1.005 -2.01 -2.01 5.938 -1.005 -2.01 0.9135 35.99 -39.01 1.918 -27.04 -1.005 -5.024 9.957
7.255 -15.07 0 -1.005 0 3.928 3.928 0.9135 0.9135 1.918 33.98 -31.06 0.9135 -21.01 -7.034 0.9135 9.957
7.26 -19 0.9135 -7.034 -3.015 1.918 0.9135 -1.005 -5.024 1.918 29.96 -21.01 -7.034 -19 -17.08 -2.01 1.918
7.265 -19 -5.024 -17.08 -17.08 -5.024 -11.05 -11.05 -15.07 0.9135 23.93 -17.08 -19 -23.02 -31.06 -1.005 -7.034
7.27 -17.08 -11.05 -31.06 -35.08 -21.01 -27.04 -25.03 -29.05 -11.05 13.98 -21.01 -31.06 -29.05 -43.03 -9.044 -19
7.275 -15.07 -17.08 -39.01 -49.06 -35.08 -45.04 -39.01 -43.03 -27.04 3.928 -31.06 -43.03 -35.08 -53.08 -15.07 -29.05
7.28 -13.06 -23.02 -43.03 -53.08 -43.03 -61.02 -51.07 -55.09 -37.09 0 -41.02 -49.06 -39.01 -59.01 -19 -35.08
7.285 -13.06 -29.05 -39.01 -49.06 -43.03 -71.07 -57 -59.01 -37.09 -1.005 -43.03 -47.05 -37.09 -59.01 -19 -37.09
7.29 -11.05 -33.07 -35.08 -43.03 -35.08 -71.07 -51.07 -55.09 -23.02 2.923 -37.09 -35.08 -34.07 -55.09 -12.06 -35.08
7.295 -11.05 -37.09 -31.06 -39.01 -25.03 -62.03 -37.09 -45.04 -3.015 20.92 -25.03 -21.01 -30.06 -51.07 -2.01 -35.08
7.3 -13.06 -39.01 -31.06 -39.01 -17.08 -51.07 -17.08 -37.09 13.98 37.91 -19 -9.044 -29.05 -49.06 0.9135 -39.01
7.305 -15.07 -37.09 -35.08 -41.02 -10.05 -42.02 -1.005 -31.06 25.94 50.98 -22.02 -4.02 -30.06 -51.07 -1.005 -43.03
7.31 -17.08 -35.08 -38 -49.06 -10.05 -38 0 -30.06 23.93 53.99 -32.06 -8.039 -32.06 -55.09 0.9135 -51.07
7.315 -19 -33.07 -43.03 -53.08 -15.07 -43.03 0.9135 -37.09 13.98 49.97 -41.02 -17.08 -37.09 -59.01 -13.06 -57
7.32 -21.01 -35.08 -42.02 -57 -18.09 -52.07 -10.05 -48.05 4.933 47.96 -42.02 -22.02 -37.09 -67.05 -29.05 -62.03
7.325 -23.02 -37.09 -44.03 -55.09 -26.04 -57 -26.04 -56.09 -1.005 50.98 -38 -24.03 -45.04 -69.06 -41.02 -58.01
7.33 -25.03 -35.08 -45.04 -55.09 -37.09 -65.04 -41.02 -65.04 0 56 -33.07 -21.01 -51.07 -69.06 -49.06 -53.08
7.335 -21.01 -27.04 -44.03 -55.09 -44.03 -65.04 -48.05 -66.05 8.953 65.96 -30.06 -15.07 -54.08 -68.06 -52.07 -48.05
7.34 -17.08 -19 -43.03 -55.09 -49.06 -62.03 -46.04 -65.04 20.92 69.98 -35.08 -15.07 -56.09 -70.07 -45.04 -48.05
7.345 -17.08 -15.07 -47.05 -63.03 -55.09 -65.04 -37.09 -61.02 27.95 74 -47.05 -17.08 -51.07 -73.08 -33.07 -55.09
7.35 -21.01 -24.03 -53.08 -75 -50.06 -69.06 -27.04 -57 37.91 74.91 -54.08 -20.01 -46.04 -76.01 -19 -63.03
7.355 -31.06 -40.01 -58.01 -83.04 -44.03 -72.08 -19 -52.07 39.92 74.91 -61.02 -19 -40.01 -76.01 -3.015 -67.05
7.36 -43.03 -57 -65.04 -85.05 -39.01 -73.08 -13.06 -47.05 41.93 71.99 -63.03 -11.05 -41.02 -73.08 -2.01 -65.04
7.365 -47.05 -66.05 -69.06 -75 -34.07 -66.05 -10.05 -49.06 40.93 74 -54.08 0 -41.02 -65.04 1.918 -51.07
7.37 -43.03 -64.04 -65.04 -62.03 -35.08 -59.01 -12.06 -49.06 42.94 74 -44.03 3.928 -43.03 -54.08 0.9135 -37.09
7.375 -29.05 -51.07 -56.09 -48.05 -34.07 -50.06 -16.08 -46.04 44.95 72.99 -33.07 4.933 -37.09 -45.04 1.918 -33.07
7.38 -15.07 -42.02 -45.04 -44.03 -31.06 -47.05 -18.09 -45.04 48.97 74 -26.04 1.918 -29.05 -40.01 0.9135 -37.09
7.385 -7.034 -40.01 -39.01 -49.06 -24.03 -48.05 -12.06 -41.02 52.98 75.91 -24.03 -2.01 -17.08 -45.04 1.918 -49.06
7.39 -9.044 -45.04 -35.08 -55.09 -17.08 -51.07 -5.024 -37.09 57.92 74 -29.05 -11.05 -9.044 -55.09 1.918 -61.02
7.395 -19 -46.04 -38 -61.02 -6.029 -52.07 1.918 -34.07 59.93 74.91 -33.07 -13.06 -8.039 -64.04 5.938 -63.03
7.4 -27.04 -42.02 -43.03 -57 -6.029 -51.07 5.938 -31.06 59.93 72.99 -38 -10.05 -14.07 -68.06 0 -61.02
7.405 -31.06 -31.06 -45.04 -51.07 -13.06 -47.05 0 -29.05 47.96 65.96 -47.05 -7.034 -27.04 -65.04 -3.015 -65.04
7.41 -27.04 -19 -43.03 -47.05 -21.01 -44.03 -10.05 -31.06 38.92 56 -55.09 -7.034 -40.01 -58.01 -15.07 -66.05
7.415 -25.03 -15.07 -42.02 -45.04 -36.08 -47.05 -28.05 -34.07 26.95 49.97 -66.05 -11.05 -50.06 -52.07 -30.06 -68.06
7.42 -29.05 -15.07 -43.03 -45.04 -45.04 -51.07 -41.02 -39.01 19.91 39.92 -73.08 -19 -57 -51.07 -39.01 -69.06
7.425 -35.08 -21.01 -40.01 -41.02 -42.02 -51.07 -42.02 -38 24.94 38.92 -72.08 -20.01 -51.07 -47.05 -41.02 -62.03
7.43 -41.02 -25.03 -34.07 -33.07 -32.06 -48.05 -30.06 -32.06 37 45.95 -62.03 -12.06 -35.08 -43.03 -29.05 -50.06
7.435 -39.01 -23.02 -25.03 -23.02 -9.044 -35.08 -3.015 -17.08 51.98 53.99 -45.04 0.9135 -15.07 -39.01 -9.044 -45.04
7.44 -25.03 -17.08 -10.05 -11.05 8.953 -16.08 21.92 0 69.98 61.94 -28.05 10.96 4.933 -31.06 7.948 -43.03
7.445 -3.015 -7.034 0 -5.024 30.97 -1.005 43.94 9.957 77.92 62.94 -14.07 20.92 20.92 -29.05 16.99 -49.06
7.45 10.96 -1.005 7.948 -1.005 37.91 7.948 51.98 15.99 79.93 59.93 -9.044 21.92 23.93 -27.04 18 -53.08
7.455 22.93 -2.01 11.97 -3.015 39.92 12.97 51.98 18 75.91 56.91 -5.024 15.99 22.93 -27.04 14.98 -49.06
7.46 28.96 0 15.99 0.9135 37.91 9.957 45.95 15.99 71.99 54.99 -2.01 9.957 20.92 -27.04 16.99 -39.01
7.465 32.98 1.918 19.91 0 35.99 7.948 43.94 13.98 69.98 56 5.938 7.948 23.93 -23.02 19.91 -27.04
7.47 40.93 3.928 23.93 5.938 35.99 7.948 41.93 11.97 69.98 58.92 11.97 7.948 29.96 -21.01 23.93 -17.08
7.475 48.97 7.948 25.94 7.948 37.91 7.948 37.91 7.948 65.96 56 11.97 11.97 31.97 -23.02 19.91 -15.07
7.48 54.99 13.98 21.92 7.948 31.97 7.948 29.96 0 56 45.95 5.938 9.957 25.94 -25.03 3.928 -17.08
7.485 52.98 15.99 9.957 1.918 19.91 3.928 11.97 -7.034 39.92 31.97 -3.015 5.938 11.97 -29.05 -13.06 -21.01
7.49 42.94 15.99 -3.015 -1.005 1.918 0.9135 -1.005 -19 25.94 19.91 -17.08 -2.01 -5.024 -31.06 -33.07 -23.02
7.495 24.94 9.957 -21.01 -11.05 -13.06 -9.044 -15.07 -29.05 15.99 11.97 -31.06 -3.015 -23.02 -33.07 -43.03 -23.02
7.5 8.953 1.918 -35.08 -17.08 -25.03 -17.08 -21.01 -35.08 11.97 5.938 -39.01 -7.034 -35.08 -33.07 -41.02 -27.04
7.505 0.9135 0.9135 -37.09 -19 -29.05 -23.02 -21.01 -35.08 15.99 3.928 -43.03 -7.034 -37.09 -33.07 -31.06 -31.06
7.51 -3.015 0.9135 -31.06 -15.07 -23.02 -25.03 -15.07 -31.06 21.92 1.918 -41.02 -3.015 -33.07 -31.06 -25.03 -33.07
7.515 -1.005 1.918 -17.08 -9.044 -13.06 -23.02 -9.044 -27.04 27.95 0 -33.07 0.9135 -25.03 -29.05 -21.01 -31.06
7.52 8.953 9.957 -1.005 0.9135 -5.024 -19 -5.024 -21.01 29.96 0 -23.02 -2.01 -19 -27.04 -23.02 -27.04
7.525 20.92 15.99 5.938 1.918 -2.01 -15.07 -3.015 -13.06 31.97 1.918 -13.06 -2.01 -11.05 -25.03 -21.01 -21.01
7.53 30.97 11.97 13.98 5.938 1.918 -9.044 -3.015 -5.024 33.98 7.948 -3.015 0 -5.024 -25.03 -15.07 -19
7.535 37 6.943 19.91 7.948 5.938 -5.024 0.9135 -2.01 35.99 15.99 1.918 1.918 -2.01 -25.03 -5.024 -23.02
7.54 40.93 -1.005 23.93 5.938 11.97 -2.01 0 5.938 41.93 23.93 9.957 7.948 3.928 -25.03 0 -25.03
7.545 38.92 -1.005 27.95 5.938 15.99 5.938 7.948 13.98 47.96 33.98 9.957 18 3.928 -21.01 7.948 -25.03
7.55 32.98 1.918 25.94 3.928 19.91 11.97 11.97 18 53.99 41.93 0 25.94 -2.01 -21.01 3.928 -21.01
7.555 22.93 1.918 18.91 -2.01 18.91 15.99 13.98 15.99 53.99 45.95 -11.05 29.96 -9.044 -21.01 -2.01 -19
7.56 8.953 -7.034 3.928 -5.024 11.97 13.98 9.957 11.97 51.98 43.94 -27.04 27.95 -21.01 -27.04 -5.024 -23.02
