    T[sec] Fp2 Fp1  F3  F4  C3  C4  P3  P4  O1  O2  F7  F8  T3  T4  T5  T6
0.35 -23.08 -51.06 -5.078 9.972 3.97 35.92 -11.08 7.94 -11.08 -1.016 -1.016 5.909 1.939 3.97 -17.08 7.94
0.355 -29.08 -49.03 -10.06 10.99 -8.033 27.98 -17.08 5.909 -16.07 -2.031 -15.05 9.972 -2.031 8.956 -28.07 16.99
0.36 -29.08 -44.04 -7.017 8.956 -14.03 14.96 -22.07 -2.031 -23.08 -8.033 -23.08 11.91 -11.08 8.956 -29.08 18.93
0.365 -25.02 -34.07 1.939 5.909 -8.033 3.97 -23.08 -6.001 -21.05 -16.07 -25.02 3.97 -12 5.909 -23.08 16.99
0.37 -27.05 -34.07 -2.031 -2.031 0 -1.016 -22.07 -19.02 -19.02 -18 -25.02 -5.078 -9.048 -1.016 -5.078 4.986
0.375 -31.02 -37.02 -4.063 -12 0.9233 -1.016 -15.05 -23.08 -8.033 -14.03 -25.02 -21.05 -2.031 -3.047 10.99 0
0.38 -39.06 -45.06 -13.02 -15.05 -2.031 1.939 -5.078 -19.02 -2.031 -7.017 -23.08 -23.08 -2.031 -1.016 21.97 -3.047
0.385 -45.06 -45.06 -16.07 -3.047 0 14.96 -1.016 -2.031 11.91 3.97 -21.05 -5.078 0.9233 2.955 19.94 -2.031
0.39 -41.09 -40.07 -7.017 11.91 -1.016 24.93 2.955 10.99 10.99 13.94 -23.08 13.94 0 12.93 5.909 9.972
0.395 -35.09 -31.02 0 23.91 0.9233 31.95 -2.031 17.91 5.909 11.91 -23.08 31.95 -13.02 15.97 -15.05 15.97
0.4 -31.02 -24.01 0 21.97 4.986 29.91 1.939 18.93 0.9233 8.956 -25.02 23.91 -25.02 3.97 -36.01 9.972
0.405 -33.05 -28.07 -5.078 -2.031 2.955 19.94 0 5.909 0 4.986 -29.08 0 -34.07 -5.078 -48.01 -1.016
0.41 -43.03 -39.06 -29.08 -25.02 -1.016 1.939 -2.031 -2.031 -3.047 1.939 -37.02 -23.08 -33.05 -17.08 -43.03 -13.02
0.415 -53.09 -44.04 -49.03 -43.03 -12 -5.078 3.97 0.9233 0.9233 4.986 -43.03 -39.06 -26.04 -19.02 -24.01 -13.02
0.42 -55.03 -43.03 -57.06 -43.03 -22.07 -9.048 11.91 -2.031 1.939 6.925 -43.03 -33.05 -18 -15.05 0 -7.017
0.425 -49.03 -35.09 -47.09 -27.05 -25.02 -9.048 13.94 0.9233 3.97 3.97 -39.06 -19.02 -9.048 -11.08 13.94 -3.047
0.43 -39.06 -27.05 -29.08 -9.048 -19.02 -7.017 9.972 -5.078 3.97 0.9233 -35.09 -9.048 -4.063 -13.02 21.97 -5.078
0.435 -33.05 -23.08 -15.05 0.9233 -17.08 -7.017 1.939 -17.08 1.939 -11.08 -31.02 -11.08 -8.033 -23.08 17.91 -19.02
0.44 -33.05 -25.02 -15.05 -3.047 -19.02 -9.048 0.9233 -29.08 0 -19.02 -33.05 -21.05 -17.08 -31.02 3.97 -31.02
0.445 -35.09 -27.05 -27.05 -13.02 -23.08 -11.08 -2.031 -33.05 3.97 -23.08 -41.09 -27.05 -23.08 -31.02 -3.047 -37.02
0.45 -41.09 -25.02 -41.09 -19.02 -29.08 -11.08 5.909 -25.02 9.972 -19.02 -49.03 -19.02 -27.05 -21.05 -7.017 -31.02
0.455 -43.03 -17.08 -51.06 -13.02 -31.02 -9.048 15.97 -15.05 15.97 -11.08 -55.03 0.9233 -25.02 -9.048 -3.047 -21.05
0.46 -43.03 -15.05 -47.09 -3.047 -29.08 -3.047 23.91 -5.078 17.91 -3.047 -59.09 13.94 -23.08 -3.047 -2.031 -15.05
0.465 -43.03 -17.08 -37.02 0 -21.05 0.9233 21.97 -5.078 15.97 -2.031 -55.03 19.94 -19.02 -7.017 -2.031 -15.05
0.47 -41.09 -27.05 -21.05 0 -13.02 0.9233 13.94 -9.048 9.972 3.97 -47.09 11.91 -21.05 -17.08 -5.078 -19.02
0.475 -37.02 -35.09 -9.048 -3.047 -7.017 -1.016 1.939 -13.02 3.97 7.94 -41.09 0.9233 -25.02 -23.08 -17.08 -21.05
0.48 -35.09 -37.02 -5.078 -13.02 -7.017 -5.078 -1.016 -13.02 0.9233 9.972 -39.06 -13.02 -29.08 -21.05 -23.08 -15.05
0.485 -37.02 -35.09 -7.017 -19.02 -11.08 -11.08 -7.017 -9.048 -3.047 9.972 -43.03 -17.08 -25.02 -13.02 -19.02 -1.016
0.49 -43.03 -33.05 -15.05 -17.08 -17.08 -11.08 -11.08 -1.016 -5.078 9.972 -51.06 -7.017 -17.08 0.9233 -5.078 9.972
0.495 -55.03 -35.09 -23.08 -11.08 -25.02 -7.017 -15.05 3.97 -7.017 9.972 -57.06 3.97 -7.017 9.972 3.97 23.91
0.5 -65 -39.06 -27.05 0.9233 -31.02 0 -19.02 13.94 -5.078 13.94 -59.09 19.94 -3.047 21.97 13.94 33.98
0.505 -65 -41.09 -23.08 7.94 -29.08 13.94 -19.02 23.91 -3.047 21.97 -57.06 29.91 -7.017 29.91 11.91 39.98
0.51 -55.03 -33.05 -11.08 17.91 -21.05 21.97 -13.02 27.98 -2.031 29.91 -53.09 29.91 -17.08 31.95 1.939 35.92
0.515 -39.06 -19.02 0 23.91 -5.078 19.94 -3.047 25.94 1.939 31.95 -51.06 23.91 -23.08 23.91 -9.048 21.97
0.52 -25.02 -7.017 15.97 23.91 5.909 9.972 1.939 13.94 3.97 23.91 -51.06 17.91 -21.05 7.94 -19.02 0
0.525 -19.02 -1.016 19.94 21.97 17.91 1.939 5.909 0 1.939 9.972 -49.03 11.91 -11.08 -1.016 -21.05 -11.08
0.53 -21.05 -3.047 15.97 17.91 17.91 3.97 3.97 -5.078 -1.016 -2.031 -45.06 11.91 0.9233 -7.017 -17.08 -17.08
0.535 -27.05 -9.048 5.909 17.91 9.972 17.91 -1.016 -7.017 -13.02 -5.078 -39.06 15.97 0 -3.047 -13.02 -9.048
0.54 -31.02 -9.048 -2.031 17.91 0.9233 29.91 -15.05 0.9233 -23.08 -5.078 -32.04 19.94 -1.016 1.939 -15.05 1.939
0.545 -31.02 -7.017 -12 13.94 -11.08 29.91 -23.08 1.939 -27.05 -5.078 -28.07 17.91 -13.02 7.94 -17.08 11.91
0.55 -35.09 -5.078 -21.05 1.939 -17.08 11.91 -23.08 0 -25.02 -7.017 -31.02 9.972 -25.02 3.97 -19.02 9.972
0.555 -39.06 -9.048 -24.01 -11.08 -15.05 -13.02 -15.05 -7.017 -15.05 -13.02 -34.07 0.9233 -27.05 -3.047 -15.05 -1.016
0.56 -47.09 -20.04 -24.01 -25.02 -9.048 -37.02 -1.016 -23.08 -5.078 -21.05 -40.07 -11.08 -20.04 -19.02 -10.06 -21.05
0.565 -57.06 -35.09 -27.05 -31.02 -5.078 -43.03 3.97 -33.05 0.9233 -27.05 -45.06 -15.05 -17.08 -29.08 -9.048 -33.05
0.57 -63.06 -46.07 -27.05 -27.05 -9.048 -29.08 3.97 -33.05 -5.078 -26.04 -50.04 -11.08 -16.07 -29.08 -12 -28.07
0.575 -63.06 -48.01 -33.05 -18 -21.05 -11.08 -3.047 -22.07 -15.05 -20.04 -53.09 0.9233 -26.04 -18 -26.04 -14.03
0.58 -61.03 -39.06 -43.03 -15.05 -35.09 0.9233 -21.05 -13.02 -25.02 -13.02 -59.09 5.909 -41.09 -7.017 -41.09 0.9233
0.585 -51.06 -20.04 -44.04 -16.07 -41.09 -1.016 -30.01 -4.063 -26.04 -4.063 -56.04 9.972 -46.07 -2.031 -46.07 8.956
0.59 -41.09 -3.047 -42.01 -24.01 -37.02 -12 -30.01 -2.031 -22.07 -2.031 -50.04 5.909 -39.06 1.939 -37.02 11.91
0.595 -37.02 0 -35.09 -27.05 -27.05 -21.05 -19.02 -3.047 -13.02 -5.078 -43.03 0.9233 -27.05 0.9233 -23.08 3.97
0.6 -37.02 1.939 -26.04 -19.02 -14.03 -18 -4.063 -3.047 -3.047 -8.033 -36.01 -6.001 -10.06 -3.047 -1.016 -2.031
0.605 -41.09 -7.017 -24.01 -9.048 -9.048 -7.017 2.955 1.939 0.9233 -11.08 -37.02 -10.06 -2.031 -7.017 7.94 -12
0.61 -45.06 -24.01 -23.08 0 -11.08 -1.016 3.97 1.939 -3.047 -14.03 -44.04 -7.017 -5.078 -12 7.94 -19.02
0.615 -53.09 -31.02 -28.07 -1.016 -23.08 0 0 0 -5.078 -13.02 -53.09 -4.063 -12 -21.05 1.939 -22.07
0.62 -55.03 -35.09 -34.07 -9.048 -32.04 -4.063 -12 -11.08 -5.078 -12 -56.04 -8.033 -20.04 -27.05 -11.08 -18
0.625 -57.06 -31.02 -37.02 -23.08 -39.06 -23.08 -19.02 -21.05 -7.017 -11.08 -57.06 -17.08 -27.05 -31.02 -23.08 -17.08
0.63 -53.09 -23.08 -38.04 -30.01 -35.09 -32.04 -16.07 -28.07 -4.063 -8.033 -54.01 -27.05 -27.05 -32.04 -23.08 -17.08
0.635 -53.09 -22.07 -36.01 -30.01 -27.05 -37.02 -6.001 -24.01 1.939 -4.063 -52.07 -31.02 -26.04 -28.07 -20.04 -22.07
0.64 -55.03 -23.08 -31.02 -21.05 -17.08 -23.08 1.939 -15.05 1.939 0.9233 -53.09 -25.02 -25.02 -21.05 -11.08 -23.08
0.645 -51.06 -24.01 -19.02 -4.063 -5.078 -3.047 11.91 1.939 9.972 8.956 -51.06 -9.048 -20.04 -12 0 -16.07
0.65 -43.03 -20.04 -9.048 1.939 -1.016 5.909 15.97 3.97 17.91 16.99 -50.04 3.97 -14.03 -1.016 6.925 -4.063
0.655 -39.06 -13.02 -5.078 1.939 0.9233 15.97 13.94 5.909 17.91 19.94 -49.03 17.91 -11.08 1.939 13.94 3.97
0.66 -27.05 0 -4.063 -2.031 0.9233 13.94 9.972 3.97 15.97 19.94 -50.04 21.97 -12 7.94 12.93 15.97
0.665 -21.05 3.97 -6.001 -1.016 0.9233 9.972 7.94 7.94 11.91 19.94 -60.01 17.91 -17.08 13.94 6.925 21.97
0.67 -17.08 15.97 -5.078 0 0 9.972 15.97 21.97 11.91 19.94 -73.03 13.94 -21.05 19.94 -3.047 25.94
0.675 -15.05 25.94 0.9233 15.97 9.972 21.97 29.91 37.95 17.91 21.97 -82.08 7.94 -19.02 25.94 -13.02 23.91
0.68 -17.08 27.98 10.99 29.91 15.97 37.95 37.95 47.92 23.91 19.94 -84.02 3.97 -11.08 25.94 -17.08 17.91
0.685 -23.08 25.94 13.94 31.95 15.97 43.95 35.92 39.98 27.98 11.91 -73.03 1.939 -1.016 19.94 -9.048 7.94
0.69 -29.08 15.97 9.972 17.91 5.909 37.95 21.97 19.94 27.98 1.939 -55.03 3.97 1.939 9.972 -2.031 0
0.695 -33.05 5.909 0 0.9233 -1.016 19.94 5.909 0.9233 21.97 0.9233 -37.02 7.94 3.97 0 9.972 0.9233
0.7 -35.09 0 -3.047 -15.05 -5.078 1.939 0 -11.08 19.94 -2.031 -27.05 15.97 0 -2.031 13.94 1.939
0.705 -29.08 1.939 -1.016 -15.05 -2.031 -1.016 7.94 -5.078 21.97 3.97 -25.02 25.94 -2.031 5.909 9.972 15.97
0.71 -21.05 13.94 3.97 0.9233 15.97 -2.031 23.91 7.94 25.94 13.94 -31.02 31.95 1.939 17.91 3.97 25.94
0.715 -13.02 23.91 9.972 9.972 31.95 7.94 37.95 23.91 31.95 19.94 -35.09 31.95 9.972 23.91 0 27.98
0.72 -11.08 27.98 5.909 11.91 29.91 7.94 35.92 25.94 29.91 19.94 -39.06 23.91 15.97 17.91 1.939 17.91
0.725 -15.05 19.94 -5.078 0.9233 11.91 0.9233 17.91 13.94 19.94 15.97 -41.09 7.94 13.94 3.97 3.97 1.939
0.73 -25.02 1.939 -27.05 -21.05 -13.02 -21.05 -1.016 -2.031 9.972 9.972 -45.06 -1.016 3.97 -5.078 1.939 -7.017
0.735 -35.09 -9.048 -41.09 -39.06 -37.02 -41.09 -15.05 -9.048 0 5.909 -51.06 -9.048 -5.078 -13.02 -2.031 -13.02
0.74 -39.06 -19.02 -43.03 -43.03 -45.06 -49.03 -19.02 -11.08 0.9233 3.97 -57.06 -11.08 -15.05 -11.08 -3.047 -11.08
0.745 -37.02 -19.02 -37.02 -37.02 -35.09 -49.03 -11.08 -5.078 0.9233 3.97 -61.03 -11.08 -23.08 -5.078 -9.048 -5.078
0.75 -33.05 -15.05 -27.05 -29.08 -19.02 -45.06 -3.047 0.9233 0.9233 3.97 -61.03 -9.048 -29.08 -1.016 -17.08 0.9233
0.755 -33.05 -15.05 -23.08 -31.02 -9.048 -49.03 -3.047 -2.031 -1.016 3.97 -59.09 -13.02 -37.02 -1.016 -31.02 0
0.76 -37.02 -17.08 -27.05 -37.02 -11.08 -57.06 -11.08 -1.016 -3.047 5.909 -57.06 -17.08 -47.09 -7.017 -47.09 1.939
0.765 -37.02 -17.08 -27.05 -39.06 -19.02 -67.03 -19.02 -1.016 -7.017 5.909 -57.06 -19.02 -55.03 -11.08 -61.03 1.939
0.77 -33.05 -13.02 -23.08 -29.08 -25.02 -67.03 -19.02 0.9233 -9.048 5.909 -59.09 -17.08 -51.06 -9.048 -63.06 0
0.775 -23.08 -3.047 -11.08 -11.08 -23.08 -53.09 -11.08 3.97 -7.017 1.939 -59.09 -9.048 -35.09 -3.047 -47.09 0.9233
0.78 -15.05 0 -1.016 1.939 -15.05 -33.05 -1.016 9.972 -3.047 -2.031 -59.09 -1.016 -17.08 0 -23.08 -1.016
0.785 -15.05 -2.031 -2.031 7.94 -8.033 -17.08 -2.031 9.972 -3.047 0.9233 -57.06 2.955 -8.033 6.925 -3.047 1.939
0.79 -23.08 -9.048 -7.017 0 -10.06 -13.02 -5.078 5.909 -7.017 -1.016 -52.07 4.986 -14.03 10.99 -2.031 4.986
0.795 -37.02 -23.08 -19.02 -11.08 -21.05 -19.02 -21.05 0 -15.05 -1.016 -51.06 1.939 -33.05 11.91 -11.08 11.91
0.8 -43.03 -28.07 -27.05 -20.04 -30.01 -27.05 -35.09 -2.031 -25.02 -1.016 -50.04 0 -48.01 10.99 -33.05 16.99
0.805 -37.02 -22.07 -25.02 -16.07 -36.01 -31.02 -38.04 0.9233 -31.02 -7.017 -52.07 -8.033 -52.07 8.956 -53.09 12.93
0.81 -27.05 -11.08 -17.08 -7.017 -31.02 -31.02 -31.02 -1.016 -31.02 -17.08 -51.06 -17.08 -39.06 3.97 -51.06 0
0.815 -13.02 -4.063 -9.048 1.939 -21.05 -25.02 -18 -9.048 -25.02 -29.08 -50.04 -19.02 -17.08 1.939 -31.02 -3.047
0.82 -11.08 -10.06 -9.048 1.939 -13.02 -25.02 -2.031 -19.02 -13.02 -35.09 -49.03 -17.08 -3.047 -1.016 -1.016 -7.017
0.825 -25.02 -23.08 -19.02 -11.08 -11.08 -33.05 1.939 -27.05 0.9233 -33.05 -53.09 -19.02 0.9233 -7.017 13.94 -5.078
0.83 -37.02 -31.02 -31.02 -25.02 -14.03 -44.04 4.986 -25.02 2.955 -25.02 -53.09 -20.04 -6.001 -7.017 14.96 1.939
0.835 -43.03 -29.08 -37.02 -33.05 -23.08 -56.04 1.939 -19.02 2.955 -13.02 -56.04 -17.08 -23.08 -4.063 1.939 1.939
0.84 -47.09 -13.02 -37.02 -27.05 -27.05 -53.09 -13.02 -9.048 -3.047 -5.078 -59.09 -13.02 -39.06 0.9233 -29.08 1.939
0.845 -37.02 5.909 -26.04 -8.033 -29.08 -35.09 -23.08 -3.047 -14.03 -7.017 -60.01 -1.016 -48.01 4.986 -53.09 2.955
0.85 -33.05 20.96 -18 9.972 -20.04 -11.08 -24.01 0.9233 -22.07 -11.08 -58.08 18.93 -45.06 16.99 -62.05 6.925
0.855 -33.05 22.99 -9.048 23.91 -10.06 5.909 -18 -2.031 -18 -15.05 -53.09 35.92 -34.07 25.94 -49.03 15.97
0.86 -35.09 10.99 -8.033 21.97 1.939 15.97 -4.063 1.939 -6.001 -13.02 -50.04 40.99 -13.02 26.96 -24.01 18.93
0.865 -41.09 0.9233 -12 8.956 1.939 7.94 5.909 3.97 2.955 -5.078 -46.07 30.93 1.939 24.93 0 22.99
0.87 -49.03 -9.048 -19.02 -5.078 -2.031 -11.08 3.97 5.909 5.909 0.9233 -47.09 11.91 5.909 15.97 15.97 15.97
0.875 -53.09 -15.05 -27.05 -19.02 -9.048 -28.07 0.9233 1.939 -1.016 0 -50.04 1.939 1.939 10.99 20.96 11.91
0.88 -57.06 -11.08 -33.05 -19.02 -20.04 -36.01 -18 -2.031 -12 0.9233 -55.03 -4.063 -8.033 5.909 4.986 6.925
0.885 -57.06 -11.08 -35.09 -13.02 -27.05 -29.08 -27.05 -1.016 -25.02 -5.078 -57.06 -7.017 -25.02 5.909 -15.05 3.97
0.89 -51.06 -8.033 -33.05 -4.063 -23.08 -19.02 -26.04 -5.078 -27.05 -11.08 -53.09 -3.047 -37.02 3.97 -39.06 0
0.895 -43.03 -8.033 -27.05 0 -11.08 -9.048 -12 -11.08 -13.02 -15.05 -50.04 -5.078 -35.09 -2.031 -47.09 -7.017
