    T[sec] Fp2 Fp1  F3  F4  C3  C4  P3  P4  O1  O2  F7  F8  T3  T4  T5  T6
0.18 0.9722 -11.08 -19.05 -5.055 -27.03 -31.01 -27.03 -33.05 -21.1 -31.01 0.9722 0 -5.055 -5.055 -9.041 -5.055
0.185 -1.069 1.944 -17.01 7 -8.069 -9.041 -6.027 -12.05 -20.03 -18.08 -5.055 10.99 -2.042 2.916 -8.069 1.944
0.19 -9.041 -1.069 -23.04 18.96 2.916 9.916 4.958 7 -20.03 -6.027 -17.01 21 -8.069 14.97 -12.05 7
0.195 -25.08 -1.069 -35.09 21.97 5.93 25.96 5.93 21.97 -23.04 -2.042 -31.01 21.97 -19.05 15.94 -21.1 7.972
0.2 -33.05 -3.014 -45.01 14.97 0.9722 28 0.9722 28.97 -27.03 4.958 -39.08 18.96 -29.07 12.93 -29.07 8.944
0.205 -27.03 3.986 -51.04 5.93 -6.027 19.93 -15.07 21 -29.07 2.916 -41.02 14 -39.08 4.958 -37.04 4.958
0.21 -9.041 29.94 -47.05 1.944 -17.01 9.916 -27.03 7.972 -29.07 -1.069 -37.04 14 -41.02 -2.042 -41.02 -2.042
0.215 4.958 53.95 -37.04 5.93 -23.04 3.986 -29.07 -2.042 -25.08 -11.08 -33.05 17.98 -39.08 -1.069 -39.08 -4.083
0.22 12.93 65.91 -29.07 15.94 -23.04 0 -27.03 -5.055 -19.05 -21.1 -29.07 23.91 -35.09 -3.014 -37.04 -13.03
0.225 10.99 63.97 -23.04 21.97 -23.04 0.9722 -23.04 -13.03 -19.05 -31.01 -29.07 23.91 -31.01 -5.055 -31.01 -19.05
0.23 8.944 53.95 -25.08 21.97 -21.1 -7.097 -23.04 -23.04 -25.08 -39.08 -31.01 21.97 -29.07 -9.041 -29.07 -25.08
0.235 10.99 45.98 -27.03 17.98 -23.04 -19.05 -29.07 -33.05 -39.08 -47.05 -31.01 15.94 -33.05 -11.08 -31.01 -29.07
0.24 16.92 45.98 -31.01 15.94 -25.08 -27.03 -41.02 -41.02 -57.07 -49.09 -31.01 15.94 -37.04 -11.08 -37.04 -29.07
0.245 18.96 47.93 -37.04 19.93 -31.01 -25.08 -55.02 -39.08 -73.01 -45.01 -35.09 17.98 -43.07 -7.097 -47.05 -23.04
0.25 10.99 47.93 -43.07 25.96 -41.02 -11.08 -69.02 -27.03 -83.02 -33.05 -39.08 19.93 -49.09 0.9722 -55.02 -15.07
0.255 0.9722 37.91 -47.05 28 -51.04 3.986 -81.08 -11.08 -87.01 -19.05 -43.07 19.93 -53.08 1.944 -59.01 -3.014
0.26 -13.03 28 -45.01 21.97 -57.07 17.98 -83.02 -2.042 -81.08 -9.041 -39.08 14 -51.04 3.986 -57.07 -2.042
0.265 -15.07 19.93 -35.09 9.916 -53.08 19.93 -75.05 0 -67.08 -9.041 -29.07 1.944 -43.07 0 -45.01 -1.069
0.27 -1.069 17.98 -21.1 0.9722 -37.04 5.93 -57.07 -9.041 -49.09 -17.01 -17.01 -7.097 -29.07 -7.097 -31.01 -13.03
0.275 12.93 17.98 -9.041 -9.041 -15.07 -13.03 -37.04 -29.07 -29.07 -33.05 -5.055 -17.01 -15.07 -23.04 -13.03 -29.07
0.28 22.94 14 -5.055 -15.07 1.944 -37.04 -21.1 -51.04 -15.07 -43.07 -1.069 -23.04 -3.014 -41.02 0.9722 -43.07
0.285 18.96 5.93 -10.01 -17.01 2.916 -53.08 -17.01 -59.01 -3.014 -43.07 -3.014 -21.1 -2.042 -47.05 1.944 -45.01
0.29 7 0 -19.05 -13.03 0.9722 -53.08 -17.01 -59.01 0 -39.08 -9.041 -15.07 0.9722 -49.09 1.944 -41.02
0.295 -1.069 3.986 -24.01 -9.041 -10.01 -47.05 -23.04 -47.05 3.986 -31.01 -11.08 -9.041 -3.014 -39.08 -2.042 -31.01
0.3 2.916 11.96 -22.07 -7.097 -20.03 -38.01 -27.03 -39.08 1.944 -27.03 -11.08 -4.083 -7.097 -31.01 -5.055 -26.05
0.305 12.93 23.91 -17.01 -7.097 -27.03 -33.05 -31.01 -37.04 -5.055 -33.05 -11.08 -9.041 -13.03 -25.08 -9.041 -31.01
0.31 16.92 28 -16.04 -9.041 -25.08 -32.08 -39.08 -39.08 -21.1 -42.09 -15.07 -16.04 -17.01 -23.04 -13.03 -36.07
0.315 10.99 21.97 -22.07 -11.08 -23.04 -34.03 -45.01 -41.02 -37.04 -46.08 -23.04 -22.07 -21.1 -25.08 -19.05 -40.05
0.32 -1.069 7.972 -33.05 -13.03 -29.07 -35.09 -53.08 -37.04 -45.01 -39.08 -33.05 -29.07 -27.03 -25.08 -23.04 -39.08
0.325 -17.01 -1.069 -37.04 -15.07 -28.1 -26.05 -53.08 -25.08 -41.02 -22.07 -39.08 -26.05 -29.07 -21.1 -27.03 -28.1
0.33 -17.01 -9.041 -39.08 -11.08 -26.05 -18.08 -45.01 -11.08 -27.03 -4.083 -37.04 -18.08 -31.01 -14.1 -31.01 -15.07
0.335 -7.097 -9.041 -29.07 -7.097 -19.05 -9.041 -31.01 -3.014 -9.041 1.944 -31.01 -13.03 -25.08 -9.041 -27.03 -9.041
0.34 0.9722 -7.097 -15.07 -3.014 -8.069 -7.097 -20.03 -4.083 -2.042 1.944 -21.1 -9.041 -17.01 -8.069 -19.05 -5.055
0.345 2.916 -6.027 -10.01 -5.055 -1.069 -10.01 -16.04 -12.05 3.986 -7.097 -13.03 -10.01 -7.097 -12.05 -7.097 -12.05
0.35 -3.014 -11.08 -13.03 -15.07 -1.069 -19.05 -23.04 -25.08 5.93 -23.04 -7.097 -17.01 0 -19.05 0 -23.04
0.355 -17.01 -12.05 -22.07 -25.08 -6.027 -25.08 -29.07 -31.01 3.986 -34.03 -3.014 -21.1 5.93 -27.03 7 -35.09
0.36 -23.04 -15.07 -34.03 -28.1 -15.07 -31.01 -31.01 -31.01 7 -37.04 -4.083 -23.04 4.958 -33.05 7 -42.09
0.365 -17.01 -8.069 -42.09 -28.1 -19.05 -24.01 -26.05 -25.08 7 -24.01 -12.05 -21.1 -1.069 -30.04 1.944 -39.08
0.37 -9.041 -2.042 -48.02 -22.07 -23.04 -13.03 -17.01 -7.097 8.944 -11.08 -20.03 -13.03 -6.027 -23.04 -4.083 -30.04
0.375 -7.097 8.944 -54.05 -13.03 -22.07 1.944 -9.041 3.986 3.986 -1.069 -33.05 -5.055 -17.01 -7.097 -12.05 -15.07
0.38 -17.01 9.916 -59.01 -7.097 -19.05 5.93 -11.08 11.96 0.9722 5.93 -39.08 -1.069 -23.04 1.944 -17.01 -2.042
0.385 -29.07 7 -56.09 -3.014 -17.01 8.944 -10.01 12.93 -5.055 9.916 -41.02 1.944 -25.08 10.99 -15.07 12.93
0.39 -35.09 0.9722 -45.01 0.9722 -12.05 1.944 -12.05 2.916 -5.055 9.916 -33.05 0.9722 -21.1 8.944 -13.03 15.94
0.395 -27.03 -9.041 -35.09 0 -5.055 -5.055 -9.041 -5.055 0.9722 5.93 -21.1 0.9722 -17.01 1.944 -9.041 11.96
0.4 -5.055 -15.07 -25.08 3.986 -1.069 -12.05 -5.055 -13.03 7.972 7 -11.08 -1.069 -9.041 -2.042 -5.055 7.972
0.405 8.944 -13.03 -21.1 5.93 0.9722 -16.04 -2.042 -13.03 17.98 10.99 -9.041 1.944 -7.097 -5.055 -5.055 -1.069
0.41 14.97 -5.055 -27.03 3.986 1.944 -15.07 5.93 -7.097 19.93 11.96 -9.041 -5.055 -3.014 -3.014 -5.055 0.9722
0.415 4.958 3.986 -34.03 0 3.986 -6.027 11.96 0 15.94 14.97 -11.08 -8.069 0.9722 -2.042 -1.069 1.944
0.42 0.9722 17.98 -30.04 0.9722 7.972 1.944 17.98 14 11.96 14.97 -5.055 -8.069 -2.042 3.986 0 0.9722
0.425 0.9722 28 -19.05 1.944 9.916 1.944 23.91 23.91 3.986 15.94 -2.042 -5.055 3.986 9.916 5.93 3.986
0.43 8.944 31.98 -2.042 11.96 18.96 10.99 21.97 29.94 0 15.94 7.972 2.916 9.916 14 11.96 8.944
0.435 22.94 35.97 7 25.96 22.94 17.98 17.98 33.93 -2.042 17.98 9.916 17.98 11.96 21.97 11.96 14
0.44 28.97 33.93 1.944 31.98 15.94 23.91 9.916 33.93 0 14 3.986 25.96 9.916 25.96 5.93 15.94
0.445 16.92 23.91 -8.069 29.94 8.944 29.94 3.986 29.94 1.944 11.96 -3.014 25.96 3.986 29.94 -2.042 17.98
0.45 -1.069 3.986 -29.07 15.94 0.9722 25.96 3.986 23.91 5.93 9.916 -13.03 14 0.9722 28 -3.014 14
0.455 -21.1 -13.03 -43.07 -2.042 0.9722 17.98 5.93 17.98 9.916 7.972 -17.01 0.9722 -5.055 19.93 -7.097 11.96
0.46 -23.04 -29.07 -45.01 -11.08 1.944 7.972 9.916 14 14 9.916 -13.03 -11.08 -7.097 7.972 -5.055 7.972
0.465 -9.041 -27.03 -35.09 -13.03 5.93 0 11.96 14 17.98 11.96 -9.041 -15.07 -5.055 1.944 -3.014 7.972
0.47 8.944 -9.041 -21.1 -7.097 7.972 0 11.96 15.94 19.93 11.96 -7.097 -11.08 -5.055 1.944 -1.069 9.916
0.475 24.98 9.916 -11.08 0 5.93 3.986 7.972 21.97 17.98 9.916 -11.08 0.9722 -3.014 5.93 -1.069 14
0.48 24.98 23.91 -7.097 11.96 3.986 11.96 5.93 28 15.94 9.916 -13.03 5.93 -3.014 14 -1.069 19.93
0.485 12.93 21.97 -9.041 21.97 5.93 19.93 9.916 31.98 14 11.96 -13.03 11.96 -1.069 19.93 0.9722 23.91
0.49 -1.069 7.972 -13.03 25.96 11.96 25.96 17.98 37.91 15.94 14 -7.097 14 -2.042 21.97 0 28
0.495 -9.041 -3.014 -15.07 25.96 21.97 31.98 28 39.96 21.97 15.94 -2.042 9.916 3.986 21.97 3.986 28
0.5 -9.041 -7.097 -13.03 21.97 25.96 33.93 33.93 42 29.94 15.94 5.93 3.986 9.916 19.93 7.972 23.91
0.505 -1.069 -5.055 -15.07 15.94 25.96 33.93 33.93 37.91 35.97 14 7.972 -2.042 11.96 15.94 9.916 19.93
0.51 0.9722 -3.014 -19.05 9.916 19.93 25.96 29.94 29.94 35.97 9.916 1.944 -3.014 9.916 11.96 7.972 17.98
0.515 -7.097 -11.08 -27.03 1.944 14 15.94 25.96 19.93 31.98 7.972 -3.014 -5.055 3.986 7.972 3.986 15.94
0.52 -21.1 -31.01 -35.09 0.9722 11.96 3.986 21.97 14 25.96 9.916 -11.08 -7.097 0 3.986 0 17.98
0.525 -35.09 -52.01 -37.04 -1.069 16.92 0.9722 21.97 11.96 21.97 12.93 -11.08 -9.041 0 0 -2.042 18.96
0.53 -39.08 -56.09 -35.09 1.944 22.94 -1.069 21.97 14 21.97 16.92 -7.097 -6.027 1.944 -1.069 0 16.92
0.535 -29.07 -41.02 -29.07 1.944 25.96 1.944 19.93 17.98 19.93 11.96 -3.014 -7.097 3.986 0.9722 3.986 9.916
0.54 -17.01 -10.01 -25.08 8.944 24.98 9.916 11.96 18.96 14 10.99 -3.014 0 1.944 0.9722 3.986 8.944
0.545 -11.08 8.944 -21.1 10.99 12.93 17.98 -2.042 14.97 7 7 -7.097 0.9722 -1.069 2.916 0.9722 7
0.55 -15.07 14 -25.08 9.916 -1.069 17.98 -13.03 7.972 0 1.944 -15.07 3.986 -11.08 7.972 -9.041 5.93
0.555 -21.1 1.944 -26.05 7 -11.08 15.94 -17.01 7 -2.042 2.916 -15.07 4.958 -16.04 8.944 -16.04 7.972
0.56 -29.07 -15.07 -24.01 2.916 -13.03 11.96 -13.03 8.944 0 5.93 -7.097 2.916 -16.04 11.96 -18.08 5.93
0.565 -27.03 -27.03 -19.05 1.944 0 14 0 14 3.986 7.972 -2.042 -2.042 -9.041 5.93 -9.041 1.944
0.57 -15.07 -22.07 -8.069 7.972 22.94 14 23.91 21 14.97 5.93 9.916 -1.069 2.916 -2.042 2.916 -1.069
0.575 -1.069 -7.097 0 9.916 42 17.98 37.91 21.97 22.94 0.9722 16.92 -7.097 14.97 -2.042 16.92 0
0.58 0.9722 -2.042 -3.014 11.96 43.94 17.98 42 15.94 25.96 0.9722 9.916 -15.07 17.98 -9.041 19.93 -1.069
0.585 0.9722 -2.042 -11.08 3.986 35.97 10.99 32.96 7 21.97 -3.014 1.944 -21.1 15.94 -15.07 14 -2.042
0.59 -3.014 -11.08 -25.08 -6.027 12.93 0 16.92 0.9722 18.96 1.944 -10.01 -28.1 1.944 -14.1 -2.042 0
0.595 -11.08 -33.05 -33.05 -19.05 -1.069 -11.08 3.986 -2.042 15.94 1.944 -17.01 -29.07 -5.055 -11.08 -9.041 -2.042
0.6 -15.07 -45.01 -32.08 -20.03 -8.069 -14.1 1.944 4.958 17.98 15.94 -13.03 -17.01 -9.041 -2.042 -12.05 7.972
0.605 -7.097 -39.08 -20.03 -12.05 -3.014 -4.083 7 11.96 21 18.96 -1.069 -3.014 -3.014 3.986 0.9722 14
0.61 2.916 -20.03 -6.027 0.9722 8.944 8.944 17.98 21 25.96 21.97 8.944 5.93 7.972 10.99 9.916 15.94
0.615 2.916 0.9722 -1.069 14.97 28 26.93 26.93 21.97 26.93 21 17.98 7.972 19.93 9.916 21.97 9.916
0.62 4.958 7.972 -1.069 16.92 38.98 30.91 31.98 16.92 28 15.94 15.94 0 25.96 1.944 24.98 1.944
0.625 0.9722 7.972 -9.041 0 35.97 19.93 21.97 3.986 21.97 3.986 7.972 -17.01 21.97 -15.07 15.94 -5.055
0.63 -9.041 1.944 -27.03 -20.03 21 1.944 8.944 -4.083 14.97 1.944 0 -36.07 14 -28.1 1.944 -14.1
0.635 -11.08 -13.03 -39.08 -39.08 0 -22.07 0 -14.1 5.93 -5.055 -10.01 -45.01 0 -37.04 -3.014 -18.08
0.64 -11.08 -23.04 -43.07 -51.04 -17.01 -35.09 -13.03 -17.01 0 -7.097 -13.03 -41.02 -7.097 -31.01 -13.03 -15.07
0.645 -1.069 -19.05 -34.03 -39.08 -25.08 -33.05 -13.03 -11.08 1.944 -8.069 -8.069 -21.1 -10.01 -18.08 -12.05 -4.083
0.65 -1.069 -14.1 -20.03 -13.03 -20.03 -19.05 -9.041 -2.042 -2.042 -7.097 -1.069 0.9722 -6.027 -3.014 -8.069 -1.069
0.655 4.958 -1.069 -9.041 3.986 -11.08 0.9722 -5.055 -2.042 -7.097 -5.055 1.944 11.96 -5.055 1.944 -7.097 5.93
0.66 7 3.986 -6.027 22.94 -5.055 9.916 -7.097 -1.069 -12.05 -1.069 3.986 18.96 -4.083 3.986 -6.027 3.986
0.665 7 15.94 -12.05 26.93 -5.055 15.94 -11.08 -2.042 -16.04 -4.083 -2.042 16.92 -10.01 -1.069 -12.05 1.944
0.67 7 19.93 -23.04 21.97 -19.05 14 -21.1 -7.097 -17.01 -7.097 -7.097 5.93 -15.07 -5.055 -19.05 -7.097
0.675 2.916 18.96 -33.05 16.92 -28.1 11.96 -23.04 -8.069 -12.05 -6.027 -13.03 2.916 -15.07 -4.083 -19.05 -8.069
0.68 -1.069 10.99 -37.04 8.944 -30.04 14 -17.01 1.944 -1.069 1.944 -13.03 -1.069 -9.041 0.9722 -13.03 -6.027
0.685 -3.014 -2.042 -29.07 0 -23.04 19.93 -5.055 7.972 5.93 3.986 -5.055 0.9722 0.9722 7.972 -3.014 -2.042
0.69 -5.055 -6.027 -15.07 -4.083 -4.083 21.97 3.986 15.94 11.96 8.944 3.986 -2.042 3.986 10.99 1.944 4.958
0.695 0.9722 -8.069 -1.069 -15.07 12.93 14 17.98 7.972 11.96 0.9722 15.94 -9.041 9.916 0 5.93 0.9722
0.7 7 -3.014 3.986 -21.1 28 -3.014 28 -7.097 7.972 -9.041 21.97 -15.07 9.916 -15.07 5.93 -7.097
0.705 16.92 0.9722 1.944 -19.05 29.94 -25.08 29.94 -29.07 0 -23.04 17.98 -13.03 5.93 -33.05 0 -23.04
0.71 21 -1.069 -5.055 -11.08 21.97 -41.02 23.91 -41.02 -1.069 -29.07 3.986 -7.097 -2.042 -41.02 -5.055 -29.07
0.715 18.96 -7.097 -23.04 0.9722 5.93 -39.08 11.96 -35.09 -5.055 -17.01 -9.041 0 -7.097 -31.01 -15.07 -21.1
0.72 8.944 -9.041 -37.04 5.93 -7.097 -17.01 0.9722 -11.08 -9.041 -2.042 -21.1 7.972 -15.07 -9.041 -23.04 -1.069
0.725 0.9722 -1.069 -41.02 9.916 -21.1 7.972 -13.03 11.96 -11.08 17.98 -23.04 14 -19.05 9.916 -27.03 15.94
0.73 0.9722 9.916 -35.09 7.972 -27.03 31.98 -19.05 25.96 -11.08 23.91 -17.01 9.916 -19.05 23.91 -23.04 29.94
0.735 -1.069 23.91 -23.04 3.986 -25.08 39.96 -17.01 21.97 -7.097 15.94 -5.055 0 -11.08 21.97 -13.03 28
0.74 -1.069 21.97 -11.08 -2.042 -17.01 28 -9.041 -2.042 -5.055 0.9722 0 -7.097 0.9722 3.986 -1.069 11.96
0.745 -1.069 3.986 -3.014 -3.014 -7.097 3.986 -1.069 -25.08 -5.055 -23.04 7.972 -15.07 7.972 -15.07 3.986 -5.055
0.75 -1.069 -9.041 -2.042 -5.055 -2.042 -17.01 0.9722 -43.07 -7.097 -37.04 14 -19.05 15.94 -33.05 9.916 -21.1
0.755 10.99 -15.07 3.986 -5.055 9.916 -31.01 -2.042 -45.01 -11.08 -35.09 17.98 -13.03 17.98 -35.09 7.972 -23.04
0.76 24.98 -3.014 11.96 -1.069 17.98 -29.07 0 -29.07 -11.08 -21.1 17.98 -1.069 15.94 -21.1 3.986 -15.07
0.765 35 14 14 1.944 21.97 -13.03 0 -3.014 -9.041 -1.069 14 7.972 5.93 0.9722 0.9722 -2.042
0.77 35 29.94 7.972 9.916 11.96 2.916 -2.042 14 -7.097 14 3.986 14 -1.069 14 -9.041 14
0.775 21 32.96 -5.055 9.916 -5.055 14.97 -7.097 18.96 -7.097 23.91 -9.041 7.972 -17.01 19.93 -19.05 21.97
0.78 0.9722 17.98 -25.08 1.944 -33.05 11.96 -25.08 11.96 -11.08 19.93 -25.08 -1.069 -31.01 11.96 -27.03 19.93
0.785 -11.08 4.958 -37.04 -8.069 -53.08 -1.069 -41.02 1.944 -13.03 7.972 -31.01 -15.07 -35.09 0 -29.07 7.972
0.79 -13.03 1.944 -35.09 -14.1 -55.02 -12.05 -41.02 -10.01 -11.08 0.9722 -23.04 -19.05 -27.03 -12.05 -23.04 0
0.795 -5.055 -1.069 -19.05 -15.07 -33.05 -15.07 -27.03 -15.07 -5.055 -7.097 -3.014 -11.08 -9.041 -15.07 -9.041 0.9722
0.8 4.958 -4.083 0 -4.083 0 -11.08 -3.014 -8.069 0 -3.014 7.972 0.9722 3.986 -8.069 1.944 -1.069
0.805 8.944 -12.05 4.958 1.944 18.96 -3.014 14 -1.069 1.944 0 14 1.944 9.916 -1.069 11.96 4.958
0.81 0.9722 -25.08 -1.069 -1.069 17.98 -5.055 14 -1.069 -2.042 3.986 3.986 1.944 7.972 3.986 7.972 5.93
0.815 -7.097 -31.01 -18.08 -9.041 0.9722 -10.01 1.944 -7.097 -7.097 1.944 -9.041 -3.014 -4.083 1.944 -1.069 4.958
0.82 -19.05 -25.08 -32.08 -21.1 -22.07 -24.01 -24.01 -18.08 -19.05 0.9722 -23.04 -15.07 -18.08 -1.069 -17.01 0.9722
0.825 -13.03 -3.014 -33.05 -27.03 -35.09 -29.07 -43.07 -27.03 -23.04 -9.041 -23.04 -21.1 -27.03 -13.03 -27.03 -3.014
0.83 2.916 21.97 -18.08 -16.04 -23.04 -24.01 -36.07 -25.08 -17.01 -10.01 -13.03 -20.03 -22.07 -16.04 -21.1 -1.069
0.835 12.93 42.97 0.9722 0.9722 -2.042 -9.041 -12.05 -18.08 -5.055 -6.027 -1.069 -14.1 -10.01 -11.08 -7.097 -2.042
0.84 18.96 47.93 0 7.972 25.96 0.9722 14 -9.041 0 -1.069 3.986 -5.055 0 -9.041 3.986 -3.014
0.845 7 31.98 -1.069 10.99 35 3.986 38.98 0 8.944 1.944 7 0 7 -8.069 14.97 -4.083
0.85 -7.097 1.944 -15.07 2.916 21.97 2.916 37.91 0 9.916 0.9722 0 0 7 -12.05 15.94 -12.05
0.855 -21.1 -21.1 -25.08 -1.069 -5.055 0.9722 16.92 -5.055 3.986 -8.069 1.944 0 0.9722 -17.01 5.93 -16.04
0.86 -15.07 -33.05 -21.1 -6.027 -39.08 -6.027 -9.041 -14.1 -3.014 -13.03 0.9722 -2.042 -2.042 -18.08 1.944 -14.1
0.865 -1.069 -23.04 -5.055 -6.027 -56.09 -13.03 -38.01 -24.01 -16.04 -19.05 -1.069 -4.083 -10.01 -12.05 -8.069 -10.01
0.87 21 -3.014 1.944 -3.014 -53.08 -17.01 -53.08 -33.05 -23.04 -21.1 -2.042 -3.014 -13.03 -11.08 -15.07 -5.055
0.875 30.91 14.97 11.96 1.944 -31.01 -15.07 -44.04 -34.03 -23.04 -16.04 0.9722 -4.083 -12.05 -5.055 -13.03 0
0.88 24.98 25.96 7 1.944 1.944 -14.1 -14.1 -27.03 -11.08 -10.01 1.944 -6.027 -4.083 -6.027 -7.097 -2.042
0.885 4.958 17.98 0 0.9722 28 -7.097 19.93 -15.07 1.944 -3.014 7.972 -7.097 1.944 -5.055 3.986 0.9722
0.89 -9.041 1.944 -1.069 1.944 52.98 -1.069 54.93 1.944 17.98 0 17.98 -3.014 18.96 -3.014 19.93 2.916
0.895 -17.01 -1.069 0.9722 9.916 60.95 10.99 68.93 14 21.97 7.972 21.97 0.9722 26.93 1.944 29.94 7
0.9 -15.07 -1.069 1.944 15.94 47.93 17.98 56 21.97 14 11.96 19.93 1.944 21.97 1.944 25.96 7.972
0.905 -7.097 -1.069 0.9722 21 18.96 21.97 19.93 19.93 -2.042 9.916 5.93 3.986 3.986 2.916 7.972 7
0.91 -5.055 0 -7.097 16.92 -8.069 11.96 -17.01 4.958 -15.07 1.944 -9.041 -1.069 -13.03 1.944 -13.03 -2.042
0.915 -13.03 -11.08 -21.1 0 -39.08 0.9722 -51.04 -13.03 -23.04 -7.097 -19.05 -13.03 -29.07 -9.041 -29.07 -15.07
0.92 -17.01 -20.03 -27.03 -12.05 -49.09 -18.08 -63.09 -34.03 -19.05 -21.1 -15.07 -29.07 -27.03 -20.03 -27.03 -25.08
0.925 -13.03 -24.01 -19.05 -24.01 -41.02 -36.07 -53.08 -48.02 -9.041 -27.03 0 -35.09 -11.08 -26.05 -9.041 -27.03
