    T[sec] Fp2 Fp1  F3  F4  C3  C4  P3  P4  O1  O2  F7  F8  T3  T4  T5  T6
0.315 0.9643 36.99 11.99 37.95 26.93 18.94 35.96 24.94 23.97 19.98 9.988 20.94 20.94 9.988 20.94 9.988
0.32 -5.028 35.96 5.993 29.96 21.97 11.99 19.98 17.98 17.98 17.98 13.98 11.99 17.98 1.998 19.98 1.998
0.325 -7.026 32.99 0.9643 13.98 14.95 6.957 8.955 12.95 18.94 22.94 15.98 7.99 16.94 -1.033 18.94 2.962
0.33 -1.033 31 -1.033 0 10.95 4.959 0.9643 9.988 22.94 27.97 19.98 5.993 18.94 0.9643 18.94 8.955
0.335 10.95 25.97 0 0 7.99 3.995 0 5.993 23.97 21.97 21.97 7.99 17.98 3.995 19.98 9.988
0.34 14.95 19.98 4.959 5.993 7.99 8.955 0.9643 0 20.94 13.98 22.94 12.95 21.97 0.9643 22.94 6.957
0.345 8.955 12.95 3.995 13.98 10.95 7.99 0.9643 -4.064 12.95 1.998 16.94 13.98 17.98 -3.031 21.97 -3.031
0.35 0.9643 5.993 0 13.98 7.99 -2.066 0 -21.01 1.998 -17.01 9.988 3.995 11.99 -19.01 13.98 -19.01
0.355 -1.033 7.99 -1.033 4.959 7.99 -10.06 1.998 -31.07 0 -25 2.962 0 5.993 -27 5.993 -26.04
0.36 0.9643 9.988 0.9643 0 3.995 -20.04 3.995 -26.04 -4.064 -25 -1.033 -1.033 0.9643 -26.04 -1.033 -21.01
0.365 6.957 14.95 0 -2.066 1.998 -19.01 9.988 -11.02 0.9643 -18.05 -1.033 4.959 -1.033 -9.023 0 -6.062
0.37 10.95 17.98 1.998 0.9643 0 -4.064 15.98 6.957 4.959 -1.033 2.962 12.95 0.9643 4.959 -1.033 7.99
0.375 10.95 17.98 -1.033 14.95 3.995 10.95 19.98 25.97 16.94 7.99 6.957 17.98 3.995 17.98 3.995 20.94
0.38 10.95 13.98 0 23.97 5.993 25.97 17.98 33.96 21.97 15.98 5.993 13.98 5.993 19.98 5.993 19.98
0.385 14.95 16.94 0 17.98 10.95 27.97 16.94 26.93 24.94 17.98 4.959 13.98 7.99 11.99 11.99 11.99
0.39 20.94 17.98 0 3.995 5.993 12.95 12.95 7.99 20.94 9.988 -1.033 6.957 9.988 -1.033 8.955 0.9643
0.395 22.94 19.98 -7.026 -9.023 0.9643 -1.033 3.995 -5.028 3.995 -1.033 -7.026 3.995 -2.066 -7.026 -2.066 -7.026
0.4 16.94 24.94 -10.06 -17.01 -10.06 -16.05 0 -15.02 -10.06 -15.02 -15.02 9.988 -6.062 -10.06 -8.059 -12.05
0.405 14.95 31 -10.06 -7.026 -16.05 -20.04 -10.06 -16.05 -32.03 -24.04 -19.01 19.98 -14.05 -6.062 -18.05 -12.05
0.41 16.94 39.95 -5.028 3.995 -13.02 -9.023 -15.02 -11.02 -51.04 -23.01 -17.01 31.96 -19.01 -2.066 -25 -7.026
0.415 31 50.97 3.995 21.97 -2.066 4.959 -13.02 0 -49.04 -17.01 -9.023 44.98 -12.05 7.99 -18.05 0
0.42 42.98 56.96 11.99 25.97 2.962 17.98 -5.028 2.962 -35.06 -5.028 -1.033 48.97 0 13.98 -7.026 11.99
0.425 38.99 51.94 7.99 15.98 1.998 19.98 -3.031 1.998 -9.023 -1.033 -2.066 41.95 0 11.99 0.9643 11.99
0.43 16.94 40.98 -1.033 -2.066 0 7.99 0 0 7.99 -1.033 -1.033 32.99 0 6.957 0.9643 8.955
0.435 -9.023 27.97 -12.05 -13.02 -15.02 -1.033 -2.066 -7.026 19.98 -1.033 -7.026 20.94 -1.033 1.998 -3.031 -1.033
0.44 -29.07 19.98 -25 -15.02 -21.01 -11.02 -5.028 -9.023 19.98 0 -11.02 11.99 -5.028 -5.028 -7.026 -7.026
0.445 -21.01 19.98 -22.04 -5.028 -19.01 -7.026 -2.066 -5.028 9.988 2.962 -7.026 13.98 -7.026 -2.066 -9.023 -4.064
0.45 4.959 23.97 -10.06 1.998 -7.026 -2.066 1.998 3.995 0 10.95 -1.033 17.98 -3.031 4.959 -5.028 0.9643
0.455 36.99 23.97 -3.031 7.99 0.9643 9.988 0 17.98 -1.033 15.98 0 19.98 -2.066 17.98 0.9643 11.99
0.46 48.97 15.98 -7.026 1.998 0.9643 13.98 -2.066 25.97 -3.031 17.98 0 17.98 -2.066 23.97 -1.033 17.98
0.465 36.99 0 -19.01 -7.026 -7.026 7.99 -3.031 23.97 -3.031 13.98 -1.033 11.99 -1.033 19.98 -7.026 9.988
0.47 12.95 -7.026 -31.07 -17.01 -17.01 0.9643 -7.026 15.98 -1.033 9.988 -9.023 11.99 -7.026 9.988 -15.02 -2.066
0.475 0.9643 -7.026 -33.06 -17.01 -19.01 -7.026 -9.023 5.993 -2.066 11.99 -13.02 19.98 -9.023 1.998 -13.02 -5.028
0.48 6.957 3.995 -21.01 -3.031 -13.02 -1.033 -1.033 0 1.998 17.98 -11.02 33.96 -3.031 3.995 -3.031 -2.066
0.485 29 27.97 -3.031 7.99 0.9643 7.99 3.995 3.995 9.988 23.97 -3.031 45.94 3.995 11.99 5.993 13.98
0.49 42.98 45.94 5.993 17.98 5.993 21.97 15.98 13.98 17.98 23.97 0.9643 45.94 11.99 19.98 13.98 27.97
0.495 36.99 49.94 3.995 15.98 7.99 25.97 21.97 27.97 19.98 15.98 0.9643 35.96 13.98 19.98 11.99 27.97
0.5 16.94 37.95 -1.033 3.995 3.995 19.98 23.97 31.96 17.98 5.993 0.9643 17.98 5.993 9.988 1.998 15.98
0.505 -1.033 19.98 -11.02 -3.031 -2.066 3.995 19.98 25.97 11.99 0.9643 -1.033 3.995 -2.066 -2.066 -1.033 -2.066
0.51 -1.033 3.995 -11.02 -7.026 0.9643 -7.026 11.99 7.99 3.995 -3.031 -2.066 -2.066 -2.066 -7.026 -1.033 -9.023
0.515 6.957 0.9643 -3.031 -3.031 0 -13.02 1.998 -5.028 1.998 -3.031 3.995 1.998 1.998 -5.028 1.998 -9.023
0.52 22.94 -2.066 0 0 3.995 -9.023 -1.033 -19.01 1.998 -1.033 7.99 13.98 7.99 -2.066 9.988 0.9643
0.525 26.93 3.995 0 1.998 3.995 -1.033 -7.026 -21.01 5.993 -2.066 7.99 21.97 9.988 7.99 9.988 7.99
0.53 20.94 9.988 -1.033 0 0 3.995 -11.02 -11.02 9.988 3.995 1.998 27.97 5.993 11.99 3.995 13.98
0.535 12.95 9.988 -7.026 0.9643 -1.033 5.993 -11.02 0.9643 9.988 9.988 -1.033 25.97 0 9.988 -2.066 13.98
0.54 12.95 8.955 -5.028 -2.066 -1.033 5.993 -6.062 3.995 5.993 13.98 -1.033 21.97 0 3.995 0 9.988
0.545 22.94 10.95 0 5.993 3.995 1.998 -6.062 3.995 3.995 13.98 1.998 19.98 7.99 0 9.988 5.993
0.55 36.99 17.98 13.98 17.98 15.98 0 -1.033 -2.066 5.993 9.988 13.98 19.98 21.97 -2.066 21.97 5.993
0.555 42.98 29 23.97 31 26.93 1.998 0.9643 -1.033 11.99 3.995 21.97 24.94 33.96 3.995 31.96 7.99
0.56 38.99 36.99 25.97 36.99 32.99 7.99 8.955 -2.066 19.98 3.995 23.97 29 39.95 9.988 35.96 15.98
0.565 24.94 39.95 19.98 35.96 27.97 15.98 17.98 7.99 23.97 11.99 19.98 35.96 37.95 19.98 33.96 23.97
0.57 18.94 40.98 14.95 32.99 22.94 26.93 27.97 21.97 21.97 21.97 13.98 42.98 27.97 31.96 25.97 36.99
0.575 26.93 35.96 10.95 32.99 18.94 36.99 29.96 33.96 12.95 31.96 7.99 48.97 21.97 45.94 19.98 50.97
0.58 40.98 25.97 11.99 33.96 15.98 47.94 21.97 41.95 3.995 33.96 7.99 51.94 15.98 53.93 17.98 61.99
0.585 52.97 17.98 12.95 34.99 15.98 54.97 10.95 41.95 0.9643 29.96 13.98 51.94 15.98 55.93 15.98 64.96
0.59 54.97 8.955 10.95 31.96 13.98 51.94 0 35.96 4.959 20.94 15.98 39.95 15.98 51.94 11.99 58.96
0.595 46.98 1.998 3.995 21.97 7.99 41.95 -3.031 29.96 13.98 9.988 13.98 29.96 13.98 37.95 9.988 43.95
0.6 32.99 1.998 0 15.98 5.993 31 1.998 23.97 19.98 2.962 12.95 17.98 14.95 24.94 8.955 26.93
0.605 20.94 1.998 0.9643 15.98 6.957 17.98 2.962 16.94 20.94 0 8.955 8.955 13.98 11.99 12.95 11.99
0.61 18.94 1.998 7.99 19.98 13.98 15.98 10.95 12.95 13.98 4.959 6.957 6.957 15.98 7.99 17.98 4.959
0.615 16.94 6.957 14.95 27.97 22.94 15.98 18.94 14.95 4.959 9.988 12.95 8.955 23.97 9.988 24.94 7.99
0.62 12.95 10.95 21.97 29.96 31.96 20.94 23.97 15.98 3.995 16.94 14.95 11.99 26.93 16.94 29 18.94
0.625 -1.033 9.988 19.98 25.97 31.96 23.97 23.97 11.99 3.995 13.98 13.98 13.98 29.96 25.97 25.97 25.97
0.63 -9.023 2.962 16.94 19.98 25.97 23.97 19.98 5.993 4.959 8.955 7.99 15.98 25.97 25.97 21.97 29
0.635 -19.01 0.9643 8.955 8.955 17.98 16.94 12.95 -2.066 0.9643 -2.066 3.995 19.98 17.98 21.97 13.98 22.94
0.64 -11.02 0.9643 3.995 7.99 11.99 9.988 1.998 -1.033 -5.028 -7.026 0 21.97 7.99 17.98 5.993 15.98
0.645 2.962 11.99 2.962 16.94 10.95 12.95 -1.033 -1.033 -18.05 -9.023 0 24.94 -2.066 15.98 -2.066 10.95
0.65 24.94 29 2.962 29 12.95 18.94 -3.031 -2.066 -33.06 -5.028 1.998 24.94 -3.031 15.98 -3.031 10.95
0.655 38.99 41.95 3.995 33.96 11.99 23.97 -3.031 5.993 -37.06 -2.066 0 15.98 -5.028 15.98 -5.028 11.99
0.66 34.99 48.97 1.998 32.99 10.95 21.97 0.9643 5.993 -33.06 0 -2.066 8.955 -5.028 13.98 -7.026 11.99
0.665 18.94 38.99 0 24.94 6.957 13.98 8.955 0 -21.01 0.9643 0.9643 2.962 -1.033 3.995 -1.033 5.993
0.67 2.962 17.98 0 15.98 7.99 1.998 9.988 -5.028 -7.026 -5.028 1.998 3.995 1.998 -2.066 1.998 -2.066
0.675 -1.033 -1.033 5.993 13.98 11.99 -2.066 8.955 -15.02 3.995 -11.02 15.98 11.99 13.98 -1.033 13.98 -1.033
0.68 0.9643 -12.05 11.99 17.98 21.97 0 2.962 -17.01 17.98 -13.02 27.97 17.98 25.97 0.9643 23.97 -3.031
0.685 2.962 -19.01 17.98 23.97 27.97 5.993 -1.033 -11.02 21.97 -11.02 35.96 17.98 31.96 1.998 27.97 0.9643
0.69 4.959 -19.01 15.98 21.97 27.97 9.988 -3.031 -2.066 17.98 -7.026 31.96 11.99 25.97 7.99 23.97 3.995
0.695 0.9643 -17.01 5.993 13.98 17.98 11.99 0.9643 13.98 7.99 -1.033 17.98 1.998 17.98 13.98 13.98 11.99
0.7 -5.028 -13.02 0.9643 3.995 7.99 9.988 7.99 27.97 0 1.998 1.998 -2.066 9.988 15.98 5.993 17.98
0.705 -17.01 -9.023 -5.028 -2.066 1.998 7.99 17.98 33.96 -2.066 11.99 -5.028 0 7.99 19.98 5.993 23.97
0.71 -25 -3.031 -3.031 0 3.995 7.99 23.97 33.96 1.998 19.98 -7.026 3.995 11.99 21.97 7.99 23.97
0.715 -25 -2.066 -2.066 5.993 7.99 11.99 21.97 27.97 5.993 25.97 -5.028 5.993 13.98 21.97 11.99 21.97
0.72 -15.02 1.998 1.998 9.988 9.988 13.98 15.98 19.98 7.99 23.97 0.9643 1.998 9.988 17.98 7.99 13.98
0.725 -5.028 0.9643 0 3.995 5.993 9.988 7.99 11.99 5.993 17.98 0.9643 -3.031 0 9.988 0 3.995
0.73 0.9643 -15.02 -1.033 -3.031 -2.066 1.998 0 9.988 1.998 9.988 -1.033 -11.02 -5.028 1.998 -3.031 -2.066
0.735 -1.033 -31.07 -7.026 -11.02 -1.033 -1.033 0 7.99 -2.066 3.995 -5.028 -9.023 -7.026 0 -3.031 0
0.74 0.9643 -41.05 -5.028 -11.02 0.9643 -1.033 3.995 7.99 0 3.995 -3.031 0.9643 0.9643 5.993 0 7.99
0.745 0.9643 -35.06 1.998 -2.066 5.993 3.995 9.988 9.988 1.998 7.99 -2.066 11.99 9.988 19.98 13.98 19.98
0.75 2.962 -19.01 11.99 17.98 19.98 19.98 13.98 13.98 1.998 9.988 5.993 21.97 19.98 31.96 21.97 29.96
0.755 8.955 0.9643 17.98 31.96 25.97 33.96 15.98 19.98 1.998 9.988 9.988 21.97 19.98 35.96 21.97 33.96
0.76 12.95 5.993 9.988 33.96 23.97 37.95 15.98 27.97 1.998 7.99 9.988 15.98 11.99 29.96 13.98 29.96
0.765 8.955 1.998 0.9643 23.97 13.98 33.96 15.98 31.96 1.998 5.993 3.995 5.993 1.998 17.98 1.998 19.98
0.77 -1.033 -5.028 -10.06 11.99 1.998 21.97 13.98 25.97 0 3.995 -1.033 0 0.9643 7.99 -1.033 11.99
0.775 -5.028 -17.01 -12.05 9.988 0.9643 9.988 11.99 13.98 0.9643 2.962 -7.026 -2.066 -2.066 2.962 -1.033 6.957
0.78 -3.031 -21.01 -5.028 15.98 0.9643 5.993 7.99 -2.066 -3.031 0 -7.026 0 3.995 3.995 0.9643 3.995
0.785 0.9643 -18.05 -1.033 17.98 -2.066 5.993 4.959 -7.026 -5.028 0.9643 0.9643 -1.033 7.99 4.959 0 4.959
0.79 8.955 -12.05 0.9643 9.988 0 7.99 -1.033 -11.02 -5.028 -1.033 1.998 -4.064 5.993 2.962 -2.066 4.959
0.795 4.959 -11.02 -5.028 -5.028 0.9643 5.993 -3.031 -7.026 -3.031 0 3.995 -15.02 0.9643 -1.033 -3.031 0
0.8 0.9643 -12.05 -22.04 -31.07 -9.023 -2.066 -8.059 -3.031 -5.028 2.962 -1.033 -18.05 -11.02 -8.059 -12.05 1.998
0.805 -11.02 -10.06 -33.06 -41.05 -19.01 -3.031 -14.05 -2.066 -13.02 1.998 -15.02 -10.06 -20.04 -8.059 -20.04 0
0.81 -11.02 -3.031 -35.06 -25 -27 -5.028 -25 -7.026 -23.01 -1.033 -29.07 1.998 -23.01 -1.033 -23.01 0.9643
0.815 0.9643 3.995 -27 -2.066 -31.07 -1.033 -35.06 -12.05 -32.03 -7.026 -34.03 21.97 -20.04 5.993 -22.04 3.995
0.82 10.95 5.993 -16.05 21.97 -29.07 3.995 -43.05 -16.05 -32.03 -8.059 -28.03 27.97 -18.05 13.98 -18.05 12.95
0.825 12.95 -2.066 -13.02 21.97 -27 13.98 -41.05 -15.02 -27 -11.02 -19.01 17.98 -17.01 13.98 -15.02 9.988
0.83 2.962 -8.059 -19.01 -1.033 -24.04 12.95 -26.04 -8.059 -16.05 -1.033 -6.062 0 -16.05 0 -7.026 7.99
0.835 -11.02 -19.01 -25 -41.05 -20.04 0.9643 -11.02 -3.031 -8.059 1.998 -1.033 -23.01 -15.02 -10.06 -9.023 1.998
0.84 -29.07 -23.01 -29.07 -61.03 -17.01 -9.023 -2.066 -1.033 -7.026 0 -5.028 -31.07 -17.01 -17.01 -5.028 -9.023
0.845 -29.07 -15.02 -21.01 -54 -7.026 -18.05 0.9643 -2.066 -7.026 -2.066 -10.06 -18.05 -13.02 -11.02 -4.064 -9.023
0.85 -19.01 -4.064 -9.023 -18.05 -1.033 -14.05 0.9643 -8.059 -6.062 0 -17.01 0 -9.023 0.9643 -7.026 -3.031
0.855 -5.028 1.998 -2.066 12.95 0 -1.033 -3.031 -7.026 -1.033 1.998 -19.01 14.95 -12.05 7.99 -10.06 2.962
0.86 -3.031 0 -3.031 24.94 -3.031 4.959 -1.033 1.998 -1.033 -1.033 -21.01 15.98 -13.02 11.99 -13.02 3.995
0.865 -9.023 -7.026 -11.02 10.95 -3.031 11.99 2.962 10.95 1.998 1.998 -16.05 0.9643 -11.02 5.993 -10.06 3.995
0.87 -19.01 -9.023 -19.01 -15.02 -5.028 3.995 13.98 19.98 -2.066 5.993 -11.02 -13.02 -9.023 -2.066 -9.023 1.998
0.875 -23.01 -1.033 -15.02 -37.06 0 0 15.98 21.97 -2.066 6.957 -3.031 -19.01 -1.033 1.998 -3.031 2.962
0.88 -23.01 6.957 -7.026 -35.06 -1.033 -6.062 8.955 12.95 -8.059 5.993 0 -10.06 -1.033 1.998 1.998 5.993
0.885 -15.02 15.98 -2.066 -13.02 -2.066 -3.031 -3.031 1.998 -9.023 0 -2.066 0 -2.066 9.988 -2.066 7.99
0.89 -5.028 13.98 2.962 11.99 -2.066 3.995 -17.01 0 -2.066 -1.033 2.962 17.98 2.962 17.98 0.9643 14.95
0.895 0.9643 7.99 0 31.96 -2.066 17.98 -19.01 -2.066 -1.033 0.9643 6.957 25.97 4.959 19.98 2.962 13.98
0.9 0.9643 -1.033 0.9643 37.95 1.998 23.97 -13.02 0.9643 1.998 -2.066 5.993 19.98 5.993 19.98 5.993 7.99
0.905 -1.033 -8.059 0.9643 29.96 5.993 17.98 1.998 2.962 1.998 0 1.998 8.955 6.957 14.95 6.957 4.959
0.91 2.962 -6.062 1.998 13.98 7.99 5.993 4.959 1.998 0.9643 1.998 -2.066 1.998 3.995 4.959 4.959 0.9643
0.915 2.962 0 0 0 7.99 -1.033 1.998 -1.033 -5.028 -3.031 -1.033 -7.026 1.998 0.9643 0 0.9643
0.92 2.962 10.95 2.962 -7.026 5.993 -9.023 0 -11.02 -5.028 -10.06 -1.033 -10.06 -2.066 -10.06 -2.066 -4.064
0.925 -5.028 14.95 2.962 -15.02 3.995 -11.02 -6.062 -15.02 0.9643 -14.05 -2.066 -12.05 -2.066 -16.05 -2.066 -8.059
0.93 -15.02 9.988 0 -15.02 3.995 -7.026 -5.028 -15.02 5.993 -11.02 3.995 -15.02 0 -19.01 -2.066 -15.02
0.935 -19.01 1.998 1.998 -13.02 3.995 -5.028 0.9643 -9.023 11.99 -4.064 3.995 -17.01 0 -12.05 0 -12.05
0.94 -19.01 -3.031 -4.064 -11.02 -2.066 -5.028 0 -7.026 13.98 0.9643 0 -19.01 -2.066 -5.028 0.9643 -9.023
0.945 -15.02 -9.023 -9.023 -15.02 -9.023 -11.02 -1.033 -13.02 11.99 0.9643 -3.031 -21.01 -3.031 -1.033 -3.031 -7.026
0.95 -13.02 -15.02 -15.02 -21.01 -19.01 -17.01 -15.02 -23.01 5.993 -5.028 -9.023 -23.01 -9.023 -7.026 -5.028 -9.023
