    T[sec] Fp2 Fp1  F3  F4  C3  C4  P3  P4  O1  O2  F7  F8  T3  T4  T5  T6
0.255 28.99 17.92 17.92 7.948 29.92 65.92 0.935 55.95 -39.12 15.9 15.9 39.89 12 31.95 12 39.89
0.26 22.91 7.948 19.95 0 43.95 60 21.97 39.89 -21.04 -3.117 21.97 36 13.87 31.95 15.9 9.974
0.265 10.91 1.87 25.87 3.896 61.87 49.87 51.89 19.95 0 -17.14 28.99 24 17.92 25.87 19.95 -1.091
0.27 2.961 0 34.91 9.974 77.92 36 73.87 3.896 25.87 -23.06 36.93 7.948 25.87 12 27.89 -5.143
0.275 2.961 -2.026 41.92 13.87 84 24 81.97 -1.091 41.92 -29.14 43.95 -1.091 39.89 -3.117 39.89 -5.143
0.28 6.857 -1.091 44.88 16.99 75.89 13.87 73.87 -5.143 49.87 -33.04 48.93 -5.143 50.96 -15.12 52.98 -11.06
0.285 12.93 -5.143 36.93 12.93 48 3.896 55.95 -12.16 51.89 -33.04 42.86 -4.052 54.85 -15.12 54.85 -23.06
0.29 12.93 -7.013 24 1.87 15.9 -7.013 33.97 -21.04 49.87 -23.06 25.87 -5.143 45.97 -3.117 45.97 -31.01
0.295 8.883 -6.078 10.91 -4.052 -5.143 -22.13 12 -30.08 46.91 -5.143 5.922 -12.16 26.96 2.961 30.86 -25.09
0.3 -1.091 -10.13 1.87 -16.05 -21.04 -40.05 0 -34.13 44.88 12 -11.06 -26.02 6.857 0.935 8.883 -2.026
0.305 -7.013 -17.14 -3.117 -35.06 -27.12 -53.14 -5.143 -29.14 39.89 25.87 -25.09 -41.14 -7.013 -9.039 -5.143 19.95
0.31 -13.09 -26.02 -11.06 -45.04 -27.12 -56.1 -6.078 -16.05 36.93 30.86 -28.05 -46.13 -15.12 -28.05 -13.09 34.91
0.315 -17.14 -36.15 -18.08 -59.06 -27.12 -52.05 -6.078 -3.117 32.88 20.88 -20.1 -41.14 -17.14 -42.08 -17.14 32.88
0.32 -19.01 -43.01 -15.12 -61.09 -21.04 -41.14 -1.091 -2.026 25.87 5.922 -3.117 -31.01 -7.013 -41.14 -7.013 12
0.325 -11.06 -32.1 0.935 -48.15 -4.052 -27.12 0.935 1.87 21.97 2.961 14.96 -15.12 2.961 -25.09 4.987 0
0.33 2.961 -15.12 16.99 -27.12 12.93 -13.09 6.857 8.883 12 12.93 39.89 -1.091 24.93 -1.091 27.89 -3.117
0.335 12.93 3.896 41.92 -3.117 33.97 0.935 9.974 25.87 0 29.92 55.95 15.9 45.97 19.95 41.92 5.922
0.34 26.96 24.93 58.91 25.87 54.85 16.99 19.95 57.97 0 55.95 62.96 33.97 58.91 50.96 57.97 27.89
0.345 38.96 34.91 60.93 50.96 65.92 41.92 25.87 92.88 -2.026 72 60.93 50.96 61.87 79.94 58.91 44.88
0.35 40.99 37.87 51.89 72 69.97 65.92 33.97 115.9 -1.091 79.94 55.95 65.92 57.97 93.97 53.92 49.87
0.355 42.86 34.91 43.95 82.91 74.96 91.94 43.95 123 -1.091 78.85 52.98 77.92 50.96 97.87 48.93 49.87
0.36 42.86 36 44.88 82.91 76.98 102.9 50.96 109.9 2.961 65.92 51.89 78.85 43.95 84.93 45.97 55.95
0.365 46.91 40.99 46.91 79.94 79.94 102.9 53.92 84.93 5.922 44.88 49.87 70.91 40.99 61.87 48 68.88
0.37 46.91 45.97 46.91 74.96 70.91 94.91 58.91 63.89 6.857 24 51.89 60.93 48 44.88 51.89 81.97
0.375 46.91 52.98 48 74.96 56.88 85.87 61.87 48.93 18.86 6.857 52.98 55.95 52.98 36.93 56.88 87.89
0.38 44.88 53.92 43.95 73.87 41.92 79.94 65.92 37.87 41.92 0.935 51.89 60 51.89 37.87 55.95 72
0.385 38.96 50.96 40.99 70.91 39.89 79.94 73.87 28.99 72.93 -1.091 52.98 72.93 48 41.92 52.98 40.99
0.39 26.96 40.99 38.96 61.87 44.88 72.93 85.87 13.87 102.9 1.87 52.98 75.89 44.88 38.96 48 3.896
0.395 18.86 31.95 37.87 39.89 57.97 57.97 91.94 0 118 0.935 48 63.89 37.87 31.95 37.87 -21.04
0.4 12.93 21.97 40.99 24 62.96 39.89 94.91 -4.052 120 -2.026 41.92 38.96 38.96 29.92 37.87 -29.14
0.405 10.91 12.93 37.87 8.883 52.98 17.92 86.96 -3.117 106 -4.052 30.86 5.922 38.96 27.89 38.96 -20.1
0.41 10.91 5.922 27.89 3.896 29.92 3.896 63.89 -2.026 84 -1.091 24 -7.013 36 27.89 33.97 -1.091
0.415 12.93 2.961 16.99 1.87 12 4.987 36.93 3.896 66.85 10.91 18.86 -7.013 27.89 22.91 24 18.86
0.42 14.96 2.961 1.87 5.922 5.922 8.883 6.857 2.961 46.91 38.96 12.93 0.935 12 10.91 9.974 42.86
0.425 14.96 7.948 -1.091 5.922 9.974 9.974 -17.14 0.935 24 67.95 7.948 17.92 -1.091 0 -3.117 53.92
0.43 12.93 18.86 0.935 10.91 13.87 10.91 -35.06 -2.026 0.935 81.97 1.87 30.86 -8.104 -1.091 -8.104 56.88
0.435 14.96 30.86 -1.091 20.88 1.87 6.857 -51.11 -1.091 -20.1 85.87 0 30.86 -2.026 20.88 -2.026 48
0.44 20.88 41.92 7.948 37.87 -11.06 5.922 -53.14 17.92 -39.12 75.89 1.87 27.89 5.922 51.89 3.896 33.97
0.445 28.99 51.89 16.99 58.91 -21.04 17.92 -41.14 42.86 -43.01 63.89 14.96 34.91 20.88 81.97 16.99 21.97
0.45 38.96 57.97 26.96 76.98 -1.091 37.87 -11.06 63.89 -31.01 53.92 28.99 49.87 26.96 96 22.91 17.92
0.455 46.91 61.87 36 87.89 41.92 65.92 29.92 84 -11.06 51.89 43.95 69.97 29.92 93.97 27.89 25.87
0.46 56.88 65.92 48.93 93.97 99.89 91.94 81.97 93.97 5.922 53.92 58.91 84 36 84 36 43.95
0.465 64.98 72 61.87 93.97 135.9 113.9 120 99.89 21.97 49.87 66.85 84 48 77.92 49.87 60
0.47 70.91 77.92 73.87 89.92 139.9 123.9 137.9 97.87 27.89 37.87 69.97 72 60 79.94 63.89 63.89
0.475 70.91 81.97 79.94 84 120 123.9 132 87.89 29.92 17.92 69.97 57.97 67.95 84 72 51.89
0.48 66.85 81.97 77.92 75.89 96 113.9 111.9 69.97 36 -2.026 69.97 51.89 72 81.97 73.87 27.89
0.485 56.88 73.87 73.87 69.97 84 96 89.92 45.97 49.87 -7.013 72 53.92 73.87 69.97 73.87 3.896
0.49 46.91 61.87 69.97 60 75.89 73.87 72 21.97 69.97 -1.091 72 55.95 75.89 53.92 75.89 -2.026
0.495 40.99 45.97 63.89 43.95 55.95 49.87 55.95 3.896 85.87 7.948 63.89 43.95 75.89 36 75.89 7.948
0.5 34.91 25.87 48 19.95 17.92 24 36 -3.117 91.94 24 45.97 17.92 67.95 21.97 65.92 29.92
0.505 28.99 7.948 25.87 -5.143 -27.12 -2.026 13.87 -9.039 87.89 31.95 19.95 -7.013 43.95 7.948 43.95 48
0.51 18.86 -3.117 3.896 -33.04 -64.05 -17.14 -5.143 -7.013 73.87 31.95 0.935 -21.04 12 -2.026 15.9 49.87
0.515 4.987 -11.06 -5.143 -47.06 -78.07 -27.12 -20.1 -1.091 57.97 31.95 -11.06 -11.06 -5.143 0.935 -1.091 36
0.52 -3.117 -13.09 -3.117 -43.01 -67.01 -27.12 -29.14 1.87 48 39.89 -11.06 9.974 -11.06 3.896 -7.013 21.97
0.525 -7.013 -5.143 2.961 -28.05 -40.05 -15.12 -28.05 9.974 42.86 53.92 -3.117 33.97 -1.091 21.97 -2.026 19.95
0.53 -1.091 1.87 10.91 -10.13 -17.14 0.935 -24.15 13.87 38.96 69.97 -2.026 37.87 6.857 37.87 7.948 37.87
0.535 8.883 13.87 5.922 -1.091 -3.117 5.922 -17.14 7.948 31.95 75.89 0.935 24 7.948 43.95 7.948 63.89
0.54 22.91 19.95 1.87 1.87 0 7.948 -8.104 -2.026 24.93 64.98 -6.078 0 1.87 36 -1.091 80.88
0.545 30.86 24 -6.078 1.87 6.857 3.896 0.935 -9.039 8.883 40.99 -12.16 -7.013 -12.16 19.95 -8.104 72.93
0.55 32.88 24 -1.091 -2.026 9.974 0.935 -2.026 -17.14 -5.143 13.87 -3.117 -1.091 -11.06 7.948 -11.06 45.97
0.555 36.93 25.87 10.91 5.922 7.948 0 1.87 -19.01 -22.13 -2.026 10.91 15.9 0.935 3.896 0.935 18.86
0.56 40.99 28.99 25.87 9.974 6.857 7.948 4.987 -19.01 -39.12 -14.03 32.88 33.97 24.93 3.896 22.91 2.961
0.565 44.88 27.89 29.92 13.87 3.896 17.92 3.896 -17.14 -51.11 -23.06 43.95 41.92 36 -2.026 36 3.896
0.57 44.88 28.99 19.95 8.883 6.857 22.91 3.896 -13.09 -57.04 -27.12 45.97 27.89 29.92 -7.013 36 15.9
0.575 34.91 16.99 4.987 -3.117 12 14.96 -1.091 -11.06 -50.02 -33.04 29.92 1.87 12 -21.04 17.92 17.92
0.58 18.86 1.87 -5.143 -25.09 5.922 -2.026 -1.091 -9.039 -41.14 -39.12 3.896 -19.01 -3.117 -25.09 0.935 -2.026
0.585 2.961 -4.052 -13.09 -41.14 1.87 -10.13 -4.052 -6.078 -25.09 -40.05 -12.16 -31.01 -19.01 -19.01 -18.08 -22.13
0.59 -3.117 -5.143 -19.01 -50.02 0 -18.08 -4.052 -4.052 -7.013 -39.12 -26.02 -27.12 -26.02 -1.091 -29.14 -34.13
0.595 -5.143 0.935 -27.12 -53.14 -3.117 -19.01 -1.091 0.935 3.896 -33.04 -27.12 -9.039 -29.14 7.948 -31.01 -19.01
0.6 0.935 5.922 -27.12 -41.14 1.87 -18.08 2.961 0 21.97 -25.09 -14.03 0 -21.04 9.974 -24.15 14.96
0.605 2.961 12 -17.14 -30.08 3.896 -16.05 13.87 0 37.87 -8.104 1.87 5.922 -13.09 0.935 -11.06 58.91
0.61 2.961 4.987 -2.026 -23.06 5.922 -20.1 13.87 0 44.88 2.961 9.974 -2.026 0.935 -6.078 0 84
0.615 0.935 -1.091 9.974 -20.1 -7.013 -22.13 3.896 -9.039 45.97 14.96 8.883 -9.039 7.948 -10.13 7.948 78.85
0.62 -1.091 -7.013 13.87 -19.01 -37.09 -22.13 -14.03 -21.04 36 17.92 1.87 -17.14 13.87 -3.117 10.91 52.98
0.625 2.961 -7.013 5.922 -17.14 -71.06 -21.04 -39.12 -31.01 17.92 12 -15.12 -11.06 7.948 1.87 1.87 15.9
0.63 10.91 5.922 0.935 -8.104 -90.07 -16.05 -60.15 -32.1 5.922 9.974 -20.1 -2.026 -1.091 13.87 -3.117 -6.078
0.635 22.91 24.93 -7.013 0.935 -85.09 -12.16 -70.13 -26.02 0.935 12.93 -18.08 15.9 -3.117 15.9 -8.104 -26.02
0.64 36.93 37.87 -2.026 1.87 -61.09 -9.039 -67.01 -15.12 -3.117 24 -3.117 29.92 -3.117 13.87 -5.143 -31.01
0.645 46.91 44.88 12.93 9.974 -15.12 -4.052 -46.13 -3.117 0 39.89 7.948 36 1.87 12 0 -21.04
0.65 52.98 44.88 25.87 12.93 22.91 -1.091 -17.14 1.87 0 49.87 15.9 39.89 9.974 12 9.974 1.87
0.655 52.98 39.89 25.87 17.92 51.89 7.948 3.896 5.922 0 39.89 12 41.92 12 17.92 9.974 27.89
0.66 48.93 40.99 24 24 60.93 21.97 24.93 5.922 0 22.91 10.91 45.97 12.93 25.87 10.91 52.98
0.665 42.86 45.97 24.93 31.95 51.89 33.97 31.95 5.922 -8.104 -1.091 12.93 45.97 12.93 33.97 12.93 62.96
0.67 42.86 51.89 33.97 33.97 39.89 41.92 31.95 5.922 -27.12 -17.14 24 39.89 17.92 36 19.95 49.87
0.675 50.96 53.92 44.88 34.91 34.91 41.92 25.87 5.922 -46.13 -32.1 40.99 31.95 26.96 29.92 28.99 22.91
0.68 62.96 51.89 50.96 26.96 36 36 14.96 3.896 -60.15 -46.13 54.85 24 32.88 15.9 34.91 -10.13
0.685 66.85 43.95 39.89 17.92 37.87 25.87 3.896 -1.091 -65.14 -65.14 51.89 19.95 27.89 0.935 29.92 -43.01
0.69 60.93 29.92 20.88 6.857 31.95 13.87 0 -15.12 -56.1 -81.04 36 15.9 18.86 -19.01 19.95 -61.09
0.695 38.96 12 0 0 6.857 0 -18.08 -33.04 -44.1 -89.14 12 12 5.922 -35.06 3.896 -61.09
0.7 12.93 -1.091 -17.14 -11.06 -25.09 -9.039 -37.09 -47.06 -29.14 -81.04 -9.039 3.896 -3.117 -43.01 -5.143 -43.01
0.705 -5.143 -13.09 -27.12 -25.09 -64.05 -23.06 -58.13 -53.14 -15.12 -57.04 -27.12 -3.117 -13.09 -41.14 -17.14 -17.14
0.71 -17.14 -23.06 -31.01 -43.01 -88.05 -39.12 -75.11 -49.09 -1.091 -27.12 -37.09 -19.01 -23.06 -35.06 -29.14 1.87
0.715 -25.09 -33.04 -37.09 -69.04 -97.09 -57.04 -77.14 -41.14 7.948 -2.026 -41.14 -39.12 -35.06 -31.01 -39.12 15.9
0.72 -33.04 -47.06 -43.01 -97.09 -83.06 -75.11 -65.14 -27.12 24 21.97 -47.06 -63.11 -45.04 -33.04 -49.09 13.87
0.725 -47.06 -69.04 -47.06 -125.1 -55.01 -85.09 -41.14 -15.12 37.87 41.92 -51.11 -85.09 -51.11 -41.14 -51.11 3.896
0.73 -61.09 -91.01 -43.01 -143.1 -27.12 -85.09 -15.12 -5.143 53.92 63.89 -49.09 -95.06 -45.04 -51.11 -43.01 -2.026
0.735 -69.04 -105 -31.01 -139 -5.143 -75.11 7.948 1.87 69.97 85.87 -35.06 -87.11 -29.14 -57.04 -25.09 -2.026
0.74 -67.01 -101.1 -15.12 -119.1 0.935 -57.04 27.89 12 81.97 99.89 -13.09 -63.11 -7.013 -53.14 -1.091 0
0.745 -53.14 -81.04 -3.117 -85.09 -3.117 -39.12 41.92 15.9 91.94 101.9 5.922 -33.04 9.974 -39.12 15.9 0.935
0.75 -33.04 -53.14 0.935 -55.01 -11.06 -25.09 45.97 13.87 87.89 81.97 25.87 -11.06 19.95 -21.04 25.87 -15.12
0.755 -15.12 -25.09 0.935 -33.04 -15.12 -21.04 41.92 1.87 69.97 49.87 31.95 0.935 19.95 -9.039 25.87 -35.06
0.76 0.935 -9.039 -3.117 -21.04 -11.06 -19.01 29.92 -13.09 33.97 13.87 24 0.935 9.974 -3.117 15.9 -47.06
0.765 8.883 -3.117 -5.143 -15.12 -1.091 -19.01 12 -33.04 -7.013 -13.09 9.974 -3.117 -2.026 -5.143 1.87 -43.01
0.77 18.86 -1.091 -3.117 -7.013 5.922 -13.09 -3.117 -47.06 -53.14 -37.09 0.935 -1.091 -9.039 -11.06 -5.143 -27.12
0.775 22.91 -2.026 0.935 1.87 19.95 -3.117 -15.12 -51.11 -85.09 -55.01 -7.013 0 -13.09 -13.09 -11.06 -11.06
0.78 20.88 5.922 0 19.95 33.97 5.922 -21.04 -45.04 -99.11 -71.06 -7.013 9.974 -9.039 -7.013 -11.06 0.935
0.785 12.93 12 3.896 31.95 45.97 19.95 -17.14 -29.14 -95.06 -83.06 0.935 15.9 0.935 0 -5.143 0.935
0.79 2.961 13.87 9.974 39.89 53.92 36 -9.039 -9.039 -77.14 -84.15 4.987 19.95 7.948 12 0 -5.143
0.795 -1.091 12 15.9 37.87 49.87 49.87 -2.026 9.974 -51.11 -73.09 12 21.97 15.9 21.97 9.974 -15.12
0.8 2.961 9.974 21.97 36 37.87 60 7.948 37.87 -16.05 -46.13 14.96 25.87 24 29.92 19.95 -29.14
0.805 10.91 7.948 24 31.95 27.89 65.92 25.87 67.95 14.96 -10.13 12.93 29.92 21.97 43.95 21.97 -35.06
0.81 14.96 7.948 25.87 31.95 25.87 67.95 41.92 91.94 48 21.97 3.896 31.95 19.95 63.89 17.92 -29.14
0.815 10.91 7.948 20.88 34.91 29.92 67.95 56.88 103.9 76.98 52.98 -1.091 32.88 12 84 10.91 -11.06
0.82 -1.091 0 10.91 26.96 31.95 62.96 60.93 99.89 92.88 72 -6.078 28.99 0 87.89 0.935 15.9
0.825 -23.06 -9.039 -3.117 9.974 15.9 48 48 77.92 89.92 72 -17.14 21.97 -9.039 65.92 -11.06 45.97
0.83 -45.04 -29.14 -24.15 -10.13 -7.013 24.93 24.93 40.99 77.92 61.87 -31.01 4.987 -20.1 15.9 -22.13 62.96
0.835 -57.04 -42.08 -46.13 -33.04 -39.12 -1.091 -1.091 2.961 60 50.96 -38.02 -10.13 -32.1 -33.04 -29.14 50.96
0.84 -57.04 -47.06 -55.01 -49.09 -63.11 -21.04 -13.09 -23.06 45.97 33.97 -37.09 -31.01 -33.04 -71.06 -33.04 17.92
0.845 -41.14 -38.02 -46.13 -44.1 -61.09 -37.09 -15.12 -34.13 43.95 25.87 -19.01 -40.05 -19.01 -75.11 -22.13 -7.013
0.85 -17.14 -19.01 -24.15 -29.14 -44.1 -35.06 -6.078 -26.02 48 24.93 1.87 -37.09 -4.052 -55.01 -4.052 -24.15
0.855 2.961 0 2.961 -7.013 -20.1 -22.13 0.935 -7.013 43.95 24 13.87 -16.05 5.922 -27.12 5.922 -23.06
0.86 12.93 7.948 28.99 1.87 -2.026 -1.091 0 6.857 19.95 20.88 14.96 1.87 12.93 -1.091 10.91 -8.104
0.865 20.88 14.96 44.88 10.91 7.948 9.974 -5.143 21.97 -5.143 15.9 3.896 20.88 12 13.87 6.857 1.87
0.87 18.86 15.9 41.92 15.9 27.89 25.87 -7.013 29.92 -35.06 9.974 -9.039 27.89 3.896 33.97 -2.026 5.922
0.875 8.883 16.99 24.93 21.97 48 34.91 0 38.96 -51.11 8.883 -18.08 24.93 1.87 53.92 0.935 4.987
0.88 -3.117 9.974 6.857 22.91 67.95 42.86 4.987 42.86 -53.14 1.87 -15.12 20.88 1.87 63.89 -1.091 6.857
0.885 -15.12 1.87 -2.026 21.97 73.87 41.92 24 41.92 -39.12 -7.013 0.935 13.87 5.922 57.97 12 13.87
0.89 -19.01 0.935 4.987 22.91 72 40.99 38.96 36 -18.08 -27.12 18.86 16.99 21.97 37.87 28.99 24
0.895 -11.06 -1.091 26.96 20.88 63.89 31.95 54.85 29.92 -1.091 -46.13 36.93 20.88 39.89 17.92 46.91 25.87
0.9 6.857 0 57.97 25.87 63.89 31.95 69.97 29.92 19.95 -55.01 51.89 21.97 57.97 12 57.97 19.95
0.905 34.91 13.87 79.94 37.87 73.87 43.95 89.92 43.95 46.91 -38.02 62.96 17.92 69.97 24 63.89 7.948
0.91 54.85 25.87 87.89 48 85.87 63.89 106 67.95 76.98 -4.052 66.85 12 73.87 43.95 69.97 3.896
0.915 62.96 25.87 75.89 48 89.92 84 118 93.97 99.89 33.97 60 3.896 67.95 53.92 65.92 13.87
0.92 56.88 17.92 53.92 36 79.94 93.97 120 103.9 109.9 72.93 48.93 3.896 51.89 49.87 53.92 31.95
0.925 38.96 1.87 27.89 13.87 60 81.97 106 93.97 106 96 27.89 9.974 25.87 31.95 31.95 45.97
0.93 18.86 -9.039 3.896 -9.039 33.97 60 79.94 67.95 87.89 97.87 7.948 17.92 0 5.922 3.896 45.97
0.935 0.935 -21.04 -11.06 -33.04 5.922 29.92 45.97 37.87 61.87 81.97 -7.013 19.95 -17.14 -9.039 -17.14 24
0.94 -5.143 -29.14 -25.09 -45.04 -13.09 3.896 12 9.974 41.92 57.97 -23.06 9.974 -35.06 -25.09 -35.06 -3.117
0.945 -9.039 -33.04 -37.09 -45.04 -27.12 -15.12 -9.039 -3.117 29.92 33.97 -29.14 -3.117 -43.01 -35.06 -41.14 -31.01
0.95 -5.143 -31.01 -41.14 -37.09 -33.04 -31.01 -25.09 -17.14 21.97 15.9 -23.06 -17.14 -39.12 -41.14 -35.06 -41.14
0.955 0.935 -23.06 -33.04 -19.01 -25.09 -39.12 -29.14 -27.12 17.92 5.922 -1.091 -15.12 -25.09 -39.12 -17.14 -33.04
0.96 18.86 -5.143 -15.12 0.935 -5.143 -35.06 -25.09 -29.14 5.922 1.87 25.87 -2.026 -3.117 -27.12 0 -15.12
0.965 36.93 13.87 5.922 13.87 15.9 -19.01 -19.01 -23.06 -7.013 -2.026 57.97 21.97 15.9 -11.06 19.95 0.935
0.97 48.93 33.97 27.89 29.92 33.97 -2.026 -13.09 -5.143 -27.12 -3.117 73.87 36 33.97 -1.091 33.97 1.87
0.975 48.93 43.95 37.87 37.87 39.89 17.92 -7.013 9.974 -41.14 -9.039 63.89 33.97 37.87 0.935 33.97 0
0.98 34.91 37.87 27.89 37.87 31.95 29.92 0.935 25.87 -43.01 -13.09 31.95 17.92 27.89 -1.091 24 0.935
