    T[sec] Fp2 Fp1  F3  F4  C3  C4  P3  P4  O1  O2  F7  F8  T3  T4  T5  T6
0.21 30.89 29.93 31.98 33.91 19.9 0 5.903 3.981 -7.001 -15.1 5.903 23.89 -2.059 21.96 0 3.981
0.215 24.98 23.89 25.94 29.93 15.92 0 7.962 0 -7.001 -25.12 -2.059 13.86 -1.098 11.94 -1.098 -2.059
0.22 6.864 11.94 7.962 17.98 3.981 -3.02 3.981 -5.079 -5.079 -33.08 -7.001 3.981 -5.079 0.9609 -3.02 -5.079
0.225 -9.06 0 -3.02 3.981 -1.098 -15.1 0 -13.04 0.9609 -33.08 -13.04 -2.059 -3.02 -7.001 0.9609 -11.12
0.23 -21 -3.02 -9.06 -2.059 -5.079 -23.06 0 -15.1 0 -23.06 -9.06 -2.059 0.9609 -5.079 7.962 -9.06
0.235 -19.08 0.9609 -1.098 1.922 0.9609 -23.06 3.981 -9.06 5.903 -7.001 0.9609 3.981 3.981 -2.059 19.9 -1.098
0.24 -9.06 3.981 7.962 7.962 5.903 -13.04 11.94 -2.059 9.884 5.903 5.903 5.903 9.884 9.884 23.89 3.981
0.245 -1.098 9.884 21.96 11.94 11.94 -3.02 15.92 9.884 13.86 15.92 11.94 3.981 9.884 13.86 17.98 9.884
0.25 0.9609 7.962 25.94 11.94 9.884 -2.059 15.92 15.92 15.92 19.9 9.884 0.9609 3.981 11.94 3.981 11.94
0.255 -3.02 0 17.98 5.903 1.922 -2.059 13.86 17.98 13.86 19.9 3.981 -7.001 0 7.962 -3.02 9.884
0.26 -15.1 -5.079 5.903 0 -3.02 0.9609 11.94 15.92 11.94 19.9 -2.059 -11.12 -2.059 5.903 -7.001 7.962
0.265 -21 -13.04 -2.059 -2.059 -5.079 0.9609 13.86 13.86 7.962 19.9 -2.059 -11.12 1.922 7.962 0.9609 9.884
0.27 -21 -17.02 -2.059 0.9609 -1.098 0.9609 17.98 13.86 3.981 17.98 3.981 -11.12 7.962 11.94 7.962 9.884
0.275 -13.04 -15.1 5.903 0.9609 1.922 0.9609 21.96 9.884 -2.059 13.86 11.94 -15.1 13.86 9.884 17.98 9.884
0.28 -3.02 -11.12 13.86 -1.098 5.903 -3.02 19.9 1.922 -3.02 1.922 19.9 -19.08 13.86 1.922 15.92 5.903
0.285 0.9609 -7.001 19.9 -3.02 3.981 -11.12 11.94 -5.079 -11.12 -5.079 21.96 -21 7.962 -1.098 1.922 -2.059
0.29 2.883 -5.079 19.9 -3.02 0.9609 -17.02 0 -15.1 -19.08 -15.1 21.96 -13.04 1.922 -3.02 -13.04 -11.12
0.295 4.942 -1.098 15.92 -1.098 -6.04 -19.08 -7.001 -23.06 -29.1 -19.08 17.98 -1.098 -1.098 0.9609 -31.02 -23.06
0.3 6.864 0 9.884 0 -10.02 -15.1 -11.12 -21 -33.08 -21 13.86 7.962 -5.079 3.981 -37.06 -35
0.305 10.98 5.903 7.962 5.903 -7.001 -11.12 -11.12 -17.02 -33.08 -23.06 9.884 15.92 -3.02 7.962 -33.08 -39.12
0.31 12.9 11.94 5.903 9.884 -2.059 -9.06 -7.001 -13.04 -27.04 -21 8.923 12.9 -3.02 3.981 -21 -41.04
0.315 12.9 15.92 3.981 5.903 -2.059 -13.04 -7.001 -8.099 -17.02 -22.1 4.942 4.942 0.9609 -2.059 -9.06 -42.01
0.32 8.923 17.98 0.9609 0 -7.001 -23.06 -5.079 -13.04 -7.001 -19.08 1.922 -1.098 -1.098 -9.06 0.9609 -39.12
0.325 2.883 13.86 -9.06 -3.02 -15.1 -31.02 -5.079 -14 -1.098 -12.08 1.922 -4.118 -5.079 -11.12 1.922 -34.04
0.33 0.9609 9.884 -17.02 -9.06 -23.06 -31.02 -7.001 -14 0.9609 -4.118 -4.118 0 -5.079 -2.059 7.962 -26.08
0.335 -7.001 5.903 -23.06 -5.079 -27.04 -23.06 -5.079 -11.12 5.903 0 -11.12 1.922 -3.02 1.922 11.94 -19.08
0.34 -7.001 1.922 -18.12 0 -22.1 -13.04 -1.098 -2.059 8.923 8.923 -9.06 3.981 0 12.9 21.96 -8.099
0.345 -9.06 -2.059 -16.06 0 -17.02 -7.001 -2.059 0 8.923 11.94 -13.04 -2.059 7.962 16.88 27.87 -1.098
0.35 -15.1 -3.02 -17.02 -11.12 -17.02 -11.12 1.922 -2.059 7.962 9.884 -13.04 -7.001 9.884 9.884 25.94 -1.098
0.355 -19.08 -10.02 -26.08 -23.06 -21 -18.12 0.9609 0 6.864 15.92 -12.08 -16.06 5.903 0 16.88 0.9609
0.36 -21 -15.1 -34.04 -39.12 -27.04 -30.06 1.922 1.922 0.9609 17.98 -14 -19.08 0.9609 -1.098 3.981 0.9609
0.365 -25.12 -19.08 -39.12 -46.12 -32.12 -31.02 1.922 -1.098 0 22.92 -14 -15.1 -9.06 0 -9.06 1.922
0.37 -27.04 -11.12 -40.08 -39.12 -29.1 -30.06 0 0.9609 -1.098 21.96 -16.06 -5.079 -17.02 0.9609 -17.02 1.922
0.375 -29.1 -2.059 -38.02 -27.04 -23.06 -24.02 -2.059 1.922 -2.059 11.94 -20.04 -1.098 -21 0 -24.02 5.903
0.38 -25.12 1.922 -33.08 -15.1 -23.06 -19.08 -7.001 -3.02 -9.06 -2.059 -25.12 1.922 -23.06 1.922 -25.12 1.922
0.385 -19.08 7.962 -26.08 -8.099 -23.06 -17.02 -9.06 -9.06 -14 -9.06 -29.1 0 -25.12 -1.098 -29.1 0.9609
0.39 -11.12 11.94 -24.02 -10.02 -28 -21 -9.06 -18.12 -16.06 -14 -27.04 1.922 -27.04 0 -27.04 -6.04
0.395 -7.001 9.884 -23.06 -17.02 -31.02 -25.12 -5.079 -19.08 -13.04 -9.06 -19.08 -3.02 -23.06 -3.02 -23.06 -11.12
0.4 0.9609 9.884 -17.02 -21 -25.12 -27.04 0 -12.08 0 -1.098 -8.099 0 -15.1 -2.059 -13.04 -10.02
0.405 -1.098 5.903 -9.06 -19.08 -17.02 -21 5.903 -6.04 4.942 6.864 0.9609 0 -5.079 -3.02 0.9609 -10.02
0.41 0.9609 0 -5.079 -17.02 -9.06 -15.1 5.903 -5.079 5.903 9.884 11.94 -3.02 0 -7.001 5.903 -13.04
0.415 -3.02 -5.079 -5.079 -17.02 -4.118 -13.04 1.922 -4.118 1.922 8.923 14.96 -4.118 3.981 -9.06 11.94 -14
0.42 -3.02 -9.06 -5.079 -13.04 -6.04 -11.12 -3.02 -9.06 -3.02 5.903 14.96 -8.099 1.922 -11.12 5.903 -14
0.425 -1.098 -7.001 -5.079 -13.04 -7.001 -17.02 -7.001 -9.06 -13.04 5.903 9.884 -9.06 -2.059 -7.001 -1.098 -15.1
0.43 2.883 0.9609 -1.098 -7.001 -4.118 -17.02 -7.001 -5.079 -19.08 7.962 5.903 -7.001 -1.098 -5.079 -15.1 -11.12
0.435 10.98 7.962 0 -3.02 -2.059 -17.02 -3.02 0.9609 -19.08 5.903 0 0.9609 -3.02 -1.098 -29.1 -9.06
0.44 12.9 15.92 5.903 -2.059 0.9609 -13.04 0.9609 1.922 -11.12 1.922 0.9609 1.922 -7.001 0.9609 -35 -9.06
0.445 8.923 17.98 7.962 3.981 -2.059 -5.079 0 3.981 -3.02 -2.059 -5.079 3.981 -13.04 0.9609 -35 -7.001
0.45 -1.098 13.86 1.922 3.981 -1.098 0.9609 5.903 0 1.922 -1.098 -13.04 3.981 -17.02 -1.098 -29.1 -7.001
0.455 -9.06 3.981 -1.098 0 0.9609 0 13.86 0.9609 9.884 -1.098 -19.08 0 -17.02 -7.001 -15.1 -5.079
0.46 -17.02 0.9609 -11.12 -3.02 0 0 21.96 -1.098 13.86 -2.059 -23.06 -1.098 -13.04 -11.12 0.9609 -3.02
0.465 -23.06 -5.079 -15.1 -11.12 3.981 -1.098 25.94 -5.079 15.92 0 -23.06 -9.06 -3.02 -17.02 9.884 -3.02
0.47 -25.12 -9.06 -21 -19.08 3.981 -7.001 21.96 -7.001 11.94 0 -23.06 -17.02 0.9609 -23.06 13.86 -7.001
0.475 -21 -11.12 -23.06 -25.12 0.9609 -17.02 9.884 -13.04 3.981 -2.059 -25.12 -21 -3.02 -27.04 7.962 -11.12
0.48 -17.02 -11.12 -25.12 -27.04 -13.04 -23.06 -3.02 -17.02 0.9609 -2.059 -29.1 -21 -15.1 -27.04 0.9609 -13.04
0.485 -11.12 -7.001 -25.12 -23.06 -25.12 -25.12 -17.02 -17.02 -3.02 0 -33.08 -19.08 -29.1 -23.06 -13.04 -11.12
0.49 -5.079 -1.098 -21 -17.02 -27.04 -21 -21 -9.06 0.9609 0 -33.08 -11.12 -35 -17.02 -17.02 -3.02
0.495 0.9609 1.922 -11.12 -7.001 -17.02 -9.06 -13.04 0.9609 1.922 0 -27.04 -3.02 -31.02 -5.079 -13.04 5.903
0.5 0.9609 5.903 -1.098 0 -1.098 0 -2.059 5.903 9.884 1.922 -17.02 0 -19.08 0 -5.079 17.98
0.505 4.942 7.962 0 9.884 11.94 13.86 13.86 17.98 15.92 9.884 -7.001 9.884 -7.001 13.86 0 27.87
0.51 6.864 5.903 0.9609 17.98 19.9 27.87 25.94 27.87 19.9 21.96 -1.098 19.9 0.9609 25.94 3.981 33.91
0.515 8.923 3.981 1.922 21.96 21.96 37.89 29.93 37.89 21.96 37.89 0.9609 27.87 0.9609 35.97 7.962 37.89
0.52 10.98 5.903 -1.098 23.89 15.92 41.87 29.93 43.93 23.89 47.91 -2.059 31.98 -2.059 39.95 9.884 37.89
0.525 16.88 13.86 2.883 25.94 14.96 37.89 28.96 43.93 23.89 47.91 1.922 31.98 3.981 37.89 13.86 34.87
0.53 26.91 25.94 20.87 27.87 16.88 29.93 28.96 37.89 19.9 37.89 11.94 29.93 13.86 29.93 19.9 28.96
0.535 40.91 37.89 35.97 33.91 23.89 21.96 27.87 27.87 13.86 21.96 23.89 27.87 25.94 21.96 23.89 15.92
0.54 48.87 46.95 47.91 39.95 32.95 17.98 30.89 19.9 9.884 8.923 29.93 26.91 33.91 14.96 25.94 2.883
0.545 48.87 44.89 43.93 39.95 34.87 19.9 32.95 13.86 11.94 -1.098 30.89 22.92 31.98 10.98 23.89 -4.118
0.55 36.93 29.93 29.93 29.93 29.93 21.96 31.98 11.94 15.92 -1.098 21.96 13.86 23.89 5.903 19.9 -11.12
0.555 24.98 12.9 12.9 14.96 19.9 19.9 29.93 12.9 21.96 -1.098 10.98 6.864 17.98 4.942 15.92 -5.079
0.56 10.98 1.922 3.981 2.883 7.962 13.86 27.87 12.9 23.89 4.942 6.864 0.9609 15.92 4.942 15.92 -2.059
0.565 6.864 -5.079 0 -2.059 3.981 5.903 21.96 9.884 17.98 9.884 3.981 1.922 13.86 1.922 15.92 5.903
0.57 12.9 1.922 10.98 4.942 2.883 1.922 20.87 8.923 10.98 19.9 4.942 9.884 14.96 1.922 13.86 12.9
0.575 20.87 7.962 13.86 16.88 9.884 0 14.96 12.9 4.942 19.9 3.981 17.98 10.98 0 7.962 13.86
0.58 20.87 13.86 13.86 19.9 9.884 3.981 9.884 13.86 -2.059 15.92 -2.059 21.96 5.903 -2.059 3.981 5.903
0.585 16.88 12.9 6.864 17.98 9.884 5.903 8.923 17.98 -1.098 10.98 -1.098 20.87 2.883 -1.098 1.922 0
0.59 6.864 2.883 0 5.903 8.923 2.883 7.962 11.94 1.922 3.981 1.922 7.962 3.981 1.922 4.942 0
0.595 -1.098 -5.079 -5.079 -5.079 3.981 -1.098 5.903 3.981 0.9609 -1.098 0 -2.059 3.981 -1.098 7.962 -5.079
0.6 2.883 -12.08 -4.118 -14 4.942 -6.04 9.884 0.9609 -1.098 -5.079 5.903 -2.059 10.98 -1.098 8.923 -6.04
0.605 0.9609 -16.06 -3.02 -15.1 9.884 -9.06 15.92 -2.059 4.942 -7.001 10.98 -7.001 16.88 -3.02 7.962 -5.079
0.61 -1.098 -17.02 -6.04 -9.06 11.94 -4.118 21.96 0 13.86 -1.098 10.98 -3.02 17.98 -2.059 4.942 -5.079
0.615 2.883 -14 -3.02 -3.02 11.94 0.9609 21.96 0.9609 22.92 0 6.864 0.9609 14.96 1.922 1.922 1.922
0.62 0.9609 -16.06 -2.059 0 6.864 2.883 19.9 7.962 24.98 7.962 5.903 0.9609 12.9 1.922 8.923 2.883
0.625 2.883 -17.02 0.9609 0.9609 -2.059 1.922 11.94 7.962 15.92 13.86 11.94 0 11.94 0 13.86 9.884
0.63 12.9 -20.04 5.903 -1.098 -2.059 0.9609 3.981 3.981 4.942 17.98 20.87 0.9609 15.92 0 18.94 10.98
0.635 18.94 -22.1 6.864 -1.098 -5.079 0.9609 0 0.9609 -2.059 14.96 23.89 -4.118 10.98 -4.118 19.9 9.884
0.64 16.88 -25.12 3.981 -9.06 -9.06 -3.02 -7.001 -9.06 -11.12 11.94 21.96 -13.04 7.962 -15.1 11.94 5.903
0.645 12.9 -25.12 -2.059 -10.02 -3.02 -7.001 -6.04 -8.099 -10.02 7.962 13.86 -19.08 2.883 -17.02 5.903 5.903
0.65 2.883 -24.02 -2.059 -10.02 -4.118 -5.079 0 -2.059 -4.118 7.962 0.9609 -15.1 -1.098 -15.1 5.903 4.942
0.655 0.9609 -21 -7.001 -7.001 -5.079 -3.02 1.922 1.922 -2.059 3.981 -3.02 -9.06 -1.098 -9.06 7.962 7.962
0.66 -1.098 -12.08 -3.02 1.922 -7.001 -2.059 9.884 6.864 3.981 0.9609 -4.118 -1.098 0.9609 0 13.86 9.884
0.665 8.923 -2.059 1.922 2.883 -7.001 0 13.86 6.864 5.903 -4.118 -1.098 10.98 0.9609 0.9609 11.94 9.884
0.67 12.9 0 -2.059 5.903 -9.06 0 7.962 -2.059 1.922 -17.02 7.962 11.94 0 0 5.903 1.922
0.675 16.88 4.942 -2.059 5.903 -6.04 0.9609 0.9609 -7.001 -1.098 -24.02 14.96 8.923 1.922 -1.098 -2.059 -1.098
0.68 16.88 6.864 -3.02 0 -2.059 -5.079 -2.059 -15.1 -7.001 -24.02 11.94 0.9609 0 -1.098 -1.098 -1.098
0.685 8.923 1.922 -11.12 -1.098 -5.079 -9.06 -5.079 -15.1 -11.12 -17.02 5.903 -5.079 0.9609 -2.059 0.9609 5.903
0.69 2.883 -1.098 -16.06 -9.06 -4.118 -11.12 -2.059 -13.04 -11.12 -7.001 -2.059 -11.12 -5.079 -2.059 1.922 10.98
0.695 -1.098 -7.001 -20.04 -17.02 -8.099 -13.04 -2.059 -11.12 -13.04 0.9609 -3.02 -15.1 -7.001 0.9609 7.962 8.923
0.7 -7.001 -13.04 -19.08 -23.06 -15.1 -17.02 -7.001 -17.02 -17.02 0.9609 -3.02 -17.02 -9.06 -7.001 9.884 -2.059
0.705 -9.06 -17.02 -16.06 -25.12 -19.08 -23.06 -13.04 -25.12 -23.06 -3.02 -1.098 -19.08 -9.06 -17.02 3.981 -11.12
0.71 -9.06 -19.08 -10.02 -25.12 -19.08 -27.04 -23.06 -35 -27.04 -9.06 0.9609 -19.08 -11.12 -25.12 0.9609 -21
0.715 -7.001 -17.02 -7.001 -17.02 -15.1 -27.04 -29.1 -35 -27.04 -11.12 0.9609 -17.02 -15.1 -25.12 -9.06 -21
0.72 -3.02 -13.04 -3.02 -5.079 -7.001 -19.08 -29.1 -25.12 -23.06 -11.12 -1.098 -11.12 -21 -15.1 -19.08 -13.04
0.725 -1.098 -5.079 0.9609 3.981 0.9609 -5.079 -25.12 -9.06 -21 -11.12 -3.02 0.9609 -27.04 -1.098 -25.12 -3.02
0.73 -1.098 -2.059 -2.059 15.92 3.981 5.903 -21 0 -25.12 -13.04 -5.079 5.903 -27.04 5.903 -29.1 -2.059
0.735 0.9609 5.903 1.922 21.96 7.962 15.92 -17.02 5.903 -29.1 -19.08 -3.02 13.86 -25.12 13.86 -29.1 -2.059
0.74 2.883 11.94 5.903 19.9 7.962 15.92 -13.04 3.981 -33.08 -27.04 -1.098 15.92 -17.02 13.86 -25.12 -1.098
0.745 2.883 11.94 9.884 13.86 7.962 7.962 -5.079 0.9609 -25.12 -31.02 -2.059 9.884 -7.001 9.884 -11.12 -3.02
0.75 2.883 9.884 9.884 3.981 7.962 0.9609 0 -7.001 -13.04 -29.1 1.922 1.922 0.9609 3.981 1.922 -5.079
0.755 -1.098 0 5.903 -1.098 5.903 -7.001 7.962 -11.12 0.9609 -25.12 1.922 -3.02 0 0.9609 15.92 -1.098
0.76 -5.079 -9.06 -2.059 -11.12 0 -13.04 7.962 -17.02 0.9609 -21 -2.059 -9.06 0 -5.079 19.9 -1.098
0.765 -15.1 -21 -9.06 -19.08 -7.001 -19.08 0.9609 -23.06 -13.04 -23.06 -5.079 -15.1 -3.02 -11.12 7.962 -3.02
0.77 -25.12 -27.04 -19.08 -25.12 -23.06 -25.12 -23.06 -33.08 -37.06 -29.1 -9.06 -17.02 -13.04 -19.08 -11.12 -11.12
0.775 -29.1 -23.06 -21 -25.12 -33.08 -31.02 -47.09 -41.04 -59.03 -35 -9.06 -17.02 -25.12 -27.04 -35 -23.06
0.78 -23.06 -11.12 -13.04 -19.08 -35 -33.08 -63.01 -43.1 -65.07 -35 -1.098 -17.02 -31.02 -31.02 -51.07 -33.08
0.785 -9.06 -1.098 0.9609 -9.06 -25.12 -29.1 -65.07 -39.12 -55.05 -29.1 5.903 -15.1 -33.08 -31.02 -55.05 -37.06
0.79 -1.098 0 6.864 0.9609 -15.1 -19.08 -53.13 -29.1 -35 -15.1 9.884 -14 -31.02 -23.06 -47.09 -31.02
0.795 4.942 -2.059 5.903 0 -5.079 -3.02 -33.08 -17.02 -11.12 0.9609 5.903 -15.1 -25.12 -17.02 -35 -21
0.8 -1.098 -11.12 -1.098 -1.098 -2.059 0 -9.06 -7.001 3.981 10.98 0.9609 -10.02 -18.12 -7.001 -23.06 -2.059
0.805 -9.06 -25.12 -2.059 -7.001 -2.059 5.903 5.903 -1.098 13.86 18.94 -9.06 -6.04 -10.02 -1.098 -13.04 10.98
0.81 -17.02 -27.04 -3.02 -3.02 -1.098 9.884 21.96 1.922 25.94 17.98 -11.12 0 -3.02 7.962 -5.079 21.96
0.815 -17.02 -19.08 6.864 7.962 4.942 14.96 27.87 8.923 29.93 14.96 -1.098 16.88 4.942 22.92 0.9609 32.95
0.82 -7.001 -7.001 22.92 25.94 16.88 28.96 29.93 12.9 33.91 8.923 7.962 33.91 16.88 36.93 10.98 34.87
0.825 0.9609 1.922 35.97 39.95 23.89 37.89 29.93 11.94 29.93 0.9609 17.98 37.89 19.9 37.89 17.98 27.87
0.83 2.883 1.922 31.98 37.89 25.94 42.97 19.9 6.864 19.9 -8.099 18.94 31.98 19.9 32.95 16.88 17.98
0.835 -1.098 0 12.9 19.9 11.94 36.93 11.94 0.9609 9.884 -13.04 4.942 20.87 5.903 15.92 10.98 0
0.84 -9.06 -1.098 -5.079 1.922 0 19.9 5.903 0.9609 3.981 -19.08 -5.079 5.903 -1.098 0.9609 -2.059 -11.12
0.845 -13.04 1.922 -17.02 -2.059 0.9609 10.98 5.903 -1.098 0 -13.04 -7.001 3.981 -9.06 -8.099 -2.059 -19.08
0.85 0.9609 6.864 -14 1.922 -1.098 13.86 9.884 8.923 2.883 1.922 0.9609 10.98 -10.02 -8.099 0.9609 -14
0.855 8.923 20.87 -1.098 19.9 5.903 22.92 13.86 19.9 2.883 15.92 10.98 21.96 -5.079 -2.059 0.9609 -4.118
0.86 18.94 26.91 4.942 31.98 14.96 35.97 9.884 26.91 1.922 29.93 19.9 28.96 -1.098 12.9 7.962 6.864
0.865 16.88 20.87 5.903 30.89 13.86 40.91 1.922 24.98 -7.001 31.98 15.92 25.94 -2.059 16.88 4.942 13.86
0.87 0.9609 5.903 -3.02 11.94 9.884 31.98 -3.02 15.92 -17.02 21.96 0.9609 13.86 -3.02 13.86 -2.059 19.9
0.875 -17.02 -7.001 -16.06 -3.02 1.922 16.88 -9.06 8.923 -17.02 11.94 -20.04 0.9609 -9.06 7.962 -2.059 23.89
0.88 -33.08 -19.08 -25.12 -15.1 1.922 0.9609 -7.001 4.942 -9.06 2.883 -34.04 -3.02 -11.12 2.883 -2.059 31.98
0.885 -35 -21 -21 -13.04 0 -5.079 0 5.903 1.922 3.981 -35 -1.098 -9.06 3.981 1.922 39.95
0.89 -25.12 -15.1 -8.099 -1.098 4.942 -2.059 11.94 8.923 17.98 12.9 -23.06 3.981 1.922 10.98 16.88 54.91
0.895 -11.12 -7.001 0.9609 7.962 8.923 2.883 19.9 6.864 25.94 18.94 -1.098 10.98 6.864 14.96 26.91 58.89
0.9 -3.02 -5.079 9.884 15.92 11.94 7.962 15.92 3.981 23.89 19.9 9.884 11.94 11.94 13.86 27.87 47.91
0.905 -3.02 -9.06 12.9 13.86 18.94 11.94 5.903 -2.059 15.92 12.9 17.98 12.9 16.88 10.98 21.96 30.89
0.91 -11.12 -15.1 10.98 7.962 20.87 9.884 0 0.9609 7.962 0.9609 17.98 8.923 16.88 5.903 13.86 12.9
0.915 -15.1 -15.1 7.962 1.922 21.96 7.962 0 1.922 5.903 -3.02 11.94 7.962 19.9 7.962 11.94 0
0.92 -11.12 -7.001 8.923 0 21.96 7.962 7.962 9.884 11.94 -3.02 9.884 10.98 23.89 11.94 15.92 0.9609
0.925 -1.098 -2.059 9.884 1.922 21.96 9.884 21.96 17.98 23.89 0 15.92 13.86 27.87 13.86 25.94 0
