    T[sec] Fp2 Fp1  F3  F4  C3  C4  P3  P4  O1  O2  F7  F8  T3  T4  T5  T6
0.07 38.99 -22.1 58.94 15.98 55.99 128 1.927 0 22.89 5.894 31.96 13.94 9.974 17.91 13.94 -74.01
0.075 38.99 -17 53.95 21.99 43.97 125.9 -5.1 -3.06 27.99 9.974 23.91 13.94 7.934 17.91 19.95 -69.02
0.08 32.98 -10.09 47.94 17.91 35.93 124 -8.047 0 34.91 19.95 15.98 13.94 2.947 23.91 24.93 -63.02
0.085 20.97 -5.1 34.91 9.974 20.97 123 -9.067 0 28.9 24.93 0.9067 7.934 -2.04 30.94 17.91 -67.1
0.09 2.947 -11.11 17.91 -3.06 5.894 118 -15.07 0 13.94 15.98 -11.11 0 -15.07 27.99 -2.04 -75.03
0.095 -5.1 -13.03 6.914 -17 0 117 -21.08 0 1.927 -2.04 -22.1 -1.02 -22.1 27.99 -22.1 -80.02
0.1 -11.11 -10.09 2.947 -23.01 3.967 115.9 -24.03 2.947 -17 -11.11 -25.05 2.947 -21.08 28.9 -40.01 -79.11
0.105 -7.027 -11.11 5.894 -21.08 13.94 119.9 -25.05 3.967 -25.05 -23.01 -21.08 9.974 -19.04 27.99 -47.03 -73.1
0.11 0.9067 -15.07 10.99 -12.01 22.89 122 -20.06 5.894 -19.04 -21.08 -17 15.98 -13.03 28.9 -40.01 -66.08
0.115 4.987 -26.07 14.96 -4.08 22.89 120.9 -13.03 0.9067 -10.09 -13.03 -11.11 15.98 -8.047 27.99 -28.11 -58.03
0.12 2.947 -37.06 12.92 0 18.93 113.9 -10.09 0.9067 1.927 0 -18.02 14.96 -9.067 28.9 -16.09 -55.08
0.125 2.947 -44.09 6.914 -4.08 10.99 108.9 -7.027 0 -1.02 0 -31.05 5.894 -16.09 25.95 -12.01 -54.06
0.13 -13.03 -51 0 -12.01 -1.02 106 -18.02 -2.04 1.927 0 -49.07 1.927 -31.05 24.93 -16.09 -60.07
0.135 -25.05 -55.08 -7.027 -21.08 -3.06 99.96 -29.01 0 0.9067 -1.02 -63.02 -3.06 -47.03 23.91 -19.04 -63.02
0.14 -29.01 -50.09 -8.047 -29.01 -1.02 99.96 -36.04 6.914 0.9067 0.9067 -69.02 -6.007 -53.04 30.94 -18.02 -59.05
0.145 -29.01 -53.04 -6.007 -33.09 0.9067 98.94 -41.03 11.9 -1.02 0.9067 -70.04 -8.047 -54.06 31.96 -18.02 -58.03
0.15 -31.05 -61.09 -9.067 -39.1 -5.1 89.99 -39.1 9.974 0.9067 -2.04 -77.07 -9.067 -49.07 31.96 -25.05 -57.01
0.155 -33.09 -63.02 -10.09 -41.03 -12.01 80.92 -33.09 7.934 -2.04 -1.02 -80.02 -3.06 -38.08 28.9 -29.01 -55.08
0.16 -33.09 -62.11 -9.067 -37.06 -17 71.97 -26.07 -1.02 -8.047 1.927 -81.04 -2.04 -28.11 25.95 -38.08 -55.08
0.165 -29.01 -53.04 -7.027 -29.01 -23.01 69.93 -19.04 -3.06 -15.07 -3.06 -83.08 3.967 -23.01 21.99 -41.03 -55.08
0.17 -23.01 -48.05 -2.04 -21.08 -25.05 73.9 -16.09 -10.09 -20.06 -11.11 -83.08 7.934 -23.01 17.91 -43.07 -50.09
0.175 -19.04 -46.01 -3.06 -19.04 -26.07 69.93 -20.06 -16.09 -23.01 -10.09 -87.04 4.987 -33.09 12.92 -44.09 -42.05
0.18 -13.03 -49.07 -1.02 -21.08 -25.05 67.89 -25.05 -17 -21.08 -7.027 -89.08 0.9067 -43.07 11.9 -45.11 -33.09
0.185 -11.11 -55.08 0.9067 -25.05 -24.03 64.94 -27.09 -13.03 -16.09 -1.02 -86.02 -3.06 -44.09 16.89 -41.03 -24.03
0.19 -9.067 -61.09 1.927 -33.09 -24.03 65.96 -23.01 -3.06 -6.007 5.894 -77.07 -6.007 -40.01 24.93 -35.02 -20.06
0.195 -5.1 -61.09 0 -35.02 -19.04 69.93 -17 3.967 -2.04 13.94 -63.02 -2.04 -29.01 37.97 -29.01 -19.04
0.2 -1.02 -44.09 8.954 -29.01 -11.11 80.92 -4.08 18.93 7.934 13.94 -44.09 9.974 -12.01 50.89 -22.1 -17
0.205 2.947 -22.1 12.92 -23.01 -1.02 89.99 0.9067 26.97 5.894 2.947 -33.09 23.91 -2.04 54.97 -20.06 -17
0.21 0.9067 -7.027 11.9 -17 -1.02 93.96 -2.04 19.95 -1.02 -9.067 -29.01 21.99 -1.02 43.97 -23.01 -23.01
0.215 0.9067 0.9067 10.99 -15.07 -4.08 89.99 -2.04 10.99 -16.09 -28.11 -23.01 14.96 -7.027 27.99 -30.03 -33.09
0.22 0.9067 2.947 13.94 -9.067 -4.08 82.96 -8.047 -1.02 -24.03 -38.08 -18.02 6.914 -13.03 15.98 -34 -43.07
0.225 0.9067 0 19.95 -5.1 -5.1 81.94 -5.1 -2.04 -21.08 -35.02 -13.03 -2.04 -17 11.9 -35.02 -47.03
0.23 2.947 -1.02 23.91 -3.06 0 86.93 0.9067 1.927 -12.01 -21.08 -8.047 0 -23.01 13.94 -37.06 -47.03
0.235 6.914 -3.06 27.99 -2.04 -2.04 88.97 0 9.974 -3.06 -1.02 -8.047 -2.04 -27.09 25.95 -35.02 -39.1
0.24 8.954 -2.04 25.95 0 1.927 91.92 3.967 17.91 -2.04 7.934 -15.07 7.934 -33.09 37.97 -35.02 -27.09
0.245 4.987 5.894 19.95 0 3.967 89.99 3.967 21.99 0 9.974 -21.08 17.91 -37.06 43.97 -33.09 -19.04
0.25 2.947 15.98 10.99 -1.02 4.987 86.93 0.9067 20.97 -1.02 2.947 -24.03 26.97 -34 44.99 -28.11 -18.02
0.255 -1.02 22.89 5.894 -1.02 9.974 82.96 1.927 18.93 2.947 -4.08 -18.02 30.94 -24.03 40.91 -24.03 -20.06
0.26 0.9067 29.92 5.894 3.967 15.98 83.98 7.934 21.99 9.974 -9.067 -9.067 31.96 -5.1 37.97 -17 -21.08
0.265 2.947 35.93 9.974 9.974 28.9 90.9 22.89 31.96 17.91 -9.067 -3.06 26.97 11.9 41.93 -11.11 -19.04
0.27 6.914 28.9 12.92 12.92 33.89 93.96 31.96 36.95 15.98 -11.11 -9.067 17.91 17.91 39.89 -17 -19.04
0.275 4.987 21.99 9.974 11.9 23.91 89.99 27.99 35.93 11.9 -17 -23.01 1.927 13.94 43.97 -21.08 -17
0.28 -1.02 14.96 3.967 9.974 10.99 81.94 18.93 37.97 6.914 -24.03 -38.08 -1.02 0.9067 46.92 -20.06 -12.01
0.285 -5.1 10.99 0.9067 4.987 1.927 74.92 6.914 32.98 1.927 -33.09 -51 2.947 -11.11 47.94 -23.01 -9.067
0.29 -17 0.9067 -7.027 -2.04 -11.11 63.92 -2.04 25.95 0 -31.05 -57.01 11.9 -27.09 45.9 -23.01 -5.1
0.295 -19.04 -2.04 -7.027 -1.02 -18.02 57.91 -2.04 19.95 0.9067 -16.09 -53.04 24.93 -35.02 41.93 -25.05 3.967
0.3 -13.03 -8.047 -1.02 1.927 -12.01 54.97 -2.04 17.91 0.9067 1.927 -50.09 31.96 -36.04 34.91 -32.07 12.92
0.305 -9.067 -12.01 -1.02 3.967 -4.08 51.91 1.927 13.94 -2.04 15.98 -47.03 25.95 -35.02 27.99 -37.06 17.91
0.31 -3.06 -18.02 2.947 2.947 0 44.99 0 5.894 -2.04 16.89 -46.01 10.99 -32.07 23.91 -40.01 18.93
0.315 -5.1 -22.1 5.894 -1.02 -1.02 35.93 0.9067 -2.04 -2.04 0 -40.01 -1.02 -25.05 21.99 -42.05 12.92
0.32 -5.1 -22.1 10.99 -1.02 -2.04 29.92 -1.02 0.9067 -1.02 -15.07 -31.05 -1.02 -19.04 19.95 -39.1 5.894
0.325 -3.06 -21.08 20.97 -3.06 0 30.94 3.967 0.9067 -1.02 -27.09 -16.09 0.9067 -9.067 23.91 -34 2.947
0.33 -1.02 -19.04 31.96 -3.06 0 35.93 9.974 0.9067 3.967 -30.03 -9.067 4.987 -2.04 27.99 -28.11 0.9067
0.335 2.947 -18.02 38.99 1.927 0 37.97 10.99 2.947 5.894 -27.09 -7.027 5.894 -1.02 26.97 -23.01 5.894
0.34 2.947 -15.07 37.97 0 0 39.89 11.9 0.9067 11.9 -17 -12.01 5.894 0 27.99 -9.067 15.98
0.345 0.9067 -12.01 31.96 -4.08 -6.007 37.97 2.947 1.927 15.98 -12.01 -25.05 0.9067 0.9067 26.97 -3.06 26.97
0.35 -1.02 -12.01 14.96 -18.02 -14.05 31.96 -6.007 -10.09 11.9 -13.03 -38.08 -1.02 0 22.89 -1.02 28.9
0.355 -11.11 -16.09 2.947 -31.05 -21.08 21.99 -13.03 -21.08 10.99 -11.11 -40.01 0.9067 -9.067 16.89 0.9067 30.94
0.36 -19.04 -14.05 -1.02 -38.08 -23.01 10.99 -18.02 -29.01 6.914 -6.007 -33.09 -1.02 -19.04 7.934 -3.06 27.99
0.365 -21.08 -9.067 0 -37.06 -20.06 4.987 -13.03 -35.02 0 -1.02 -27.09 0.9067 -27.09 2.947 -10.09 26.97
0.37 -23.01 -8.047 -1.02 -38.08 -19.04 1.927 -12.01 -37.06 -4.08 -1.02 -27.09 1.927 -37.06 0.9067 -25.05 23.91
0.375 -23.01 -2.04 0 -35.02 -21.08 -1.02 -9.067 -35.02 -8.047 0.9067 -30.03 -3.06 -43.07 0 -35.02 26.97
0.38 -21.08 4.987 1.927 -28.11 -22.1 -5.1 -10.09 -28.11 -13.03 -1.02 -30.03 -5.1 -39.1 2.947 -39.1 32.98
0.385 -19.04 18.93 -2.04 -20.06 -22.1 -2.04 -8.047 -11.11 -11.11 -2.04 -25.05 0 -28.11 14.96 -39.1 38.99
0.39 -11.11 27.99 3.967 -16.09 -12.01 7.934 -1.02 0 -9.067 -9.067 -16.09 1.927 -17 25.95 -35.02 37.97
0.395 -5.1 34.91 8.954 -10.09 -2.04 19.95 4.987 6.914 -5.1 -21.08 -5.1 9.974 0 32.98 -26.07 28.9
0.4 -1.02 41.93 15.98 -5.1 8.954 31.96 21.99 12.92 -1.02 -30.03 1.927 16.89 12.92 33.89 -18.02 16.89
0.405 -1.02 43.97 12.92 -3.06 12.92 32.98 29.92 6.914 -4.08 -43.07 8.954 11.9 21.99 25.95 -12.01 2.947
0.41 -9.067 40.91 2.947 -7.027 2.947 23.91 26.97 -3.06 -15.07 -57.01 0 3.967 17.91 11.9 -19.04 0.9067
0.415 -19.04 34.91 -1.02 -14.05 -11.11 13.94 11.9 -21.08 -26.07 -61.09 0 0.9067 11.9 0 -32.07 0.9067
0.42 -21.08 32.98 -6.007 -18.02 -26.07 4.987 1.927 -31.05 -34 -57.01 -12.01 0.9067 1.927 -5.1 -46.01 16.89
0.425 -21.08 32.98 -4.08 -23.01 -30.03 1.927 -6.007 -35.02 -37.06 -39.1 -23.01 7.934 -9.067 -13.03 -55.08 33.89
0.43 -15.07 30.94 -7.027 -31.05 -30.03 0.9067 -10.09 -33.09 -30.03 -17 -30.03 15.98 -18.02 -16.09 -56.1 50.89
0.435 -13.03 26.97 -11.11 -38.08 -30.03 -1.02 -12.01 -35.02 -22.1 0.9067 -35.02 16.89 -25.05 -15.07 -51 63.92
0.44 -21.08 16.89 -19.04 -45.11 -37.06 -9.067 -15.07 -33.09 -13.03 11.9 -37.06 11.9 -31.05 -15.07 -43.07 65.96
0.445 -29.01 4.987 -29.01 -52.02 -46.01 -18.02 -20.06 -30.03 -9.067 7.934 -35.02 4.987 -35.02 -13.03 -35.02 59.96
0.45 -41.03 -8.047 -43.07 -57.01 -60.07 -31.05 -32.07 -31.05 -18.02 -6.007 -38.08 -2.04 -42.05 -16.09 -34 44.99
0.455 -49.07 -23.01 -47.03 -61.09 -75.03 -37.06 -43.07 -39.1 -31.05 -29.01 -39.1 -5.1 -51 -19.04 -37.06 25.95
0.46 -45.11 -22.1 -44.09 -54.06 -75.03 -33.09 -47.03 -42.05 -45.11 -49.07 -41.03 0 -57.01 -25.05 -43.07 7.934
0.465 -39.1 -9.067 -37.06 -47.03 -76.05 -28.11 -52.02 -45.11 -57.01 -61.09 -43.07 12.92 -59.05 -29.01 -49.07 -1.02
0.47 -35.02 0.9067 -31.05 -45.11 -73.1 -25.05 -57.01 -57.01 -73.1 -75.03 -51 19.95 -63.02 -41.03 -65.06 -19.04
0.475 -27.09 0.9067 -23.01 -42.05 -71.06 -28.11 -61.09 -64.04 -86.02 -82.06 -52.02 18.93 -58.03 -50.09 -78.09 -32.07
0.48 -21.08 1.927 -16.09 -36.04 -64.04 -32.07 -58.03 -66.08 -90.1 -84.1 -52.02 10.99 -48.05 -54.06 -88.06 -36.04
0.485 -21.08 -15.07 -11.11 -33.09 -53.04 -35.02 -49.07 -63.02 -93.05 -83.08 -55.08 0.9067 -41.03 -53.04 -101.1 -41.03
0.49 -21.08 -37.06 -9.067 -25.05 -43.07 -31.05 -37.06 -55.08 -91.01 -77.07 -61.09 -7.027 -37.06 -47.03 -105.1 -39.1
0.495 -23.01 -51 -9.067 -15.07 -35.02 -24.03 -25.05 -45.11 -83.08 -67.1 -66.08 -5.1 -41.03 -33.09 -105.1 -31.05
0.5 -27.09 -49.07 -13.03 -7.027 -34 -14.05 -19.04 -35.02 -72.08 -56.1 -72.08 2.947 -49.07 -21.08 -99.06 -21.08
0.505 -31.05 -39.1 -15.07 0.9067 -43.07 -5.1 -23.01 -25.05 -61.09 -49.07 -75.03 11.9 -57.01 -9.067 -87.04 -13.03
0.51 -37.06 -31.05 -23.01 -2.04 -52.02 -1.02 -30.03 -18.02 -52.02 -40.01 -72.08 12.92 -65.06 -5.1 -78.09 -5.1
0.515 -41.03 -24.03 -26.07 -1.02 -58.03 -3.06 -34 -14.05 -40.01 -30.03 -65.06 6.914 -62.11 0.9067 -70.04 -1.02
0.52 -33.09 -25.05 -23.01 -2.04 -55.08 -7.027 -27.09 -7.027 -29.01 -15.07 -63.02 -1.02 -55.08 0 -61.09 7.934
0.525 -21.08 -26.07 -12.01 1.927 -37.06 -6.007 -6.007 1.927 -19.04 1.927 -60.07 -9.067 -34 7.934 -52.02 14.96
0.53 -13.03 -34 -4.08 5.894 -25.05 -5.1 8.954 2.947 -13.03 5.894 -62.11 -15.07 -18.02 14.96 -43.07 18.93
0.535 -9.067 -47.03 0.9067 9.974 -15.07 -3.06 23.91 1.927 -11.11 3.967 -63.02 -13.03 -1.02 17.91 -33.09 13.94
0.54 -13.03 -56.1 1.927 7.934 -10.09 1.927 35.93 3.967 -8.047 -1.02 -52.02 -6.007 10.99 18.93 -16.09 12.92
0.545 -21.08 -63.02 0 6.914 -9.067 -1.02 37.97 -2.04 -4.08 -10.09 -45.11 -9.067 22.89 14.96 -6.007 5.894
0.55 -33.09 -75.03 -7.027 0.9067 -15.07 0 31.96 -3.06 -3.06 -25.05 -41.03 -13.03 25.95 5.894 -1.02 -2.04
0.555 -35.02 -77.07 -14.05 -8.047 -16.09 0 28.9 -6.007 -2.04 -39.1 -39.1 -18.02 25.95 1.927 0.9067 -3.06
0.56 -33.09 -64.04 -18.02 -10.09 -15.07 -4.08 25.95 -9.067 6.914 -46.01 -44.09 -22.1 17.91 -6.007 -1.02 -7.027
0.565 -25.05 -49.07 -19.04 -9.067 -9.067 -9.067 23.91 -11.11 15.98 -51 -49.07 -23.01 13.94 -17 0.9067 -9.067
0.57 -21.08 -34 -23.01 -8.047 -11.11 -12.01 18.93 -12.01 22.89 -46.01 -52.02 -16.09 8.954 -21.08 0 -6.007
0.575 -21.08 -21.08 -24.03 -2.04 -17 -12.01 7.934 -17 22.89 -34 -49.07 -8.047 3.967 -23.01 -3.06 0.9067
0.58 -19.04 -11.11 -25.05 -2.04 -25.05 -12.01 -2.04 -23.01 13.94 -23.01 -45.11 -1.02 0.9067 -17 -7.027 5.894
0.585 -15.07 -1.02 -21.08 3.967 -28.11 -5.1 -6.007 -26.07 0.9067 -14.05 -40.01 0 -1.02 -9.067 -16.09 15.98
0.59 -11.11 0 -19.04 0 -29.01 0 -13.03 -25.05 -10.09 -17 -41.03 2.947 -6.007 -6.007 -29.01 21.99
0.595 -7.027 1.927 -13.03 -2.04 -29.01 0.9067 -11.11 -23.01 -21.08 -29.01 -45.11 0.9067 -7.027 -5.1 -41.03 17.91
0.6 0.9067 4.987 -3.06 -1.02 -16.09 8.954 1.927 -9.067 -22.1 -35.02 -48.05 -5.1 -2.04 -4.08 -46.01 15.98
0.605 -1.02 5.894 -1.02 1.927 -4.08 17.91 13.94 1.927 -11.11 -40.01 -55.08 -18.02 1.927 -2.04 -47.03 16.89
0.61 -1.02 0.9067 -1.02 -3.06 1.927 22.89 26.97 12.92 -2.04 -38.08 -60.07 -25.05 4.987 0 -53.04 11.9
0.615 -5.1 1.927 1.927 -1.02 1.927 23.91 29.92 17.91 1.927 -28.11 -65.06 -28.11 3.967 -1.02 -51 14.96
0.62 -9.067 1.927 -1.02 -2.04 -2.04 16.89 26.97 21.99 1.927 -19.04 -70.04 -25.05 2.947 0.9067 -54.06 11.9
0.625 -11.11 -2.04 -3.06 -3.06 -7.027 12.92 17.91 13.94 -9.067 -19.04 -77.07 -25.05 -1.02 0 -63.02 9.974
0.63 -11.11 -1.02 -7.027 -5.1 -11.11 4.987 5.894 5.894 -22.1 -21.08 -81.04 -24.03 -6.007 0 -77.07 11.9
0.635 -19.04 -13.03 -13.03 -9.067 -18.02 -2.04 1.927 -2.04 -30.03 -26.07 -84.1 -33.09 -7.027 -7.027 -80.02 9.974
0.64 -29.01 -29.01 -21.08 -17 -21.08 -6.007 0.9067 -13.03 -33.09 -27.09 -83.08 -37.06 -9.067 -19.04 -77.07 9.974
0.645 -35.02 -47.03 -26.07 -22.1 -21.08 -12.01 0 -21.08 -24.03 -22.1 -79.11 -42.05 -5.1 -25.05 -63.02 11.9
0.65 -41.03 -62.11 -31.05 -30.03 -25.05 -20.06 2.947 -24.03 -18.02 -20.06 -84.1 -40.01 -6.007 -31.05 -50.09 10.99
0.655 -47.03 -73.1 -35.02 -33.09 -27.09 -27.09 5.894 -23.01 -15.07 -17 -87.04 -33.09 -11.11 -35.02 -41.03 13.94
0.66 -43.07 -64.04 -30.03 -26.07 -25.05 -26.07 9.974 -13.03 -10.09 -8.047 -88.06 -20.06 -15.07 -28.11 -32.07 23.91
0.665 -39.1 -51 -28.11 -14.05 -22.1 -22.1 6.914 -2.04 -9.067 1.927 -87.04 -14.05 -19.04 -18.02 -27.09 33.89
0.67 -37.06 -39.1 -31.05 -7.027 -27.09 -19.04 1.927 -2.04 -7.027 5.894 -89.08 -15.07 -31.05 -13.03 -23.01 39.89
0.675 -43.07 -35.02 -31.05 -4.08 -35.02 -18.02 -2.04 -2.04 -6.007 10.99 -87.04 -19.04 -38.08 -10.09 -14.05 39.89
0.68 -49.07 -40.01 -35.02 -7.027 -44.09 -23.01 0 -1.02 -8.047 2.947 -90.1 -28.11 -44.09 -14.05 -12.01 28.9
0.685 -57.01 -53.04 -43.07 -17 -55.08 -31.05 0.9067 -13.03 -17 -15.07 -97.02 -39.1 -49.07 -23.01 -17 17.91
0.69 -65.06 -70.04 -48.05 -27.09 -63.02 -41.03 0 -24.03 -29.01 -41.03 -108 -43.07 -54.06 -34 -35.02 10.99
0.695 -71.06 -82.06 -52.02 -33.09 -69.02 -46.01 -6.007 -34 -45.11 -57.01 -116.1 -43.07 -64.04 -43.07 -59.05 10.99
0.7 -71.06 -85 -57.01 -33.09 -73.1 -51 -13.03 -39.1 -59.05 -57.01 -119 -41.03 -73.1 -41.03 -85 17.91
0.705 -73.1 -86.02 -56.1 -33.09 -78.09 -49.07 -16.09 -38.08 -58.03 -36.04 -117.1 -36.04 -80.02 -39.1 -96.11 26.97
0.71 -77.07 -91.01 -63.02 -37.06 -86.02 -47.03 -22.1 -36.04 -54.06 -12.01 -118.1 -36.04 -85 -33.09 -94.07 29.92
0.715 -75.03 -91.01 -61.09 -41.03 -93.05 -55.08 -27.09 -33.09 -43.07 -2.04 -113.1 -33.09 -83.08 -27.09 -85 31.96
0.72 -61.09 -85 -51 -37.06 -86.02 -56.1 -21.08 -23.01 -26.07 4.987 -98.04 -26.07 -69.02 -15.07 -63.02 35.93
0.725 -45.11 -67.1 -37.06 -31.05 -71.06 -48.05 -9.067 -9.067 -15.07 -2.04 -86.02 -21.08 -57.01 -3.06 -47.03 41.93
0.73 -31.05 -47.03 -25.05 -21.08 -51 -39.1 -1.02 -2.04 -11.11 -5.1 -77.07 -19.04 -47.03 3.967 -39.1 47.94
0.735 -27.09 -33.09 -21.08 -15.07 -35.02 -27.09 0 5.894 -15.07 -9.067 -75.03 -21.08 -43.07 11.9 -39.1 51.91
0.74 -27.09 -25.05 -20.06 -12.01 -26.07 -16.09 4.987 8.954 -26.07 -6.007 -80.02 -26.07 -44.09 12.92 -44.09 54.97
0.745 -37.06 -28.11 -26.07 -16.09 -25.05 -14.05 3.967 6.914 -42.05 -2.04 -96.11 -30.03 -48.05 4.987 -50.09 48.96
0.75 -45.11 -37.06 -35.02 -23.01 -37.06 -23.01 -1.02 0.9067 -59.05 -3.06 -115 -35.02 -57.01 -3.06 -59.05 35.93
0.755 -51 -37.06 -39.1 -27.09 -44.09 -36.04 -12.01 -9.067 -63.02 -1.02 -123.1 -30.03 -61.09 -13.03 -57.01 29.92
0.76 -47.03 -32.07 -36.04 -26.07 -47.03 -43.07 -21.08 -16.09 -63.02 -9.067 -126 -23.01 -68 -19.04 -59.05 25.95
0.765 -45.11 -23.01 -37.06 -23.01 -47.03 -45.11 -27.09 -19.04 -55.08 -13.03 -119 -23.01 -71.06 -17 -59.05 23.91
0.77 -49.07 -20.06 -35.02 -21.08 -48.05 -41.03 -30.03 -17 -46.01 -14.05 -105.1 -24.03 -71.06 -12.01 -60.07 24.93
0.775 -45.11 -24.03 -30.03 -20.06 -50.09 -40.01 -30.03 -16.09 -33.09 -5.1 -90.1 -25.05 -66.08 -13.03 -53.04 25.95
0.78 -37.06 -26.07 -19.04 -11.11 -45.11 -39.1 -23.01 -11.11 -19.04 7.934 -73.1 -25.05 -53.04 -13.03 -35.02 31.96
0.785 -19.04 -21.08 0 1.927 -36.04 -39.1 -14.05 -9.067 -6.007 28.9 -55.08 -18.02 -37.06 -13.03 -15.07 46.92
0.79 -1.02 -8.047 10.99 9.974 -28.11 -38.08 -12.01 -5.1 -2.04 37.97 -43.07 -11.11 -27.09 -12.01 -6.007 51.91
0.795 0.9067 0.9067 17.91 15.98 -24.03 -37.06 -16.09 -9.067 -9.067 35.93 -41.03 -9.067 -27.09 -11.11 -9.067 53.95
0.8 0.9067 13.94 17.91 22.89 -22.1 -30.03 -24.03 -7.027 -26.07 17.91 -45.11 -5.1 -35.02 -2.04 -26.07 49.98
0.805 -3.06 20.97 10.99 18.93 -25.05 -23.01 -31.05 -1.02 -42.05 0.9067 -55.08 -9.067 -45.11 0 -48.05 37.97
0.81 -13.03 20.97 -1.02 11.9 -24.03 -19.04 -40.01 5.894 -55.08 -17 -63.02 -17 -55.08 0 -69.02 25.95
0.815 -15.07 17.91 0.9067 11.9 -22.1 -16.09 -41.03 14.96 -54.06 -21.08 -62.11 -18.02 -58.03 3.967 -72.08 19.95
0.82 -9.067 18.93 0 13.94 -9.067 -11.11 -35.02 22.89 -51 -20.06 -52.02 -19.04 -56.1 4.987 -68 16.89
0.825 -1.02 24.93 10.99 16.89 2.947 -9.067 -28.11 26.97 -51 -21.08 -42.05 -23.01 -52.02 2.947 -61.09 17.91
0.83 2.947 20.97 17.91 15.98 14.96 -6.007 -19.04 22.89 -57.01 -26.07 -34 -28.11 -48.05 0.9067 -55.08 16.89
0.835 -1.02 11.9 22.89 17.91 17.91 -4.08 -14.05 13.94 -65.06 -30.03 -33.09 -30.03 -41.03 -4.08 -57.01 13.94
0.84 -1.02 -1.02 26.97 12.92 18.93 -7.027 -10.09 4.987 -65.06 -29.01 -32.07 -31.05 -36.04 -8.047 -49.07 13.94
0.845 -1.02 -7.027 23.91 11.9 12.92 -6.007 -8.047 0 -54.06 -20.06 -39.1 -30.03 -29.01 -11.11 -43.07 11.9
0.85 -1.02 -23.01 12.92 10.99 1.927 -10.09 -13.03 -1.02 -38.08 -10.09 -46.01 -30.03 -29.01 -13.03 -30.03 16.89
0.855 -9.067 -31.05 -2.04 9.974 -9.067 -14.05 -26.07 -4.08 -19.04 1.927 -52.02 -33.09 -36.04 -11.11 -22.1 18.93
0.86 -19.04 -39.1 -6.007 8.954 -21.08 -20.06 -35.02 -5.1 -8.047 0.9067 -52.02 -36.04 -45.11 -13.03 -12.01 24.93
0.865 -25.05 -39.1 -9.067 5.894 -30.03 -30.03 -46.01 -9.067 -2.04 2.947 -53.04 -36.04 -51 -13.03 -5.1 27.99
0.87 -25.05 -42.05 -12.01 0.9067 -36.04 -39.1 -56.1 -16.09 -1.02 0 -50.09 -39.1 -58.03 -15.07 -2.04 27.99
0.875 -23.01 -37.06 -10.09 0.9067 -41.03 -48.05 -58.03 -21.08 -1.02 6.914 -43.07 -36.04 -55.08 -18.02 5.894 27.99
0.88 -13.03 -24.03 -5.1 -3.06 -40.01 -54.06 -53.04 -26.07 0.9067 14.96 -38.08 -32.07 -54.06 -17 9.974 30.94
0.885 -5.1 -14.05 0 -2.04 -36.04 -53.04 -48.05 -28.11 -1.02 17.91 -36.04 -35.02 -54.06 -16.09 4.987 33.89
0.89 -3.06 -10.09 -5.1 -3.06 -39.1 -47.03 -47.03 -32.07 -5.1 10.99 -44.09 -35.02 -60.07 -14.05 0 32.98
