    T[sec] Fp2 Fp1  F3  F4  C3  C4  P3  P4  O1  O2  F7  F8  T3  T4  T5  T6
0.11 -1.02 -12.01 -4.08 -5.1 -30.03 -37.06 -15.07 -53.04 12.92 0.9067 4.987 -9.067 -5.1 -8.047 3.967 -1.02
0.115 -1.02 -3.06 0.9067 -2.04 -25.05 -16.09 -1.02 -20.06 23.91 25.95 0.9067 0.9067 -9.067 0.9067 5.894 5.894
0.12 -1.02 -2.04 0.9067 5.894 -14.05 0 1.927 -1.02 22.89 48.96 1.927 4.987 -13.03 -1.02 0 9.974
0.125 6.914 3.967 3.967 5.894 0.9067 8.954 9.974 16.89 7.934 55.99 -1.02 7.934 -5.1 -1.02 -3.06 9.974
0.13 10.99 2.947 6.914 3.967 4.987 9.974 9.974 23.91 1.927 57.91 4.987 7.934 1.927 -6.007 -13.03 1.927
0.135 10.99 0 3.967 0 9.974 1.927 5.894 25.95 -5.1 51.91 9.974 3.967 0 -11.11 -21.08 -1.02
0.14 4.987 0 0.9067 1.927 7.934 0 6.914 21.99 -4.08 44.99 16.89 0.9067 0 -4.08 -18.02 0
0.145 0.9067 1.927 -1.02 1.927 4.987 -4.08 7.934 23.91 -1.02 35.93 18.93 0.9067 -9.067 0 -11.11 0.9067
0.15 -3.06 7.934 0 -2.04 3.967 0.9067 11.9 19.95 7.934 21.99 17.91 1.927 -15.07 0 -2.04 -1.02
0.155 -1.02 15.98 9.974 3.967 7.934 6.914 14.96 12.92 15.98 4.987 19.95 4.987 -9.067 1.927 10.99 -6.007
0.16 -1.02 21.99 12.92 7.934 15.98 13.94 10.99 0.9067 10.99 -12.01 21.99 3.967 -2.04 1.927 10.99 -18.02
0.165 2.947 19.95 13.94 7.934 19.95 17.91 1.927 -11.11 0 -39.1 23.91 1.927 9.974 -5.1 0 -31.05
0.17 4.987 15.98 12.92 8.954 18.93 15.98 -6.007 -24.03 -10.09 -60.07 23.91 0 12.92 -6.007 -6.007 -32.07
0.175 6.914 9.974 4.987 9.974 8.954 9.974 -18.02 -34 -24.03 -74.01 19.95 0 4.987 0 -14.05 -26.07
0.18 6.914 5.894 -2.04 9.974 -1.02 3.967 -25.05 -35.02 -35.02 -81.04 9.974 3.967 -9.067 1.927 -17 -9.067
0.185 4.987 3.967 -2.04 9.974 -16.09 0 -26.07 -29.01 -30.03 -76.05 0.9067 5.894 -20.06 8.954 -8.047 6.914
0.19 -1.02 1.927 -6.007 6.914 -22.1 -2.04 -15.07 -19.04 -8.047 -65.06 -15.07 3.967 -26.07 8.954 0.9067 9.974
0.195 -7.027 -2.04 -11.11 -2.04 -19.04 -1.02 0.9067 -9.067 17.91 -47.03 -25.05 -3.06 -25.05 0.9067 1.927 5.894
0.2 -17 -3.06 -15.07 -10.09 -5.1 -9.067 19.95 -3.06 49.98 -23.01 -31.05 -19.04 -16.09 -17 5.894 -5.1
0.205 -27.09 -11.11 -21.08 -22.1 3.967 -19.04 37.97 -3.06 71.97 -1.02 -31.05 -31.05 -13.03 -31.05 3.967 -19.04
0.21 -33.09 -17 -27.09 -29.01 5.894 -29.01 39.89 -7.027 71.97 13.94 -31.05 -33.09 -13.03 -39.1 1.927 -25.05
0.215 -35.02 -19.04 -31.05 -30.03 -3.06 -35.02 25.95 -11.11 53.95 25.95 -31.05 -29.01 -19.04 -37.06 0.9067 -23.01
0.22 -33.09 -17 -31.05 -25.05 -23.01 -31.05 0 -15.07 25.95 25.95 -35.02 -19.04 -27.09 -31.05 -5.1 -21.08
0.225 -25.05 -9.067 -25.05 -15.07 -41.03 -23.01 -17 -15.07 1.927 15.98 -37.06 -9.067 -29.01 -25.05 -11.11 -19.04
0.23 -15.07 -2.04 -13.03 -5.1 -41.03 -13.03 -25.05 -11.11 -13.03 3.967 -33.09 -3.06 -25.05 -17 -17 -21.08
0.235 -1.02 9.974 0.9067 0 -23.01 -3.06 -19.04 -1.02 -25.05 0.9067 -23.01 0.9067 -19.04 -11.11 -23.01 -21.08
0.24 6.914 17.91 7.934 11.9 -2.04 1.927 -3.06 5.894 -37.06 -2.04 -13.03 0 -13.03 -3.06 -29.01 -15.07
0.245 14.96 21.99 17.91 21.99 19.95 11.9 3.967 15.98 -49.07 1.927 -1.02 1.927 -13.03 -2.04 -31.05 -5.1
0.25 16.89 21.99 21.99 27.99 29.92 19.95 3.967 17.91 -61.09 0 0 5.894 -17 1.927 -25.05 -2.04
0.255 14.96 21.99 21.99 31.96 25.95 25.95 -1.02 7.934 -71.06 -7.027 5.894 11.9 -19.04 3.967 -11.11 1.927
0.26 12.92 21.99 19.95 31.96 11.9 23.91 -15.07 -7.027 -75.03 -33.09 9.974 17.91 -11.11 1.927 -2.04 1.927
0.265 14.96 21.99 17.91 27.99 -2.04 15.98 -27.09 -29.01 -69.02 -59.05 13.94 23.91 -2.04 1.927 5.894 -2.04
0.27 18.93 21.99 15.98 25.95 -7.027 7.934 -29.01 -41.03 -52.02 -73.1 15.98 29.92 11.9 7.934 5.894 -2.04
0.275 18.93 19.95 13.94 21.99 -11.11 3.967 -23.01 -39.1 -27.09 -63.02 11.9 29.92 13.94 17.91 -2.04 1.927
0.28 10.99 11.9 7.934 15.98 -11.11 5.894 -9.067 -21.08 0.9067 -29.01 1.927 21.99 3.967 23.91 -7.027 7.934
0.285 0.9067 1.927 -2.04 5.894 -9.067 11.9 5.894 0 38.99 13.94 -7.027 7.934 -9.067 21.99 -11.11 13.94
0.29 -17 -9.067 -11.11 0.9067 -5.1 15.98 27.99 27.99 71.97 62 -19.04 -1.02 -25.05 11.9 -5.1 13.94
0.295 -33.09 -23.01 -27.09 -11.11 -3.06 13.94 45.9 43.97 92.94 98.94 -27.09 -11.11 -29.01 -1.02 3.967 13.94
0.3 -39.1 -35.02 -41.03 -19.04 -1.02 5.894 54.97 47.94 93.96 118.9 -31.05 -12.01 -19.04 -6.007 17.91 18.93
0.305 -37.06 -43.07 -47.03 -23.01 -1.02 -1.02 47.94 37.97 73.9 118 -29.01 -11.11 -7.027 -9.067 23.91 21.99
0.31 -31.05 -45.11 -47.03 -23.01 -11.11 -11.11 26.97 22.89 41.93 96.9 -27.09 -8.047 0 -6.007 15.98 20.97
0.315 -23.01 -45.11 -41.03 -23.01 -23.01 -21.08 1.927 2.947 12.92 62.9 -25.05 -12.01 -6.007 -6.007 1.927 12.92
0.32 -13.03 -41.03 -31.05 -27.09 -33.09 -29.01 -25.05 -11.11 -7.027 21.99 -23.01 -25.05 -15.07 -13.03 -7.027 -1.02
0.325 -5.1 -35.02 -19.04 -30.03 -33.09 -36.04 -36.04 -28.11 -17 -9.067 -16.09 -28.11 -14.05 -22.1 -15.07 -20.06
0.33 -1.02 -27.09 -9.067 -34 -25.05 -38.08 -34 -42.05 -16.09 -39.1 -10.09 -30.03 -8.047 -31.05 -9.067 -28.11
0.335 0.9067 -17 -3.06 -31.05 -11.11 -35.02 -25.05 -49.07 -13.03 -57.01 -3.06 -21.08 0 -31.05 0.9067 -25.05
0.34 -1.02 -7.027 -2.04 -18.02 -2.04 -26.07 -11.11 -49.07 -8.047 -66.08 0.9067 -9.067 15.98 -20.06 4.987 -19.04
0.345 0.9067 -1.02 5.894 -2.04 -1.02 -11.11 -4.08 -49.07 -8.047 -73.1 4.987 1.927 19.95 -10.09 4.987 -14.05
0.35 -1.02 0 15.98 5.894 0 -3.06 -1.02 -45.11 -13.03 -79.11 9.974 3.967 19.95 -2.04 0 -15.07
0.355 8.954 3.967 26.97 20.97 7.934 0.9067 0 -35.02 -14.05 -79.11 14.96 9.974 17.91 8.954 -1.02 -15.07
0.36 20.97 8.954 37.97 29.92 19.95 4.987 9.974 -24.03 -13.03 -69.02 16.89 17.91 20.97 17.91 -7.027 -9.067
0.365 30.94 12.92 41.93 32.98 32.98 11.9 19.95 -11.11 -11.11 -44.09 14.96 21.99 22.89 26.97 -10.09 1.927
0.37 30.94 16.89 35.93 29.92 35.93 16.89 21.99 -1.02 -11.11 -13.03 6.914 27.99 16.89 29.92 -11.11 25.95
0.375 16.89 11.9 14.96 14.96 21.99 18.93 13.94 5.894 -10.09 13.94 -4.08 21.99 0 26.97 -17 43.97
0.38 -1.02 0 -11.11 -1.02 -3.06 13.94 -3.06 3.967 -9.067 31.96 -25.05 5.894 -19.04 11.9 -27.09 39.89
0.385 -25.05 -9.067 -39.1 -22.1 -36.04 1.927 -22.1 0.9067 -8.047 43.97 -38.08 -8.047 -39.1 0 -30.03 22.89
0.39 -41.03 -25.05 -59.05 -38.08 -58.03 -12.01 -35.02 -9.067 0 44.99 -44.09 -27.09 -47.03 -14.05 -20.06 0.9067
0.395 -45.11 -37.06 -61.09 -43.07 -63.02 -27.09 -35.02 -19.04 0 39.89 -39.1 -33.09 -41.03 -19.04 -5.1 -13.03
0.4 -37.06 -39.1 -49.07 -38.08 -47.03 -30.03 -22.1 -16.09 8.954 41.93 -22.1 -30.03 -16.09 -13.03 5.894 -12.01
0.405 -21.08 -33.09 -31.05 -28.11 -19.04 -22.1 -2.04 -6.007 19.95 41.93 -12.01 -22.1 0.9067 -6.007 13.94 1.927
0.41 -7.027 -25.05 -13.03 -17 0 -9.067 7.934 0 23.91 41.93 -11.11 -13.03 9.974 0.9067 11.9 7.934
0.415 -1.02 -19.04 -7.027 -13.03 9.974 -2.04 14.96 12.92 26.97 42.95 -15.07 -8.047 8.954 0.9067 3.967 14.96
0.42 -3.06 -11.11 -11.11 -9.067 5.894 3.967 8.954 18.93 17.91 38.99 -23.01 -6.007 -1.02 0.9067 -2.04 10.99
0.425 -9.067 -7.027 -15.07 -7.027 -3.06 1.927 -5.1 13.94 3.967 27.99 -25.05 -7.027 -1.02 -2.04 5.894 3.967
0.43 -13.03 -3.06 -15.07 -9.067 -15.07 0 -18.02 7.934 -9.067 16.89 -17 -4.08 -2.04 2.947 21.99 4.987
0.435 -9.067 0.9067 -5.1 -7.027 -13.03 0 -25.05 3.967 -26.07 -1.02 -3.06 -1.02 13.94 10.99 35.93 9.974
0.44 -1.02 0 7.934 -3.06 0 0 -15.07 5.894 -27.09 -11.11 9.974 1.927 33.89 19.95 39.89 21.99
0.445 14.96 3.967 29.92 0.9067 29.92 3.967 5.894 13.94 -12.01 -17 27.99 9.974 47.94 33.89 29.92 33.89
0.45 28.9 13.94 45.9 7.934 59.96 9.974 37.97 27.99 4.987 -11.11 41.93 21.99 49.98 45.9 13.94 43.97
0.455 38.99 27.99 55.99 23.91 79.9 19.95 67.89 43.97 27.99 5.894 51.91 33.89 39.89 55.99 1.927 51.91
0.46 46.92 45.9 59.96 43.97 79.9 33.89 79.9 55.99 44.99 33.89 53.95 45.9 27.99 59.96 0 53.95
0.465 52.93 63.92 57.91 62 63.92 47.94 73.9 62 49.98 62 47.94 53.95 19.95 59.96 5.894 51.91
0.47 52.93 73.9 51.91 67.89 37.97 57.91 55.99 62 49.98 83.98 35.93 53.95 17.91 51.91 17.91 45.9
0.475 48.96 71.97 37.97 62 15.98 59.96 35.93 51.91 49.98 93.96 19.95 43.97 21.99 41.93 27.99 33.89
0.48 34.91 57.91 21.99 43.97 3.967 49.98 21.99 37.97 53.95 91.92 9.974 25.95 25.95 25.95 31.96 19.95
0.485 14.96 33.89 3.967 21.99 3.967 29.92 17.91 15.98 57.91 79.9 3.967 3.967 23.91 11.9 29.92 7.934
0.49 0.9067 9.974 -7.027 0 9.974 7.934 19.95 -3.06 55.99 57.91 3.967 -9.067 15.98 0.9067 25.95 0
0.495 -13.03 -3.06 -17 -13.03 9.974 -11.11 19.95 -29.01 47.94 27.99 1.927 -21.08 5.894 -15.07 19.95 0.9067
0.5 -15.07 -11.11 -23.01 -27.09 -2.04 -31.05 11.9 -53.04 29.92 -1.02 -2.04 -29.01 0.9067 -27.09 13.94 -9.067
0.505 -13.03 -13.03 -29.01 -37.06 -23.01 -47.03 -3.06 -69.02 5.894 -29.01 -3.06 -33.09 -7.027 -39.1 5.894 -23.01
0.51 -9.067 -9.067 -33.09 -45.11 -53.04 -61.09 -35.02 -77.07 -16.09 -49.07 -5.1 -37.06 -15.07 -49.07 -3.06 -41.03
0.515 -3.06 -7.027 -31.05 -44.09 -77.07 -65.06 -64.04 -77.07 -44.09 -61.09 0.9067 -35.02 -17 -51 -19.04 -53.04
0.52 2.947 -1.02 -19.04 -35.02 -75.03 -59.05 -85 -71.06 -71.06 -67.1 9.974 -27.09 -15.07 -45.11 -27.09 -55.08
0.525 18.93 5.894 0.9067 -14.05 -49.07 -41.03 -84.1 -62.11 -84.1 -71.06 23.91 -9.067 -5.1 -27.09 -25.05 -39.1
0.53 34.91 19.95 26.97 4.987 -5.1 -13.03 -60.07 -48.05 -80.02 -68 37.97 9.974 5.894 -1.02 -7.027 -13.03
0.535 46.92 33.89 41.93 21.99 35.93 11.9 -21.08 -29.01 -59.05 -57.01 39.89 31.96 21.99 21.99 13.94 13.94
0.54 44.99 41.93 40.91 30.94 67.89 34.91 24.93 -1.02 -21.08 -24.03 33.89 43.97 31.96 47.94 35.93 43.97
0.545 34.91 43.97 22.89 29.92 75.94 44.99 65.96 30.94 15.98 14.96 21.99 43.97 35.93 63.92 45.9 63.92
0.55 20.97 39.89 3.967 23.91 65.96 41.93 93.96 55.99 53.95 65.96 9.974 35.93 37.97 69.93 39.89 73.9
0.555 12.92 35.93 1.927 23.91 54.97 36.95 106 69.93 82.96 107 6.914 29.92 39.89 63.92 25.95 73.9
0.56 16.89 36.95 1.927 30.94 42.95 28.9 102.9 62 96 115.9 12.92 27.99 45.9 51.91 17.91 63.92
0.565 24.93 37.97 13.94 33.89 37.97 23.91 87.95 31.96 89.99 89.99 21.99 27.99 45.9 33.89 19.95 43.97
0.57 26.97 38.99 21.99 29.92 30.94 17.91 59.96 1.927 74.92 41.93 26.97 23.91 35.93 12.92 22.89 17.91
0.575 20.97 30.94 16.89 10.99 12.92 0 24.93 -34 47.94 1.927 22.89 13.94 13.94 -2.04 20.97 -4.08
0.58 4.987 13.94 -1.02 -9.067 -9.067 -15.07 -5.1 -53.04 21.99 -25.05 5.894 -2.04 -7.027 -19.04 7.934 -25.05
0.585 -3.06 1.927 -25.05 -32.07 -35.02 -36.04 -28.11 -54.06 1.927 -29.01 -9.067 -8.047 -29.01 -22.1 0 -32.07
0.59 -9.067 -7.027 -41.03 -38.08 -57.01 -49.07 -44.09 -41.03 -15.07 -16.09 -28.11 -10.09 -41.03 -12.01 -8.047 -24.03
0.595 -5.1 -9.067 -45.11 -33.09 -73.1 -47.03 -53.04 -23.01 -37.06 -3.06 -37.06 -5.1 -41.03 -3.06 -7.027 -9.067
0.6 2.947 0.9067 -35.02 -15.07 -75.03 -35.02 -62.11 -14.05 -65.06 -3.06 -32.07 3.967 -37.06 0 1.927 0
0.605 10.99 14.96 -22.1 0 -69.02 -24.03 -70.04 -19.04 -99.06 -24.03 -22.1 9.974 -26.07 -1.02 0.9067 0.9067
0.61 14.96 21.99 -9.067 0.9067 -57.01 -21.08 -78.09 -40.01 -124.1 -57.01 -12.01 7.934 -16.09 -3.06 -2.04 -9.067
0.615 12.92 24.93 0 4.987 -45.11 -26.07 -76.05 -61.09 -125 -92.03 -4.08 9.974 -4.08 -12.01 -18.02 -26.07
0.62 10.99 24.93 5.894 7.934 -25.05 -27.09 -58.03 -68 -99.06 -101.1 0 11.9 1.927 -9.067 -34 -31.05
0.625 16.89 29.92 15.98 19.95 0.9067 -15.07 -23.01 -47.03 -51 -71.06 -2.04 25.95 13.94 7.934 -37.06 -9.067
0.63 30.94 43.97 33.89 42.95 25.95 9.974 16.89 -2.04 0 -4.08 0.9067 44.99 19.95 40.91 -24.03 26.97
0.635 40.91 58.94 45.9 64.94 51.91 52.93 56.89 62.9 51.91 71.97 3.967 62.9 21.99 68.91 -2.04 70.95
0.64 46.92 67.89 49.98 75.94 62 83.98 83.98 113.9 75.94 131.9 0 67.89 21.99 81.94 11.9 97.92
0.645 42.95 62.9 42.95 68.91 64.94 96 90.9 130.9 83.98 154.9 -1.02 59.96 15.98 74.92 24.93 96.9
0.65 26.97 44.99 27.99 47.94 56.89 79.9 85.91 111 74.92 130 -2.04 37.97 11.9 48.96 22.89 59.96
0.655 6.914 19.95 3.967 15.98 39.89 35.93 65.96 62 59.96 75.94 -7.027 11.9 5.894 11.9 11.9 13.94
0.66 -7.027 1.927 -9.067 -6.007 22.89 -2.04 44.99 5.894 49.98 21.99 -12.01 -5.1 1.927 -15.07 3.967 -23.01
0.665 -23.01 -15.07 -22.1 -23.01 4.987 -36.04 19.95 -31.05 38.99 -6.007 -18.02 -19.04 -2.04 -37.06 1.927 -43.07
0.67 -29.01 -21.08 -31.05 -27.09 -9.067 -51 -2.04 -53.04 27.99 -13.03 -21.08 -21.08 0.9067 -43.07 7.934 -41.03
0.675 -29.01 -23.01 -30.03 -25.05 -23.01 -46.01 -15.07 -54.06 21.99 -6.007 -19.04 -15.07 0 -39.1 15.98 -25.05
0.68 -25.05 -21.08 -30.03 -24.03 -39.1 -36.04 -32.07 -50.09 13.94 -4.08 -15.07 -5.1 3.967 -31.05 23.91 -13.03
0.685 -19.04 -19.04 -29.01 -29.01 -49.07 -33.09 -47.03 -51 -2.04 -17 -9.067 0.9067 5.894 -29.01 23.91 -15.07
0.69 -9.067 -15.07 -24.03 -32.07 -53.04 -41.03 -54.06 -62.11 -12.01 -48.05 -5.1 -2.04 1.927 -35.02 15.98 -31.05
0.695 0.9067 -7.027 -18.02 -32.07 -51 -55.08 -62.11 -78.09 -30.03 -85 -1.02 -2.04 -2.04 -43.07 1.927 -55.08
0.7 6.914 -2.04 -7.027 -31.05 -43.07 -65.06 -65.06 -87.04 -49.07 -111.1 0.9067 0.9067 -1.02 -49.07 -5.1 -71.06
0.705 16.89 11.9 1.927 -16.09 -37.06 -63.02 -64.04 -83.08 -64.04 -117.1 0.9067 0 -5.1 -43.07 -9.067 -69.02
0.71 22.89 25.95 13.94 -2.04 -33.09 -49.07 -61.09 -65.06 -70.04 -101.1 0.9067 5.894 -5.1 -23.01 -9.067 -51
0.715 26.97 35.93 19.95 15.98 -29.01 -23.01 -53.04 -37.06 -71.06 -67.1 -2.04 17.91 -5.1 -2.04 -5.1 -23.01
0.72 32.98 43.97 23.91 29.92 -19.04 -2.04 -33.09 -5.1 -57.01 -23.01 1.927 29.92 -3.06 23.91 -3.06 1.927
0.725 36.95 49.98 27.99 37.97 -1.02 19.95 -5.1 15.98 -35.02 13.94 7.934 37.97 0 39.89 -5.1 23.91
0.73 38.99 49.98 31.96 37.97 19.95 33.89 21.99 35.93 -7.027 47.94 11.9 39.89 11.9 45.9 -9.067 39.89
0.735 34.91 43.97 33.89 33.89 43.97 41.93 47.94 49.98 9.974 71.97 9.974 37.97 23.91 45.9 -13.03 49.98
0.74 22.89 35.93 29.92 27.99 55.99 43.97 55.99 53.95 17.91 79.9 0 31.96 27.99 39.89 -13.03 53.95
0.745 4.987 25.95 19.95 21.99 47.94 39.89 45.9 45.9 11.9 73.9 -9.067 21.99 17.91 29.92 -11.11 49.98
0.75 -9.067 15.98 1.927 13.94 23.91 29.92 21.99 31.96 0 55.99 -21.08 11.9 0 17.91 -5.1 35.93
0.755 -23.01 7.934 -9.067 3.967 0.9067 13.94 0.9067 9.974 -6.007 33.89 -27.09 3.967 -13.03 3.967 0.9067 15.98
0.76 -25.05 0 -21.08 0.9067 -19.04 0 -15.07 -3.06 -10.09 15.98 -25.05 -1.02 -21.08 -3.06 1.927 -2.04
0.765 -21.08 -1.02 -27.09 -9.067 -27.09 -7.027 -17 -17 -9.067 5.894 -19.04 -7.027 -17 -11.11 1.927 -9.067
0.77 -13.03 -9.067 -27.09 -15.07 -23.01 -15.07 -17 -23.01 -8.047 -2.04 -17 -13.03 -7.027 -15.07 -2.04 -15.07
0.775 -9.067 -15.07 -25.05 -23.01 -19.04 -21.08 -19.04 -29.01 -18.02 -9.067 -19.04 -15.07 -3.06 -17 -7.027 -19.04
0.78 -7.027 -17 -25.05 -25.05 -19.04 -25.05 -33.09 -39.1 -39.1 -31.05 -23.01 -13.03 -5.1 -19.04 -13.03 -27.09
0.785 -3.06 -13.03 -23.01 -21.08 -25.05 -29.01 -49.07 -53.04 -59.05 -61.09 -21.08 -7.027 -9.067 -21.08 -13.03 -36.04
0.79 2.947 -5.1 -12.01 -13.03 -29.01 -29.01 -57.01 -65.06 -71.06 -90.1 -10.09 0 -9.067 -19.04 -7.027 -40.01
0.795 8.954 3.967 0 -2.04 -25.05 -23.01 -51 -67.1 -65.06 -103 0 11.9 0.9067 -11.11 -2.04 -33.09
0.8 22.89 17.91 20.97 17.91 -11.11 -8.047 -28.11 -51 -40.01 -92.03 16.89 22.89 11.9 0.9067 6.914 -6.007
0.805 32.98 27.99 32.98 29.92 5.894 2.947 -2.04 -23.01 -10.09 -56.1 20.97 32.98 17.91 16.89 8.954 16.89
0.81 36.95 33.89 37.97 39.89 21.99 19.95 15.98 9.974 9.974 -5.1 15.98 39.89 17.91 31.96 3.967 39.89
0.815 36.95 35.93 38.99 48.96 29.92 36.95 28.9 41.93 21.99 46.92 10.99 50.89 7.934 46.92 0 52.93
0.82 38.99 39.89 36.95 56.89 27.99 52.93 30.94 63.92 26.97 86.93 12.92 58.94 1.927 58.94 -4.08 59.96
0.825 44.99 43.97 39.89 63.92 21.99 65.96 27.99 71.97 21.99 103.9 25.95 65.96 5.894 67.89 -11.11 62
0.83 56.89 48.96 49.98 70.95 13.94 77.98 21.99 67.89 17.91 97.92 39.89 69.93 15.98 75.94 -11.11 62.9
0.835 68.91 50.89 56.89 70.95 7.934 77.98 9.974 52.93 9.974 74.92 52.93 63.92 25.95 68.91 -15.07 56.89
0.84 72.99 45.9 57.91 59.96 1.927 71.97 -2.04 33.89 5.894 47.94 53.95 47.94 27.99 51.91 -15.07 37.97
0.845 68.91 36.95 47.94 40.91 0.9067 52.93 -3.06 16.89 4.987 31.96 45.9 25.95 24.93 26.97 -7.027 14.96
0.85 58.94 20.97 29.92 16.89 -1.02 28.9 0 1.927 10.99 27.99 34.91 5.894 17.91 0.9067 2.947 -3.06
0.855 42.95 4.987 16.89 -1.02 3.967 2.947 3.967 -2.04 19.95 32.98 29.92 -5.1 15.98 -16.09 20.97 -14.05
0.86 38.99 1.927 5.894 -12.01 0.9067 -10.09 14.96 -11.11 30.94 29.92 22.89 -19.04 25.95 -28.11 36.95 -17
0.865 34.91 -4.08 5.894 -18.02 0.9067 -22.1 15.98 -22.1 30.94 17.91 21.99 -21.08 30.94 -34 45.9 -12.01
0.87 30.94 -9.067 5.894 -19.04 0.9067 -27.09 3.967 -33.09 21.99 -7.027 13.94 -19.04 29.92 -37.06 47.94 -19.04
0.875 26.97 -10.09 8.954 -14.05 -5.1 -23.01 -11.11 -40.01 0 -38.08 6.914 -15.07 21.99 -38.08 41.93 -34
0.88 16.89 -14.05 3.967 -12.01 -11.11 -15.07 -25.05 -45.11 -17 -69.02 0 -11.11 13.94 -35.02 35.93 -52.02
0.885 8.954 -21.08 -2.04 -15.07 -9.067 -13.03 -31.05 -47.03 -19.04 -85 0.9067 -13.03 9.974 -35.02 29.92 -61.09
0.89 0.9067 -23.01 -2.04 -16.09 0.9067 -10.09 -14.05 -43.07 1.927 -84.1 -1.02 -10.09 13.94 -30.03 32.98 -51
0.895 -1.02 -21.08 -10.09 -22.1 11.9 -10.09 12.92 -37.06 39.89 -68 0.9067 -12.01 23.91 -22.1 38.99 -32.07
0.9 -5.1 -19.04 -13.03 -27.09 27.99 -13.03 49.98 -25.05 85.91 -43.07 1.927 -19.04 31.96 -19.04 45.9 -11.11
0.905 -3.06 -17 -8.047 -29.01 39.89 -14.05 79 -9.067 118.9 -12.01 0.9067 -22.1 29.92 -16.09 48.96 1.927
0.91 2.947 -13.03 -2.04 -25.05 41.93 -14.05 92.94 -2.04 120.9 6.914 -1.02 -22.1 21.99 -12.01 42.95 1.927
0.915 4.987 -9.067 1.927 -9.067 31.96 -13.03 81.94 5.894 93.96 17.91 -1.02 -15.07 11.9 -7.027 29.92 -2.04
0.92 12.92 -1.02 10.99 5.894 13.94 -5.1 53.95 1.927 49.98 20.97 0 0.9067 3.967 -2.04 9.974 4.987
0.925 16.89 1.927 11.9 21.99 -5.1 -2.04 11.9 -5.1 0 13.94 -3.06 13.94 0 9.974 -5.1 18.93
