    T[sec] Fp2 Fp1  F3  F4  C3  C4  P3  P4  O1  O2  F7  F8  T3  T4  T5  T6
0.285 -21 -2.045 -1.022 1.966 17.93 35.94 19.98 11.96 33.98 28 -3.067 3.933 3.933 14 23.99 5.978
0.29 -17.07 9.989 -1.022 7.944 28 49.94 35.94 25.96 42 42 -5.034 9.989 5.978 28 31.93 15.97
0.295 -13.06 17.93 -3.067 9.989 25.96 53.96 42 33.98 39.96 47.98 -11.01 9.989 1.966 33.98 33.98 23.99
0.3 -7 19.98 -7 7.944 9.989 47.98 39.96 33.98 28 47.98 -19.03 3.933 -3.067 31.93 28 28
0.305 -5.034 15.97 -9.045 7.944 -9.045 35.94 29.97 29.97 11.96 45.93 -27.06 -2.045 -17.07 28 15.97 29.97
0.31 -7 7.944 -9.045 9.989 -29.02 23.99 17.93 23.99 4.955 42 -29.02 0.9438 -25.01 19.98 2.989 28
0.315 -13.06 1.966 -9.045 11.96 -39.01 14 7.944 11.96 2.989 35.94 -28 -1.022 -29.02 11.96 -4.011 23.99
0.32 -17.07 0.9438 -7 7.944 -37.04 3.933 -2.045 -2.045 1.966 23.99 -25.01 -5.034 -25.01 0 -15.02 9.989
0.325 -17.07 -1.022 -5.034 1.966 -31.07 -5.034 -8.022 -17.07 -1.022 5.978 -18.01 -9.045 -19.03 -11.01 -16.04 -3.067
0.33 -15.02 -1.022 -3.067 -14 -21 -21 -22.02 -39.01 -8.022 -11.01 -10.07 -13.06 -15.02 -23.04 -18.01 -22.02
0.335 -15.02 0.9438 0.9438 -25.01 -11.01 -35 -33.03 -53.01 -23.04 -27.06 -1.022 -15.02 -11.01 -27.06 -19.03 -35
0.34 -11.01 3.933 3.933 -26.03 0.9438 -39.01 -34.06 -56 -29.02 -37.04 7 -11.01 -2.045 -21 -11.01 -30.04
0.345 -5.034 15.97 14.94 -14 8.966 -35 -26.03 -46.01 -23.04 -35 19.98 -7 0.9438 -7 -7 -14
0.35 0.9438 23.99 21.94 -1.022 21.94 -21 -7 -27.06 -1.022 -23.04 28 -3.067 11.96 0 0.9438 -2.045
0.355 10.93 28.94 26.98 7 30.99 -2.045 8.966 -6.056 16.99 -8.022 31.93 -1.022 17.93 7 2.989 9.989
0.36 21 22.97 19.98 14.94 28 2.989 18.96 2.989 28 1.966 24.93 1.966 14.94 4.955 1.966 5.978
0.365 16.99 11.96 10.93 9.989 16.99 5.978 18.96 7 18.96 7.944 14.94 -1.022 5.978 0 0.9438 -8.022
0.37 7 -1.022 0.9438 7 -2.045 0.9438 10.93 4.955 -2.045 5.978 7 -1.022 0 -4.011 -9.045 -33.03
0.375 -5.034 -4.011 -4.011 -1.022 -12.03 -2.045 0.9438 0.9438 -18.01 2.989 1.966 0.9438 -3.067 -10.07 -16.04 -47.03
0.38 -21 -3.067 -3.067 -2.045 -17.07 -7 0.9438 0.9438 -27.06 -2.045 0 -1.022 -1.022 -11.01 -17.07 -47.03
0.385 -17.07 1.966 -1.022 2.989 -8.022 -3.067 0.9438 -1.022 -17.07 -2.045 7.944 0.9438 2.989 -11.01 -7 -28
0.39 -7 14 1.966 10.93 1.966 -2.045 10.93 7 1.966 3.933 7 3.933 8.966 -9.045 1.966 -2.045
0.395 0.9438 19.98 3.933 15.97 9.989 7.944 15.97 9.989 9.989 11.96 5.978 11.96 7.944 -5.034 5.978 11.96
0.4 8.966 21.94 0 18.96 14 9.989 14.94 11.96 14.94 14 1.966 15.97 -2.045 0.9438 7 22.97
0.405 2.989 19.98 -2.045 16.99 7.944 11.96 4.955 5.978 7 9.989 -6.056 17.93 -7 3.933 1.966 14
0.41 -1.022 17.93 -1.022 9.989 -2.045 7.944 -3.067 0 -5.034 1.966 -13.06 11.96 -15.02 9.989 -13.06 3.933
0.415 -9.045 14 -1.022 3.933 -1.022 5.978 -11.01 -2.045 -16.04 -2.045 -14 9.989 -15.02 19.98 -18.01 0
0.42 -13.06 14 0.9438 1.966 -1.022 9.989 -9.045 3.933 -18.01 3.933 -13.06 11.96 -9.045 25.96 -20.06 7.944
0.425 -9.045 9.989 -1.022 3.933 0.9438 17.93 -5.034 11.96 -11.01 14 -11.01 15.97 -3.067 29.97 -19.03 23.99
0.43 -1.022 9.989 -3.067 3.933 0.9438 19.98 0.9438 19.98 -5.034 21.94 -9.045 15.97 -3.067 28 -17.07 35.94
0.435 2.989 5.978 -7 1.966 -3.067 14 -2.045 15.97 -3.067 21.94 -11.01 7.944 -9.045 19.98 -19.03 33.98
0.44 7 0 -9.045 0.9438 -9.045 0 -1.022 3.933 -5.034 7.944 -9.045 -2.045 -17.07 9.989 -21 21.94
0.445 7 -2.045 -5.034 -5.034 -13.06 -15.02 -5.034 -7 -11.01 -3.067 -5.034 -3.067 -19.03 1.966 -19.03 7.944
0.45 4.955 -2.045 0 -5.034 -5.034 -27.06 -3.067 -15.02 -13.06 -15.02 0 -3.067 -11.01 0 -11.01 0
0.455 -1.022 0 14 -1.022 3.933 -27.06 3.933 -11.01 -9.045 -15.02 7.944 0.9438 0.9438 1.966 -1.022 0
0.46 -3.067 -2.045 23.99 -2.045 21.94 -17.07 21.94 -2.045 0.9438 -5.034 15.97 0 11.96 3.933 3.933 5.978
0.465 -7 -1.022 23.99 -2.045 35.94 -5.034 35.94 11.96 1.966 1.966 17.93 -2.045 21.94 1.966 9.989 9.989
0.47 -5.034 -7 15.97 -3.067 39.96 -2.045 39.96 17.93 5.978 9.989 17.93 -5.034 23.99 0.9438 11.96 9.989
0.475 -1.022 -15.02 1.966 -9.045 35.94 0 33.98 17.93 7.944 9.989 14 -13.06 21.94 -1.022 7.944 7.944
0.48 7 -17.07 -7 -13.06 25.96 0 19.98 15.97 5.978 3.933 9.989 -13.06 15.97 0.9438 1.966 11.96
0.485 8.966 -17.07 -13.06 -7 11.96 1.966 5.978 14 1.966 -2.045 7.944 -7 9.989 3.933 -1.022 21.94
0.49 8.966 -15.02 -13.06 0 -1.022 7.944 -5.034 14 -5.034 -3.067 1.966 -2.045 0 11.96 -13.06 29.97
0.495 2.989 -9.045 -11.01 9.989 -17.07 15.97 -15.02 15.97 -25.01 -7 0.9438 3.933 -5.034 17.93 -27.06 33.98
0.5 0.9438 -5.034 -9.045 15.97 -31.07 19.98 -23.04 14 -45.07 -11.01 -3.067 1.966 -13.06 15.97 -37.04 28
0.505 -3.067 -2.045 -7 15.97 -39.01 15.97 -23.04 9.989 -55.06 -17.07 -5.034 0.9438 -15.02 9.989 -39.01 15.97
0.51 -3.067 1.966 -5.034 11.96 -33.03 9.989 -19.03 3.933 -53.01 -23.04 -1.022 -5.034 -9.045 5.978 -31.07 7.944
0.515 -3.067 5.978 -1.022 9.989 -19.03 3.933 -9.045 1.966 -39.01 -21 1.966 -7 -2.045 3.933 -17.07 3.933
0.52 -5.034 3.933 0 7.944 0.9438 1.966 0 1.966 -17.07 -15.02 9.989 -7 11.96 3.933 0.9438 5.978
0.525 -7 -2.045 1.966 1.966 15.97 1.966 9.989 3.933 -2.045 -7 14 -9.045 23.99 1.966 9.989 5.978
0.53 -9.045 -7 1.966 -3.067 29.97 1.966 17.93 5.978 9.989 -1.022 14 -17.07 29.97 -2.045 15.97 1.966
0.535 -11.01 -15.02 0 -17.07 35.94 0 19.98 3.933 11.96 -2.045 7.944 -27.06 28 -5.034 14 -1.022
0.54 -15.02 -19.03 -1.022 -27.06 33.98 -1.022 15.97 0 7.944 -1.022 0 -35 21.94 -13.06 8.966 -9.045
0.545 -17.07 -17.07 -5.034 -29.02 25.96 -9.045 5.978 -1.022 1.966 0 -1.022 -35 11.96 -17.07 0.9438 -17.07
0.55 -17.07 -11.01 -5.034 -23.04 14 -15.02 -1.022 -11.01 -11.01 -7 -5.034 -31.07 1.966 -17.07 -3.067 -23.04
0.555 -15.02 -2.045 -3.067 -13.06 0 -19.03 -17.07 -19.03 -20.06 -14 -3.067 -23.04 -3.067 -15.02 -4.011 -25.01
0.56 -5.034 1.966 0.9438 -5.034 -7 -23.04 -27.06 -27.06 -24.07 -22.02 0.9438 -17.07 -11.01 -15.02 -4.011 -25.01
0.565 2.989 -1.022 -2.045 -1.022 -21 -23.04 -33.03 -31.07 -23.04 -27.06 0 -15.02 -15.02 -15.02 -1.022 -21
0.57 12.98 -4.011 0.9438 -3.067 -26.03 -23.04 -28 -30.04 -20.06 -28 1.966 -12.03 -17.07 -13.06 0.9438 -13.06
0.575 16.99 -10.07 -4.011 -3.067 -34.06 -19.03 -20.06 -22.02 -19.03 -25.01 0 -12.03 -17.07 -7 -3.067 0.9438
0.58 12.98 -17.07 -11.01 -1.022 -37.04 -15.02 -17.07 -11.01 -29.02 -19.03 0.9438 -9.045 -19.03 -1.022 -11.01 5.978
0.585 2.989 -13.06 -14 -2.045 -36.02 -9.045 -14 1.966 -39.01 -9.045 -7 -4.011 -21 -2.045 -18.01 10.93
0.59 -1.022 -7 -14 0.9438 -32.01 -7 -16.04 5.978 -40.03 -1.022 -11.01 0 -23.04 0.9438 -19.03 8.966
0.595 -3.067 0 -7 1.966 -21 -3.067 -13.06 7.944 -27.06 9.989 -11.01 0.9438 -17.07 -3.067 -17.07 5.978
0.6 2.989 8.966 0 2.989 0 -1.022 -2.045 14.94 -1.022 18.96 -4.011 1.966 -9.045 -7 0 3.933
0.605 4.955 11.96 14 3.933 10.93 -2.045 11.96 18.96 19.98 26.98 -1.022 1.966 0 -7 12.98 9.989
0.61 8.966 3.933 16.99 2.989 24.93 -2.045 26.98 25.96 32.96 28 0 -1.022 0.9438 -3.067 25.96 14.94
0.615 2.989 -1.022 7.944 -2.045 26.98 -2.045 35.94 26.98 29.97 21 1.966 -4.011 0.9438 -1.022 24.93 17.93
0.62 -3.067 -12.03 -5.034 -2.045 21 -1.022 35 26.98 15.97 14.94 -4.011 -10.07 -2.045 -3.067 21 14
0.625 -15.02 -19.03 -21 -13.06 11.96 -5.034 28 21.94 9.989 11.96 -7 -13.06 -2.045 -9.045 11.96 3.933
0.63 -17.07 -23.04 -28 -16.04 7 -7 24.93 21.94 18.96 16.99 -7 -10.07 0 -15.02 14 0.9438
0.635 -17.07 -23.04 -28 -17.07 7 -5.034 22.97 18.96 31.93 19.98 -3.067 -8.022 5.978 -15.02 21 2.989
0.64 -9.045 -27.06 -21 -15.02 7.944 -1.022 19.98 15.97 42 19.98 0.9438 -5.034 5.978 -9.045 28 9.989
0.645 -5.034 -26.03 -14 -17.07 7 0 14.94 14.94 37.99 14 0.9438 -2.045 1.966 -3.067 29.97 17.93
0.65 -3.067 -26.03 -15.02 -21 1.966 1.966 2.989 8.966 14.94 -1.022 -3.067 -2.045 -3.067 -3.067 19.98 14
0.655 -3.067 -23.04 -17.07 -27.06 -15.02 -2.045 -7 0 -11.01 -13.06 -7 -11.01 -13.06 -9.045 0 0
0.66 -3.067 -16.04 -23.04 -31.07 -35 -7 -23.04 -7 -26.03 -26.03 -11.01 -17.07 -21 -19.03 -10.07 -11.01
0.665 -1.022 -14 -27.06 -33.03 -51.04 -19.03 -29.02 -17.07 -30.04 -32.01 -13.06 -23.04 -25.01 -25.01 -16.04 -25.01
0.67 -1.022 -17.07 -29.02 -35 -63 -35 -33.03 -27.06 -27.06 -35 -13.06 -29.02 -29.02 -29.02 -13.06 -29.02
0.675 -1.022 -21 -29.02 -35 -67.01 -47.03 -37.04 -35 -22.02 -32.01 -11.01 -31.07 -31.07 -29.02 -8.022 -25.01
0.68 0.9438 -23.04 -31.07 -35 -65.04 -53.01 -39.01 -39.01 -27.06 -30.04 -11.01 -31.07 -35 -25.01 -6.056 -17.07
0.685 -1.022 -23.04 -33.03 -35 -57.02 -51.04 -41.06 -39.01 -35 -29.02 -11.01 -27.06 -39.01 -19.03 -9.045 -13.06
0.69 -5.034 -23.04 -33.03 -31.07 -47.03 -41.06 -39.01 -31.07 -43.02 -25.01 -11.01 -19.03 -37.04 -13.06 -15.02 -13.06
0.695 -7 -19.03 -31.07 -25.01 -37.04 -29.02 -35 -21 -43.02 -19.03 -9.045 -9.045 -31.07 -5.034 -21 -13.06
0.7 -7 -17.07 -25.01 -17.07 -29.02 -17.07 -29.02 -7 -33.03 -7 -7 -1.022 -21 -2.045 -23.04 -5.034
0.705 -7 -15.02 -19.03 -11.01 -23.04 -9.045 -21 1.966 -19.03 0 -7 0.9438 -13.06 3.933 -19.03 1.966
0.71 -5.034 -13.06 -15.02 -7 -15.02 -5.034 -13.06 11.96 -5.034 7.944 -5.034 0.9438 -7 5.978 -13.06 14
0.715 -5.034 -11.01 -13.06 -5.034 -9.045 -5.034 -3.067 17.93 -2.045 7.944 -3.067 -3.067 -3.067 1.966 -7 15.97
0.72 -7 -9.045 -13.06 -5.034 -3.067 -5.034 1.966 14 3.933 0 -3.067 -7 -3.067 0.9438 0.9438 5.978
0.725 -11.01 -11.01 -11.01 -5.034 -2.045 -7 11.96 3.933 7.944 -7 -3.067 -13.06 -1.022 -7 1.966 -5.034
0.73 -15.02 -17.07 -9.045 -9.045 0 -9.045 15.97 -3.067 9.989 -17.07 -1.022 -21 0.9438 -15.02 9.989 -19.03
0.735 -17.07 -25.01 -7 -13.06 -2.045 -11.01 14 -11.01 11.96 -21 0.9438 -27.06 -2.045 -17.07 15.97 -23.04
0.74 -19.03 -31.07 -9.045 -19.03 -3.067 -11.01 7.944 -13.06 11.96 -17.07 -2.045 -29.02 0 -15.02 19.98 -13.06
0.745 -21 -37.04 -13.06 -23.04 -7 -9.045 0 -7 11.96 -7 0.9438 -27.06 1.966 -7 21.94 0
0.75 -21 -41.06 -19.03 -25.01 -9.045 -5.034 0.9438 0 14 1.966 -3.067 -19.03 0 1.966 17.93 17.93
0.755 -19.03 -39.01 -23.04 -21 -9.045 -3.067 0.9438 14 17.93 14 -7 -7 0.9438 14 9.989 28
0.76 -13.06 -35 -23.04 -15.02 -9.045 0.9438 -2.045 19.98 21.94 23.99 -9.045 -2.045 -3.067 23.99 -2.045 31.93
0.765 -7 -25.01 -17.07 -5.034 -9.045 -2.045 0.9438 19.98 15.97 25.96 -9.045 3.933 -7 28 -9.045 31.93
0.77 0.9438 -13.06 -9.045 -2.045 -9.045 0 -7 11.96 -2.045 17.93 -7 3.933 -13.06 23.99 -17.07 28
0.775 2.989 -3.067 -5.034 0 -11.01 1.966 -19.03 0 -21 5.978 -5.034 3.933 -19.03 15.97 -23.04 21.94
0.78 2.989 0.9438 -3.067 -2.045 -9.045 -2.045 -25.01 -3.067 -39.01 -3.067 -3.067 3.933 -21 3.933 -21 11.96
0.785 -1.022 -3.067 -1.022 -1.022 -3.067 0 -23.04 -9.045 -41.06 -9.045 -1.022 3.933 -17.07 -1.022 -13.06 3.933
0.79 0.9438 -9.045 0.9438 -5.034 1.966 -6.056 -9.045 -11.01 -25.01 -9.045 0 7.944 -7 -7 -1.022 0.9438
0.795 0.9438 -17.07 0 -5.034 14 -11.01 1.966 -7 -1.022 -5.034 3.933 9.989 0 -5.034 5.978 0.9438
0.8 0.9438 -19.03 1.966 -5.034 15.97 -8.022 14 -1.022 11.96 0.9438 4.955 7.944 9.989 -2.045 11.96 0
0.805 4.955 -17.07 -1.022 -9.045 4.955 -4.011 11.96 -1.022 9.989 -1.022 -1.022 1.966 7.944 7 9.989 5.978
0.81 0.9438 -13.06 -11.01 -15.02 -11.01 -1.022 0.9438 -2.045 -3.067 0.9438 -9.045 0.9438 -3.067 11.96 -2.045 5.978
0.815 0.9438 -11.01 -26.03 -25.01 -32.01 -1.022 -19.03 -1.022 -23.04 1.966 -24.07 -3.067 -21 10.93 -12.03 1.966
0.82 -11.01 -9.045 -40.03 -33.03 -50.02 -5.034 -33.03 1.966 -32.01 -1.022 -34.06 -5.034 -36.02 7 -26.03 0.9438
0.825 -15.02 -7 -43.02 -31.07 -53.01 -7 -37.04 -2.045 -27.06 1.966 -35 -3.067 -41.06 3.933 -29.02 3.933
0.83 -11.01 -4.011 -32.01 -25.01 -44.04 -6.056 -33.03 0.9438 -12.03 7 -23.04 -2.045 -32.01 4.955 -20.06 16.99
0.835 -1.022 0 -13.06 -13.06 -25.01 0 -23.04 7.944 1.966 9.989 -11.01 1.966 -16.04 14 -5.034 26.98
0.84 0.9438 -2.045 0 -1.022 -3.067 14 -13.06 11.96 5.978 7.944 0 5.978 -1.022 19.98 0 28
0.845 8.966 5.978 11.96 2.989 12.98 28.94 -2.045 21 5.978 11.96 11.96 7.944 5.978 28.94 7 23.99
0.85 14.94 5.978 18.96 4.955 28.94 36.97 0.9438 24.93 8.966 14.94 21 8.966 16.99 28.94 3.933 14
0.855 21 7 21 7 35.94 37.99 5.978 25.96 11.96 18.96 24.93 4.955 19.98 23.99 3.933 8.966
0.86 22.97 3.933 18.96 8.966 32.96 30.99 8.966 24.93 12.98 18.96 24.93 0.9438 16.99 14.94 1.966 5.978
0.865 21 0 15.97 7 21 14.94 4.955 14.94 11.96 14 21.94 -3.067 9.989 0.9438 7 9.989
0.87 18.96 -1.022 7.944 1.966 1.966 -2.045 -1.022 1.966 9.989 1.966 17.93 -9.045 3.933 -7 14 9.989
0.875 14.94 1.966 7.944 -2.045 -9.045 -9.045 -9.045 -3.067 7 -1.022 14 -13.06 -1.022 -15.02 21.94 7
0.88 10.93 0.9438 8.966 -1.022 -20.06 -20.06 -15.02 -12.03 4.955 -6.056 11.96 -17.07 1.966 -20.06 22.97 0
0.885 14.94 5.978 11.96 -1.022 -21 -23.04 -15.02 -19.03 3.933 -9.045 11.96 -13.06 0.9438 -19.03 19.98 -17.07
0.89 21 14 18.96 0.9438 -16.04 -23.04 -9.045 -18.01 2.989 -10.07 10.93 -13.06 -1.022 -12.03 14.94 -28
0.895 26.98 17.93 21 0 -4.011 -21 -3.067 -18.01 3.933 -10.07 10.93 -11.01 1.966 -4.011 10.93 -35
0.9 26.98 15.97 15.97 1.966 5.978 -17.07 1.966 -15.02 7.944 -9.045 9.989 -9.045 3.933 0.9438 7.944 -31.07
0.905 16.99 7.944 10.93 1.966 21 -10.07 11.96 -6.056 11.96 -6.056 10.93 -9.045 7.944 2.989 9.989 -17.07
0.91 4.955 0.9438 1.966 1.966 33.98 1.966 19.98 0 11.96 -1.022 10.93 -7 9.989 5.978 9.989 0.9438
0.915 -1.022 -9.045 -2.045 3.933 39.96 9.989 23.99 14 5.978 0 7.944 -5.034 11.96 9.989 9.989 9.989
0.92 0.9438 -9.045 -2.045 5.978 37.99 22.97 23.99 23.99 -2.045 3.933 5.978 -1.022 9.989 15.97 7.944 15.97
0.925 7 0.9438 1.966 7.944 25.96 30.99 15.97 29.97 -1.022 9.989 3.933 0.9438 3.933 19.98 3.933 11.96
0.93 18.96 14 1.966 9.989 9.989 33.98 7.944 28 0.9438 19.98 1.966 0.9438 0.9438 23.99 0 1.966
0.935 24.93 25.96 0 9.989 -1.022 29.97 -2.045 21.94 5.978 31.93 0 0.9438 -7 23.99 0 -3.067
0.94 21 28 -1.022 3.933 -13.06 23.99 -7 11.96 15.97 37.99 -2.045 0.9438 -11.01 17.93 1.966 -9.045
0.945 12.98 17.93 -5.034 0.9438 -21 14 -13.06 1.966 17.93 35.94 -2.045 0.9438 -11.01 9.989 3.933 -9.045
0.95 7 5.978 -5.034 -5.034 -25.01 3.933 -19.03 0.9438 9.989 23.99 0 -1.022 -7 1.966 5.978 -11.01
