    T[sec] Fp2 Fp1  F3  F4  C3  C4  P3  P4  O1  O2  F7  F8  T3  T4  T5  T6
0.455 -1.046 -2.093 -15.11 17.91 25.93 57.9 9.999 65.92 -31.04 30 -13.02 5.93 -3.023 27.9 -13.02 35.93
0.46 0.9301 0 -17.09 -2.093 26.97 43.95 18.95 67.9 -6.046 35.93 -21.04 -11.05 -1.046 13.95 1.977 43.95
0.465 -7.092 -5.116 -25.11 -19.07 26.97 20 27.9 67.9 20 53.95 -35.11 -29.07 -3.023 -2.093 20 51.97
0.47 -29.07 -23.02 -35.11 -35.11 25.93 1.977 35.93 71.97 43.95 73.95 -51.04 -43.02 -9.069 -11.05 31.97 59.99
0.475 -55.11 -43.02 -49.06 -47.09 25.93 -3.023 37.9 75.92 51.97 83.95 -63.02 -49.06 -17.09 -17.09 30 61.97
0.48 -73.02 -63.02 -61.04 -55.11 23.95 -1.046 31.97 73.95 43.95 77.9 -69.06 -51.04 -25.11 -21.04 17.91 57.9
0.485 -77.09 -75.11 -67.09 -57.09 15.93 -2.093 15.93 63.95 25.93 59.99 -69.06 -47.09 -29.07 -25.11 3.953 45.93
0.49 -69.06 -79.06 -67.09 -55.11 5.93 -2.093 0.9301 45.93 9.999 33.95 -63.02 -41.04 -33.02 -27.09 -3.023 33.95
0.495 -55.11 -77.09 -59.06 -47.09 -1.046 -3.023 -13.02 23.95 -2.093 13.95 -53.02 -27.09 -37.09 -29.07 -11.05 21.97
0.5 -39.07 -61.04 -45.11 -31.04 -9.069 -9.069 -23.02 -2.093 -9.069 0.9301 -39.07 -11.05 -41.04 -25.11 -17.09 7.906
0.505 -21.04 -37.09 -25.11 -9.069 -11.05 -13.02 -27.09 -21.04 -25.11 -17.09 -21.04 -2.093 -43.02 -21.04 -25.11 -3.023
0.51 -3.023 -9.069 -7.092 3.953 -15.11 -13.02 -33.02 -45.11 -49.06 -45.11 -3.023 3.953 -35.11 -15.11 -39.07 -27.09
0.515 8.953 13.95 3.953 15.93 -23.02 -13.02 -47.09 -70.11 -83.02 -77.09 7.906 3.953 -23.02 -11.05 -53.02 -55.11
0.52 22.9 33.95 13.95 15.93 -39.07 -17.09 -69.06 -99.06 -117.1 -107.1 17.91 0 -13.02 -13.02 -69.06 -79.06
0.525 32.9 37.9 13.95 7.906 -63.02 -27.09 -94.06 -120.1 -141 -122.1 15.93 0.9301 -15.11 -19.07 -83.02 -92.08
0.53 38.95 33.95 5.93 -1.046 -88.01 -45.11 -116 -132.1 -154.1 -118 3.953 -1.046 -27.09 -25.11 -91.04 -92.08
0.535 32.9 23.95 -3.023 -13.02 -111 -65.11 -131 -135.1 -151 -103 -7.092 -1.046 -47.09 -31.04 -95.11 -81.04
0.54 22.9 15 -17.09 -21.04 -122.1 -80.11 -130.1 -128 -136 -84.06 -23.02 -3.023 -61.04 -35.11 -88.01 -64.06
0.545 2.907 2.907 -29.07 -27.09 -124.1 -88.01 -120.1 -115.1 -106 -72.09 -36.04 -7.092 -59.06 -39.07 -72.09 -50.11
0.55 -15.11 -5.116 -37.09 -33.02 -113 -89.06 -103 -101 -73.02 -63.02 -47.09 -15.11 -47.09 -45.11 -51.04 -41.04
0.555 -31.04 -16.04 -44.07 -41.04 -90.11 -80.11 -73.02 -83.02 -34.07 -57.09 -54.06 -29.07 -33.02 -52.09 -26.04 -32.09
0.56 -43.02 -28.02 -48.02 -49.06 -64.06 -66.04 -47.09 -62.09 -1.046 -45.11 -58.02 -39.07 -27.09 -54.06 -10.12 -23.02
0.565 -55.11 -45.11 -59.06 -59.06 -41.04 -53.02 -25.11 -39.07 7.906 -25.11 -65.11 -47.09 -35.11 -53.02 -5.116 -9.069
0.57 -59.06 -57.09 -70.11 -70.11 -27.09 -39.07 -12.09 -11.05 20 0 -74.06 -51.04 -53.02 -44.07 -5.116 1.977
0.575 -69.06 -69.06 -84.06 -80.11 -25.11 -31.04 -8.022 3.953 25 15.93 -84.06 -49.06 -71.04 -32.09 -5.116 18.95
0.58 -77.09 -75.11 -93.01 -85.11 -29.07 -29.07 -7.092 21.97 31.97 35.93 -95.11 -47.09 -79.06 -25.11 -5.116 33.95
0.585 -79.06 -74.06 -95.11 -84.06 -25.11 -26.04 -4.069 37.9 41.97 55.92 -97.08 -47.09 -75.11 -19.07 -1.046 45.93
0.59 -71.04 -67.09 -91.04 -78.02 -16.04 -23.02 1.977 50 54.99 71.97 -90.11 -45.11 -59.06 -21.04 8.953 53.95
0.595 -61.04 -63.02 -79.06 -73.02 0 -19.07 15.93 61.97 59.99 83.95 -79.06 -45.11 -37.09 -23.02 13.95 55.92
0.6 -47.09 -59.06 -62.09 -60.11 23.95 -7.092 33.95 76.97 60.92 93.94 -59.06 -41.04 -18.02 -19.07 18.95 59.99
0.605 -39.07 -57.09 -45.11 -50.11 42.9 1.977 47.9 83.95 57.9 94.99 -39.07 -32.09 -3.023 -10.12 18.95 57.9
0.61 -31.04 -50.11 -31.04 -35.11 52.9 12.91 57.9 89.99 52.9 87.9 -25.11 -24.07 0.9301 0.9301 20 52.9
0.615 -21.04 -35.11 -17.09 -22.09 54.99 21.97 51.97 79.99 41.97 62.9 -11.05 -14.07 1.977 6.976 16.98 45.93
0.62 -3.023 -13.02 -4.069 -8.022 51.97 27.9 41.97 62.9 20.93 30 0.9301 -5.116 0 9.999 10.93 33.95
0.625 16.98 3.953 1.977 0 43.95 27.9 25.93 33.95 -5.116 -1.046 3.953 -2.093 0.9301 5.93 -2.093 13.95
0.63 40.93 30 15.93 15 35 27.9 5.93 3.953 -42.09 -35.11 16.98 5.93 -2.093 0 -14.07 1.977
0.635 56.97 38.95 27.9 25 21.97 20.93 -16.04 -23.02 -79.06 -67.09 27.9 11.98 0 -3.023 -32.09 -17.09
0.64 62.9 35.93 30 25.93 1.977 9.999 -43.02 -55.11 -105.1 -89.06 35.93 7.906 1.977 -13.02 -45.11 -33.02
0.645 56.97 30 32.9 20.93 -21.04 1.977 -64.06 -87.08 -112.1 -111 38.95 0 0 -20.11 -47.09 -48.02
0.65 48.95 20 26.97 6.976 -49.06 -23.02 -78.02 -113 -105.1 -122.1 32.9 -11.05 0.9301 -32.09 -43.02 -67.09
0.655 35 9.999 15.93 -5.116 -75.11 -51.04 -85.11 -137.1 -85.11 -129.1 21.97 -23.02 -9.069 -47.09 -37.09 -77.09
0.66 18.95 6.976 2.907 -19.07 -86.04 -70.11 -77.09 -138 -61.04 -117.1 5 -29.07 -17.09 -54.06 -28.02 -79.06
0.665 6.976 2.907 -2.093 -21.04 -82.09 -78.02 -61.04 -125.1 -38.02 -93.01 -4.069 -29.07 -25.11 -52.09 -18.02 -72.09
0.67 0.9301 -3.023 -13.02 -15.11 -63.02 -69.06 -41.04 -91.04 -17.09 -55.11 -15.11 -19.07 -27.09 -37.09 -9.069 -55.11
0.675 -3.023 -14.07 -15.11 -1.046 -38.02 -44.07 -12.09 -43.02 5 -18.02 -14.07 -5.116 -19.07 -15.11 -1.046 -28.02
0.68 -3.023 -18.02 -7.092 9.999 -8.022 -12.09 5 -6.046 26.97 6.976 -7.092 1.977 -3.023 1.977 12.91 -6.046
0.685 -1.046 -13.02 -2.093 20 7.906 9.999 23.95 20 47.9 25.93 0.9301 13.95 7.906 9.999 23.95 1.977
0.69 0.9301 -2.093 3.953 21.97 22.9 27.9 36.97 36.97 66.97 35 -2.093 15.93 13.95 7.906 30 10.93
0.695 -1.046 9.999 0.9301 15.93 30 31.97 42.9 45 74.99 45 -3.023 5.93 7.906 0 27.9 10.93
0.7 -1.046 9.999 -11.05 5.93 33.95 27.9 45.93 47.9 75.92 50 -13.02 -7.092 0.9301 -3.023 21.97 9.999
0.705 -1.046 -1.046 -25.11 0 40 23.95 51.97 56.97 75.92 57.9 -21.04 -25.11 -9.069 -1.046 17.91 11.98
0.71 0.9301 -25.11 -31.04 1.977 47.9 25.93 59.99 67.9 71.97 65.92 -23.02 -37.09 -7.092 0 17.91 17.91
0.715 -5.116 -35.11 -25.11 5.93 57.9 33.95 63.95 79.99 65.92 73.95 -19.07 -37.09 0.9301 5.93 21.97 27.9
0.72 -11.05 -27.09 -13.02 9.999 59.99 41.97 61.97 89.99 51.97 77.9 -13.02 -27.09 5.93 9.999 25.93 33.95
0.725 -13.02 -3.023 -3.023 9.999 51.97 45.93 45.93 89.99 25.93 73.95 -9.069 -13.02 3.953 9.999 20 40
0.73 -5.116 17.91 -2.093 5.93 33.95 43.95 20 75.92 -5.116 53.95 -5.116 -2.093 -5.116 9.999 0 40
0.735 6.976 31.97 -2.093 1.977 7.906 33.95 -7.092 45.93 -45.11 21.97 -1.046 11.98 -23.02 13.95 -19.07 33.95
0.74 28.95 33.95 1.977 3.953 -11.05 21.97 -35.11 5.93 -75.11 -15.11 1.977 17.91 -31.04 20 -41.04 21.97
0.745 45 33.95 9.999 7.906 -27.09 5.93 -53.02 -33.02 -87.08 -57.09 13.95 15.93 -23.02 17.91 -49.06 1.977
0.75 54.99 40 23.95 9.999 -33.02 -3.023 -55.11 -71.04 -79.06 -89.06 27.9 5.93 -3.023 9.999 -41.04 -21.04
0.755 52.9 51.97 33.95 9.999 -31.04 -21.04 -47.09 -99.06 -57.09 -105.1 35.93 -3.023 11.98 -3.023 -25.11 -51.04
0.76 46.97 59.99 37.9 3.953 -27.09 -35.11 -37.09 -109.1 -31.04 -101 37.9 -15.11 21.97 -19.07 -7.092 -79.06
0.765 38.95 55.92 33.95 1.977 -23.02 -47.09 -25.11 -103 -7.092 -85.11 30 -17.09 17.91 -29.07 0 -93.01
0.77 30.93 41.97 23.95 1.977 -19.07 -49.06 -15.11 -83.02 8.953 -58.02 21.97 -9.069 9.999 -27.09 3.953 -93.01
0.775 25 23.95 17.91 9.999 -12.09 -39.07 -5.116 -54.06 26.97 -28.02 17.91 1.977 3.953 -15.11 7.906 -76.04
0.78 20.93 15.93 15.93 17.91 -3.023 -21.04 1.977 -27.09 43.95 -1.046 17.91 11.98 5.93 -3.023 13.95 -51.04
0.785 18.95 21.97 16.98 25 5 -1.046 15 0 58.95 15 17.91 11.98 13.95 0.9301 18.95 -22.09
0.79 20.93 35 15 26.97 16.98 9.999 25 12.91 62.9 22.9 16.98 5.93 21.97 5 20.93 1.977
0.795 20.93 43.95 7.906 25.93 20 20 27.9 20 53.95 20 9.999 1.977 27.9 3.953 17.91 13.95
0.8 18.95 45 0.9301 26.97 22.9 25.93 26.97 30.93 35.93 20 0.9301 5.93 25.93 10.93 12.91 28.95
0.805 12.91 30.93 0 26.97 21.97 30 25 40.93 20 17.91 -2.093 13.95 20.93 20.93 8.953 40.93
0.81 6.976 7.906 -7.092 21.97 15.93 37.9 23.95 55.92 9.999 30 -5.116 13.95 11.98 30 9.999 50
0.815 -1.046 -8.022 -8.022 15.93 20 47.9 30 73.95 15 48.95 -4.069 5.93 6.976 40 17.91 59.99
0.82 -13.02 -27.09 -7.092 3.953 26.97 51.97 35.93 79.99 22.9 65.92 -5.116 -5.116 -1.046 40 21.97 61.97
0.825 -23.02 -39.07 -13.02 -2.093 31.97 51.97 37.9 83.95 27.9 73.95 -15.11 -19.07 -3.023 31.97 23.95 59.99
0.83 -29.07 -43.02 -16.04 0 33.95 42.9 36.97 77.9 25 71.97 -21.04 -22.09 -2.093 26.97 22.9 55.92
0.835 -35.11 -40.11 -12.09 -1.046 28.95 28.95 28.95 54.99 15 48.95 -20.11 -10.12 0.9301 21.97 13.95 42.9
0.84 -37.09 -31.04 -5.116 -1.046 17.91 15.93 17.91 27.9 -2.093 15.93 -13.02 1.977 -2.093 9.999 3.953 27.9
0.845 -29.07 -21.04 0.9301 -5.116 5 3.953 2.907 1.977 -13.02 -14.07 -2.093 20 9.999 0.9301 1.977 8.953
0.85 -21.04 -13.02 7.906 -10.12 0.9301 -2.093 -6.046 -26.04 -34.07 -45.11 15 26.97 20 -6.046 -4.069 -8.022
0.855 -9.069 -6.046 16.98 -17.09 -6.046 -7.092 -17.09 -54.06 -50.11 -67.09 22.9 23.95 20.93 -15.11 -8.022 -24.07
0.86 2.907 0.9301 17.91 -18.02 -15.11 -16.04 -30.11 -74.06 -66.04 -79.06 28.95 8.953 17.91 -18.02 -16.04 -38.02
0.865 10.93 5.93 22.9 -15.11 -22.09 -22.09 -38.02 -85.11 -75.11 -82.09 30 1.977 9.999 -14.07 -22.09 -46.04
0.87 22.9 13.95 25.93 -11.05 -29.07 -29.07 -47.09 -93.01 -79.06 -75.11 31.97 -7.092 0 -7.092 -35.11 -51.04
0.875 28.95 16.98 30.93 -9.069 -32.09 -34.07 -48.02 -92.08 -70.11 -64.06 32.9 -4.069 0 0.9301 -47.09 -46.04
0.88 28.95 11.98 32.9 -4.069 -33.02 -36.04 -48.02 -87.08 -58.02 -51.04 27.9 1.977 2.907 -1.046 -54.06 -39.07
0.885 20.93 1.977 23.95 -9.069 -31.04 -35.11 -47.09 -81.04 -47.09 -43.02 15.93 0 1.977 -3.023 -61.04 -37.09
0.89 6.976 -5.116 9.999 -13.02 -28.02 -35.11 -39.07 -73.02 -38.02 -29.07 1.977 0 0 -13.02 -61.04 -33.02
0.895 -5.116 -16.04 -6.046 -17.09 -29.07 -35.11 -35.11 -59.06 -28.02 -22.09 -18.02 -1.046 -20.11 -23.02 -53.02 -27.09
0.9 -23.02 -27.09 -29.07 -27.09 -35.11 -35.11 -37.09 -49.06 -17.09 -11.05 -37.09 -11.05 -45.11 -31.04 -41.04 -25.11
0.905 -35.11 -40.11 -46.04 -38.02 -41.04 -31.04 -38.02 -28.02 0.9301 0.9301 -46.04 -21.04 -64.06 -30.11 -26.04 -16.04
0.91 -47.09 -58.02 -60.11 -46.04 -46.04 -25.11 -40.11 -10.12 17.91 9.999 -52.09 -33.02 -75.11 -26.04 -10.12 -4.069
0.915 -57.09 -75.11 -69.06 -53.02 -51.04 -17.09 -37.09 3.953 37.9 25.93 -57.09 -41.04 -69.06 -21.04 -2.093 7.906
0.92 -59.06 -82.09 -68.02 -52.09 -44.07 -11.05 -26.04 25 56.97 42.9 -60.11 -47.09 -55.11 -14.07 12.91 30.93
0.925 -63.02 -81.04 -62.09 -48.02 -34.07 -5.116 -12.09 42.9 64.99 60.92 -61.04 -49.06 -39.07 -10.12 22.9 46.97
