    T[sec] Fp2 Fp1  F3  F4  C3  C4  P3  P4  O1  O2  F7  F8  T3  T4  T5  T6
0.78 -17.08 17.99 13.99 37.98 0 11.99 -7.087 -3.089 -9.086 -11.09 0.9995 19.99 -1.09 9.995 -19.08 0.9995
0.785 -19.08 19.99 10.99 39.98 -9.086 19.99 -13.08 -2.09 -11.09 -5.088 -9.086 25.99 -11.09 15.99 -27.08 0
0.79 -27.08 17.99 -1.09 31.98 -19.08 31.98 -16.08 3.998 -13.08 -2.09 -19.08 31.98 -19.08 19.99 -33.07 1.999
0.795 -41.07 11.99 -11.09 15.99 -27.08 35.98 -21.08 5.997 -13.08 1.999 -23.08 29.99 -21.08 17.99 -33.07 3.998
0.8 -41.07 9.995 -16.08 -1.09 -27.08 30.98 -20.08 0 -15.08 0 -17.08 21.99 -19.08 5.997 -29.08 2.999
0.805 -31.08 15.99 -6.088 -6.088 -20.08 14.99 -18.08 -5.088 -13.08 0.9995 -1.09 11.99 -9.086 -2.09 -20.08 1.999
0.81 -15.08 23.99 5.997 -5.088 -9.086 0.9995 -17.08 -15.08 -11.09 -1.09 11.99 3.998 -2.09 -15.08 -9.086 -5.088
0.815 2.999 35.98 27.99 0.9995 -1.09 -8.087 -16.08 -22.08 -14.08 -2.09 23.99 0.9995 5.997 -22.08 -2.09 -8.087
0.82 8.996 40.98 35.98 10.99 2.999 -10.09 -20.08 -18.08 -16.08 1.999 19.99 6.997 3.998 -18.08 -4.089 -10.09
0.825 2.999 37.98 29.99 15.99 0 -3.089 -27.08 -9.086 -25.08 3.998 1.999 13.99 0.9995 -7.087 -15.08 -9.086
0.83 -7.087 32.98 10.99 15.99 0 5.997 -31.08 -1.09 -26.08 14.99 -9.086 24.99 -6.088 6.997 -24.08 1.999
0.835 -21.08 24.99 -7.087 3.998 -5.088 17.99 -30.08 14.99 -22.08 23.99 -17.08 37.98 -10.09 25.99 -27.08 10.99
0.84 -35.07 15.99 -23.08 0.9995 -13.08 27.99 -29.08 23.99 -15.08 25.99 -11.09 39.98 -7.087 37.98 -23.08 19.99
0.845 -35.07 11.99 -28.08 -10.09 -12.09 34.98 -23.08 26.99 -3.089 24.99 1.999 32.98 0.9995 37.98 -9.086 26.99
0.85 -31.08 7.996 -31.08 -21.08 -10.09 28.99 -23.08 18.99 0.9995 16.99 7.996 19.99 8.996 24.99 -1.09 20.99
0.855 -23.08 6.997 -21.08 -30.08 -7.087 12.99 -23.08 3.998 5.997 3.998 11.99 3.998 17.99 4.998 10.99 8.996
0.86 -13.08 11.99 -13.08 -35.07 -2.09 -4.089 -25.08 -4.089 0.9995 -4.089 11.99 -7.087 18.99 -8.087 16.99 -4.089
0.865 -5.088 19.99 -2.09 -32.08 1.999 -24.08 -23.08 -14.08 -2.09 -16.08 12.99 -12.09 19.99 -17.08 17.99 -14.08
0.87 -1.09 31.98 -2.09 -23.08 0.9995 -35.07 -21.08 -17.08 0.9995 -21.08 19.99 -9.086 13.99 -19.08 15.99 -13.08
0.875 0.9995 38.98 0 -9.086 0.9995 -29.08 -10.09 -16.08 -1.09 -19.08 23.99 -1.09 12.99 -9.086 19.99 -6.088
0.88 0.9995 40.98 -1.09 1.999 1.999 -9.086 0.9995 -8.087 6.997 -14.08 21.99 -1.09 6.997 0 18.99 1.999
0.885 -7.087 39.98 -2.09 9.995 0 5.997 9.995 -2.09 19.99 -3.089 11.99 5.997 3.998 5.997 21.99 7.996
0.89 -7.087 38.98 0 20.99 12.99 28.99 28.99 12.99 36.98 8.996 1.999 14.99 7.996 18.99 26.99 12.99
0.895 -3.089 39.98 7.996 30.98 26.99 44.98 42.98 26.99 46.98 24.99 -2.09 20.99 15.99 26.99 30.98 14.99
0.9 0.9995 45.98 13.99 37.98 33.98 49.98 45.98 35.98 45.98 33.98 1.999 21.99 25.99 29.99 31.98 11.99
0.905 2.999 49.98 16.99 38.98 34.98 46.98 40.98 37.98 41.98 37.98 11.99 17.99 31.98 26.99 32.98 10.99
0.91 4.998 51.97 12.99 26.99 17.99 36.98 26.99 29.99 29.99 31.98 19.99 5.997 29.99 15.99 27.99 6.997
0.915 0.9995 45.98 3.998 3.998 -2.09 17.99 11.99 17.99 19.99 19.99 19.99 -1.09 17.99 5.997 21.99 1.999
0.92 2.999 37.98 -1.09 -13.08 -11.09 -2.09 0.9995 3.998 13.99 3.998 13.99 -11.09 3.998 -2.09 17.99 1.999
0.925 0.9995 35.98 2.999 -21.08 -13.08 -11.09 0.9995 -1.09 11.99 -3.089 9.995 -13.08 -2.09 0.9995 15.99 0
0.93 -1.09 39.98 13.99 -11.09 -1.09 -19.08 0.9995 -7.087 9.995 -11.09 11.99 -11.09 -2.09 0.9995 11.99 0
0.935 6.997 47.98 25.99 1.999 11.99 -17.08 -1.09 -11.09 7.996 -11.09 15.99 -7.087 0 0.9995 7.996 0.9995
